#Format version: 1.0
time[ms],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[0,-992,-48,139,-630,-910,-1190,,,,,,,0x03,
10,-994,-48,136,-1190,-1050,-1540,,,,,,,0x03,
19,-995,-48,137,-1750,-1190,-1610,,,,,,,0x03,
29,-992,-57,137,-2520,-1190,-1750,,,,,,,0x03,
39,-990,-62,137,-2730,-1120,-1960,,,,,,,0x03,
48,-990,-66,137,-2170,-1120,-2030,,,,,,,0x03,
58,-986,-66,137,-1610,-1260,-1960,,,,,,,0x03,
67,-990,-69,138,-1330,-1190,-1750,,,,,,,0x03,
77,-990,-72,139,-1050,-1190,-1260,,,,,,,0x03,
87,-989,-73,139,-700,-1050,-980,,,,,,,0x03,
96,-988,-74,140,-70,-910,-700,,,,,,,0x03,
106,-987,-70,141,560,-770,-420,,,,,,,0x03,
116,-987,-68,140,700,-700,-70,,,,,,,0x03,
125,-988,-67,139,420,-630,210,,,,,,,0x03,
135,-990,-69,137,350,-630,420,,,,,,,0x03,
145,-990,-66,138,490,-700,490,,,,,,,0x03,
154,-989,-63,139,490,-770,700,,,,,,,0x03,
164,-991,-63,140,280,-840,770,,,,,,,0x03,
174,-990,-64,139,70,-980,840,,,,,,,0x03,
183,-987,-66,141,0,-1260,770,,,,,,,0x03,
193,-991,-62,137,420,-1330,700,,,,,,,0x03,
202,-994,-57,136,910,-1400,700,,,,,,,0x03,
212,-990,-56,142,560,-1610,630,,,,,,,0x03,
222,-991,-59,141,0,-1890,490,,,,,,,0x03,
231,-991,-64,136,70,-2030,350,,,,,,,0x03,
241,-989,-67,134,560,-2100,140,,,,,,,0x03,
251,-990,-68,141,1330,-2170,0,,,,,,,0x03,
260,-992,-63,139,2100,-2170,-70,,,,,,,0x03,
270,-990,-58,144,2380,-2240,0,,,,,,,0x03,
280,-989,-52,144,2030,-2240,140,,,,,,,0x03,
289,-993,-49,144,1680,-1890,210,,,,,,,0x03,
299,-992,-47,141,1190,-1750,0,,,,,,,0x03,
309,-993,-47,138,840,-1610,-350,,,,,,,0x03,
318,-994,-46,141,630,-1610,-770,,,,,,,0x03,
328,-993,-47,140,280,-1680,-1120,,,,,,,0x03,
337,-992,-46,139,140,-1680,-1470,,,,,,,0x03,
347,-992,-47,140,140,-1750,-1820,,,,,,,0x03,
357,-994,-46,138,210,-1820,-2170,,,,,,,0x03,
366,-995,-45,140,140,-2030,-2450,,,,,,,0x03,
376,-992,-45,145,-210,-2170,-2730,,,,,,,0x03,
386,-991,-47,143,-560,-2170,-3010,,,,,,,0x03,
395,-992,-51,142,-910,-2170,-3290,,,,,,,0x03,
405,-994,-55,140,-1190,-2310,-3430,,,,,,,0x03,
415,-989,-61,143,-1400,-2450,-3640,,,,,,,0x03,
424,-988,-69,145,-1400,-2520,-3850,,,,,,,0x03,
434,-989,-66,144,-770,-2450,-3990,,,,,,,0x03,
444,-991,-62,143,70,-2310,-3920,,,,,,,0x03,
453,-990,-63,146,70,-2240,-3710,,,,,,,0x03,
463,-989,-68,146,-560,-2380,-3570,,,,,,,0x03,
472,-986,-72,145,-770,-2310,-3430,,,,,,,0x03,
482,-985,-75,146,-560,-2170,-3360,,,,,,,0x03,
492,-987,-76,151,-210,-2030,-3220,,,,,,,0x03,
501,-986,-77,151,-280,-1960,-2870,,,,,,,0x03,
511,-986,-77,149,-560,-1820,-2450,,,,,,,0x03,
521,-988,-80,146,-490,-1540,-2100,,,,,,,0x03,
530,-986,-80,147,-140,-1470,-1890,,,,,,,0x03,
540,-987,-76,148,140,-1330,-1750,,,,,,,0x03,
550,-990,-71,148,350,-1190,-1400,,,,,,,0x03,
559,-987,-69,149,140,-1050,-1190,,,,,,,0x03,
569,-986,-70,150,-350,-980,-980,,,,,,,0x03,
578,-988,-71,149,-770,-910,-980,,,,,,,0x03,
588,-988,-71,146,-840,-770,-840,,,,,,,0x03,
598,-987,-70,145,-840,-770,-630,,,,,,,0x03,
607,-988,-70,150,-980,-840,-560,,,,,,,0x03,
617,-989,-72,150,-1470,-910,-490,,,,,,,0x03,
627,-989,-72,146,-1680,-770,-560,,,,,,,0x03,
636,-987,-71,145,-1190,-700,-630,,,,,,,0x03,
646,-986,-70,146,-770,-700,-700,,,,,,,0x03,
656,-989,-67,147,-630,-630,-560,,,,,,,0x03,
665,-991,-68,146,-700,-560,-560,,,,,,,0x03,
675,-991,-68,145,-630,-630,-770,,,,,,,0x03,
685,-988,-66,148,-490,-630,-980,,,,,,,0x03,
694,-988,-66,149,-630,-560,-980,,,,,,,0x03,
704,-990,-70,149,-1120,-560,-980,,,,,,,0x03,
713,-991,-71,145,-1470,-560,-1120,,,,,,,0x03,
723,-987,-74,146,-1260,-490,-1260,,,,,,,0x03,
733,-986,-78,146,-910,-420,-1400,,,,,,,0x03,
742,-990,-76,145,-280,-490,-1400,,,,,,,0x03,
752,-991,-73,144,280,-560,-1400,,,,,,,0x03,
762,-989,-73,145,420,-560,-1400,,,,,,,0x03,
771,-986,-75,148,280,-700,-1470,,,,,,,0x03,
781,-987,-76,147,-70,-700,-1400,,,,,,,0x03,
791,-990,-77,143,70,-630,-1400,,,,,,,0x03,
800,-988,-75,147,210,-770,-1470,,,,,,,0x03,
810,-989,-73,146,70,-770,-1400,,,,,,,0x03,
820,-987,-73,144,-280,-770,-1400,,,,,,,0x03,
829,-989,-75,144,-630,-840,-1330,,,,,,,0x03,
839,-990,-77,144,-630,-1050,-1400,,,,,,,0x03,
848,-986,-80,147,-630,-1050,-1190,,,,,,,0x03,
858,-990,-79,147,-840,-1120,-980,,,,,,,0x03,
868,-989,-79,146,-840,-1190,-840,,,,,,,0x03,
877,-989,-77,145,-700,-1120,-770,,,,,,,0x03,
887,-989,-75,147,-630,-1120,-770,,,,,,,0x03,
897,-986,-72,149,-840,-1260,-700,,,,,,,0x03,
906,-985,-73,146,-1330,-1330,-700,,,,,,,0x03,
916,-988,-76,145,-1680,-1330,-560,,,,,,,0x03,
926,-992,-79,144,-1540,-1400,-630,,,,,,,0x03,
935,-991,-76,146,-1120,-1540,-490,,,,,,,0x03,
945,-990,-73,148,-980,-1610,-490,,,,,,,0x03,
955,-988,-70,154,-1260,-1610,-420,,,,,,,0x03,
964,-987,-70,151,-2100,-1610,-560,,,,,,,0x03,
974,-990,-73,146,-2660,-1540,-490,,,,,,,0x03,
983,-990,-77,146,-2870,-1680,-560,,,,,,,0x03,
993,-986,-81,148,-2800,-1680,-420,,,,,,,0x03,
1003,-986,-83,147,-2450,-1610,-350,,,,,,,0x03,
1012,-987,-82,147,-1680,-1470,-350,,,,,,,0x03,
1022,-988,-78,150,-1120,-1400,-350,,,,,,,0x03,
1032,-989,-73,149,-980,-1260,-350,,,,,,,0x03,
1041,-989,-72,152,-1260,-1260,-350,,,,,,,0x03,
1051,-989,-71,148,-1610,-1120,-420,,,,,,,0x03,
1061,-988,-72,151,-1750,-980,-560,,,,,,,0x03,
1070,-986,-72,152,-2310,-1050,-840,,,,,,,0x03,
1080,-988,-72,151,-2870,-980,-980,,,,,,,0x03,
1089,-990,-71,149,-3150,-770,-1120,,,,,,,0x03,
1099,-990,-69,151,-3430,-700,-1260,,,,,,,0x03,
1109,-987,-71,155,-4130,-560,-1400,,,,,,,0x03,
1118,-986,-73,151,-4620,-210,-1610,,,,,,,0x03,
1128,-988,-75,152,-4900,140,-1610,,,,,,,0x03,
1138,-991,-74,147,-5320,560,-1610,,,,,,,0x03,
1147,-992,-75,143,-5110,910,-1400,,,,,,,0x03,
1157,-993,-80,144,-4900,840,-1260,,,,,,,0x03,
1167,-987,-84,145,-4690,770,-1050,,,,,,,0x03,
1176,-985,-95,143,-4200,770,-910,,,,,,,0x03,
1186,-986,-104,139,-3360,630,-770,,,,,,,0x03,
1196,-985,-104,141,-1890,490,-560,,,,,,,0x03,
1205,-988,-96,139,0,630,-70,,,,,,,0x03,
1215,-988,-91,141,1120,630,560,,,,,,,0x03,
1224,-990,-89,140,910,560,980,,,,,,,0x03,
1234,-989,-87,143,770,420,1050,,,,,,,0x03,
1244,-988,-86,146,910,210,980,,,,,,,0x03,
1253,-989,-80,148,700,-70,1050,,,,,,,0x03,
1263,-986,-79,146,0,-140,1190,,,,,,,0x03,
1273,-989,-81,145,-420,-70,1190,,,,,,,0x03,
1282,-989,-81,143,-490,0,1190,,,,,,,0x03,
1292,-991,-84,141,-560,0,1120,,,,,,,0x03,
1302,-988,-84,141,-630,-280,1190,,,,,,,0x03,
1311,-988,-88,142,-980,-630,1330,,,,,,,0x03,
1321,-988,-86,141,-910,-980,1330,,,,,,,0x03,
1331,-989,-84,144,-490,-1260,1190,,,,,,,0x03,
1340,-989,-82,148,-420,-1540,1050,,,,,,,0x03,
1350,-989,-77,143,-490,-1890,770,,,,,,,0x03,
1359,-989,-78,144,-560,-2170,630,,,,,,,0x03,
1369,-989,-81,145,-700,-2380,560,,,,,,,0x03,
1379,-987,-85,143,-630,-2590,560,,,,,,,0x03,
1388,-984,-91,144,-210,-2590,630,,,,,,,0x03,
1398,-983,-92,146,560,-2520,840,,,,,,,0x03,
1408,-983,-92,151,1400,-2590,910,,,,,,,0x03,
1417,-984,-86,151,2240,-2660,910,,,,,,,0x03,
1427,-987,-80,151,2870,-2450,1120,,,,,,,0x03,
1437,-986,-77,155,2730,-2240,1190,,,,,,,0x03,
1446,-988,-79,151,2170,-2170,1190,,,,,,,0x03,
1456,-990,-76,148,2030,-1960,1330,,,,,,,0x03,
1466,-993,-71,148,1960,-1960,1400,,,,,,,0x03,
1475,-993,-66,148,1750,-1820,1470,,,,,,,0x03,
1485,-993,-62,150,1050,-1820,1400,,,,,,,0x03,
1494,-990,-59,152,-70,-1890,1120,,,,,,,0x03,
1504,-988,-58,153,-1050,-2030,700,,,,,,,0x03,
1514,-991,-61,155,-2100,-2030,210,,,,,,,0x03,
1523,-991,-63,151,-2940,-1960,-140,,,,,,,0x03,
1533,-989,-66,151,-3150,-1960,-420,,,,,,,0x03,
1543,-990,-69,152,-3220,-1820,-770,,,,,,,0x03,
1552,-988,-70,153,-2800,-1610,-1260,,,,,,,0x03,
1562,-988,-71,153,-2380,-1400,-1540,,,,,,,0x03,
1572,-988,-72,151,-1890,-1190,-1820,,,,,,,0x03,
1581,-988,-77,152,-1400,-1050,-1960,,,,,,,0x03,
1591,-986,-80,149,-1120,-980,-2030,,,,,,,0x03,
1600,-984,-81,151,-420,-840,-2100,,,,,,,0x03,
1610,-989,-80,150,350,-700,-2240,,,,,,,0x03,
1620,-988,-76,151,910,-630,-2310,,,,,,,0x03,
1629,-987,-78,153,840,-560,-2380,,,,,,,0x03,
1639,-986,-82,152,490,-490,-2450,,,,,,,0x03,
1649,-984,-88,150,420,-560,-2520,,,,,,,0x03,
1658,-984,-91,149,490,-630,-2380,,,,,,,0x03,
1668,-985,-90,148,980,-770,-2310,,,,,,,0x03,
1678,-985,-87,150,1190,-910,-2170,,,,,,,0x03,
