#Format version: 1.0
time[ms],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[0,782,123,600,-140,70,-210,,,,,,,0x03,
10,780,120,598,-280,280,-140,,,,,,,0x03,
19,779,118,599,-350,490,-210,,,,,,,0x03,
29,779,119,599,-280,630,-280,,,,,,,0x03,
39,779,116,602,-210,700,-280,,,,,,,0x03,
48,780,110,604,-140,770,-280,,,,,,,0x03,
58,779,109,605,280,770,-490,,,,,,,0x03,
67,782,112,607,980,770,-560,,,,,,,0x03,
77,782,111,611,1540,840,-490,,,,,,,0x03,
87,783,122,615,1960,770,-630,,,,,,,0x03,
96,786,142,617,2730,490,-630,,,,,,,0x03,
106,786,145,618,2940,0,0,,,,,,,0x03,
116,785,140,613,2380,-280,350,,,,,,,0x03,
125,783,137,610,2240,-420,280,,,,,,,0x03,
135,782,136,607,2520,-560,210,,,,,,,0x03,
145,780,139,600,2660,-630,280,,,,,,,0x03,
154,778,138,598,2380,-490,350,,,,,,,0x03,
164,776,137,595,1610,-490,210,,,,,,,0x03,
173,779,142,594,910,-490,0,,,,,,,0x03,
183,783,145,595,70,-490,-70,,,,,,,0x03,
193,786,142,595,-840,-490,-70,,,,,,,0x03,
202,786,138,595,-1540,-280,-140,,,,,,,0x03,
212,787,139,598,-1680,-210,-140,,,,,,,0x03,
222,786,140,599,-1680,-70,140,,,,,,,0x03,
231,785,139,599,-1610,70,490,,,,,,,0x03,
241,784,139,601,-1820,210,840,,,,,,,0x03,
251,783,136,604,-2030,140,1050,,,,,,,0x03,
260,782,134,604,-2030,140,1190,,,,,,,0x03,
270,782,133,602,-1960,210,1470,,,,,,,0x03,
279,782,130,600,-1890,280,1680,,,,,,,0x03,
289,784,128,596,-2100,490,1750,,,,,,,0x03,
299,782,130,591,-2590,840,1820,,,,,,,0x03,
308,782,131,590,-3080,1120,1890,,,,,,,0x03,
318,783,123,592,-3850,1540,1890,,,,,,,0x03,
328,783,116,589,-4410,1960,1750,,,,,,,0x03,
337,784,115,593,-4410,2240,1610,,,,,,,0x03,
347,784,114,595,-3990,2520,1610,,,,,,,0x03,
356,784,114,599,-3570,2800,1610,,,,,,,0x03,
366,782,115,604,-3080,2940,1610,,,,,,,0x03,
376,779,113,612,-2660,3010,1680,,,,,,,0x03,
385,777,115,615,-2380,3220,1260,,,,,,,0x03,
395,777,114,616,-2030,3290,1190,,,,,,,0x03,
405,773,111,620,-1750,3150,980,,,,,,,0x03,
414,773,112,622,-1540,3010,700,,,,,,,0x03,
424,776,112,620,-1260,2800,700,,,,,,,0x03,
434,779,118,618,-1120,2520,700,,,,,,,0x03,
443,779,121,620,-1260,2170,700,,,,,,,0x03,
453,778,124,621,-1610,1820,840,,,,,,,0x03,
462,776,123,623,-1960,1470,980,,,,,,,0x03,
472,774,120,626,-2240,1190,1120,,,,,,,0x03,
482,772,119,624,-2240,910,1120,,,,,,,0x03,
491,770,118,626,-2170,630,1260,,,,,,,0x03,
501,766,115,624,-2240,280,1330,,,,,,,0x03,
511,768,115,624,-2170,70,1260,,,,,,,0x03,
520,767,114,624,-2100,0,1120,,,,,,,0x03,
530,771,108,626,-2100,-70,1120,,,,,,,0x03,
540,773,105,620,-2170,-210,910,,,,,,,0x03,
549,774,106,622,-2100,-350,700,,,,,,,0x03,
559,775,101,622,-2030,-490,490,,,,,,,0x03,
