A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 
-110	795	-698	-24.3338	-283.868	102.55
145	769	-700	-24.6663	-286.659	107.861
348	863	-637	-24.2988	-271.355	98.9713
509	792	-497	-26.1975	-217.586	85.68
357	770	-371	-13.0725	-148.628	60.9875
314	904	-334	6.20375	-105.35	28.9538
354	938	-354	11.865	-66.99	4.24375
236	931	-357	11.7863	-25.865	-6.20375
125	957	-355	10.7888	0.245	-7.14875
127	970	-365	6.74625	13.0813	-8.2775
110	933	-368	1.98625	25.2263	-10.4913
162	951	-370	0.70875	36.2775	-11.3925
176	893	-377	-0.07	55.335	-18.83
215	907	-382	3.395	76.2913	-30.205
311	856	-409	6.57125	106.199	-43.6188
375	871	-511	11.6463	150.089	-59.7625
291	866	-579	12.8713	203.28	-76.4313
326	908	-726	6.055	251.624	-84.4025
9	742	-752	-5.3025	284.533	-89.1275
-502	784	-509	1.435	278.766	-81.5238
-709	939	-290	12.7225	205.958	-60.48
-874	1045	-158	17.1413	87.7975	-31.1938
-687	1100	-205	9.98375	-52.0363	3.8325
-369	963	-361	-4.50625	-152.653	34.3263
-462	923	-455	-8.05	-213.001	59.7013
-251	886	-620	-11.3138	-269.185	87.7625
-52	837	-686	-17.1763	-286.414	107.879
231	833	-685	-23.17	-284.384	111.948
559	809	-585	-26.0225	-239.741	101.08
375	870	-450	-23.2838	-163.818	72.8613
470	885	-392	-19.88	-108.649	41.0813
386	867	-346	-14.7263	-48.37	17.2638
232	923	-295	-5.915	-1.14625	2.35375
185	956	-282	-1.8025	24.2375	-5.9675
66	932	-260	-0.665	37.1	-9.49375
130	956	-260	2.905	37.0563	-10.6925
173	926	-281	5.43375	46.235	-13.9038
162	939	-297	9.33625	60.1563	-16.345
182	934	-309	10.3775	73.9113	-22.3125
219	912	-332	12.1888	90.405	-30.5638
306	930	-402	14.1925	118.02	-44.1875
392	919	-465	12.1975	160.178	-58.625
317	866	-586	7.04375	216.615	-72.835
29	858	-544	3.36	254.319	-80.045
-97	846	-500	0.77	255.841	-76.9213
-357	831	-386	6.2125	234.386	-67.8475
-566	987	-236	19.2588	175.866	-42.84
-626	1097	-164	20.2125	88.8038	-11.97
-583	1080	-166	8.5225	-8.79375	10.5088
-458	1039	-249	-3.12375	-98.8663	33.1713
-449	965	-346	-12.705	-173.863	55.7025
-272	867	-511	-18.4363	-241.78	74.9788
-155	854	-626	-20.2563	-280.901	87.8763
205	828	-663	-23.3888	-286.606	97.0375
516	760	-587	-22.4175	-263.629	88.55
388	916	-454	-14.3675	-199.334	70.8663
506	865	-396	-13.9125	-141.269	48.1688
423	864	-343	-4.27	-76.7463	32.4975
341	926	-321	6.37	-23.9925	14.35
259	940	-317	9.415	12.9938	-2.66875
192	914	-332	9.19625	35.6475	-13.5013
114	949	-322	9.94875	46.9613	-16.0825
169	945	-325	7.84875	50.54	-18.2438
129	950	-326	6.6325	58.205	-20.9475
196	955	-337	4.9	66.1938	-24.3075
299	911	-360	3.98125	85.8463	-31.3775
289	910	-401	6.8075	120.383	-42.4375
411	893	-469	7.4725	162.059	-56.2538
425	815	-569	10.36	220.824	-64.365
84	764	-624	19.145	274.601	-70.0875
-247	873	-467	30.0475	273.324	-70.4988
-318	889	-383	31.7625	229.53	-64.1638
-571	1007	-245	35.1138	161.875	-48.1338
-653	1142	-168	27.9213	58.6775	-17.36
-548	1068	-234	7.09625	-52.5263	15.1988
-429	984	-356	-6.23	-144.034	43.1025
-306	902	-497	-13.6588	-215.871	66.6138
-32	880	-637	-18.8913	-265.23	78.47
163	876	-640	-25.165	-268.923	76.8425
193	858	-584	-29.82	-249.174	74.6638
381	799	-517	-28.4813	-219.284	72.7913
344	873	-419	-19.4775	-168	61.4513
463	864	-370	-12.3988	-117.46	41.4925
357	877	-339	-2.00375	-57.61	23.0913
257	949	-335	6.265	-13.2475	4.3925
241	947	-344	6.1075	17.9025	-8.9075
105	935	-341	4.76	41.0113	-13.5713
106	971	-332	3.63125	47.3813	-13.0113
148	937	-336	-0.1575	54.4075	-13.5975
177	937	-343	-0.53375	66.605	-18.0688
321	921	-373	0.02625	88.0775	-28.0963
301	879	-411	2.345	128.126	-40.915
310	916	-452	4.34875	167.038	-52.185
241	852	-482	3.9725	204.523	-60.9175
275	818	-587	6.41375	241.124	-69.4925
-119	797	-521	13.2913	268.791	-72.9138
-366	912	-390	22.8725	244.318	-69.5888
-735	1024	-230	23.3975	173.565	-51.765
-671	1092	-146	17.6925	55.5975	-22.0763
-597	1030	-188	6.01125	-53.5675	6.8425
-575	983	-297	1.37375	-149.415	37.905
-216	899	-500	-2.10875	-227.666	63.4725
-197	877	-563	-6.36125	-262.526	73.395
-98	859	-655	-8.70625	-283.413	87.5
122	833	-677	-14.2013	-286.449	98.4463
556	860	-604	-16.8613	-260.12	95.0075
457	855	-466	-16.5113	-175.044	73.6138
478	888	-396	-9.56375	-101.78	45.7713
387	892	-352	-3.325	-36.0763	22.82
197	921	-320	2.47625	8.81125	5.6875
144	945	-316	4.69	26.7925	-3.5525
115	946	-304	3.6925	34.8863	-4.20875
183	933	-312	3.2375	39.7163	-6.2125
244	904	-335	5.4775	54.915	-15.54
263	944	-340	9.65125	77.28	-23.8175
342	915	-389	10.0275	106.243	-33.6
383	870	-435	12.005	146.904	-46.725
430	872	-539	15.3475	198.511	-60.305
210	881	-576	13.5275	249.568	-71.1725
106	847	-591	8.1025	272.466	-77.8225
-238	814	-514	9.56375	274.575	-76.02
-792	1036	-242	15.82	215.259	-51.625
-688	1071	-101	8.96	84.9275	-20.6325
-483	999	-129	1.785	-31.8763	2.24875
-407	945	-211	2.8875	-117.031	26.6788
-260	893	-350	7.53375	-185.824	50.4875
-120	829	-494	11.4275	-234.246	66.5
106	836	-579	16.5463	-256.025	69.1688
185	900	-587	16.5988	-246.374	65.5725
458	895	-582	10.8588	-208.101	60.2875
300	917	-497	7.42	-142.905	48.405
394	931	-471	3.03625	-90.93	32.48
266	879	-439	1.295	-35.4113	15.4613
174	935	-423	3.4475	1.2425	4.2175
175	941	-427	-0.18375	24.6313	-4.94375
176	940	-436	-5.3725	46.1475	-13.7025
218	947	-434	-11.1475	70.1488	-22.12
99	927	-405	-15.8725	92.8375	-27.02
201	961	-438	-18.7863	107.748	-34.23
214	934	-436	-25.9963	135.109	-39.9875
258	982	-482	-33.5913	163.17	-39.5763
220	965	-496	-46.2525	199.194	-44.1875
25	871	-399	-57.19	223.195	-48.3613
-165	789	-253	-50.9863	214.874	-48.9475
-376	829	-84	-29.2075	176.496	-41.7113
-506	934	40	-4.50625	109.235	-29.68
-513	992	57	10.6225	25.3488	-7.86625
-519	989	0	18.2175	-59.3075	16.0213
-466	920	-122	24.7275	-141.47	35.1313
-120	893	-315	34.2913	-208.609	49.7
-56	880	-405	39.2788	-232.89	56.6475
58	897	-493	39.8125	-245.271	57.6275
215	926	-516	35.14	-239.418	59.8325
305	921	-513	26.5738	-206.483	57.3825
326	985	-481	18.8038	-160.361	50.5663
327	958	-440	7.4375	-111.825	40.0488
287	949	-419	0.77875	-66.6488	27.4225
208	925	-377	-2.765	-28.1663	16.9138
176	910	-362	-1.51375	-4.54125	9.75625
165	923	-364	0.30625	11.9963	2.42375
174	930	-361	-0.3325	25.1475	-5.18875
207	908	-371	-1.30375	39.8038	-15.1025
243	908	-383	0.0875	59.43	-25.3925
264	812	-409	3.40375	85.9425	-33.74
387	888	-444	15.5488	122.491	-44.4063
122	878	-444	18.1213	166.014	-60.5238
390	888	-551	17.9725	187.381	-72.8263
337	788	-684	16.8963	241.203	-79.5638
-6	767	-670	21.4725	280.228	-78.4963
-351	858	-541	27.265	264.714	-74.8038
-676	1017	-371	26.0575	192.054	-62.055
-564	1190	-265	8.5575	75.9588	-38.2375
-377	1022	-273	-22.2775	-21.6563	-13.3
-226	950	-289	-28.0263	-84.7175	9.905
-348	940	-307	-23.1088	-124.819	31.0625
-174	912	-389	-18.41	-174.195	50.7325
-151	840	-437	-15.8288	-206.22	63.595
5	831	-510	-9.45875	-232.444	68.8713
156	879	-537	-5.78375	-234.264	66.1938
294	926	-486	-8.16375	-209.554	59.4388
442	844	-436	-10.2638	-162.566	48.7375
291	909	-377	-1.74125	-101.054	31.8675
240	979	-352	0.98	-58.975	17.15
244	932	-351	-2.33625	-24.9463	7.11375
138	928	-325	-1.14625	4.48875	-0.315
118	932	-314	0.79625	19.67	-6.39625
127	913	-324	2.695	31.9375	-9.905
132	937	-328	6.0375	44.485	-13.7988
179	932	-347	6.37875	59.0275	-20.685
273	923	-389	6.95625	82.0138	-30.625
389	943	-461	4.45375	122.946	-45.4388
371	883	-526	-1.9775	178.386	-56.5513
195	782	-583	-1.33	231.061	-63.0963
-91	798	-509	10.0713	252.053	-65.9925
-344	874	-410	19.635	229.408	-63.0088
-527	963	-297	24.675	166.941	-47.8188
-569	1072	-213	22.2513	77.3938	-28.28
-514	1041	-234	9.63375	-16.7825	-7.455
-447	1019	-314	0.77875	-99.295	19.7838
-335	947	-419	-6.44875	-165.655	46.8475
-293	865	-509	-10.1413	-216.72	68.215
20	902	-612	-12.0925	-251.274	81.865
76	865	-574	-19.1188	-244.423	85.1113
352	826	-525	-20.6413	-222.189	77.1138
373	839	-438	-14.28	-166.775	62.4488
295	917	-380	-7.35875	-114.608	40.5738
314	936	-344	-6.06375	-70.105	22.085
191	902	-322	-3.56125	-29.0325	12.0663
167	951	-318	1.785	-3.7625	3.12375
131	951	-317	1.4875	16.345	-5.88875
64	938	-312	0.65625	29.085	-10.6663
94	960	-321	0.67375	34.1075	-11.97
121	944	-323	-0.91	43.0938	-15.7063
219	942	-337	-1.96875	58.6163	-22.085
384	892	-378	-1.225	91.5775	-34.5975
381	842	-467	3.92875	151.191	-54.705
212	875	-504	10.0363	204.523	-68.845
76	823	-570	9.555	239.496	-76.5713
-157	816	-509	15.4438	249.139	-73.0275
-409	892	-415	23.94	223.353	-60.3313
-644	1027	-299	27.7725	155.488	-33.6088
-638	1095	-229	19.075	55.2038	-8.86375
-621	1035	-264	1.91625	-47.7138	12.2588
-512	1011	-377	-7.77875	-143.386	42.1663
-342	903	-534	-18.6375	-220.246	71.1288
-89	869	-630	-25.5763	-266.21	81.8825
115	858	-625	-30.4588	-274.768	88.4625
416	794	-555	-33.6	-246.54	87.71
328	861	-421	-24.5175	-184.118	74.6288
401	900	-356	-18.6463	-132.781	49.6913
361	864	-300	-11.865	-78.89	27.615
257	914	-283	0.07	-32.2088	11.515
185	963	-281	5.88	-0.77	-0.805
183	952	-291	5.7925	21.0525	-8.75
136	929	-298	6.20375	40.2675	-14.7613
102	972	-290	7.665	51.555	-17.1063
152	940	-297	6.01125	60.8913	-20.1775
271	899	-308	9.24	78.8725	-27.2563
307	850	-385	16.1613	115.903	-41.7813
342	885	-465	24.3075	159.565	-59.8063
220	831	-550	25.6638	209.554	-73.3425
68	842	-589	29.1638	241.168	-76.4225
-112	869	-575	30.7913	247.791	-71.47
-373	892	-496	30.45	223.755	-58.7738
-570	1066	-327	27.93	154.193	-43.0325
-588	1118	-263	6.88625	55.0288	-21.7525
-506	1010	-292	-14.07	-42.7	0.385
-346	993	-369	-21.4638	-119.508	26.9938
-288	929	-435	-27.055	-172.953	52.01
-253	885	-495	-28.875	-217.263	69.0725
-25	880	-568	-31.395	-249.568	83.2213
216	839	-537	-34.0113	-247.083	85.8813
374	813	-452	-30.3538	-209.458	76.0988
364	893	-376	-21.1663	-159.723	57.6713
384	871	-316	-14.455	-108.351	34.44
285	919	-286	-5.11875	-60.48	13.6588
270	935	-280	0.65625	-24.2288	-0.32375
166	947	-274	3.96375	8.2075	-8.12
103	953	-279	6.23	26.3113	-11.4538
143	958	-290	7.20125	37.66	-12.1188
142	921	-302	8.46125	53.5588	-15.9688
132	967	-318	10.8588	68.2063	-22.1988
185	919	-340	9.16125	83.895	-29.8025
144	897	-361	11.48	105.088	-39.0863
354	981	-415	11.9175	128.774	-46.4363
305	805	-513	7.20125	183.689	-53.3225
133	894	-522	15.8113	225.356	-58.8438
-68	806	-539	17.0188	244.816	-65.835
-428	936	-411	23.7913	224.779	-58.5113
-536	1058	-282	19.5475	151.104	-36.3388
-539	1020	-223	6.755	60.5675	-22.9075
-473	1024	-232	0.315	-28.2888	-3.675
-514	1010	-287	-5.62625	-107.599	26.1275
-241	939	-428	-11.1563	-177.87	50.4525
-202	914	-484	-16.555	-215.224	64.3563
-110	871	-536	-21.1663	-245.131	76.685
118	872	-569	-22.5838	-255.378	83.405
372	827	-497	-24.9463	-232.82	77.8225
472	804	-396	-15.3475	-173.863	62.965
332	923	-351	-1.9075	-110.565	39.3575
398	945	-326	1.6275	-60.6463	17.1238
274	918	-316	3.63125	-9.8875	3.3425
186	946	-315	7.2275	22.8113	-7.02625
215	951	-330	7.20125	45.64	-14.3413
150	934	-325	6.3	66.605	-20.1513
265	947	-354	5.39875	83.825	-27.4488
230	886	-370	4.725	115.92	-38.3338
206	928	-396	8.05	142.24	-47.1275
270	860	-458	8.61	171.701	-58.1263
306	857	-548	13.6413	212.231	-64.8638
131	815	-641	15.155	258.694	-69.3613
-532	894	-460	19.9675	263.401	-65.6863
-689	1062	-246	18.97	172.235	-41.8075
-524	1040	-200	6.25625	60.5938	-20.0463
-401	1000	-214	-1.77625	-27.4925	1.33875
-320	985	-275	-4.4625	-94.5088	25.1738
-210	939	-353	-5.6525	-143.456	50.2075
-215	900	-421	-6.92125	-180.968	66.22
-134	893	-495	-9.7475	-217.333	71.715
75	863	-558	-12.355	-239.575	78.4
284	895	-540	-15.5138	-226.783	76.7813
313	903	-476	-20.6413	-190.05	67.34
488	830	-401	-20.7288	-144.603	54.285
338	859	-339	-8.5575	-83.9825	32.4625
296	955	-336	1.2775	-41.6588	12.6088
239	946	-329	0.9975	-8.0675	-0.72625
199	936	-321	0.44625	16.5375	-8.28625
221	928	-329	1.435	37.0388	-13.5363
229	903	-342	3.85	61.5563	-21.3763
268	931	-353	7.34125	85.5575	-31.0013
204	889	-384	8.1375	115.063	-42.8225
215	916	-391	10.2113	135.485	-50.9863
208	873	-454	8.91625	161.613	-58.2838
238	923	-482	10.2375	188.064	-63.5163
146	802	-552	7.0875	222.259	-69.16
-92	824	-483	16.8963	236.451	-69.2388
-323	862	-414	25.5588	216.685	-63.07
-614	1047	-287	31.5	154.866	-44.38
-655	1156	-219	17.2812	51.4938	-14.6475
-482	1022	-271	-6.09	-52.255	13.3788
-389	958	-346	-14.07	-129.99	37.0475
-221	911	-436	-15.7763	-188.825	59.36
-40	851	-517	-16.31	-221.935	71.3563
94	843	-524	-13.0988	-228.384	74.41
84	896	-504	-12.145	-217.901	78.8463
295	951	-508	-18.9175	-199.789	78.085
332	882	-431	-26.8013	-157.483	66.6575
453	835	-364	-22.6538	-110.819	50.4088
371	868	-323	-10.08	-56	29.9688
318	915	-304	-0.51625	-12.8888	8.3475
245	921	-306	3.26375	20.5363	-7.8225
154	938	-308	5.87125	40.7575	-14.0963
140	972	-300	5.38125	48.0288	-15.96
207	933	-317	2.17	57.05	-20.8863
336	926	-351	3.61375	78.5138	-28.1225
376	890	-403	5.57375	121.923	-41.65
328	895	-437	8.25125	169.068	-54.1538
220	812	-506	9.24	210.683	-66.99
81	820	-486	18.935	234.596	-71.8113
-136	835	-449	26.985	236.355	-67.6113
-396	930	-371	36.2863	203.131	-54.8013
-598	1081	-259	36.1988	129.299	-37.3363
-569	1140	-227	16.6863	26.1713	-11.2875
-361	1007	-288	-5.43375	-65.2313	12.3375
-240	949	-350	-11.6025	-123.865	27.8163
-211	932	-390	-11.34	-165.13	47.8363
-104	887	-468	-12.7313	-197.768	62.5538
-14	900	-498	-13.7025	-216.37	74.3313
91	899	-505	-18.9438	-218.531	77.0963
165	896	-481	-23.8788	-206.868	74.1388
374	870	-434	-24.815	-181.93	68.845
504	834	-368	-17.675	-127.488	56.0963
315	903	-314	-5.73125	-65.3538	32.13
259	941	-300	-0.105	-29.4613	12.4688
206	935	-299	0.60375	-6.09	2.51125
177	949	-295	0.6125	9.45875	-3.0275
213	940	-299	0	23.7738	-8.6275
167	918	-296	1.4875	39.7163	-13.86
197	939	-304	5.215	52.0538	-20.8688
224	914	-309	7.35	68.2238	-29.7763
237	888	-328	10.955	90.3	-39.2263
349	874	-379	17.08	119.761	-48.02
331	811	-471	25.305	167.414	-56.7963
141	846	-496	38.0713	207.323	-61.39
90	820	-559	43.47	226.835	-70.5163
-182	896	-540	48.7288	230.256	-75.7925
-480	1086	-417	40.0663	185.946	-55.37
-550	1108	-319	12.3288	96.5825	-28.2275
-447	1000	-297	-10.1938	0.4725	-11.8825
-295	994	-327	-17.0888	-75.9675	9.21375
-243	962	-382	-22.225	-127.059	35.2013
-183	910	-429	-25.69	-168.149	54.6788
-41	860	-479	-26.3813	-197.024	65.9225
-36	890	-471	-23.3538	-207.734	77.14
116	867	-496	-26.0225	-211.61	84.1575
290	844	-476	-24.6838	-196.009	78.6188
323	893	-417	-20.5975	-159.408	65.8263
453	874	-379	-17.8763	-118.064	49.525
462	829	-330	-9.3975	-60.0513	25.55
269	894	-307	3.89375	-8.855	2.7825
209	940	-323	10.2725	16.8613	-9.9225
186	964	-329	9.0825	32.6638	-16.4413
223	922	-332	6.02	46.9438	-22.715
219	899	-344	7.8925	66.2113	-31.1325
238	913	-361	11.4625	86.9925	-41.37
265	874	-407	13.4138	114.301	-50.8725
232	884	-436	17.8763	144.471	-57.1463
260	876	-528	18.2438	177.931	-65.2488
35	855	-509	18.83	207.121	-69.8513
-38	894	-482	18.515	209.073	-70.98
-347	897	-419	16.8613	190.216	-63.6825
-506	1019	-309	17.115	127.444	-42.1488
-477	1068	-250	6.67625	43.8813	-24.7275
-316	1021	-277	-6.5975	-32.515	2.7125
-275	980	-321	-14.5513	-85.2688	22.2863
-259	960	-359	-18.5763	-129.474	39.7688
-194	906	-397	-21.875	-168.726	55.4838
-115	856	-451	-20.72	-200.113	68.7313
-5	910	-491	-17.6138	-217.779	79.7913
162	898	-490	-23.6163	-217.114	80.9638
262	872	-445	-26.5825	-194.049	74.9788
261	914	-397	-25.7338	-162.82	63.5513
413	900	-354	-24.605	-128.039	45.57
409	885	-309	-19.18	-77.2538	26.74
348	877	-283	-9.31875	-28.455	7.735
298	918	-270	-0.04375	11.8563	-8.6975
195	924	-277	5.5125	41.9038	-17.4125
164	941	-284	10.5	60.2438	-19.7138
148	928	-285	13.4838	72.7825	-21.945
177	936	-302	15.8638	83.86	-28.4813
235	912	-331	17.5438	100.993	-37.5025
286	896	-398	20.9388	128.643	-46.7775
266	877	-445	24.6488	167.055	-56.105
231	877	-510	26.8975	203.438	-61.3638
66	814	-557	28.7613	233.021	-66.0538
-69	855	-510	35.56	237.676	-66.3425
-314	890	-454	40.145	217.578	-59.9725
-591	1074	-329	40.3638	153.781	-43.4
-574	1169	-276	18.3663	48.2213	-18.375
-399	1032	-316	-11.0513	-49.63	5.6175
-278	976	-380	-22.2075	-116.909	28.6738
-177	929	-422	-25.69	-162.085	56.0963
-71	867	-462	-27.5538	-189.735	74.935
19	840	-491	-26.1363	-205.564	80.5525
111	889	-482	-24.2988	-207.358	80.1763
154	876	-479	-27.6675	-198.52	73.9463
225	908	-455	-29.435	-184.818	65.7475
321	890	-414	-31.9288	-160.921	57.0063
391	892	-370	-29.4963	-124.539	45.71
373	896	-320	-23.835	-79.0913	30.2488
413	865	-286	-14.6913	-35.1138	11.5588
304	882	-272	-2.8525	8.33875	-7.4025
263	911	-283	6.22125	37.7125	-21
267	897	-298	12.7138	64.0413	-29.6363
242	916	-320	20.1075	89.915	-38.5438
244	909	-356	23.9225	115.29	-50.8813
323	887	-436	25.1738	146.519	-63.035
207	846	-490	27.5975	188.046	-72.45
129	879	-542	29.3213	216.773	-76.3263
-45	838	-542	29.6363	230.073	-72.2663
-167	958	-502	31.6225	216.729	-45.255
-343	990	-413	24.2988	179.471	-21.665
-380	1014	-317	16.0125	115.561	-20.4313
-372	1038	-272	4.83875	40.0138	-17.5875
-316	1023	-278	-7.04375	-33.4863	-0.58625
-338	986	-325	-15.68	-95.4188	20.755
-212	943	-404	-20.2388	-154.131	38.9725
-93	889	-468	-22.8813	-192.605	51.7388
17	886	-497	-23.5113	-213.01	62.23
74	888	-506	-25.3488	-216.65	67.795
147	908	-491	-28.7613	-209.195	69.09
317	915	-452	-32.41	-185.5	66.0013
352	870	-384	-32.3575	-141.461	55.5888
446	868	-317	-23.625	-93.0563	39.34
350	855	-274	-10.9025	-39.0688	19.1363
255	924	-271	2.14375	0.28875	1.54875
227	930	-283	6.9825	26.075	-10.1763
182	920	-290	10.185	46.4625	-16.38
173	929	-298	13.86	60.76	-21.4288
213	919	-308	16.5813	75.1188	-27.6413
222	872	-331	21.3675	96.0488	-34.405
233	878	-374	30.24	121.783	-39.69
253	902	-443	36.82	149.993	-44.065
154	870	-481	39.4625	178.08	-48.1775
186	868	-530	42.5338	195.099	-52.1063
11	833	-539	45.0625	208.408	-55.3613
-165	933	-482	47.565	192.658	-54.8188
-364	1039	-397	37.5113	141.628	-47.04
-353	1097	-344	14.7175	62.72	-30.7125
-286	1001	-339	-10.1325	-13.7375	-12.39
-149	918	-346	-19.0663	-70.5775	7.315
-76	919	-362	-13.8513	-99.8813	27.8775
-141	941	-418	-10.675	-116.646	49.455
-167	937	-465	-15.75	-149.328	69.9388
-76	877	-520	-25.34	-184.59	78.3125
59	874	-575	-31.5875	-208.653	81.9525
156	889	-573	-39.48	-211.164	76.5625
239	884	-529	-45.7275	-197.243	70.875
395	861	-460	-47.7663	-169.33	65.0563
580	746	-374	-39.2088	-115.553	47.2325
375	829	-305	-15.2425	-48.6763	18.8913
339	922	-306	1.2425	-6.335	-6.13375
252	903	-324	6.29125	27.1163	-21.805
188	910	-331	11.4188	50.2338	-27.5713
229	936	-353	14	67.7775	-30.0563
186	903	-370	14.2888	89.5913	-35.1838
244	922	-389	16.2225	108.133	-43.6625
282	854	-449	16.8525	138.206	-54.6438
298	857	-492	22.1288	173.705	-61.9763
129	793	-536	26.6088	209.073	-67.9613
24	809	-517	36.4788	219.721	-69.8688
-115	842	-506	45.1675	213.535	-67.3313
-357	983	-449	48.1688	182.814	-55.8863
-516	1128	-363	33.6613	110.25	-35.8575
-410	1089	-350	3.00125	17.6575	-13.6588
-270	955	-362	-17.3688	-56.4375	4.38375
-252	947	-392	-21.3675	-107.258	22.5488
-272	944	-435	-22.8725	-154.07	46.375
-128	898	-513	-27.755	-195.405	65.275
-28	851	-546	-31.045	-217.761	76.4575
48	874	-540	-32.3575	-223.528	82.3725
252	865	-523	-34.9038	-212.844	81.0338
279	861	-450	-33.6263	-175.989	71.8025
305	892	-394	-29.47	-139.081	57.3388
411	870	-342	-24.2988	-98.735	39.3488
367	856	-305	-13.7113	-48.0988	21.0438
292	896	-286	-0.4375	-4.45375	3.045
261	911	-299	7.72625	28	-11.1038
227	909	-321	13.8338	55.2825	-21.14
192	921	-329	18.62	77.3763	-28.4988
258	917	-363	20.4488	97.8775	-36.2338
206	864	-407	23.8613	126.691	-46.5238
181	911	-432	28.735	149.835	-55.405
151	879	-469	26.5213	169.636	-63.3413
138	852	-512	27.09	187.513	-67.235
34	866	-508	29.4525	200.953	-65.835
-106	876	-493	31.4825	197.724	-58.6338
-320	981	-415	33.145	166.346	-43.5925
-438	1085	-339	21.4725	99.0238	-23.87
-459	1071	-319	-1.84625	13.8688	-4.97
-335	997	-344	-21.3763	-68.74	8.54875
-306	924	-388	-28.0613	-130.2	29.2163
-232	931	-460	-26.8888	-183.26	57.4175
-207	872	-550	-31.885	-227.176	80.29
1	898	-604	-38.15	-255.868	88.3225
239	850	-590	-46.8038	-254.511	88.8825
441	812	-485	-45.3688	-215.39	80.745
362	874	-384	-35.9275	-158.83	60.3138
437	896	-328	-28.1138	-108.824	35.1838
374	860	-284	-19.18	-56.5688	17.7625
307	892	-261	-5.3725	-12.5213	4.7075
221	934	-256	3.35125	20.1688	-6.0375
170	940	-265	7.3675	39.5588	-11.9
177	945	-269	10.6925	52.1238	-14.6475
194	919	-282	14.6125	66.2025	-19.985
263	939	-314	19.2238	86.17	-30.8438
280	943	-375	18.8388	118.151	-44.975
337	913	-443	16.0913	156.083	-56.0088
228	853	-497	16.3013	201.495	-57.9513
113	874	-497	21.6475	227.789	-52.78
-84	847	-478	25.9875	234.745	-51.1088
-313	964	-367	31.8413	205.879	-41.5363
-397	1010	-268	27.6413	140.709	-24.4825
-422	1036	-221	19.985	61.6963	-15.4263
-382	1043	-233	9.58125	-20.9825	1.1025
-379	1027	-296	-2.6075	-97.685	22.9163
-328	954	-415	-13.7025	-170.38	48.2825
-75	915	-528	-21.5338	-225.111	64.9513
46	894	-572	-28.1663	-243.898	74.0688
148	908	-572	-35.1488	-242.016	78.4525
454	837	-505	-40.495	-219.966	79.415
481	814	-389	-32.865	-156.669	68.0488
401	905	-330	-20.0813	-96.4075	41.825
391	896	-298	-13.7638	-49.105	18.2525
278	896	-281	-6.5275	-8.70625	3.61375
253	943	-275	-0.37625	16.8525	-6.125
231	915	-275	2.1	38.7538	-15.9338
201	925	-284	7.7875	55.72	-22.0413
297	908	-307	12.7575	74.6288	-28.8488
295	891	-335	19.215	105.035	-38.5088
327	875	-420	25.2875	141.041	-52.2813
258	877	-456	30.7125	179.996	-62.7025
191	886	-529	30.7913	210.166	-68.1625
41	833	-543	29.0063	230.318	-70.9363
-183	865	-470	33.2675	223.545	-62.8075
-396	977	-371	36.2425	179.288	-44.0913
-474	1135	-265	26.95	101.99	-21.6125
-453	1063	-253	2.70375	13.1513	-6.09875
-338	1002	-298	-10.8413	-67.9875	11.8475
-292	972	-350	-17.6663	-131.906	33.0312
-202	879	-425	-21.4375	-182.998	49.4813
-63	847	-506	-17.2638	-219.818	63.7788
77	909	-541	-15.3913	-232.041	72.6075
188	888	-532	-22.4963	-220.876	73.5088
249	912	-478	-25.3488	-193.436	70.8663
359	889	-427	-27.6063	-158.174	64.5575
414	862	-365	-23.9225	-108.15	52.1325
336	869	-315	-13.23	-56.735	34.4225
304	894	-304	-2.4325	-19.1363	15.7588
247	933	-298	2.8	8.75	-1.23375
211	938	-304	3.3075	27.6763	-12.5388
238	912	-311	4.55875	44.1438	-19.6438
225	892	-316	9.9225	64.3125	-26.8013
287	903	-348	16.205	86.695	-36.1988
333	907	-399	20.545	118.073	-45.5963
428	861	-520	22.3738	164.929	-58.6425
87	846	-528	26.2938	215.486	-65.2575
-15	914	-486	28.385	221.41	-64.2775
-100	851	-465	26.3988	210.201	-62.6413
-173	962	-395	29.1463	181.983	-51.555
-296	1004	-339	20.9038	136.798	-33.74
-353	1040	-279	10.92	72.5375	-16.6775
-292	1052	-272	-2.9575	2.19625	0.09625
-280	1009	-298	-16.4413	-57.7413	15.2163
-265	980	-342	-23.9488	-114.748	32.3663
-108	924	-400	-29.155	-162.969	48.5275
-95	884	-431	-30.6075	-194.635	60.6813
63	879	-478	-29.4	-217.954	69.4663
294	877	-492	-30.345	-214.401	69.0113
284	899	-431	-30.7563	-182.578	60.8913
279	914	-376	-31.3513	-152.495	52.675
327	912	-341	-30.2225	-124.495	43.435
366	924	-311	-26.915	-89.705	35.7088
326	903	-269	-22.3388	-51.66	27.9388
362	874	-245	-13.7113	-19.2588	13.9475
370	894	-239	-2.73875	15.0938	-5.11
324	890	-261	5.71375	48.5363	-22.9075
325	901	-278	14.98	77.5338	-32.2438
394	841	-331	24.1413	112.954	-41.4663
387	891	-403	36.4	156.914	-55.4925
432	799	-542	42.0525	209.344	-72.3888
123	827	-604	50.505	259.709	-80.2288
-73	891	-582	52.7538	266.28	-73.2025
-243	918	-513	49.0963	241.028	-51.2313
