A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 
342	879	-313	1.05	-11.4275	-23.205
342	882	-319	-1.16375	-15.2425	-39.7338
301	871	-316	-3.1325	-17.0713	-52.9638
256	878	-309	-4.20875	-19.3988	-63.4725
183	879	-307	-6.20375	-22.785	-74.48
100	885	-307	-8.2425	-30.5638	-90.965
-20	912	-304	-11.5063	-41.5713	-113.076
-231	1065	-288	-21.84	-51.8175	-139.799
-213	976	-254	-36.4175	-58.1613	-155.785
-270	922	-225	-38.7625	-47.3025	-142.485
-441	924	-187	-22.33	-19.215	-67.655
-512	922	-174	-3.80625	1.4	-0.14
-416	937	-188	7.46375	10.605	29.19
-344	939	-212	14.0175	20.72	56.8138
-280	932	-234	19.5825	31.57	88.5588
-222	924	-247	24.255	39.76	113.103
-108	937	-258	26.2063	42.2013	119.963
-34	923	-281	28.175	44.5113	124.443
80	919	-300	29.1113	40.9238	118.449
179	914	-313	25.4713	35.7088	102.454
225	900	-325	19.5825	30.1438	80.5613
292	900	-339	13.7025	23.2488	57.5225
312	879	-339	8.28625	18.4888	40.9325
296	872	-338	4.5325	12.425	27.51
311	856	-342	1.5925	3.29875	10.6575
331	859	-342	0.18375	-5.13625	-4.6725
333	869	-348	-1.33875	-11.4013	-19.0488
316	879	-346	-2.695	-15.7063	-31.6488
259	889	-344	-5.04875	-19.11	-44.1
211	908	-343	-9.065	-26.775	-65.6688
179	894	-338	-14.3763	-36.155	-90.8775
100	889	-329	-18.0163	-44.9925	-115.378
-9	891	-312	-20.125	-53.13	-141.444
-107	936	-297	-23.3975	-55.58	-160.729
-157	980	-326	-29.365	-41.3875	-151.183
-391	911	-275	-30.3713	-9.75625	-95.5063
-528	927	-236	-21.4988	8.25125	-45.5525
-494	924	-220	-10.3775	14.9275	-1.8725
-441	922	-229	0.27125	18.1388	36.2338
-356	945	-241	8.295	22.155	73.4475
-247	940	-253	13.09	28.665	112.236
-126	940	-257	16.8	36.2163	142.931
-25	929	-275	18.0863	40.18	145.294
132	944	-293	14.1313	39.9875	116.559
189	893	-294	9.09125	43.2688	89.6875
187	888	-286	9.345	42.0263	80.8588
202	894	-286	9.07375	32.1562	69.4925
256	900	-289	6.95625	18.445	53.3225
294	895	-293	3.5525	6.545	37.1175
318	883	-299	1.14625	-3.14125	21.455
337	878	-301	0.27125	-10.5788	6.5625
346	874	-304	-0.7	-14.8138	-5.67875
328	873	-307	-2.1175	-17.2375	-16.1613
306	882	-309	-3.395	-21.1313	-30.0213
275	888	-308	-4.90875	-26.53	-47.6175
233	891	-308	-6.965	-33.6963	-64.0238
168	901	-312	-9.3975	-42.9713	-80.5263
108	906	-309	-12.3988	-54.1888	-100.494
20	927	-300	-17.8413	-63.525	-123.839
-95	975	-291	-26.0225	-67.7425	-151.113
-74	978	-305	-34.0113	-56.805	-155.969
-323	924	-262	-31.4475	-13.6325	-109.428
-470	955	-240	-18.375	21.0175	-53.1213
-483	981	-225	-7.14875	38.2813	3.8675
-441	957	-223	-2.21375	40.6613	45.1063
-343	935	-220	2.24	39.0688	78.6713
-258	921	-218	8.25125	37.9925	106.908
-138	929	-224	13.8338	35.3238	124.451
-51	930	-239	15.5663	30.4413	125.405
61	923	-256	15.2688	23.9225	118.003
154	905	-266	14.1138	19.1713	108.771
201	897	-275	12.6438	14.84	93.7475
278	881	-290	10.78	8.46125	73.5175
312	885	-302	9.59	5.36375	56.2713
352	875	-308	7.5775	2.17875	33.5563
370	863	-310	5.635	0.30625	12.7575
342	873	-312	4.13875	-1.3825	-3.64875
339	885	-316	1.89	-6.4225	-21.2625
325	873	-315	-0.70875	-11.5238	-34.685
301	869	-313	-1.6975	-14.8138	-39.2613
215	875	-308	-2.03	-17.1675	-41.02
190	908	-318	-3.15	-24.4213	-52.605
114	944	-321	-6.965	-33.6175	-77.4463
85	917	-318	-13.16	-46.7775	-117.548
-49	924	-302	-17.7363	-54.2588	-150.745
-139	940	-288	-20.615	-56.595	-164.36
-209	962	-301	-22.995	-48.2125	-148.374
-385	988	-287	-21.525	-24.85	-84.0438
-497	966	-257	-15.7238	-2.82625	-10.2375
-396	933	-239	-6.43125	11.375	35.385
-282	940	-236	2.56375	25.9175	68.8713
-233	912	-245	10.1588	38.8238	98.6125
-146	938	-251	17.8325	46.6025	118.335
-45	947	-265	20.9475	52.22	133.07
18	922	-269	21.4988	52.1938	131.793
137	920	-275	20.4838	42.525	108.203
220	879	-290	16.5638	32.4538	80.0013
262	876	-303	15.0763	23.8875	61.88
262	892	-313	12.985	14.98	43.6625
308	892	-327	9.42375	5.005	23.3275
304	885	-332	6.44	-1.05875	10.92
309	884	-341	4.13875	-6.1075	0.6475
351	876	-351	2.1	-9.02125	-7.90125
309	887	-348	0.13125	-6.55375	-12.9413
235	908	-341	-3.36875	-7.95375	-26.0838
219	901	-331	-7.49875	-16.3712	-47.4863
181	892	-324	-11.235	-26.1275	-68.005
119	902	-315	-14.4463	-38.3513	-92.6975
106	907	-314	-17.5613	-51.5025	-122.036
-16	886	-297	-20.6413	-58.31	-144.393
-108	896	-280	-22.05	-61.915	-158.996
-205	965	-294	-23.4938	-55.16	-151.918
-427	952	-261	-26.0838	-33.7488	-106.881
-525	946	-243	-21.9888	-13.1075	-54.2413
-549	938	-213	-11.5938	6.1775	2.45
-431	926	-210	-2.7475	19.285	37.2488
-386	922	-217	6.16	33.8188	74.6025
-290	931	-239	14.945	44.9225	114.476
-181	934	-245	21.4288	54.7925	148.925
-72	914	-258	24.2638	57.0325	158.708
57	923	-274	23.555	50.5225	144.043
94	875	-281	18.3488	39.2175	110.486
101	866	-287	16.0475	19.705	67.7513
304	901	-311	14.1138	0.34125	38.8675
296	897	-329	9.0125	-1.74125	32.5675
297	909	-344	4.82125	-5.775	20.6938
317	901	-341	0.6825	-9.38875	2.975
282	876	-332	-2.695	-9.6775	-10.22
206	877	-327	-3.7275	-12.8975	-24.4738
164	907	-317	-3.78	-24.8063	-49.8838
175	908	-314	-5.74	-37.7038	-74.6025
104	909	-325	-8.95125	-47.495	-97.9213
85	904	-329	-11.3838	-56.9275	-127.103
-13	902	-321	-15.2775	-56.5513	-141.155
-96	899	-308	-19.5563	-50.6363	-138.819
-302	954	-296	-24.99	-38.3075	-128.048
-448	910	-273	-26.6788	-22.0588	-93.8963
-541	924	-249	-18.4713	-2.73	-41.93
-550	929	-240	-5.03125	15.5925	10.2463
-441	950	-254	7	31.2025	61.7313
-336	960	-273	14.385	47.3375	111.571
-259	939	-281	19.0925	60.3488	153.86
-103	917	-283	21	63.4113	171.045
22	905	-286	20.0988	59.29	161.123
141	870	-297	17.4738	48.0113	132.921
221	871	-317	13.895	34.5013	98.2975
316	861	-333	8.155	20.3438	58.9925
366	858	-335	3.2725	11.4013	29.995
335	858	-329	0.3675	6.08125	12.18
313	868	-328	-0.32375	0.06125	-1.1025
293	878	-328	-0.21875	-5.145	-8.68875
289	892	-330	-0.46375	-7.98875	-9.8175
287	900	-335	-1.58375	-9.14375	-11.6375
279	893	-336	-2.07375	-10.0188	-15.82
276	892	-333	-1.8375	-11.1738	-20.2563
227	890	-323	-2.66	-13.8688	-29.4175
195	884	-314	-4.725	-23.8875	-54.1538
180	876	-313	-6.78125	-36.155	-85.225
129	884	-310	-9.065	-46.445	-114.31
48	844	-304	-11.1125	-54.6613	-140.586
-151	937	-308	-12.3813	-58.3713	-159.163
-279	976	-311	-20.195	-53.2788	-147.026
-474	1009	-318	-24.675	-36.8638	-106.339
-552	1000	-286	-21.7613	-16.1875	-33.8013
-493	952	-256	-13.9825	5.005	29.5575
-355	932	-249	-1.89	24.8763	77.8138
-241	927	-249	8.16375	42.8838	117.53
-172	882	-245	15.6538	54.9675	146.65
-2	886	-254	22.3563	54.6788	152.294
113	893	-271	24.4125	51.8788	145.11
157	883	-281	22.855	44.5813	123.576
257	876	-305	19.9238	30.7388	93.5025
312	870	-323	16.2575	19.4338	68.3375
334	879	-333	11.9613	9.52	45.2463
365	867	-340	7.04375	0.25375	21.945
397	849	-344	3.115	-5.62625	5.06625
370	853	-345	0.21	-8.12	-6.685
352	863	-345	-2.91375	-12.6	-22.5663
339	877	-342	-6.32625	-17.57	-39.7075
275	879	-336	-10.0888	-22.05	-55.1775
178	891	-325	-13.6063	-31.9025	-77.1838
172	925	-323	-18.935	-47.9763	-111.169
55	885	-304	-25.7513	-59.395	-140.14
-57	921	-266	-31.2375	-71.7325	-164.028
-175	959	-266	-38.4213	-74.6638	-174.563
-319	903	-235	-35.8925	-57.5838	-129.351
-532	967	-212	-22.3563	-31.8938	-68.6175
-485	967	-193	-8.365	-9.17	-8.365
-427	924	-189	3.2025	12.145	31.9638
-325	920	-211	14.4288	26.635	59.4563
-260	918	-239	24.8413	41.4138	97.8775
-177	914	-255	33.3725	52.8938	132.921
-28	949	-283	37.2838	58.765	150.133
48	939	-303	36.0325	62.3788	151.568
120	912	-314	31.9638	55.79	130.401
210	902	-329	24.3688	40.425	93.7738
289	880	-343	15.05	24.605	60.4538
320	865	-345	7.7525	12.3725	37.1263
339	860	-347	3.045	2.555	19.075
347	852	-345	0.0875	-4.15625	4.22625
341	854	-344	-1.505	-7.4725	-5.215
317	870	-349	-3.045	-9.56375	-14.7088
293	895	-350	-5.1625	-13.44	-29.2863
259	898	-344	-8.84625	-18.6025	-44.3363
206	906	-338	-12.9413	-26.4863	-59.78
161	920	-334	-18.0075	-38.115	-79.94
90	911	-320	-24.6838	-51.7825	-108.666
23	921	-299	-30.6863	-64.5138	-139.755
-65	891	-276	-35.665	-68.53	-158.725
-165	881	-252	-35.2013	-63.4638	-160.563
-354	921	-232	-29.3388	-43.9425	-122.5
-544	941	-213	-18.41	-20.4575	-63.4288
-556	978	-212	-8.32125	-1.19	-12.2413
-465	953	-199	-0.44625	18.9788	38.0188
-372	921	-206	7.81375	37.065	77.3675
-296	927	-230	18.3925	51.9313	114.949
-182	932	-237	24.6225	61.3113	143.369
-47	911	-246	26.3725	63.1838	148.671
43	908	-265	27.72	59.5	141.269
107	895	-277	26.0663	46.76	111.519
231	892	-306	21.0438	30.0563	74.8738
266	894	-325	15.3125	19.4775	49.6388
275	904	-332	9.975	11.305	31.0888
274	902	-333	5.145	4.7775	17.2113
271	895	-331	1.82	-0.455	8.2075
273	896	-328	0.00875	-4.47125	1.63625
281	892	-331	-1.14625	-7.60375	-5.5825
274	895	-332	-2.03	-9.73875	-13.9038
235	904	-330	-3.6925	-12.67	-25.7775
235	901	-326	-6.88625	-19.1713	-43.5488
191	899	-318	-11.0338	-26.0313	-63.84
153	899	-317	-15.2425	-36.1288	-92.6275
110	896	-305	-19.04	-46.6988	-122.491
-7	876	-278	-23.3275	-54.95	-148.181
-234	934	-266	-28.2888	-59.4913	-169.61
-294	926	-259	-31.2288	-57.7413	-161.586
-491	997	-236	-29.9513	-37.6075	-106.969
-606	945	-205	-22.4088	-12.4775	-30.3188
-543	949	-187	-9.40625	9.86125	29.9688
-439	895	-181	5.04875	31.0625	81.1475
-281	903	-206	18.165	44.0913	114.013
-198	914	-220	25.9175	53.725	136.588
-60	906	-238	28.0963	55.2475	141.514
76	919	-264	28.3588	55.8163	144.104
99	898	-275	26.5475	52.7275	131.381
205	894	-288	23.275	39.3663	101.089
242	880	-300	19.0925	27.3613	72.695
266	876	-316	16.4062	14.4638	46.2175
306	896	-332	14.28	2.26625	21.0088
317	900	-343	9.7125	-5.3375	2.31
298	887	-350	4.9175	-9.52875	-7.69125
287	893	-353	1.82875	-11.83	-11.0425
252	900	-354	-1.19875	-12.18	-14.665
217	909	-352	-3.99875	-16.1525	-28.5863
227	910	-344	-7.02625	-24.2113	-51.1525
158	896	-338	-11.4275	-31.8938	-76.8688
146	902	-334	-15.3913	-44.905	-111.991
147	864	-325	-19.1975	-52.8938	-134.208
-35	865	-298	-20.6325	-53.9525	-140.394
-216	936	-291	-24.4913	-55.0113	-148.041
-334	957	-284	-27.4575	-46.375	-124.329
-578	993	-266	-25.2	-28.385	-69.1775
-511	955	-238	-19.3638	-14.8225	-17.2988
-463	912	-210	-10.0888	2.93125	22.7675
-349	910	-215	1.4875	18.165	54.4688
-264	909	-233	10.325	34.1688	91.3675
-196	925	-246	18.13	48.4925	127.566
-113	939	-255	22.925	57.2163	148.138
-12	934	-267	23.5638	55.8425	142.826
70	914	-277	21.105	46.6288	118.064
135	902	-288	17.5263	32.4013	87.115
194	902	-301	12.3025	15.9425	58.8438
273	896	-318	7.07875	1.785	37.9663
301	889	-325	3.535	-4.8475	25.6375
301	883	-327	1.33875	-7.14875	13.9475
306	886	-328	0.21	-7.13125	4.08625
286	895	-327	-1.2425	-5.94125	-5.6525
273	909	-326	-3.185	-6.93875	-19.145
249	912	-318	-5.8275	-9.66875	-33.0663
212	908	-312	-9.21375	-14.3238	-48.6763
190	901	-301	-12.285	-22.085	-69.5363
149	904	-297	-16.1263	-29.785	-91.6475
47	893	-281	-19.81	-37.8088	-116.095
-17	881	-257	-22.2163	-47.2588	-139.151
-190	890	-225	-25.4013	-53.8913	-153.335
-328	940	-235	-26.6963	-59.5963	-152.705
-437	990	-215	-24.7538	-48.3875	-100.783
-603	947	-185	-17.535	-23.31	-36.505
-473	955	-169	-7.0175	-3.19375	4.165
-429	926	-167	2.0125	20.65	38.5525
-354	906	-190	14.14	41.195	82.4513
-288	911	-209	25.3488	56.3238	122.001
-147	943	-236	31.4213	63.6213	145.924
-78	940	-254	34.0813	67.8825	160.396
32	940	-271	32.8388	60.3575	148.54
89	923	-285	26.7225	45.4738	117.67
178	914	-305	18.025	23.625	70.9625
265	896	-318	9.7825	6.74625	34.3
260	896	-324	4.6725	-2.17875	14.385
240	902	-328	1.26	-10.1588	-3.955
274	901	-329	-1.19	-13.93	-13.755
193	895	-327	-2.10875	-11.445	-13.1425
199	907	-339	0.34125	-11.9613	-13.055
170	927	-348	2.9925	-8.46125	-5.03125
139	944	-354	4.2	-7.21	-4.6725
175	923	-360	1.9425	-9.24875	-18.06
159	901	-353	-1.19	-13.37	-39.8125
239	932	-366	-7.14	-21.4988	-68.6788
215	883	-369	-16.205	-25.025	-90.4925
145	898	-347	-22.6013	-31.36	-108.334
53	866	-311	-29.3388	-39.1913	-131.11
-207	897	-260	-32.9788	-41.2475	-144.778
-352	944	-253	-30.4588	-37.3013	-117.994
-510	959	-210	-23.5988	-23.5988	-56.0525
-510	956	-196	-16.205	-11.9438	-13.93
-393	918	-180	-7.35	0.62125	20.2738
-335	914	-181	2.84375	13.5713	45.0363
-264	918	-205	12.7838	23.9838	76.8863
-169	954	-217	20.9825	35.1488	121.616
-135	947	-227	24.6575	43.47	154.901
-1	959	-247	24.0975	39.76	154.726
101	926	-264	20.1425	31.9113	133.464
197	923	-281	15.4088	21.595	101.028
259	907	-294	8.91625	12.4075	61.0575
317	886	-296	3.99875	5.3375	25.8475
318	884	-293	1.9425	3.1675	8.015
270	890	-290	1.53125	1.995	0.105
265	902	-289	1.82875	-1.3475	-7.56875
257	912	-293	2.47625	-2.23125	-8.1375
231	922	-303	3.03625	-2.54625	-6.65875
230	920	-310	1.95125	-5.34625	-15.47
231	914	-312	-0.37625	-9.9575	-33.3725
227	917	-317	-4.3225	-15.2338	-56.5688
194	912	-311	-9.68625	-20.4663	-79.6863
130	890	-299	-14.7613	-26.3813	-102.165
65	898	-277	-18.1125	-34.3963	-126.263
-133	889	-242	-21.84	-41.055	-152.976
-267	1010	-266	-23.7913	-41.6675	-152.819
-425	960	-225	-22.8638	-25.8038	-92.1025
-495	956	-214	-15.8725	-11.9525	-42.1575
-412	936	-199	-4.8125	1.33	8.925
-351	930	-211	5.5825	13.5275	46.4188
-239	952	-226	14.5513	25.8388	94.5963
-220	944	-230	21.5163	38.4913	145.95
-48	937	-245	24.185	39.1475	166.67
45	933	-259	22.2163	36.1025	159.434
168	913	-278	16.1875	25.55	122.124
260	891	-290	9.87	15.8813	79.0913
317	892	-290	5.145	8.2775	41.6063
316	887	-292	1.37375	4.025	15.2775
302	902	-290	-0.525	1.645	2.31
269	897	-281	-0.84875	0.8225	-4.01625
259	901	-278	1.07625	1.14625	-6.405
241	908	-282	3.045	1.89875	-9.21375
238	926	-286	3.94625	0.0175	-16.9838
226	929	-287	2.38	-3.85875	-29.6275
215	904	-288	-0.18375	-9.0125	-44.485
194	892	-287	-1.26875	-14.105	-56.875
153	897	-286	-2.54625	-19.1713	-70.4113
96	910	-280	-4.8125	-26.18	-90.6763
-19	903	-280	-7.525	-34.02	-114.433
-137	913	-272	-8.26	-42.8225	-137.716
-190	927	-258	-10.36	-47.2325	-149.923
-384	978	-277	-12.425	-39.48	-135.695
-481	971	-254	-10.5613	-24.7713	-68.5825
-566	961	-250	-6.25625	-8.4875	-10.7538
-439	991	-245	-0.83125	6.3875	40.6438
-371	922	-233	3.5	24.5438	91.665
-221	896	-240	11.1475	35.4813	121.415
-110	908	-253	19.3988	45.5788	143.001
-63	924	-264	24.6488	52.0188	151.366
61	922	-276	24.885	47.8363	136.675
163	913	-291	20.9913	39.2	108.106
185	894	-303	15.4963	28.3675	75.775
256	885	-321	10.4475	13.8688	41.755
285	882	-321	5.985	3.36	15.8288
276	873	-319	2.61625	-4.41875	-2.02125
270	872	-327	1.12	-10.8413	-16.5813
236	880	-329	0.4725	-15.855	-32.8738
200	890	-331	-0.41125	-20.2913	-49.4988
169	903	-335	-0.805	-21.8838	-56.6388
142	897	-334	-0.7875	-22.085	-59.0275
74	922	-338	-0.39375	-21.7263	-64.2688
10	944	-342	-1.365	-21.6738	-69.8513
-17	939	-341	-3.5875	-22.4788	-73.64
-113	937	-333	-5.69625	-24.2113	-79.17
-179	973	-333	-6.99125	-29.0238	-88.9963
-219	984	-332	-11.7163	-26.5563	-79.7913
-321	960	-320	-13.65	-17.8675	-53.0338
-311	977	-304	-12.2763	-7.2275	-14.7175
-355	928	-282	-8.93375	7.11375	24.6138
-262	961	-288	-1.0325	17.1413	62.2475
-214	939	-277	3.77125	27.2738	101.168
-103	916	-273	7.98875	31.9725	122.404
-37	912	-281	12.8363	34.1163	129.999
59	909	-292	14.8663	28.4375	114.678
185	897	-308	13.195	19.6088	83.0025
245	878	-329	11.0513	14.1838	57.3213
264	880	-335	9.87875	10.8938	39.8213
271	884	-338	7.37625	8.1025	24.4738
276	873	-339	5.04875	4.69875	10.7888
289	865	-341	4.34	1.81125	1.9075
283	887	-348	3.92875	0.0525	-4.3925
297	903	-355	1.16375	-3.29	-17.5788
262	900	-348	-2.905	-5.845	-33.3987
235	900	-344	-7.27125	-10.5263	-52.0013
230	895	-335	-11.5238	-15.5313	-69.2125
140	898	-318	-15.1375	-19.5738	-84.4638
66	895	-296	-18.6463	-28.0963	-108.08
-79	885	-267	-21.6738	-37.3363	-134.251
-165	899	-238	-22.9775	-47.67	-155.374
-314	886	-236	-23.1263	-49.3588	-162.776
-433	955	-235	-17.8238	-39.3313	-125.02
-611	945	-220	-10.8063	-20.2825	-55.3438
-582	955	-221	-3.045	-6.79875	-1.00625
-460	925	-214	1.4175	7.8225	41.475
-383	902	-225	5.50375	21.8575	71.89
-294	915	-243	9.975	32.6725	95.62
-199	926	-251	13.1513	42.91	118.108
-145	942	-261	15.19	50.5488	134.61
-61	944	-266	15.1638	49.8225	131.801
40	935	-273	13.93	44.7475	120.313
112	917	-282	10.8675	37.0038	101.106
184	899	-287	7.5075	26.5825	73.3513
264	897	-293	5.8275	19.5388	50.2075
268	888	-292	4.41875	16.3712	36.47
280	884	-292	2.58125	10.6663	22.7588
320	873	-294	0.5775	4.62	7.0175
312	873	-293	0.41125	1.33	-6.8425
281	879	-295	1.09375	-3.0975	-21.9713
263	887	-296	1.6975	-9.02125	-37.5725
219	894	-292	1.855	-13.9475	-49.5513
179	904	-293	1.16375	-18.8913	-60.1825
132	888	-297	0.21	-24.3075	-71.5138
44	912	-299	-0.14	-32.3575	-89.32
-89	949	-294	-3.61375	-45.1763	-122.343
-226	967	-300	-9.28375	-58.5463	-159.618
-221	987	-302	-16.3712	-62.7725	-162.225
-348	1005	-297	-19.32	-46.3138	-107.494
-523	932	-241	-14.21	-22.1988	-23.555
-457	954	-234	-5.76625	-7.7525	24.0625
-355	956	-232	0.28875	9.66875	68.0488
-275	930	-230	5.9675	26.005	107.66
-200	916	-233	10.8238	35.245	125.318
-80	911	-241	14.4988	38.0188	126.595
21	910	-255	16.3275	38.2288	119.578
103	909	-268	17.1938	34.2475	102.856
192	910	-284	16.4325	29.925	86.1175
188	896	-287	14.595	25.8388	66.5963
256	898	-300	12.9413	16.9575	44.4763
264	912	-306	10.6663	11.1913	30.555
276	904	-312	7.2275	6.02	18.8388
287	889	-315	4.45375	1.70625	9.2925
289	890	-320	2.7125	-2.35375	1.5225
280	898	-320	0.9625	-6.9825	-9.5725
262	896	-325	-1.6625	-12.0838	-24.4913
259	893	-326	-4.305	-18.375	-42.4463
217	890	-319	-7.04375	-23.9225	-59.5175
160	915	-315	-10.8675	-31.675	-81.9875
107	890	-303	-15.5925	-41.1425	-109.909
-46	899	-277	-18.5413	-49.665	-136.964
-123	890	-250	-21.5688	-59.2813	-162.146
-297	976	-256	-23.765	-57.1463	-164.491
-431	930	-233	-22.61	-42.4988	-114.853
-548	958	-213	-16.1088	-23.9138	-60.2613
-519	953	-216	-7.945	-5.7575	-6.5625
-450	938	-207	0.945	15.5925	51.5113
-348	891	-212	10.2463	33.2675	94.395
-241	932	-236	20.0288	45.8675	122.526
-168	941	-251	24.4913	55.8775	144.41
-72	913	-256	25.3575	55.5275	139.064
87	933	-283	24.675	49.1838	123.183
85	915	-292	21.0788	43.12	101.736
205	905	-311	16.1263	28.9975	68.4513
235	908	-320	11.5238	22.0763	49.5163
233	905	-319	7.93625	16.3975	38.5175
267	897	-320	4.7425	9.70375	28.0175
265	891	-317	2.61625	5.4775	22.3475
278	886	-317	1.25125	-0.1225	12.7138
303	878	-320	0.55125	-5.95875	1.2425
303	882	-325	-0.02625	-9.8175	-7.48125
269	889	-332	-1.6975	-14.035	-20.8163
275	896	-334	-4.515	-20.895	-39.06
216	894	-330	-8.35625	-26.3288	-56.4638
165	923	-326	-11.9788	-35.4463	-80.8063
103	908	-309	-16.17	-46.27	-112.805
31	878	-285	-19.0313	-56.1663	-142.336
-144	877	-265	-20.8775	-63.0088	-162.855
-281	948	-255	-21.9713	-67.6813	-171.64
-462	989	-262	-25.6638	-61.2675	-134.164
-565	983	-232	-22.1638	-42.7963	-48.8163
-559	911	-193	-13.405	-16.3363	16.0738
-402	911	-181	0.77	6.95625	56.315
-340	904	-192	10.6663	27.3788	87.0625
-249	889	-218	18.2525	38.6838	105.481
-130	931	-240	24.22	48.5275	119.805
-76	917	-257	26.5563	57.2863	126.053
24	948	-276	27.4138	56.5688	117.653
78	919	-290	24.465	52.8063	103.548
180	914	-306	20.9475	45.5175	87.64
179	911	-311	17.3425	39.69	73.64
249	912	-317	13.6588	28.7963	53.3488
304	891	-322	9.87875	20.9563	37.45
317	879	-322	7.30625	16.7738	27.8863
321	879	-320	5.075	12.1888	18.6988
325	886	-325	1.68	6.50125	6.8425
339	878	-322	-1.7325	-0.06125	-7.60375
320	876	-318	-4.0075	-5.50375	-20.7638
300	872	-315	-5.59125	-11.7688	-35.5163
275	879	-311	-6.74625	-19.0313	-51.2575
217	903	-308	-9.14375	-26.6875	-69.8775
134	903	-297	-12.5213	-37.0125	-97.0463
53	910	-287	-13.9475	-47.53	-124.084
-63	936	-272	-14.07	-52.0625	-143.185
-94	903	-269	-14.14	-49.1225	-153.038
-155	973	-294	-8.925	-25.8213	-131.565
-444	978	-296	-3.03625	9.51125	-61.8538
-489	1010	-290	2.7825	20.055	9.28375
-365	978	-285	3.3425	20.7288	60.2438
-259	934	-279	4.5675	22.575	94.3338
-137	906	-279	8.39125	24.885	115.561
-17	912	-287	11.6025	25.795	121.625
53	920	-298	12.3463	26.705	120.855
129	915	-307	11.7775	25.9438	115.518
221	895	-306	10.7188	23.5638	101.308
293	877	-314	9.80875	21.3413	82.4163
299	874	-318	9.09125	18.5588	65.7037
355	877	-325	6.8075	12.1625	46.2263
401	849	-325	4.38375	8.0675	31.4563
377	838	-322	3.73625	6.20375	23.0738
389	838	-326	2.905	1.1375	10.815
407	853	-334	0.53375	-4.8475	-5.18
386	865	-337	-3.57875	-10.3863	-25.1125
365	875	-336	-8.435	-16.695	-45.3338
344	893	-334	-13.3	-22.0938	-60.1213
270	892	-319	-17.57	-25.83	-73.9813
198	890	-305	-20.4663	-31.0363	-90.65
85	922	-285	-22.2775	-37.135	-108.64
1	922	-271	-24.3425	-45.885	-130.594
-148	974	-237	-27.3875	-50.2513	-150.378
-193	883	-243	-28.1663	-50.1725	-155.689
-218	994	-235	-15.7238	-29.2775	-106.873
-441	935	-212	-3.43875	6.3875	-21.525
-381	957	-225	8.75875	20.125	24.5
-280	964	-238	13.0113	26.6875	49.9888
-245	943	-252	14.8663	32.1913	74.375
-166	937	-265	18.8388	35.5425	97.8513
-68	944	-280	22.1813	37.5725	117.145
12	955	-291	22.4438	38.0888	129.535
111	921	-299	18.7513	33.6875	120.855
204	905	-310	15.3913	27.37	101.246
251	906	-319	11.7425	21.4113	80.0538
317	893	-327	6.95625	15.1725	60.2613
349	876	-327	2.24875	11.2175	45.9025
359	862	-320	-1.40875	6.85125	32.5237
383	844	-317	-3.31625	1.44375	18.1475
390	840	-315	-3.325	-2.70375	8.365
387	861	-320	-3.49125	-6.85125	-1.42625
388	871	-322	-5.53	-11.0775	-16.7738
363	867	-323	-9.3275	-14.14	-34.1338
329	873	-317	-13.1688	-19.0575	-53.4538
278	897	-308	-17.08	-25.725	-74.1475
203	915	-298	-22.0675	-34.4138	-100.879
111	918	-282	-26.11	-42.7963	-127.689
-38	966	-251	-29.5925	-48.2825	-145.128
-115	934	-231	-33.8625	-52.4213	-152.233
-242	999	-220	-33.18	-45.22	-130.848
-360	947	-179	-24.605	-25.1825	-63.3938
-384	969	-159	-10.7538	-5.5475	-7.0875
-289	956	-159	0.98875	11.3663	35.1225
-202	946	-174	10.4913	26.5475	72.0125
-151	947	-185	20.2038	40.0488	104.51
-88	930	-207	26.5125	46.0863	119.254
37	940	-229	29.645	43.96	114.73
110	947	-250	29.96	41.2038	107.651
160	919	-266	28.7525	35.1225	98.6913
248	907	-284	26.67	26.6	86.6075
275	893	-298	23.8263	20.2475	73.3425
309	907	-316	20.1163	13.6063	59.1763
352	901	-337	12.8363	7.25375	40.6875
422	874	-335	5.46875	2.10875	24.64
409	850	-324	-0.0875	0.55125	12.8363
417	841	-324	-2.73875	-3.7625	-2.68625
401	844	-321	-3.9725	-7.91875	-16.8263
360	855	-320	-5.8275	-12.1625	-31.815
348	872	-321	-7.7175	-18.095	-49.4375
301	882	-320	-10.9025	-23.5375	-66.43
267	890	-314	-14.3675	-31.0538	-86.7125
210	891	-304	-17.745	-37.1088	-104.913
80	887	-283	-19.2413	-41.8863	-121.966
-54	947	-264	-20.4225	-46.41	-137.891
-166	951	-263	-21.4463	-44.6075	-134.566
-282	1027	-260	-19.0138	-33.5913	-96.2938
-434	1003	-236	-14.8925	-16.4413	-38.2375
-314	976	-224	-7.6475	-3.99875	8.74125
-237	920	-216	0.91	10.0363	40.8188
-155	939	-230	8.68	18.48	54.425
-131	948	-236	13.3088	28.875	74.83
-59	929	-245	18.2263	38.0975	99.855
42	950	-261	23.7125	44.205	119.49
78	941	-272	25.2875	46.6813	126.376
175	917	-289	23.9663	40.4338	112.971
248	902	-305	20.8688	32.305	89.845
319	895	-313	16.1788	23.5988	65.2838
362	881	-318	9.6425	16.1788	44.135
390	857	-317	3.64	9.28375	26.1275
417	837	-314	0.1925	3.4125	12.9325
399	838	-312	-1.39125	-0.805	2.555
