A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 
108	955	-433	24.22	10.5088	8.5925
66	912	-368	11.8825	19.2675	3.61375
88	832	-310	-6.43125	25.0075	-14.0175
102	799	-259	-22.4175	28.1225	-23.0213
128	799	-252	-28.0963	25.1038	-17.885
132	843	-257	-23.73	18.6288	-7.34125
141	863	-270	-17.1063	12.425	1.89875
141	863	-278	-10.9025	7.385	8.35625
178	872	-295	-6.685	6.2125	6.615
213	946	-316	-5.3025	5.53	-2.8
232	980	-307	-7.7875	3.42125	-10.675
311	1135	-311	-14.4113	5.04	-14.9363
316	1155	-250	-17.3163	8.3825	-15.855
239	1106	-135	-15.4438	4.4625	-18.0513
188	974	-54	-12.9938	2.17875	-13.7638
90	913	-33	-2.87875	-4.935	-4.29625
30	945	-53	8.4	-16.52	-2.17875
64	897	-88	15.1725	-30.2313	-11.8388
107	826	-125	20.5888	-35.2013	-18.8738
144	831	-143	21.8925	-27.6238	-15.6013
162	857	-160	19.3113	-15.6275	-6.4925
118	904	-164	14.5775	-8.0675	0.6475
149	932	-162	9.87	-5.04875	5.38125
150	914	-167	6.30875	-4.27	8.8725
174	970	-186	4.4975	-3.03625	10.2725
184	970	-201	4.85625	0.98	10.955
183	978	-242	9.16125	4.12125	11.3138
238	1238	-356	13.8338	5.9325	8.42625
145	1157	-427	11.2613	11.5938	4.48
0	913	-473	12.0575	14.385	5.6
78	1023	-497	16.6513	14.595	11.7688
81	999	-505	8.70625	20.9738	10.745
36	970	-437	-4.34875	24.7625	-8.91625
2	883	-342	-18.6463	25.8563	-24.045
-2	817	-275	-25.1913	26.5913	-16.835
37	798	-252	-21.2275	21.6825	-1.75875
52	807	-244	-13.0375	13.4925	9.5375
19	850	-244	-5.62625	6.125	15.4438
51	869	-266	-2.8	2.40625	15.155
54	873	-288	-2.6425	0.41125	12.9675
46	970	-302	-3.01875	-4.92625	10.64
53	986	-291	-8.4175	-9.3625	7.91875
152	1207	-269	-12.9238	-9.1875	5.08375
78	1222	-182	-11.9788	-8.68	5.2325
96	1113	-79	-11.1388	-11.445	6.195
92	971	-14	-13.5888	-12.1975	13.9913
47	975	-18	-11.34	-11.8125	23.2925
26	978	-51	-5.38125	-21.4638	13.2125
21	872	-79	6.3175	-38.2813	-9.73875
50	813	-113	18.7688	-44.7563	-25.165
79	849	-137	23.0125	-37.2838	-27.1863
92	889	-155	19.285	-28.1575	-20.685
103	931	-179	14.77	-22.5138	-12.7313
112	960	-187	10.3425	-16.8175	-4.5675
133	950	-193	9.5725	-13.1163	1.16375
157	957	-201	12.5388	-10.6313	4.22625
180	945	-208	15.3125	-5.1975	8.54
176	954	-229	14.4988	-0.9625	7.3325
150	1102	-309	14.3063	0.63875	0.14875
250	1243	-364	12.4513	5.0225	-5.6
121	989	-355	13.1863	6.60625	-7.21875
94	918	-367	19.145	7.175	0.74375
126	929	-377	11.5238	12.0575	4.3225
66	973	-358	-4.61125	12.2675	-10.6663
10	914	-310	-21.6738	10.3688	-23.415
6	860	-274	-29.2513	8.23375	-19.04
23	852	-257	-23.1088	5.285	-4.515
64	856	-259	-14.8925	0.8925	7.81375
34	846	-260	-8.53125	-4.24375	14.2975
9	889	-277	-5.8625	-7.21	12.9413
23	902	-286	-5.0225	-7.595	11.3225
34	899	-299	-2.68625	-5.85375	15.8025
9	991	-294	-2.94	-5.24125	17.8938
37	1083	-299	-5.775	-7.37625	13.16
52	1225	-244	-9.09125	-15.015	6.90375
-11	1153	-156	-13.93	-24.8325	7.3675
18	1072	-98	-14.21	-26.565	14.7
32	1012	-86	-11.9088	-26.005	26.565
-23	1008	-89	-5.7575	-30.4238	30.52
-17	898	-111	-2.135	-41.1338	11.2
-4	823	-147	3.5525	-50.5663	-13.7288
24	852	-173	12.5388	-46.2	-20.4925
29	852	-188	18.62	-30.87	-7.4025
44	885	-196	18.9875	-14.9713	7.6825
56	920	-196	14.385	-4.92625	14.1225
72	912	-196	7.805	-0.51625	13.8688
103	942	-196	4.55875	-2.0825	10.4913
129	960	-196	6.0025	-4.0425	8.19875
120	950	-212	8.855	-3.71	8.61
154	1092	-332	8.56625	-2.7475	7.63875
172	1268	-402	7.21875	-0.8225	6.79
21	1016	-412	11.55	0.56875	6.5275
-85	972	-422	24.1588	-8.6625	2.6775
9	1070	-407	27.1163	-12.9675	4.41875
-24	1033	-352	11.4538	-8.2775	8.74125
-37	934	-267	-4.8825	-7.385	-1.00625
-15	807	-211	-21.6125	-6.02875	-13.4225
28	783	-204	-30.625	-5.11	-13.7113
89	820	-226	-27.0988	-8.05	-3.6925
107	853	-233	-19.565	-11.4538	7.1575
109	877	-253	-12.3025	-12.565	10.6663
78	875	-248	-7.74375	-11.13	7.1225
47	877	-256	-7.105	-9.415	3.31625
40	985	-287	-5.95875	-4.9	1.5925
88	1090	-326	-6.3875	1.89875	2.1525
113	1204	-299	-5.66125	6.0725	4.71625
133	1215	-210	-5.3725	4.655	2.94875
170	1124	-106	-4.62	-3.57875	-1.25125
74	1033	-44	-4.87375	-7.41125	3.10625
-3	955	-32	-10.2288	-5.1625	13.125
10	853	-52	-11.8213	-5.4775	18.9175
28	776	-107	-5.565	-12.9238	11.1213
115	839	-160	5.04	-23.6338	-6.55375
107	859	-174	18.1738	-25.935	-17.01
100	892	-194	25.1038	-21.6475	-13.9563
92	929	-213	22.6275	-16.4675	-1.365
67	930	-218	13.825	-20.3875	7.62125
109	955	-224	2.9925	-21.7525	10.0713
135	926	-233	0.7525	-15.3038	9.73
147	912	-255	4.08625	-8.785	8.47
168	1078	-375	7.14875	-4.54125	9.485
219	1267	-443	8.575	-7.8925	11.865
86	1088	-444	10.2725	-13.5888	10.9813
45	1061	-430	16.5813	-18.4013	8.12875
68	1028	-389	27.9388	-29.89	6.25625
-15	994	-306	31.9638	-39.0775	17.6925
-31	880	-243	12.1888	-50.75	34.825
0	831	-210	-8.72375	-81.9613	37.94
26	816	-202	-23.835	-105.508	32.3663
59	807	-210	-38.5963	-113.374	32.1825
101	847	-229	-45.0975	-111.668	36.12
106	885	-256	-39.5938	-101.903	43.9425
95	884	-279	-30.24	-91.0525	47.4075
122	910	-300	-27.755	-81.5063	40.5563
129	988	-308	-28.0175	-70.4813	28.91
127	988	-295	-26.8975	-60.7775	24.0713
194	1160	-271	-25.1825	-54.7663	25.6463
138	1187	-207	-25.725	-50.26	26.075
209	1129	-102	-25.9963	-43.9425	22.8988
192	976	-33	-25.8913	-37.9663	22.855
111	966	2	-26.495	-35.56	22.7588
44	943	-20	-28.1575	-33.145	19.8975
44	844	-67	-25.6375	-30.2313	22.9775
98	827	-125	-16.6863	-31.36	25.5325
161	856	-167	-9.38	-42.0088	13.6413
186	874	-183	-0.3675	-53.2875	-1.18125
176	897	-188	8.35625	-52.8588	-4.43625
164	909	-189	12.0138	-39.5588	4.9875
156	919	-185	12.7138	-27.3263	15.5488
193	939	-196	11.725	-21.0263	20.9563
207	932	-205	10.4038	-17.3425	21.0263
199	942	-225	8.18125	-14.2625	17.7625
231	1070	-319	6.3875	-11.48	16.2575
294	1189	-391	7.11375	-6.83375	18.9263
205	1050	-427	8.12	-2.37125	18.2963
142	938	-473	8.085	-0.2275	10.1413
176	984	-482	5.005	5.2325	3.71875
130	981	-454	8.42625	3.08875	-6.37875
95	924	-377	9.52875	0.23625	-12.8713
87	860	-302	-5.03125	8.19	-19.6175
76	805	-266	-23.7475	16.9225	-37.7388
129	814	-259	-37.5725	22.5663	-44.7038
162	826	-268	-40.1888	26.1888	-33.705
137	849	-269	-35.0088	23.9663	-20.475
100	856	-281	-28.7613	19.8188	-10.0275
141	889	-309	-21.3413	15.1463	-1.58375
169	976	-331	-17.045	12.145	0.23625
186	1006	-326	-15.1463	9.7825	1.89
237	1150	-297	-10.29	7.8225	12.9413
176	1148	-233	-9.1175	7.60375	22.12
179	1115	-118	-8.33875	5.34625	18.9875
196	958	-42	-6.86	-1.5925	8.4875
181	939	-26	-7.49	-11.5675	2.63375
106	964	-35	-10.0975	-13.1338	11.27
67	877	-55	-4.4975	-17.9113	8.26875
101	793	-104	7.35	-29.225	-12.39
173	830	-150	20.5188	-32.865	-25.655
152	849	-172	27.5275	-25.445	-22.8113
91	892	-189	27.51	-15.4525	-12.3725
139	946	-207	23.8525	-7.48125	-2.8525
104	932	-211	18.7688	-5.8275	-0.51625
115	978	-225	13.2038	-5.8625	1.68
159	964	-235	10.3075	-6.30875	4.57625
128	946	-252	9.835	-3.31625	6.46625
133	1020	-341	9.8875	0.95375	7.7175
199	1190	-418	10.92	2.1	5.495
105	1081	-472	13.1513	3.24625	0.9625
23	952	-517	11.2175	7.34125	-2.415
96	1013	-509	17.8063	7.5425	-0.5775
65	1009	-467	17.6138	12.1975	2.42375
-15	932	-376	-4.06875	18.1038	-14.77
-13	845	-301	-25.83	22.3738	-33.7663
20	781	-265	-36.82	22.8113	-28.6913
52	824	-267	-34.4488	23.7738	-10.5438
104	827	-285	-27.755	20.7288	1.56625
143	846	-300	-20.9038	16.6425	6.6325
137	855	-315	-14.6475	10.7275	9.1
135	861	-327	-11.8738	6.5275	11.8563
146	935	-351	-8.05	4.45375	16.3975
195	977	-354	-5.04875	1.82	18.7775
205	1063	-342	-7.8925	-0.48125	14.4375
233	1114	-302	-8.1375	-5.95	6.93875
246	1154	-258	-8.4175	-17.0625	0.49
228	1041	-157	-8.40875	-22.3038	1.23375
226	929	-103	-7.30625	-20.9738	10.9375
186	938	-56	-0.55125	-24.745	10.08
126	911	-56	7.97125	-38.5263	-11.41
75	802	-84	17.8238	-47.3113	-28.3325
146	786	-151	25.1825	-40.32	-22.4175
216	871	-197	27.1338	-28.5688	-10.2113
195	890	-207	23.5988	-20.51	-3.77125
182	906	-212	17.9288	-15.0675	-0.56
183	904	-217	14.4988	-14.245	3.19375
182	912	-232	11.8825	-17.7013	9.37125
217	935	-258	8.91625	-17.57	13.02
242	977	-274	6.51875	-13.7725	11.795
206	987	-290	4.375	-9.7475	12.3463
254	1183	-356	2.45	-4.865	8.79375
209	1166	-404	1.7325	-0.385	0.665
62	975	-412	6.04625	-6.69375	-6.01125
54	952	-425	7.32375	-13.2388	-1.12
124	971	-428	-5.1275	-13.825	-2.7125
99	983	-389	-21.2188	-13.5625	-13.8863
66	904	-315	-31.0013	-14.7613	-12.6
56	821	-262	-35.8663	-17.7625	1.95125
53	793	-249	-38.22	-25.865	15.8988
99	791	-260	-29.7325	-18.0075	18.1388
175	832	-293	-14.0875	-10.9288	11.48
195	857	-319	-8.16375	-3.2725	0.09625
169	839	-332	-5.60875	-0.48125	-4.83875
219	889	-350	-3.815	4.7425	-6.1075
264	972	-358	-2.66	9.8	-2.84375
281	965	-343	-1.925	13.9038	-1.07625
292	1090	-320	3.05375	23.0125	-9.66
286	1107	-293	5.43375	23.9838	-11.4975
301	1095	-215	-1.12	27.3788	4.92625
307	967	-140	-5.11	24.0538	11.3225
308	947	-122	-5.01375	11.8913	-1.30375
237	935	-135	1.88125	4.725	-12.7225
197	847	-140	11.5763	6.1425	-13.475
202	747	-151	17.71	7.735	-9.59875
280	787	-174	17.4913	9.3275	-1.645
320	806	-187	15.19	11.6463	2.86125
339	865	-203	13.9213	12.005	-0.4375
306	907	-211	13.02	10.92	-3.8325
277	885	-211	13.7988	12.2588	-1.6975
302	880	-222	13.9213	10.7013	-1.3825
356	888	-236	15.4525	9.44125	-3.2025
354	894	-250	16.73	12.0488	-5.04
359	962	-310	13.58	17.535	-8.0325
480	1154	-393	19.2675	13.2913	-8.47875
387	1075	-435	24.5963	8.6625	0.1225
266	930	-457	4.655	11.2525	-4.4975
328	944	-476	-16.3712	6.615	-18.97
340	941	-466	-25.725	4.095	-14.2538
291	891	-403	-26.495	5.74	-0.6475
268	823	-320	-20.5713	7.6475	4.78625
230	749	-265	-14.6738	8.02375	6.9475
245	756	-256	-12.0838	7.07875	8.75875
275	778	-271	-11.1038	4.3925	8.435
308	794	-287	-10.1063	3.5875	10.7013
334	779	-302	-8.84625	2.91375	10.7888
349	789	-304	-11.34	0.5775	3.73625
355	876	-329	-10.5875	-0.595	-1.05
385	962	-331	-6.6325	-3.82375	-0.28
451	1097	-346	-3.31625	-5.985	4.2175
453	1144	-282	-0.9975	-3.40375	16.6425
394	1056	-168	1.8375	-4.05125	17.1063
332	873	-65	3.185	-12.88	-0.27125
327	884	-56	8.505	-22.5838	-15.4263
290	948	-88	15.7325	-22.3388	-13.93
264	900	-118	19.215	-13.8775	-3.78
291	804	-147	18.3313	-5.1975	3.07125
351	768	-180	15.7413	0.48125	6.5975
356	778	-197	12.11	3.68375	8.77625
332	818	-211	9.8175	5.03125	8.16375
330	865	-209	9.9575	5.4425	7.4375
322	890	-193	11.8913	6.60625	8.84625
342	902	-179	12.4513	7.8225	7.37625
341	912	-162	10.2288	10.2813	2.09125
328	885	-165	11.2	5.705	-4.61125
359	1019	-256	15.8988	0.32375	-1.33875
345	1170	-340	7.06125	6.895	2.14375
252	1074	-409	-6.90375	13.79	-11.3313
191	913	-453	-20.125	16.975	-23.1438
269	989	-489	-27.615	18.9525	-17.2025
210	997	-485	-26.3725	16.205	-7.63875
170	938	-403	-20.8775	12.2325	-0.175
144	849	-318	-13.6325	9.9225	6.22125
123	802	-260	-8.015	5.9325	6.37
152	815	-234	-7.21875	2.40625	5.48625
170	799	-221	-5.355	-1.365	8.95125
207	813	-220	-6.0375	-8.39125	9.61625
211	819	-234	-11.1738	-11.0163	7.25375
218	878	-271	-11.8125	-12.9938	3.2725
260	985	-288	-10.0363	-19.2763	-2.59
266	1020	-264	-6.62375	-18.0775	2.275
273	1109	-241	-2.45	-14.4375	10.8325
243	1112	-179	2.8175	-22.015	1.33
273	1102	-99	10.9375	-37.2313	-19.1188
226	1006	-21	21.4725	-43.7325	-25.1038
208	1003	-9	26.67	-35.6738	-15.2075
121	928	-36	27.405	-24.1413	-4.82125
118	860	-94	24.745	-13.545	2.1875
163	780	-150	18.2088	-6.15125	5.7925
240	812	-195	12.5038	-3.52625	6.405
264	846	-220	10.92	-0.49875	6.475
233	897	-239	10.605	4.69875	6.69375
207	922	-250	11.9875	6.405	4.0425
227	916	-240	16.415	7.13125	0.8575
231	943	-228	14.3675	6.615	-1.56625
204	937	-217	16.0825	3.5	-1.1375
200	920	-234	6.5975	8.39125	3.4475
250	1130	-330	-7.3325	19.1625	-0.77
240	1188	-392	-21.665	22.26	-16.7738
162	1006	-428	-34.1688	24.1413	-21.875
159	937	-462	-37.0738	24.0538	-9.37125
192	970	-486	-30.87	18.3925	6.2125
149	976	-472	-23.415	10.7013	15.1988
110	947	-388	-17.8675	7.32375	15.7063
90	859	-310	-10.6488	6.20375	12.3113
94	808	-254	-0.23625	0.79625	9.4325
129	803	-228	4.5675	-7.25375	6.74625
154	811	-227	4.08625	-14.9625	7.51625
177	831	-239	2.86125	-20.6938	15.5925
168	838	-259	2.44125	-26.2238	17.92
194	883	-289	-2.33625	-26.2063	11.0075
226	973	-301	-4.85625	-16.8875	13.4313
246	1022	-282	-0.385	-9.33625	19.7138
301	1159	-251	-0.20125	-11.0075	9.4325
253	1148	-190	1.63625	-18.585	-8.2775
254	1094	-104	8.33	-20.3	-16.5288
275	949	-43	14.6563	-12.285	-10.675
238	952	-24	17.395	-3.3075	0.525
185	946	-40	16.1088	2.73	5.4425
175	851	-75	13.0375	4.7425	5.52125
196	756	-125	10.7275	3.7975	5.145
241	782	-161	10.9638	4.15625	6.6325
279	841	-185	13.2388	6.2475	9.30125
235	863	-215	14.665	8.54	8.61
216	920	-229	14.4288	11.0425	4.83875
213	920	-226	15.4438	13.1688	-0.83125
291	940	-238	23.3275	3.54375	-5.32
336	951	-248	23.1438	-0.4725	-2.47625
341	945	-255	7.34125	7.0525	-6.53625
405	1111	-318	-10.15	11.9	-20.125
426	1068	-387	-23.695	12.4425	-18.48
307	964	-422	-27.0988	6.79875	-6.4925
255	844	-449	-21.1663	-0.95375	3.68375
332	942	-486	-13.7025	-4.4275	9.5725
273	1001	-473	-9.975	-4.47125	10.7013
213	940	-392	-7.55125	-4.34	8.65375
200	871	-323	-5.64375	-6.65875	5.81875
211	819	-287	-5.60875	-11.3488	7.79625
214	745	-252	-6.85125	-16.7213	11.1475
210	729	-197	-7.7175	-23.8	13.335
262	798	-212	-11.375	-24.8413	10.8763
272	833	-256	-18.4363	-22.3738	8.65375
287	858	-290	-15.3125	-19.74	15.995
305	967	-302	-8.07625	-24.3688	17.29
318	990	-277	-6.02	-32.6638	4.445
338	1087	-241	0.84	-42.49	-5.775
318	1162	-178	10.6663	-46.34	-8.4175
307	1091	-92	15.2775	-38.3075	-1.61
314	980	-46	15.6625	-25.62	9.80875
300	963	-44	13.0725	-18.6813	14.5338
271	913	-50	9.485	-15.645	14.35
222	766	-71	5.53875	-14.8838	12.1975
254	701	-127	5.32	-13.615	10.7625
341	800	-172	8.11125	-12.4775	11.3838
344	839	-193	10.85	-13.685	13.8075
293	890	-201	9.75625	-16.66	10.6138
330	921	-193	7.35875	-16.9663	2.00375
363	887	-179	12.5825	-25.62	-2.205
369	893	-171	11.795	-32.8125	9.42375
356	853	-175	-1.02375	-32.5675	10.1763
361	896	-228	-16.3363	-33.1713	-3.68375
476	1235	-344	-27.7288	-29.7763	-5.88875
397	1159	-423	-29.1025	-27.895	4.27875
254	880	-455	-24.2988	-32.8475	13.3263
306	965	-463	-16.2663	-38.8063	20.2475
275	966	-450	-9.7825	-42.6213	22.5313
226	923	-376	-7.97125	-43.6975	19.7138
191	834	-291	-7.74375	-45.3338	16.415
156	786	-247	-8.89	-48.265	14.5513
163	812	-231	-13.0113	-45.6838	15.015
190	806	-230	-16.1875	-45.08	11.6113
256	828	-253	-17.0363	-48.0288	6.72875
254	830	-282	-19.3463	-55.3788	4.48
244	825	-290	-17.7888	-58.625	8.575
235	882	-330	-10.4388	-56.5163	21.0613
246	978	-330	-1.00625	-57.4525	25.935
295	1064	-309	-0.62125	-69.9475	10.465
351	1174	-262	-2.44125	-78.4263	-3.33375
354	1189	-169	-3.47375	-80.36	-8.2775
354	1025	-70	-0.2275	-74.0075	-0.88375
333	944	-23	4.48	-62.7813	13.1338
249	952	-10	3.35125	-51.52	17.465
167	865	-32	0.735	-44.3188	16.7825
193	745	-89	2.09125	-40.4425	20.0288
307	769	-158	3.99875	-35.4988	25.6025
381	803	-201	4.7075	-27.9388	28.0613
350	840	-218	5.64375	-23.17	23.38
330	891	-227	7.70875	-20.0813	19.5738
297	898	-202	8.12875	-18.9175	14.0525
293	900	-188	6.3525	-23.1175	2.35375
277	935	-179	-0.665	-17.7538	6.65875
320	874	-203	-11.27	-7.665	6.8075
390	873	-260	-21.0613	-5.31125	-4.795
461	1130	-352	-28.7	-1.4875	-7.09625
413	1169	-416	-26.5738	-4.2525	-4.68125
320	945	-437	-19.6438	-11.4275	-2.65125
338	938	-469	-14.7788	-17.8325	-1.47
317	978	-471	-13.7375	-19.1188	1.16375
254	968	-410	-14.4988	-15.7325	3.4825
180	836	-317	-15.12	-10.9375	4.4625
109	784	-260	-13.02	-9.31875	6.20375
91	835	-239	-14.0175	-8.88125	7.525
159	864	-244	-15.5138	-11.095	6.335
242	854	-252	-13.265	-17.8763	4.92625
232	813	-232	-9.86125	-23.8963	2.98375
221	836	-226	-10.3075	-16.975	12.145
240	904	-245	-5.6175	-15.61	17.745
256	984	-223	0.455	-28.21	1.015
374	1127	-214	8.12875	-40.7225	-17.6488
371	1076	-176	15.6625	-39.8475	-19.215
313	1179	-83	18.7163	-29.4175	-9.1
295	1019	-22	19.1188	-17.2988	1.82875
320	968	-15	16.59	-6.8075	5.4775
294	1002	-24	11.7688	0.90125	-0.00875
264	867	-42	9.28375	4.585	-2.33625
223	705	-55	9.0825	9.2225	2.59
272	725	-80	8.47875	10.2113	4.4275
307	807	-120	8.6275	8.9425	0.35
298	880	-165	10.1763	10.5175	-2.75625
322	913	-186	7.13125	12.9938	-4.9875
321	906	-164	11.3225	11.7338	-1.82875
334	913	-131	5.13625	17.4563	3.43
351	899	-115	-9.82625	20.1688	-9.2925
318	888	-120	-23.66	22.0063	-17.2812
322	913	-147	-31.325	24.0713	-6.22125
385	1079	-239	-27.5975	20.6238	6.88625
454	1202	-326	-18.34	12.845	13.0375
354	946	-401	-11.55	6.86875	15.19
249	928	-429	-8.05875	3.14125	13.6938
266	1023	-449	-7.28875	3.63125	8.225
248	1041	-435	-6.3875	5.17125	8.8375
215	938	-342	-6.30875	7.0875	17.6225
189	807	-242	-9.065	6.265	21.49
206	740	-193	-12.04	-1.84625	15.9075
225	765	-193	-12.5563	-10.955	9.37125
255	788	-213	-14.0613	-13.6588	10.6225
300	859	-228	-16.24	-6.755	21.0525
309	838	-250	-7.51625	-9.07375	17.3338
265	825	-294	5.5475	-20.8075	-4.2875
311	1002	-308	17.5963	-27.3788	-20.6063
332	1102	-311	23.9225	-21.1663	-17.5613
327	1169	-256	22.82	-12.9588	-6.57125
329	1239	-161	20.7725	-8.7325	3.77125
310	1057	-58	18.9788	-7.805	10.5438
223	861	0	15.9338	-8.05875	12.5213
179	906	6	13.3175	-6.0375	16.7475
146	905	-37	12.5825	-1.70625	22.4788
167	779	-101	13.6413	0.5075	24.0188
251	790	-155	16.8613	0.595	22.785
274	827	-183	14.6213	-1.085	18.3313
260	876	-193	11.3925	2.87	18.4188
268	908	-196	9.9225	11.3313	11.6113
256	891	-181	15.96	9.8875	-6.405
281	901	-179	15.9863	9.94	-18.095
296	937	-190	-0.1225	15.1113	-28.3413
268	924	-209	-14.2275	14.77	-37.625
295	1084	-312	-21.665	13.4313	-26.425
356	1271	-366	-22.9163	14.5075	-9.89625
270	1071	-387	-19.1188	11.06	-2.695
217	907	-419	-13.0638	5.145	-1.505
236	942	-439	-9.6775	0.91875	-0.93625
179	944	-428	-7.8925	0.65625	-0.98875
145	856	-371	-8.00625	3.43	-1.70625
133	847	-306	-7.9625	5.95875	0.2625
109	855	-261	-10.7188	8.33	0.805
136	853	-231	-14.0438	6.5975	-2.93125
163	842	-219	-13.825	-1.00625	-7.00875
194	859	-221	-10.8938	-7.1575	-8.96
179	845	-221	-8.155	-7.58625	-1.715
168	865	-239	-4.9175	-6.755	6.825
205	954	-263	-0.21	-11.3313	1.79375
231	1006	-268	6.83375	-22.1638	-14.2713
241	1184	-260	15.9688	-29.4263	-22.6713
184	1217	-217	22.8375	-27.8075	-18.9875
181	1061	-105	23.3975	-21.28	-8.70625
208	948	-50	19.1888	-16.8438	-2.93125
196	935	-53	15.6013	-17.3863	-3.21125
182	953	-87	12.9325	-15.5575	-2.70375
149	849	-120	10.3513	-9.7125	-2.66875
167	803	-153	9.695	-5.81875	0.67375
189	845	-189	7.37625	-4.515	7.25375
194	860	-216	6.34375	-6.44	3.605
201	907	-231	5.6525	-2.96625	1.225
215	934	-208	6.71125	1.2775	3.31625
209	892	-188	16.7738	-2.3625	3.80625
208	922	-184	13.9125	-0.175	4.38375
201	921	-195	-4.7775	5.6525	-7.1925
192	947	-218	-21.6738	8.79375	-21.6213
200	1063	-318	-36.4613	11.9175	-16.6688
240	1231	-373	-42.3413	13.475	-2.87
203	1033	-387	-41.5888	10.9813	3.815
167	910	-439	-31.5963	8.98625	7.13125
228	1024	-471	-18.0863	7.32375	8.6625
151	1052	-442	-10.7013	9.42375	8.68875
57	953	-348	-3.99875	11.48	9.2225
42	846	-268	-0.245	11.8825	12.4075
48	790	-231	1.2425	10.7363	15.6625
95	807	-233	4.095	3.85875	11.9
155	815	-246	3.1675	-0.79625	4.57625
155	857	-263	0.77875	-1.07625	5.66125
158	861	-279	0.21	5.52125	17.78
167	860	-301	2.44125	2.14375	12.845
199	951	-326	4.83	-9.49375	-7.67375
263	992	-340	11.9525	-19.6175	-20.65
264	1074	-336	19.7488	-20.3525	-17.9025
274	1110	-287	20.16	-12.1538	-8.14625
293	1144	-229	18.0775	-3.70125	-0.35
279	1036	-132	14.3675	-1.60125	3.45625
278	901	-79	10.3863	-3.77125	6.18625
256	921	-65	5.95875	-4.48	7.97125
198	939	-81	3.4475	-4.2	7.46375
165	810	-106	5.90625	-1.0675	3.03625
190	734	-151	8.3125	3.40375	-4.64625
252	773	-202	6.5975	11.3138	-11.1825
267	844	-247	11.8038	15.9513	-16.0038
262	928	-262	18.41	10.5875	-13.7725
235	912	-245	7.79625	11.4363	-12.3813
257	890	-228	-11.1125	15.1025	-23.7213
287	901	-228	-23.6688	19.2325	-26.8538
297	900	-254	-26.5213	21.0963	-14.245
289	934	-298	-22.8113	18.095	-3.05375
344	1146	-402	-18.3925	14.945	1.30375
327	1170	-470	-12.9063	12.32	5.67875
245	975	-481	-7.5775	6.65875	9.68625
247	866	-488	-6.23875	0.48125	10.7538
221	934	-480	-4.78625	-6.22125	11.1125
192	961	-447	-3.87625	-12.2413	11.9963
155	902	-365	-6.95625	-12.215	11.8125
134	837	-289	-3.82375	-13.3175	7.91875
131	776	-264	0.42	-14.8138	6.125
157	770	-262	-0.23625	-12.1188	15.1638
180	808	-277	1.42625	-12.4775	18.6813
176	836	-300	3.50875	-20.16	2.17
182	843	-320	9.0825	-27.0988	-16.3712
200	851	-358	16.31	-23.9925	-18.725
230	970	-382	19.9325	-13.405	-10.0625
247	1009	-384	19.495	-6.7025	-2.975
249	1110	-362	17.64	-3.63125	-2.1175
251	1158	-297	13.3788	-0.8925	-4.3925
287	1073	-195	10.0713	0.6475	-3.2725
312	920	-122	8.11125	1.2075	0.4025
321	963	-83	7.60375	2.66	7.4025
240	981	-77	6.2825	3.15875	10.5263
176	857	-77	4.29625	4.52375	1.96875
195	748	-106	0.32375	10.1763	-5.0925
255	801	-150	3.94625	9.16125	-5.2325
288	841	-178	7.77875	5.565	-1.11125
269	884	-180	-2.02125	8.82875	-5.8975
242	898	-163	-14.7088	10.0188	-20.5188
245	894	-154	-21.7875	10.85	-19.6963
256	950	-157	-21.7963	11.6113	-4.4275
274	934	-183	-16.5463	6.2825	4.375
282	945	-211	-11.7863	1.5225	9.26625
287	1081	-299	-9.75625	-1.015	10.7888
331	1197	-378	-5.495	-5.04875	9.05625
238	970	-384	-0.11375	-6.78125	9.38
223	913	-423	1.09375	-6.3	9.59875
267	993	-441	-1.44375	-8.68875	5.20625
223	1018	-409	-1.295	-12.1888	-0.3675
178	943	-328	0.93625	-14.8225	-7.735
182	844	-255	-0.21	-10.1238	-5.9325
156	767	-223	0.18375	-2.1875	4.90875
187	771	-232	2.94	-2.2575	2.59
249	818	-269	5.9675	-7.805	-10.6488
276	832	-290	11.5588	-11.2875	-16.4763
262	819	-307	18.9438	-11.1388	-10.9288
274	870	-339	21.7175	-8.6275	-1.75
309	940	-348	19.9325	-5.11875	3.01
303	979	-349	15.5313	-3.03625	3.6575
328	1079	-352	10.8238	-2.30125	4.9875
290	1090	-303	7.30625	-0.39375	8.2425
315	1113	-227	2.84375	2.68625	9.79125
268	963	-100	1.72375	2.7825	8.3475
236	861	-39	1.1375	1.46125	6.15125
190	893	-47	1.47	1.81125	6.11625
166	958	-103	8.51375	2.70375	6.88625
180	859	-148	22.0763	-2.9925	0.735
223	818	-173	15.995	2.30125	-3.77125
204	821	-182	-0.9975	7.16625	-14.4113
202	902	-205	-16.4938	8.365	-20.5538
214	937	-218	-24.6488	10.7538	-11.8038
