A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 
371	802	-325	-45.9375	45.57	0.8925
409	854	-286	-43.4875	44.7563	3.14125
411	857	-249	-45.465	47.6875	3.07125
410	844	-210	-48.5013	47.67	4.8825
427	841	-166	-49.105	46.9525	5.355
417	860	-115	-48.44	46.41	5.565
458	865	-83	-50.295	45.045	6.4225
450	823	-41	-51.9488	46.0075	5.99375
498	850	4	-50.3475	45.7188	3.29875
496	823	48	-51.2313	51.2138	-4.50625
505	803	90	-49.6038	57.015	-11.0775
465	781	141	-44.5638	62.8163	-11.9963
406	813	212	-36.8988	65.0825	-11.3488
311	790	274	-29.2425	61.9063	-11.585
264	805	325	-18.025	47.4863	-7.105
208	835	363	-8.0675	27.9038	-2.37125
234	833	360	0.175	4.24375	0.69125
254	828	339	7.8575	-16.8788	4.05125
342	819	290	15.4	-33.8188	3.63125
364	819	258	22.2425	-40.3638	2.135
329	796	221	28.5863	-46.69	1.33875
451	822	162	37.0038	-56.3763	5.39875
431	839	122	40.7925	-51.59	7.37625
416	830	75	43.9513	-50.3738	4.585
448	847	32	47.8975	-50.9513	3.45625
389	849	-8	49.3588	-49.91	3.52625
468	855	-68	51.1613	-53.795	5.2325
415	853	-105	49.9363	-49.4813	7.0525
419	834	-151	49.9188	-51.9925	5.78375
453	814	-201	52.0538	-52.9725	5.20625
386	801	-235	54.285	-51.625	4.97875
448	785	-294	58.275	-56.1488	4.90875
426	780	-343	62.16	-52.8938	7.5075
415	806	-395	63.385	-51.6425	8.86375
448	778	-439	59.9813	-48.8075	9.625
395	703	-478	57.0588	-42.6213	11.2613
452	719	-528	62.5013	-41.265	20.6938
448	804	-603	60.2788	-32.095	21.4113
416	794	-661	44.2488	-22.2513	9.07375
457	776	-682	25.48	-17.15	2.17875
396	734	-672	8.14625	-7.60375	-1.30375
418	724	-663	-4.33125	-1.54875	-4.57625
426	718	-657	-13.1775	8.35625	-7.9625
455	754	-651	-21.6125	19.9588	-9.79125
432	739	-604	-31.5175	34.7638	-11.6025
392	731	-556	-37.975	43.1988	-10.2638
431	763	-522	-41.8425	46.1913	-10.2025
400	755	-478	-46.445	51.0738	-11.4538
392	760	-435	-49.2975	49.315	-9.33625
419	794	-394	-50.2513	46.2963	-6.3875
422	806	-359	-52.78	44.695	-5.53
456	794	-315	-55.055	44.8788	-6.71125
436	814	-260	-54.705	45.92	-4.20875
487	872	-222	-56.3063	45.7013	-2.8175
396	805	-155	-61.9325	50.2863	-4.66375
458	790	-93	-57.6538	42.42	-2.7475
529	846	-84	-51.2313	43.7238	0.8925
481	840	-34	-52.1588	53.655	8.19875
449	819	39	-49.4725	57.2338	6.7375
485	846	53	-47.2763	54.4863	10.3513
405	785	128	-47.32	53.6463	13.8513
438	765	211	-38.9463	43.6625	6.01125
403	775	245	-31.1938	33.46	8.61875
392	715	300	-20.65	20.475	6.04625
426	753	298	-2.65125	8.02375	-0.41125
383	792	282	7.63875	-5.32	1.5575
441	773	252	13.8075	-20.4138	1.00625
458	745	216	22.3738	-28.2363	-0.875
448	778	188	33.5738	-34.1338	-2.8525
479	799	138	40.5913	-41.1775	-5.4075
535	803	76	44.4325	-41.4225	-4.89125
434	813	49	47.4513	-36.75	-2.87
478	814	-8	51.0125	-43.4788	-2.45
471	834	-60	53.1125	-43.6975	-2.61625
445	841	-111	52.36	-47.2763	-3.325
501	834	-165	49.945	-50.1463	-2.49375
414	835	-195	47.4075	-48.16	-0.385
487	818	-236	45.6663	-53.7425	2.2575
465	767	-285	45.43	-49.735	3.82375
421	769	-315	50.1463	-48.8688	4.26125
525	796	-363	52.6488	-50.015	4.64625
449	759	-415	50.54	-39.2438	6.4225
340	751	-434	51.2313	-38.64	6.62375
424	744	-475	51.8525	-48.9913	8.63625
438	739	-537	48.5713	-49.4813	11.725
461	768	-586	41.6675	-42.035	9.52
396	753	-591	30.6688	-33.0488	6.7375
475	672	-630	24.0538	-29.7325	9.5025
411	726	-656	22.3213	-18.5675	7.00875
418	742	-672	11.48	-12.495	-0.39375
430	717	-685	-1.46125	-4.01625	-5.36375
430	755	-685	-12.845	7.735	-8.4
371	732	-642	-25.0513	18.9088	-9.1525
398	735	-608	-32.6988	23.1088	-7.42
389	738	-573	-37.9838	29.435	-5.565
405	741	-543	-41.86	33.5038	-5.50375
445	766	-512	-44.9575	39.9175	-6.6325
420	763	-475	-49.2363	47.2675	-5.145
424	779	-427	-51.9488	49.42	-5.46875
452	794	-388	-54.4688	51.3975	-7.58625
447	796	-335	-56.9975	54.8363	-6.5625
473	805	-287	-58.6775	56.63	-4.375
432	812	-223	-58.9925	60.3225	-6.44875
427	816	-170	-58.0038	57.5838	-7.98
459	838	-133	-56.595	54.3638	-6.93
477	857	-84	-58.3538	55.2038	-4.13875
453	841	-23	-61.4338	57.9775	-2.87875
449	818	37	-61.0663	57.6275	-0.70875
441	824	87	-57.085	55.0375	4.55875
444	842	143	-55.44	52.2288	9.6425
330	756	236	-53.27	47.2325	10.4475
380	679	345	-39.13	26.95	7.98
386	664	364	-13.2125	12.5913	-1.4
394	770	322	11.0425	0.1575	-3.955
367	792	290	20.3875	-11.4713	-1.7325
416	786	257	27.9388	-23.1788	-2.17
410	809	217	35.6738	-29.225	-3.47375
376	809	183	39.8563	-36.8288	-2.98375
450	783	128	46.935	-48.615	-2.51125
476	798	63	55.72	-48.685	-2.65125
429	817	-4	61.215	-47.0925	-3.0625
453	853	-67	63.8138	-50.1375	-1.5925
402	854	-117	60.935	-52.0713	-2.79125
449	821	-174	59.745	-57.1113	-6.27375
419	785	-226	63.1838	-54.7575	-7.07875
440	802	-290	69.2825	-54.46	-3.8675
366	795	-336	71.2425	-51.59	-0.0525
412	799	-404	72.3275	-55.23	4.24375
373	799	-463	69.16	-53.9263	9.8875
408	815	-514	62.3875	-55.2563	14
404	790	-552	51.4413	-51.135	18.83
401	766	-588	41.4575	-47.88	22.0325
430	768	-633	30.9925	-43.3388	19.6963
466	746	-655	17.5788	-31.78	11.9613
466	705	-683	7.7525	-13.4488	3.465
341	836	-681	-1.25125	3.29	-4.87375
374	734	-652	-21.07	4.66375	-3.98125
387	732	-608	-29.4	10.535	0.09625
352	746	-559	-33.32	16.835	-1.3475
378	727	-539	-36.225	17.9988	-2.96625
393	720	-530	-36.1638	20.6238	-3.01875
405	772	-506	-35.7525	24.1413	-4.20875
429	790	-502	-39.9788	30.3363	-5.95
425	789	-462	-44.0913	38.3863	-5.0225
447	808	-433	-48.055	45.4825	-1.33
327	765	-354	-50.61	51.275	-1.05
399	788	-281	-46.5763	39.2263	1.93375
475	798	-273	-42.49	37.0563	5.78375
462	827	-247	-40.1013	42.9713	5.15375
489	881	-215	-42.1838	46.62	1.56625
490	884	-180	-50.4963	52.4125	-0.37625
481	861	-134	-58.7475	58.4063	-1.42625
448	838	-63	-62.8775	61.2063	-1.98625
457	811	-6	-62.2125	61.145	-4.1825
434	803	48	-57.7588	60.3575	-2.8175
413	832	123	-51.765	55.5975	-1.645
401	787	190	-48.5625	50.12	-4.96125
338	749	272	-39.2	40.8975	-5.97625
307	754	320	-23.1788	24.08	-5.215
352	779	315	-6.01125	6.4925	-5.005
333	810	307	5.81875	-5.71375	-4.36625
387	800	267	14.7613	-18.2875	-0.86625
395	797	237	24.045	-23.555	3.87625
386	800	198	33.0925	-29.8288	5.13625
438	811	148	40.7575	-37.8525	5.25
444	815	99	44.555	-40.5563	4.025
450	806	53	49.2975	-42.7963	3.35125
411	810	0	55.265	-46.06	1.68
494	846	-66	58.625	-50.6625	1.995
412	836	-110	56.875	-48.2038	1.8025
472	835	-161	57.0413	-52.1938	-0.20125
419	809	-208	57.4613	-49.5425	-3.1675
415	794	-251	60.7688	-52.465	-5.43375
437	772	-305	64.8813	-53.2613	-1.4175
360	767	-359	70.1663	-52.08	3.91125
377	762	-418	74.0688	-56.9713	7.90125
421	784	-489	75.1013	-59.22	11.62
425	774	-568	68.5913	-53.9175	13.7288
410	812	-612	57.7938	-47.5125	11.76
459	806	-648	40.7138	-40.1713	9.30125
388	782	-676	22.4613	-27.4488	4.5675
426	767	-679	5.6525	-19.145	-2.0125
377	717	-661	-6.27375	-5.5825	-7
411	755	-672	-12.565	4.92625	-7.97125
374	756	-649	-22.855	19.04	-6.72
379	736	-616	-32.1388	27.7813	-4.36625
407	762	-594	-38.2025	36.9075	-2.17
335	749	-544	-44.345	44.3538	-0.42875
364	749	-490	-47.4425	41.23	-2.5025
412	744	-459	-47.3288	39.97	-4.13
462	788	-433	-46.8738	45.22	-3.43875
402	799	-379	-48.7113	52.4563	-3.9375
430	816	-341	-50.1725	51.2575	-5.57375
472	841	-302	-52.3863	53.6638	-6.25625
443	839	-257	-56.7613	59.7188	-5.985
462	856	-203	-60.2613	63.21	-8.2075
422	852	-137	-64.8375	66.9113	-8.785
389	822	-58	-66.4038	64.1988	-7.34125
417	812	-6	-61.0663	59.815	-6.37875
396	838	48	-53.55	56.3588	-0.7
387	849	106	-50.015	51.2663	5.48625
373	798	165	-45.9725	45.1325	5.075
356	777	234	-36.365	32.4975	6.4925
365	756	275	-24.115	17.7363	3.73625
384	752	275	-7.875	6.72875	0.30625
371	789	270	6.83375	-3.45625	2.49375
411	798	234	17.2113	-13.58	4.305
411	821	203	24.955	-18.6638	6.06375
349	813	180	30.2138	-26.1013	7.16625
452	807	126	37.4063	-39.5675	8.2775
449	812	81	42.7438	-41.51	9.73875
422	803	37	46.9088	-45.6313	9.2925
475	809	-21	51.52	-51.975	8.8375
450	818	-78	54.3288	-54.4075	8.21625
487	823	-128	55.4575	-59.1063	7.3675
487	805	-184	54.2063	-58.0913	5.215
484	786	-239	55.1863	-57.3913	3.5
492	783	-281	57.2338	-55.685	4.87375
415	766	-321	58.5113	-53.8825	4.3575
442	749	-377	61.6525	-58.9838	6.1075
454	758	-435	63.0175	-60.9963	9.44125
479	746	-500	60.935	-58.485	11.8738
449	776	-549	55.3963	-51.1438	10.5
456	793	-590	43.3388	-45.9375	8.2075
478	756	-629	28.56	-37.52	8.1725
412	740	-641	16.3363	-26.74	7.0175
464	723	-660	5.53	-20.7725	4.235
449	735	-666	-3.78	-6.99125	-0.49875
431	738	-654	-14.3413	5.32	-4.10375
425	725	-628	-24.0888	16.0738	-6.34375
404	771	-611	-31.0275	25.1913	-6.53625
376	785	-577	-39.8475	31.9288	-5.10125
389	741	-518	-46.5588	35.2013	-0.60375
424	723	-471	-48.1863	36.1638	6.99125
460	738	-431	-47.355	39.3225	8.8025
467	746	-396	-46.0163	42.945	6.86875
490	759	-359	-44.835	45.6138	5.08375
491	774	-313	-43.8725	47.1363	3.78875
571	772	-280	-43.1113	50.12	-1.05875
593	781	-249	-41.3525	62.615	-6.3175
545	799	-200	-41.09	75.39	-9.45875
523	834	-165	-43.0675	81.9613	-14.245
491	861	-122	-49.5425	85.2775	-15.75
438	851	-50	-58.2225	84.07	-13.3525
387	854	24	-63.1575	75.0575	-8.79375
253	813	118	-66.6663	54.5475	-1.225
392	748	208	-59.57	24.4738	-4.9
426	748	243	-46.9963	9.205	-0.35875
433	693	285	-33.2063	0.7175	0.98875
487	748	276	-11.6113	-2.63375	-0.98
433	775	272	-0.02625	-4.0425	4.34875
440	755	273	9.835	-10.2813	1.12875
443	754	236	22.7588	-17.2113	-0.665
425	779	203	33.18	-25.2525	0.8225
435	781	159	39.76	-36.12	-0.55125
517	804	96	45.0538	-43.3388	-2.23125
458	802	53	48.055	-41.405	-5.67
493	803	0	52.9288	-44.8613	-8.05
463	819	-49	56.875	-44.3713	-7.04375
435	816	-99	58.9225	-47.3988	-6.62375
423	801	-153	61.5913	-53.06	-6.37
422	813	-207	64.4	-58.5463	-4.935
467	789	-279	65.8	-60.48	-0.27125
435	787	-332	67.9963	-56.6388	4.62
441	794	-377	68.635	-54.8275	5.7925
437	754	-427	67.9438	-50.295	6.6325
386	723	-478	69.6238	-47.3113	10.5088
443	716	-552	70.735	-48.6063	16.9925
434	775	-613	65.1963	-43.1988	19.705
502	803	-667	48.335	-34.7288	18.83
425	771	-698	26.7575	-20.7288	15.4613
457	739	-710	7.105	-15.6975	8.3475
447	719	-701	-7.8575	-5.9675	-0.72625
438	759	-695	-20.3	4.97875	-8.11125
394	734	-651	-36.12	14.6913	-11.0688
424	696	-600	-46.3225	20.6325	-10.7625
426	722	-566	-49.1838	28.525	-11.9875
363	722	-520	-51.0125	34.1075	-15.5925
418	774	-485	-51.5725	32.6463	-16.3975
425	798	-449	-54.5475	38.3338	-14.0613
402	797	-401	-58.7738	42.77	-10.9463
427	775	-346	-59.6313	44.6513	-10.1763
440	808	-308	-55.9913	47.88	-8.05
434	844	-268	-55.405	52.7363	-7.34125
449	862	-220	-58.135	56.4375	-7.30625
435	873	-162	-62.4925	61.2325	-7.4025
396	870	-103	-66.8675	63.175	-6.69375
410	837	-48	-68.3287	62.0375	-5.215
405	832	36	-64.435	60.3225	-0.6475
402	811	78	-59.4038	60.5938	2.84375
331	785	170	-48.7288	55.825	9.1175
359	768	244	-36.4613	40.2063	13.7025
340	721	287	-20.125	26.6175	6.4225
388	772	277	-0.14	9.52	3.3775
402	818	241	12.3463	1.7325	1.4175
322	828	223	19.3638	-4.2875	1.18125
388	826	188	24.8238	-19.0925	6.195
380	815	165	29.4175	-27.7725	9.89625
425	803	122	36.1288	-38.4038	8.72375
496	811	61	42.7788	-41.475	4.87375
435	800	24	48.3088	-37.8525	1.0675
484	818	-27	54.9938	-40.8713	-1.0325
437	826	-83	57.96	-38.465	-1.35625
388	836	-124	59.6488	-43.3913	-1.33
470	842	-185	59.4038	-51.4063	-0.665
380	821	-236	57.2338	-49.8925	-0.32375
374	825	-268	58.1963	-58.6425	1.46125
477	823	-328	56.7963	-64.505	5.11875
382	799	-375	53.725	-58.205	6.88625
395	800	-408	52.5963	-61.1013	8.4875
443	769	-457	49.77	-60.4975	12.6263
337	738	-492	48.02	-55.4925	15.96
450	755	-551	47.0138	-60.9175	17.7363
456	751	-617	41.1775	-49.2188	15.855
423	794	-656	30.5988	-35.4375	9.695
452	756	-678	15.7675	-22.6975	3.56125
409	734	-674	4.235	-6.92125	-1.995
413	752	-669	-5.4775	6.0725	-8.39125
395	762	-655	-16.1	18.9613	-12.8975
407	755	-631	-26.9238	29.3388	-14.21
381	775	-602	-35.2363	40.3988	-15.0063
363	790	-556	-44.1438	47.7663	-13.405
339	778	-498	-51.6163	49.9713	-10.4913
364	783	-447	-55.2388	47.9063	-7.805
359	776	-397	-56.1663	45.8938	-5.08375
395	787	-357	-53.9175	42.8575	-3.73625
405	816	-312	-51.2138	43.1025	-2.79125
425	838	-275	-50.8725	44.5025	-2.24
412	842	-240	-52.43	45.9988	-1.75
420	864	-199	-54.635	45.8938	-1.995
439	858	-149	-58.0213	46.2438	-2.4675
430	866	-99	-60.2525	48.125	-1.54875
448	862	-49	-62.4925	49.5863	0.14875
431	819	14	-62.475	52.4475	1.23375
404	817	82	-57.19	51.1525	3.2725
401	798	139	-49.9538	45.4038	6.2825
385	787	203	-39.5063	38.6838	5.67
349	775	252	-28.2888	28.5163	2.38875
366	775	266	-15.4963	15.0763	1.96875
374	796	270	-3.28125	3.47375	2.56375
394	772	259	6.9125	-6.08125	0.2275
377	770	248	20.3613	-13.7375	-0.7875
377	776	199	33.5825	-25.48	-1.28625
419	827	145	44.4063	-35.4988	-3.19375
391	824	91	48.8075	-40.0313	-5.60875
417	844	41	52.6663	-47.3813	-5.3725
438	846	-18	53.7075	-50.4525	-2.9925
436	861	-73	54.2675	-49.385	-1.2775
363	841	-120	54.425	-49.07	-2.135
429	830	-170	57.5663	-55.5538	-2.7825
416	830	-221	59.3425	-53.9963	-1.53125
387	812	-271	60.6725	-53.0338	1.5225
390	813	-316	63.0525	-54.565	4.40125
393	794	-368	64.4175	-54.7925	5.0575
379	783	-419	65.2925	-52.6313	5.64375
363	763	-471	66.0888	-51.4325	8.26
348	757	-524	65.4062	-52.1675	13.0025
415	780	-583	60.5238	-53.8563	17.2725
411	786	-645	49.455	-43.7238	16.3363
367	809	-682	33.285	-33.1188	10.6225
435	776	-715	14.2188	-25.4275	6.60625
382	777	-715	-2.96625	-9.975	2.6775
389	753	-684	-19.0225	1.61	-1.28625
366	711	-647	-28.5775	14.455	-5.36375
375	740	-619	-31.99	24.2288	-6.4925
321	759	-586	-37.2488	31.8763	-5.29375
380	784	-559	-42.8838	34.4225	-4.06875
379	792	-520	-49.42	41.8163	-1.26
372	769	-474	-54.4075	45.885	-0.00875
390	760	-420	-53.69	47.5738	-1.74125
400	766	-381	-50.155	48.4138	-3.42125
418	806	-340	-46.4625	50.645	-4.585
420	827	-299	-46.5675	52.7975	-3.9375
431	848	-255	-48.5188	54.1363	-4.45375
438	862	-214	-52.2813	55.825	-5.18875
448	889	-172	-57.6625	58.1525	-4.4275
442	893	-128	-65.7213	61.6875	-2.5375
430	870	-78	-74.095	63.7613	-0.7875
391	815	20	-76.7463	62.09	-1.60125
375	771	103	-70.5163	55.7725	-2.555
373	760	191	-55.9825	45.5263	0.07
377	747	242	-39.06	36.8025	2.7825
342	770	290	-21.5425	26.32	6.13375
349	769	294	-6.81625	12.5563	4.26125
358	790	287	6.76375	0.3675	3.33375
359	795	264	16.975	-12.8888	3.96375
399	801	219	26.1625	-25.2175	3.01875
417	821	175	33.39	-32.06	3.3075
391	817	137	37.2838	-37.8963	4.34875
449	811	87	42.2625	-46.3138	3.36
455	812	36	47.7925	-47.5475	0.9275
434	828	-20	52.6488	-49	1.16375
419	842	-67	55.3263	-53.3138	1.8375
459	847	-121	55.0638	-57.3125	-0.56875
423	808	-166	54.1275	-56.5688	-3.03625
459	800	-224	57.7238	-57.8813	-1.18125
451	796	-286	61.5125	-53.97	3.0625
415	794	-322	64.1025	-50.0938	2.75625
422	772	-375	66.2988	-48.9038	0.105
437	763	-438	69.1075	-46.3225	1.84625
373	777	-484	68.0838	-41.6063	3.7275
395	797	-534	62.9038	-43.015	4.8825
390	804	-578	52.0275	-40.7838	6.32625
301	821	-616	36.5925	-39.4275	4.62875
377	802	-648	18.165	-45.5438	4.62
400	749	-658	2.54625	-39.375	4.3225
402	724	-663	-6.2825	-26.53	1.84625
405	742	-667	-10.5525	-10.4125	-2.58125
369	785	-668	-17.5438	7.28	-6.51
380	775	-634	-27.6063	22.0588	-7.72625
340	756	-592	-34.9825	34.23	-3.77125
372	807	-564	-40.7138	40.2938	0.77875
348	788	-523	-48.7375	47.355	3.64
361	755	-474	-53.5238	49.21	5.81875
418	777	-425	-52.85	50.5488	6.2825
424	784	-378	-51.9663	55.685	6.93875
414	782	-332	-50.9425	57.4088	6.99125
459	811	-285	-48.6938	57.1288	4.34875
462	810	-240	-49.1663	59.4038	2.77375
496	833	-201	-49.455	61.5738	-0.72625
473	854	-155	-52.1325	66.1938	-3.92875
471	854	-96	-56.8663	67.6638	-6.44875
468	818	-36	-59.4738	69.4838	-9.1525
422	805	33	-57.0938	69.6675	-8.61
379	814	102	-51.7038	63.1138	-6.2825
391	801	158	-44.555	53.48	-5.99375
335	804	222	-35.6825	43.4875	-1.72375
311	782	271	-25.48	28.14	1.26875
343	770	288	-10.8675	11.725	1.925
345	786	295	3.255	-2.24875	4.80375
388	762	257	16.1	-15.6363	5.15375
402	790	216	29.3563	-24.1413	7.2625
401	797	167	38.255	-32.235	6.93
460	815	112	45.3338	-39.5588	4.55875
420	815	62	49.1138	-41.125	3.47375
438	809	5	53.4625	-47.4425	4.31375
472	828	-52	57.3213	-52.675	5.495
462	837	-106	57.1813	-53.7338	3.885
474	831	-153	54.7313	-54.0838	2.00375
443	794	-192	53.6813	-53.165	2.03
458	784	-244	57.3738	-55.0375	3.57875
458	775	-300	61.3988	-54.7138	6.01125
456	765	-351	64.9688	-53.9613	7.51625
466	766	-401	67.3138	-51.625	8.95125
436	748	-453	66.0888	-47.495	8.33875
451	754	-509	64.1725	-45.7363	7.84
413	749	-564	58.1438	-42.0613	5.74875
415	772	-596	47.8538	-41.685	4.48875
441	752	-628	33.9675	-37.4938	5.46
423	735	-655	21.84	-29.2688	3.9725
420	720	-667	11.5675	-20.405	-2.17
436	690	-678	3.7625	-9.68625	-7.70875
378	773	-696	-2.6075	3.14125	-8.9425
354	799	-688	-20.1513	8.365	-5.57375
390	730	-643	-36.4963	12.7488	-2.5375
408	722	-614	-42.8225	21.4288	-2.03
405	741	-572	-46.9963	30.87	-1.16375
396	737	-527	-50.7675	38.325	-1.6275
396	748	-479	-51.5813	42.4725	-2.38
380	757	-435	-51.38	42.9275	-1.26875
432	804	-405	-51.1175	41.1338	-0.41125
429	808	-359	-53.9613	43.8113	-0.56875
457	821	-318	-57.225	44.695	-1.995
461	825	-266	-59.745	48.2388	-2.00375
407	795	-198	-60.7863	49.0438	-0.9975
467	828	-150	-57.5313	45.01	-2.7475
459	842	-115	-57.505	46.8738	-3.43
459	841	-60	-58.7738	47.6263	-4.08625
488	835	-12	-58.275	49.4463	-8.39125
466	814	40	-56.0875	53.375	-9.3625
426	817	95	-50.8288	55.0988	-8.21625
382	800	152	-43.4613	51.87	-4.90875
335	800	225	-34.1775	40.8975	0.14
318	773	264	-23.0825	26.6	-0.93625
333	788	269	-8.2425	10.4825	3.465
348	793	279	3.45625	-4.6025	7.13125
394	764	243	15.505	-16.7563	4.27
397	789	203	28.7088	-24.64	3.77125
385	796	167	38.2463	-33.1713	3.59625
436	801	105	46.7513	-42.9188	2.485
487	827	41	52.4038	-43.6888	0.4375
416	834	-4	54.985	-41.1163	-0.86625
445	849	-54	56.6125	-45.7975	0.30625
442	868	-95	54.8713	-48.8775	0.2275
472	865	-154	48.8688	-50.0588	-0.74375
430	845	-203	43.7325	-48.3525	-2.42375
436	823	-229	42.7525	-48.755	-3.3775
422	810	-260	45.1675	-46.9525	-1.4
401	803	-302	48.545	-45.745	0.97125
380	782	-341	51.1438	-46.9088	2.10875
404	753	-388	55.9738	-48.4575	4.97
348	767	-424	60.8563	-47.8275	7.7875
442	756	-488	61.2938	-50.54	10.1063
400	734	-547	60.3313	-42.2275	12.4163
370	751	-585	57.785	-37.8088	13.23
410	791	-616	49.0788	-35.665	12.5563
399	742	-660	35.4113	-27.0025	10.3513
361	767	-688	23.0213	-20.5713	6.72
424	745	-718	7.0525	-15.2513	1.35625
396	765	-718	-8.12	-1.51375	-4.41
391	742	-690	-23.345	10.605	-7.37625
390	735	-657	-33.8713	22.0238	-8.44375
371	751	-616	-41.7725	32.0513	-8.07625
368	744	-572	-49.5775	37.7388	-6.27375
387	741	-532	-53.4363	42.035	-6.3175
412	789	-494	-55.4225	47.145	-5.88
388	788	-446	-59.5525	52.115	-5.10125
412	786	-393	-61.2238	53.2175	-6.72
431	797	-336	-60.6988	55.9563	-8.82875
393	800	-282	-60.8563	58.3363	-8.715
410	831	-228	-58.8	56.4813	-8.155
414	859	-181	-58.31	56.805	-7.2975
386	869	-132	-60.6288	56.3938	-4.8825
404	881	-82	-62.7025	53.5413	-1.28625
410	875	-35	-65.3625	52.1325	3.57
411	832	32	-66.9988	50.2425	8.3475
418	804	103	-63	47.075	10.7538
412	792	161	-55.2125	42.1575	13.0638
395	768	222	-47.4513	33.985	14.2363
401	728	283	-34.9738	24.0188	6.6675
395	759	293	-18.3138	13.335	3.5525
391	798	301	-7.91	1.5225	3.3075
426	751	295	0.175	-6.965	-2.10875
424	763	279	13.4225	-12.25	-2.47625
428	781	247	25.0513	-18.3488	0.0875
431	784	206	34.5625	-24.1938	1.12875
410	806	167	41.5538	-31.1063	-0.02625
485	820	112	45.4563	-39.6725	-2.4325
467	815	67	47.0838	-37.6863	-4.10375
443	826	25	50.1113	-38.045	-3.85
409	838	-6	52.6663	-42.6038	-3.8325
440	836	-65	54.3375	-48.93	-5.6875
418	830	-118	55.9738	-51.4938	-4.305
418	831	-165	57.3213	-56.1488	-1.8725
470	819	-229	58.1613	-57.085	-0.5425
391	803	-272	59.2813	-52.1413	-0.5075
431	794	-322	62.405	-54.3113	-0.455
380	772	-366	64.47	-52.0363	1.5575
358	763	-420	67.9788	-55.3088	4.0425
415	755	-492	69.8688	-58.4588	8.26
372	786	-555	66.1938	-54.7925	11.3663
404	805	-626	55.7025	-52.6925	12.04
381	859	-681	38.29	-45.7975	9.98375
446	846	-717	13.055	-35.9538	6.5625
422	788	-712	-9.9575	-15.89	4.13875
404	736	-661	-24.255	2.7475	1.96
382	725	-622	-31.7888	17.535	1.33
382	742	-595	-35.9363	27.8075	0.86625
411	776	-569	-40.11	37.205	-2.05625
419	775	-533	-45.7188	48.7463	-2.765
394	777	-485	-50.1113	57.3213	-1.33875
416	788	-430	-53.095	61.005	-3.00125
419	801	-392	-56	63.14	-3.3075
447	816	-340	-58.835	65.205	-3.54375
480	845	-282	-62.4313	68.9238	-5.1275
465	821	-227	-66.9113	75.7138	-7.42
454	810	-158	-67.7163	79.1438	-7.9275
409	828	-77	-66.0275	80.3775	-7.76125
382	822	-19	-63.2538	76.1513	-6.04625
413	838	33	-58.3013	68.8363	1.11125
369	811	105	-53.7863	63.7	7.76125
360	798	191	-45.885	50.9513	8.60125
370	771	246	-37.7038	36.6713	7.0875
384	758	283	-27.0113	22.8288	6.1425
385	767	310	-14.1925	11.0338	4.69
392	768	300	-2.03	-0.1575	2.2575
419	805	280	7.63	-9.59875	3.15875
378	783	267	13.545	-16.975	3.2375
413	771	232	22.1113	-29.4788	4.8825
408	783	197	31.5263	-40.11	5.08375
469	780	143	39.8913	-49.9188	2.17
455	785	85	46.585	-52.64	-0.07
471	800	29	52.2375	-56.315	1.65375
445	805	-23	56.2888	-58.6863	4.8125
442	805	-90	60.6288	-64.1725	4.6375
500	820	-154	63.2013	-67.9	2.8525
431	779	-208	63.0963	-65.6075	1.4525
449	749	-263	68.1538	-70.0263	3.255
464	742	-333	74.69	-71.4175	6.3875
453	742	-410	79.3538	-69.0813	7.04375
435	753	-478	80.4475	-66.1763	6.3175
475	767	-554	75.8538	-62.8513	6.72
503	787	-629	64.4175	-51.6425	8.47875
459	821	-669	47.2938	-36.155	7.1225
473	789	-701	25.305	-24.3775	5.22375
440	757	-708	5.04	-10.1938	1.53125
422	731	-682	-11.2088	0.9975	-2.905
451	723	-670	-22.4263	12.1625	-4.57625
430	734	-628	-31.8675	26.0313	-3.64875
404	719	-583	-40.2063	34.5538	-2.07375
435	740	-549	-44.7213	38.5175	-1.715
421	755	-510	-49.3588	43.05	-1.39125
428	756	-457	-53.9	44.8	-2.695
436	758	-407	-56.3588	44.8263	-2.7475
482	777	-364	-57.1725	43.68	0.14
518	794	-325	-57.995	47.9675	-0.9975
505	793	-281	-59.535	54.845	-5.06625
530	794	-213	-60.3313	59.535	-9.91375
525	804	-170	-60.5063	66.9725	-14.7175
463	820	-120	-61.005	73.0363	-17.78
440	835	-45	-61.4775	72.5988	-20.2125
424	802	22	-59.6488	70	-19.74
406	834	78	-53.4363	65.7738	-14
377	853	140	-50.8725	61.425	-8.11125
328	830	217	-48.8425	54.74	-7.455
341	767	259	-42.5775	42.1488	-4.29625
307	741	337	-27.7463	29.1638	-1.16375
301	793	345	-10.0888	13.1775	-4.83875
379	810	310	1.8725	0.175	-1.89
350	826	309	9.065	-2.91375	4.85625
345	808	296	15.9338	-9.23125	7.63875
369	796	265	25.3138	-18.4363	11.7075
390	819	221	34.2125	-26.0488	14.5513
393	833	173	38.36	-32.8475	13.1863
452	866	132	37.8438	-39.3838	9.345
415	829	104	34.16	-40.3113	4.62
460	805	70	36.82	-44.3975	3.01875
436	817	38	42.8838	-46.165	4.47125
464	810	-16	48.3	-49.7613	6.1775
441	823	-70	52.5788	-51.3538	6.50125
466	832	-130	53.9088	-54.5125	5.215
444	805	-177	54.0225	-53.935	6.16
