STEVAL-STWINKT1 (ISM330DHCX) 


A_X [g]	A_Y [g]	A_Z [g]	G_X [mdps]	G_Y [mdps]	G_Z [mdps]	
  -0.013664000	  -0.038918000	   1.011746000	 140.000000000	-770.000000000	-446.250000000	
  -0.010980000	  -0.026718000	   1.020713000	 262.500000000	-1128.750000000	-525.000000000	
   0.006893000	  -0.030500000	   1.011685000	 105.000000000	-1041.250000000	-446.250000000	
  -0.007808000	  -0.038674000	   1.009367000	 201.250000000	-708.750000000	-411.250000000	
  -0.014213000	  -0.028792000	   1.014003000	 201.250000000	-1006.250000000	-525.000000000	
   0.003904000	  -0.029585000	   1.018578000	 140.000000000	-1120.000000000	-507.500000000	
  -0.001159000	  -0.038186000	   1.011502000	  87.500000000	-822.500000000	-455.000000000	
  -0.015555000	  -0.031598000	   1.012966000	 175.000000000	-848.750000000	-472.500000000	
   0.000122000	  -0.027633000	   1.015589000	 131.250000000	-1023.750000000	-525.000000000	
   0.003904000	  -0.035502000	   1.012112000	 113.750000000	-857.500000000	-385.000000000	
  -0.015494000	  -0.035868000	   1.012478000	 157.500000000	-796.250000000	-428.750000000	
  -0.003538000	  -0.027755000	   1.017358000	 131.250000000	-1102.500000000	-507.500000000	
   0.004941000	  -0.031781000	   1.006988000	 105.000000000	-945.000000000	-420.000000000	
  -0.012505000	  -0.037942000	   1.016504000	 183.750000000	-761.250000000	-428.750000000	
  -0.008723000	  -0.030561000	   1.020042000	 148.750000000	-1041.250000000	-490.000000000	
   0.003904000	  -0.029219000	   1.009794000	 131.250000000	-1006.250000000	-437.500000000	
  -0.006222000	  -0.036356000	   1.013332000	 166.250000000	-752.500000000	-402.500000000	
  -0.010370000	  -0.032452000	   1.011319000	 166.250000000	-1058.750000000	-481.250000000	
   0.001098000	  -0.028914000	   1.013027000	 157.500000000	-1015.000000000	-446.250000000	
  -0.004941000	  -0.038186000	   1.017602000	 148.750000000	-752.500000000	-332.500000000	
  -0.010309000	  -0.031354000	   1.011624000	 236.250000000	-962.500000000	-437.500000000	
  -0.003843000	  -0.027999000	   1.013027000	  96.250000000	-1050.000000000	-455.000000000	
   0.001708000	  -0.035380000	   1.015528000	  87.500000000	-822.500000000	-358.750000000	
  -0.009760000	  -0.033184000	   1.012722000	 183.750000000	-848.750000000	-437.500000000	
  -0.004636000	  -0.029890000	   1.016382000	 210.000000000	-988.750000000	-455.000000000	
  -0.001098000	  -0.034160000	   1.014857000	 201.250000000	-953.750000000	-428.750000000	
  -0.007442000	  -0.033306000	   1.007110000	 183.750000000	-883.750000000	-437.500000000	
  -0.004087000	  -0.031415000	   1.018090000	 210.000000000	-980.000000000	-516.250000000	
  -0.004209000	  -0.032879000	   1.012966000	 166.250000000	-971.250000000	-498.750000000	
  -0.007381000	  -0.031781000	   1.015345000	 148.750000000	-831.250000000	-481.250000000	
  -0.003233000	  -0.030988000	   1.012234000	 183.750000000	-1032.500000000	-516.250000000	
  -0.003111000	  -0.034709000	   1.013454000	 131.250000000	-883.750000000	-481.250000000	
  -0.006771000	  -0.032330000	   1.015589000	 201.250000000	-875.000000000	-385.000000000	
  -0.006527000	  -0.031659000	   1.010831000	 157.500000000	-988.750000000	-481.250000000	
  -0.001342000	  -0.032391000	   1.015101000	 157.500000000	-918.750000000	-446.250000000	
  -0.006466000	  -0.033489000	   1.015528000	  96.250000000	-883.750000000	-385.000000000	
  -0.005978000	  -0.030744000	   1.013454000	 183.750000000	-997.500000000	-411.250000000	
  -0.002379000	  -0.033672000	   1.015040000	 245.000000000	-971.250000000	-463.750000000	
  -0.004636000	  -0.034282000	   1.012600000	 192.500000000	-883.750000000	-393.750000000	
  -0.006710000	  -0.031781000	   1.011929000	 288.750000000	-962.500000000	-472.500000000	
  -0.003172000	  -0.035685000	   1.018212000	 166.250000000	-953.750000000	-481.250000000	
  -0.006344000	  -0.031903000	   1.014430000	 201.250000000	-892.500000000	-367.500000000	
  -0.006954000	  -0.029158000	   1.011319000	 157.500000000	-910.000000000	-402.500000000	
   0.002684000	  -0.031476000	   1.016443000	 210.000000000	-1058.750000000	-498.750000000	
  -0.006771000	  -0.036234000	   1.008940000	 218.750000000	-831.250000000	-437.500000000	
  -0.011712000	  -0.030134000	   1.014796000	 157.500000000	-971.250000000	-411.250000000	
   0.000915000	  -0.032086000	   1.013759000	 175.000000000	-1006.250000000	-455.000000000	
  -0.000610000	  -0.036539000	   1.011929000	 166.250000000	-796.250000000	-437.500000000	
  -0.012810000	  -0.032696000	   1.016931000	 166.250000000	-875.000000000	-428.750000000	
  -0.005185000	  -0.028670000	   1.012844000	 192.500000000	-1085.000000000	-472.500000000	
   0.002928000	  -0.034465000	   1.013698000	 157.500000000	-988.750000000	-446.250000000	
  -0.010980000	  -0.035502000	   1.016016000	 201.250000000	-770.000000000	-350.000000000	
  -0.008052000	  -0.026718000	   1.011807000	 218.750000000	-1146.250000000	-446.250000000	
   0.002928000	  -0.032025000	   1.013454000	 157.500000000	-971.250000000	-481.250000000	
  -0.004880000	  -0.039162000	   1.009245000	 166.250000000	-682.500000000	-393.750000000	
  -0.012200000	  -0.028426000	   1.016992000	 192.500000000	-971.250000000	-420.000000000	
   0.002196000	  -0.030988000	   1.016870000	 105.000000000	-1102.500000000	-420.000000000	
  -0.003294000	  -0.036478000	   1.016626000	 175.000000000	-743.750000000	-385.000000000	
  -0.014457000	  -0.028975000	   1.010160000	 210.000000000	-848.750000000	-437.500000000	
   0.004392000	  -0.029402000	   1.012234000	 105.000000000	-1032.500000000	-533.750000000	
  -0.003172000	  -0.039589000	   1.014796000	 157.500000000	-822.500000000	-490.000000000	
  -0.015189000	  -0.032757000	   1.014918000	 192.500000000	-840.000000000	-455.000000000	
   0.000671000	  -0.023729000	   1.013271000	 175.000000000	-1067.500000000	-463.750000000	
   0.004575000	  -0.036844000	   1.011197000	 157.500000000	-918.750000000	-455.000000000	
  -0.015494000	  -0.036905000	   1.016199000	 192.500000000	-761.250000000	-411.250000000	
  -0.007381000	  -0.024217000	   1.013332000	 166.250000000	-1128.750000000	-481.250000000	
   0.005978000	  -0.034038000	   1.018517000	 105.000000000	-918.750000000	-437.500000000	
  -0.006771000	  -0.038125000	   1.010038000	 140.000000000	-682.500000000	-402.500000000	
  -0.014335000	  -0.026840000	   1.010892000	 210.000000000	-1093.750000000	-437.500000000	
   0.003843000	  -0.031598000	   1.014064000	 157.500000000	-1076.250000000	-420.000000000	
  -0.002623000	  -0.038613000	   1.016565000	 210.000000000	-770.000000000	-402.500000000	
  -0.016714000	  -0.028914000	   1.009794000	 210.000000000	-918.750000000	-481.250000000	
   0.003172000	  -0.028914000	   1.021445000	 105.000000000	-1085.000000000	-472.500000000	
   0.001098000	  -0.037271000	   1.010587000	 131.250000000	-857.500000000	-402.500000000	
  -0.018117000	  -0.033184000	   1.012539000	 175.000000000	-910.000000000	-472.500000000	
   0.000427000	  -0.026657000	   1.015772000	 140.000000000	-1102.500000000	-507.500000000	
   0.005795000	  -0.036783000	   1.012112000	  61.250000000	-997.500000000	-393.750000000	
  -0.016409000	  -0.037515000	   1.011441000	  87.500000000	-796.250000000	-358.750000000	
  -0.005978000	  -0.026291000	   1.018578000	 227.500000000	-1093.750000000	-463.750000000	
   0.006344000	  -0.030256000	   1.009794000	 157.500000000	-1032.500000000	-428.750000000	
  -0.009882000	  -0.040382000	   1.009550000	 166.250000000	-726.250000000	-472.500000000	
  -0.012871000	  -0.026718000	   1.022177000	 140.000000000	-1050.000000000	-525.000000000	
   0.003782000	  -0.028121000	   1.007171000	 148.750000000	-1093.750000000	-437.500000000	
  -0.000732000	  -0.038491000	   1.020591000	 166.250000000	-752.500000000	-393.750000000	
  -0.015921000	  -0.035441000	   1.009916000	 210.000000000	-953.750000000	-463.750000000	
   0.000488000	  -0.026169000	   1.016443000	 218.750000000	-1146.250000000	-472.500000000	
   0.000488000	  -0.036478000	   1.010831000	 131.250000000	-866.250000000	-376.250000000	
  -0.014457000	  -0.035868000	   1.014552000	 192.500000000	-787.500000000	-393.750000000	
  -0.002806000	  -0.026840000	   1.015650000	 166.250000000	-1093.750000000	-446.250000000	
   0.003172000	  -0.032330000	   1.014186000	 105.000000000	-936.250000000	-428.750000000	
  -0.011773000	  -0.037210000	   1.012661000	 157.500000000	-840.000000000	-428.750000000	
  -0.007076000	  -0.027694000	   1.019615000	 236.250000000	-1006.250000000	-507.500000000	
   0.002318000	  -0.030988000	   1.009001000	 192.500000000	-997.500000000	-437.500000000	
  -0.007137000	  -0.036539000	   1.013759000	 148.750000000	-761.250000000	-402.500000000	
  -0.007503000	  -0.032086000	   1.014064000	 210.000000000	-945.000000000	-516.250000000	
   0.001220000	  -0.030256000	   1.012173000	 140.000000000	-936.250000000	-516.250000000	
  -0.004697000	  -0.036417000	   1.015406000	 183.750000000	-813.750000000	-376.250000000	
  -0.009821000	  -0.032879000	   1.010709000	 218.750000000	-927.500000000	-481.250000000	
  -0.001586000	  -0.029646000	   1.014186000	 192.500000000	-1023.750000000	-463.750000000	
  -0.001281000	  -0.034709000	   1.012356000	 140.000000000	-918.750000000	-428.750000000	
  -0.010675000	  -0.033611000	   1.013881000	 148.750000000	-997.500000000	-472.500000000	
  -0.003904000	  -0.029646000	   1.012112000	 148.750000000	-1050.000000000	-481.250000000	
   0.001220000	  -0.032635000	   1.013820000	 227.500000000	-831.250000000	-402.500000000	
  -0.008235000	  -0.034587000	   1.010465000	 227.500000000	-892.500000000	-446.250000000	
  -0.005002000	  -0.031110000	   1.016382000	 201.250000000	-1032.500000000	-481.250000000	
  -0.002318000	  -0.032025000	   1.014308000	 175.000000000	-857.500000000	-455.000000000	
  -0.005795000	  -0.032818000	   1.010221000	 175.000000000	-831.250000000	-420.000000000	
  -0.002135000	  -0.033611000	   1.013759000	 175.000000000	-971.250000000	-525.000000000	
  -0.005368000	  -0.033184000	   1.015345000	 157.500000000	-918.750000000	-437.500000000	
  -0.010370000	  -0.032025000	   1.011014000	 113.750000000	-971.250000000	-411.250000000	
  -0.003660000	  -0.030988000	   1.017236000	 148.750000000	-997.500000000	-455.000000000	
   0.000183000	  -0.033794000	   1.011685000	 183.750000000	-831.250000000	-446.250000000	
  -0.008357000	  -0.033123000	   1.014735000	 218.750000000	-892.500000000	-376.250000000	
  -0.005734000	  -0.031232000	   1.007476000	 105.000000000	-1076.250000000	-472.500000000	
  -0.001037000	  -0.033550000	   1.019737000	 201.250000000	-883.750000000	-525.000000000	
  -0.008174000	  -0.035136000	   1.014369000	 166.250000000	-875.000000000	-385.000000000	
  -0.006710000	  -0.027572000	   1.014369000	 236.250000000	-1041.250000000	-437.500000000	
  -0.000183000	  -0.034038000	   1.015955000	 192.500000000	-988.750000000	-490.000000000	
  -0.008296000	  -0.033794000	   1.009306000	 148.750000000	-840.000000000	-420.000000000	
  -0.009150000	  -0.029219000	   1.019554000	  96.250000000	-1050.000000000	-446.250000000	
   0.003843000	  -0.035075000	   1.010770000	 113.750000000	-1015.000000000	-481.250000000	
  -0.005368000	  -0.035136000	   1.011014000	 131.250000000	-796.250000000	-411.250000000	
  -0.011834000	  -0.029158000	   1.014796000	 183.750000000	-910.000000000	-402.500000000	
   0.001159000	  -0.032452000	   1.012722000	 131.250000000	-980.000000000	-446.250000000	
  -0.002806000	  -0.036600000	   1.014247000	 157.500000000	-778.750000000	-446.250000000	
  -0.013237000	  -0.030134000	   1.017785000	 183.750000000	-927.500000000	-420.000000000	
   0.003538000	  -0.027938000	   1.010892000	 131.250000000	-1102.500000000	-455.000000000	
  -0.001037000	  -0.036966000	   1.014247000	 157.500000000	-883.750000000	-420.000000000	
  -0.011224000	  -0.036295000	   1.009794000	 148.750000000	-805.000000000	-420.000000000	
  -0.007015000	  -0.026596000	   1.018273000	 201.250000000	-1128.750000000	-463.750000000	
   0.005490000	  -0.034892000	   1.009672000	  87.500000000	-918.750000000	-463.750000000	
  -0.010187000	  -0.036905000	   1.018090000	 192.500000000	-778.750000000	-455.000000000	
  -0.012444000	  -0.027389000	   1.015223000	 122.500000000	-1032.500000000	-411.250000000	
   0.008113000	  -0.031293000	   1.014369000	  96.250000000	-1032.500000000	-463.750000000	
  -0.007747000	  -0.039467000	   1.010587000	 166.250000000	-726.250000000	-420.000000000	
  -0.014945000	  -0.027816000	   1.013332000	 140.000000000	-971.250000000	-393.750000000	
   0.003050000	  -0.028365000	   1.019249000	  96.250000000	-1146.250000000	-446.250000000	
  -0.000305000	  -0.039345000	   1.009062000	  87.500000000	-743.750000000	-420.000000000	
  -0.014762000	  -0.031842000	   1.012966000	 227.500000000	-813.750000000	-455.000000000	
  -0.000427000	  -0.028914000	   1.014247000	 192.500000000	-1137.500000000	-498.750000000	
   0.001830000	  -0.037210000	   1.016504000	 148.750000000	-866.250000000	-498.750000000	
  -0.012749000	  -0.034526000	   1.010709000	 253.750000000	-673.750000000	-446.250000000	
  -0.005368000	  -0.024949000	   1.016992000	 227.500000000	-1120.000000000	-455.000000000	
   0.005734000	  -0.034709000	   1.011685000	  78.750000000	-1032.500000000	-481.250000000	
  -0.011834000	  -0.037149000	   1.013820000	 201.250000000	-752.500000000	-420.000000000	
  -0.013420000	  -0.025925000	   1.012783000	 271.250000000	-1102.500000000	-498.750000000	
   0.007564000	  -0.033367000	   1.016199000	  87.500000000	-988.750000000	-481.250000000	
  -0.003538000	  -0.040748000	   1.011258000	 157.500000000	-647.500000000	-455.000000000	
  -0.018239000	  -0.028914000	   1.014186000	 227.500000000	-1015.000000000	-472.500000000	
   0.003599000	  -0.026779000	   1.019249000	  70.000000000	-1120.000000000	-437.500000000	
   0.004270000	  -0.038186000	   1.011563000	 131.250000000	-761.250000000	-411.250000000	
  -0.017995000	  -0.033062000	   1.010465000	 218.750000000	-831.250000000	-481.250000000	
  -0.001586000	  -0.028426000	   1.017663000	 192.500000000	-1198.750000000	-455.000000000	
   0.003904000	  -0.035929000	   1.012295000	 192.500000000	-822.500000000	-411.250000000	
  -0.014884000	  -0.035502000	   1.009062000	 166.250000000	-735.000000000	-437.500000000	
  -0.004270000	  -0.026413000	   1.022665000	 131.250000000	-1102.500000000	-481.250000000	
   0.004148000	  -0.033977000	   1.008940000	 140.000000000	-988.750000000	-437.500000000	
  -0.010980000	  -0.036783000	   1.011624000	 201.250000000	-708.750000000	-463.750000000	
  -0.008662000	  -0.028609000	   1.015772000	 192.500000000	-953.750000000	-542.500000000	
   0.004758000	  -0.030866000	   1.015284000	 175.000000000	-1032.500000000	-463.750000000	
  -0.005734000	  -0.038552000	   1.010831000	 192.500000000	-822.500000000	-393.750000000	
  -0.014091000	  -0.029646000	   1.014796000	 157.500000000	-1050.000000000	-455.000000000	
   0.002135000	  -0.025925000	   1.014125000	 113.750000000	-1058.750000000	-455.000000000	
   0.000488000	  -0.037942000	   1.014369000	  96.250000000	-752.500000000	-367.500000000	
  -0.013054000	  -0.034648000	   1.010404000	 210.000000000	-883.750000000	-446.250000000	
  -0.005246000	  -0.027633000	   1.019188000	 157.500000000	-1093.750000000	-463.750000000	
   0.004758000	  -0.033794000	   1.009977000	 113.750000000	-901.250000000	-420.000000000	
  -0.012810000	  -0.035014000	   1.015040000	 210.000000000	-813.750000000	-402.500000000	
  -0.004941000	  -0.029463000	   1.014796000	 131.250000000	-1032.500000000	-525.000000000	
   0.001403000	  -0.031476000	   1.010099000	 175.000000000	-1006.250000000	-420.000000000	
  -0.010004000	  -0.035075000	   1.017968000	 236.250000000	-892.500000000	-385.000000000	
  -0.007259000	  -0.032147000	   1.013881000	 157.500000000	-997.500000000	-463.750000000	
   0.003050000	  -0.028243000	   1.011990000	 105.000000000	-901.250000000	-428.750000000	
  -0.007686000	  -0.035990000	   1.012295000	 157.500000000	-866.250000000	-385.000000000	
  -0.010065000	  -0.035197000	   1.017907000	  96.250000000	-945.000000000	-455.000000000	
  -0.000244000	  -0.028426000	   1.014918000	 105.000000000	-1093.750000000	-490.000000000	
  -0.004026000	  -0.033489000	   1.015162000	 157.500000000	-813.750000000	-420.000000000	
  -0.007503000	  -0.033245000	   1.008574000	 166.250000000	-927.500000000	-472.500000000	
  -0.003782000	  -0.030195000	   1.011685000	 166.250000000	-1041.250000000	-481.250000000	
  -0.002745000	  -0.033794000	   1.019249000	 157.500000000	-848.750000000	-402.500000000	
  -0.008296000	  -0.034892000	   1.012600000	 105.000000000	-892.500000000	-455.000000000	
  -0.003660000	  -0.030561000	   1.012356000	 175.000000000	-927.500000000	-490.000000000	
  -0.001952000	  -0.031903000	   1.014491000	 140.000000000	-910.000000000	-385.000000000	
  -0.007137000	  -0.034221000	   1.015589000	 166.250000000	-901.250000000	-428.750000000	
  -0.006344000	  -0.033672000	   1.013149000	 148.750000000	-1006.250000000	-507.500000000	
  -0.003782000	  -0.031598000	   1.013698000	 210.000000000	-1023.750000000	-437.500000000	
  -0.006893000	  -0.032208000	   1.012966000	 140.000000000	-936.250000000	-411.250000000	
  -0.002623000	  -0.032025000	   1.012966000	 175.000000000	-988.750000000	-498.750000000	
  -0.002379000	  -0.032574000	   1.010770000	 175.000000000	-892.500000000	-437.500000000	
  -0.009699000	  -0.031537000	   1.019066000	 122.500000000	-918.750000000	-402.500000000	
  -0.003965000	  -0.031903000	   1.017297000	  52.500000000	-988.750000000	-472.500000000	
  -0.001647000	  -0.033489000	   1.008635000	 166.250000000	-927.500000000	-498.750000000	
  -0.007198000	  -0.031476000	   1.015467000	 175.000000000	-857.500000000	-420.000000000	
  -0.005246000	  -0.032208000	   1.011624000	 113.750000000	-1058.750000000	-446.250000000	
  -0.001952000	  -0.033001000	   1.015406000	 166.250000000	-892.500000000	-490.000000000	
  -0.007076000	  -0.034221000	   1.016809000	 113.750000000	-857.500000000	-411.250000000	
  -0.008479000	  -0.029524000	   1.010587000	  96.250000000	-980.000000000	-455.000000000	
   0.000793000	  -0.032574000	   1.010648000	 113.750000000	-962.500000000	-525.000000000	
  -0.005124000	  -0.035441000	   1.016870000	 262.500000000	-831.250000000	-498.750000000	
  -0.010980000	  -0.032025000	   1.009672000	 183.750000000	-945.000000000	-428.750000000	
   0.000793000	  -0.029402000	   1.020164000	 157.500000000	-1015.000000000	-498.750000000	
  -0.005124000	  -0.034587000	   1.007110000	 175.000000000	-857.500000000	-428.750000000	
  -0.011712000	  -0.031659000	   1.017724000	 183.750000000	-857.500000000	-402.500000000	
   0.000671000	  -0.029524000	   1.012783000	 227.500000000	-1163.750000000	-428.750000000	
  -0.000183000	  -0.036417000	   1.010404000	 192.500000000	-875.000000000	-498.750000000	
  -0.012322000	  -0.035380000	   1.014857000	 201.250000000	-778.750000000	-402.500000000	
  -0.005673000	  -0.027389000	   1.014186000	 183.750000000	-1120.000000000	-446.250000000	
   0.003599000	  -0.033733000	   1.012295000	 140.000000000	-945.000000000	-446.250000000	
  -0.008540000	  -0.035990000	   1.015284000	 192.500000000	-665.000000000	-437.500000000	
  -0.009638000	  -0.027511000	   1.010404000	 210.000000000	-1023.750000000	-490.000000000	
   0.003172000	  -0.034953000	   1.016016000	  96.250000000	-962.500000000	-455.000000000	
  -0.008357000	  -0.037454000	   1.015467000	 157.500000000	-691.250000000	-411.250000000	
  -0.012810000	  -0.026413000	   1.007110000	 140.000000000	-971.250000000	-446.250000000	
   0.004636000	  -0.030805000	   1.018822000	 148.750000000	-1067.500000000	-498.750000000	
  -0.002440000	  -0.040565000	   1.011136000	 175.000000000	-778.750000000	-437.500000000	
  -0.018300000	  -0.029280000	   1.018395000	 192.500000000	-866.250000000	-455.000000000	
   0.002196000	  -0.025559000	   1.012112000	 140.000000000	-1198.750000000	-472.500000000	
   0.003782000	  -0.036966000	   1.014674000	 113.750000000	-857.500000000	-516.250000000	
  -0.014518000	  -0.037332000	   1.010282000	 183.750000000	-778.750000000	-455.000000000	
  -0.005551000	  -0.026291000	   1.016016000	 183.750000000	-1216.250000000	-516.250000000	
   0.003416000	  -0.034343000	   1.014247000	 140.000000000	-945.000000000	-437.500000000	
  -0.008906000	  -0.037698000	   1.014186000	 175.000000000	-708.750000000	-428.750000000	
  -0.011224000	  -0.026840000	   1.010587000	 271.250000000	-1006.250000000	-472.500000000	
   0.005246000	  -0.031537000	   1.017236000	 140.000000000	-1093.750000000	-481.250000000	
  -0.005490000	  -0.039650000	   1.011868000	 166.250000000	-752.500000000	-437.500000000	
  -0.015067000	  -0.028792000	   1.013698000	 210.000000000	-927.500000000	-455.000000000	
   0.003904000	  -0.028792000	   1.012783000	 175.000000000	-1128.750000000	-481.250000000	
  -0.001281000	  -0.037515000	   1.015955000	 148.750000000	-805.000000000	-402.500000000	
  -0.015494000	  -0.033062000	   1.011563000	 122.500000000	-831.250000000	-393.750000000	
   0.000244000	  -0.027267000	   1.012661000	 175.000000000	-1067.500000000	-498.750000000	
   0.002867000	  -0.036600000	   1.015345000	 105.000000000	-936.250000000	-411.250000000	
  -0.016165000	  -0.035929000	   1.012356000	 140.000000000	-761.250000000	-446.250000000	
  -0.004087000	  -0.025132000	   1.018029000	 140.000000000	-1111.250000000	-481.250000000	
   0.007869000	  -0.031903000	   1.009977000	 148.750000000	-1041.250000000	-446.250000000	
  -0.012749000	  -0.038552000	   1.014003000	 166.250000000	-778.750000000	-420.000000000	
  -0.009943000	  -0.028487000	   1.013454000	 166.250000000	-1032.500000000	-533.750000000	
   0.005551000	  -0.027938000	   1.012356000	 122.500000000	-988.750000000	-481.250000000	
  -0.005673000	  -0.040626000	   1.011929000	 201.250000000	-805.000000000	-411.250000000	
  -0.014457000	  -0.029463000	   1.017114000	 210.000000000	-936.250000000	-446.250000000	
   0.002989000	  -0.025498000	   1.014430000	 148.750000000	-1058.750000000	-463.750000000	
   0.001220000	  -0.038735000	   1.008818000	  70.000000000	-848.750000000	-385.000000000	
  -0.016897000	  -0.033672000	   1.016260000	 166.250000000	-883.750000000	-446.250000000	
  -0.002745000	  -0.027084000	   1.013759000	 175.000000000	-1225.000000000	-446.250000000	
   0.004514000	  -0.034282000	   1.013271000	 131.250000000	-953.750000000	-358.750000000	
  -0.012627000	  -0.034953000	   1.014552000	 166.250000000	-787.500000000	-428.750000000	
  -0.005734000	  -0.028731000	   1.009184000	 236.250000000	-1137.500000000	-472.500000000	
   0.000732000	  -0.031903000	   1.014125000	 166.250000000	-997.500000000	-385.000000000	
  -0.006893000	  -0.036417000	   1.013027000	 175.000000000	-822.500000000	-402.500000000	
  -0.005002000	  -0.029524000	   1.016016000	 140.000000000	-988.750000000	-472.500000000	
   0.001159000	  -0.031476000	   1.010526000	 183.750000000	-997.500000000	-411.250000000	
  -0.005917000	  -0.035624000	   1.013454000	 183.750000000	-848.750000000	-367.500000000	
  -0.011956000	  -0.032452000	   1.013942000	 157.500000000	-962.500000000	-455.000000000	
   0.003660000	  -0.027816000	   1.012722000	 201.250000000	-1006.250000000	-455.000000000	
  -0.001647000	  -0.036661000	   1.012051000	 148.750000000	-787.500000000	-332.500000000	
  -0.010675000	  -0.033184000	   1.013820000	 262.500000000	-953.750000000	-428.750000000	
  -0.003477000	  -0.030195000	   1.010526000	 236.250000000	-1050.000000000	-516.250000000	
  -0.002074000	  -0.032696000	   1.016626000	 148.750000000	-936.250000000	-385.000000000	
  -0.009150000	  -0.034526000	   1.014125000	  87.500000000	-848.750000000	-472.500000000	
  -0.002501000	  -0.030622000	   1.012234000	 140.000000000	-1015.000000000	-481.250000000	
  -0.000732000	  -0.030805000	   1.012966000	 105.000000000	-910.000000000	-428.750000000	
  -0.009150000	  -0.037088000	   1.013271000	 157.500000000	-901.250000000	-393.750000000	
  -0.005612000	  -0.031964000	   1.018700000	 192.500000000	-1032.500000000	-507.500000000	
  -0.003538000	  -0.029768000	   1.008513000	 175.000000000	-980.000000000	-393.750000000	
  -0.005734000	  -0.034282000	   1.015894000	  78.750000000	-883.750000000	-350.000000000	
  -0.005551000	  -0.033733000	   1.014674000	 122.500000000	-980.000000000	-463.750000000	
  -0.004148000	  -0.032147000	   1.009428000	 131.250000000	-997.500000000	-463.750000000	
  -0.007198000	  -0.032696000	   1.018090000	 192.500000000	-848.750000000	-402.500000000	
  -0.005185000	  -0.032269000	   1.015345000	 175.000000000	-1111.250000000	-472.500000000	
  -0.001830000	  -0.031720000	   1.013088000	 218.750000000	-988.750000000	-507.500000000	
  -0.004636000	  -0.032757000	   1.009367000	 157.500000000	-822.500000000	-411.250000000	
  -0.007564000	  -0.032269000	   1.015650000	 236.250000000	-1076.250000000	-455.000000000	
  -0.004270000	  -0.032879000	   1.016016000	 113.750000000	-1006.250000000	-507.500000000	
  -0.003172000	  -0.031842000	   1.008330000	 201.250000000	-848.750000000	-437.500000000	
  -0.005490000	  -0.030378000	   1.015406000	 201.250000000	-1023.750000000	-420.000000000	
  -0.000732000	  -0.036722000	   1.012295000	 166.250000000	-1032.500000000	-463.750000000	
  -0.006222000	  -0.035258000	   1.015589000	 166.250000000	-875.000000000	-376.250000000	
  -0.010980000	  -0.027877000	   1.014247000	 148.750000000	-988.750000000	-385.000000000	
   0.003416000	  -0.032147000	   1.013210000	 113.750000000	-936.250000000	-516.250000000	
  -0.005124000	  -0.035990000	   1.013332000	 192.500000000	-883.750000000	-463.750000000	
  -0.012993000	  -0.030134000	   1.013454000	 201.250000000	-945.000000000	-428.750000000	
   0.002135000	  -0.030378000	   1.016870000	 148.750000000	-1050.000000000	-507.500000000	
  -0.000793000	  -0.037210000	   1.011258000	 201.250000000	-822.500000000	-463.750000000	
  -0.012932000	  -0.032696000	   1.012783000	 253.750000000	-927.500000000	-411.250000000	
  -0.004148000	  -0.027328000	   1.019920000	 113.750000000	-1102.500000000	-490.000000000	
   0.002928000	  -0.034953000	   1.008940000	 113.750000000	-901.250000000	-446.250000000	
  -0.007198000	  -0.034282000	   1.012783000	 271.250000000	-796.250000000	-420.000000000	
  -0.010004000	  -0.029158000	   1.013515000	 192.500000000	-1120.000000000	-481.250000000	
   0.002928000	  -0.031842000	   1.016931000	 166.250000000	-1041.250000000	-446.250000000	
  -0.007991000	  -0.038186000	   1.010892000	 157.500000000	-770.000000000	-411.250000000	
  -0.011224000	  -0.027328000	   1.015589000	 210.000000000	-980.000000000	-411.250000000	
   0.004636000	  -0.030073000	   1.015650000	 157.500000000	-1076.250000000	-446.250000000	
  -0.002196000	  -0.038857000	   1.005890000	  87.500000000	-770.000000000	-420.000000000	
  -0.013786000	  -0.032025000	   1.014308000	 227.500000000	-883.750000000	-490.000000000	
  -0.000671000	  -0.029280000	   1.019798000	 140.000000000	-1146.250000000	-481.250000000	
  -0.000122000	  -0.036295000	   1.013271000	  70.000000000	-805.000000000	-420.000000000	
  -0.014152000	  -0.031720000	   1.007110000	 210.000000000	-761.250000000	-385.000000000	
  -0.001952000	  -0.025437000	   1.017968000	 157.500000000	-1233.750000000	-490.000000000	
   0.006405000	  -0.037271000	   1.008757000	 140.000000000	-848.750000000	-455.000000000	
  -0.015128000	  -0.036722000	   1.016870000	 271.250000000	-761.250000000	-411.250000000	
  -0.011590000	  -0.025498000	   1.016931000	 192.500000000	-1163.750000000	-490.000000000	
   0.010553000	  -0.032818000	   1.007171000	 148.750000000	-953.750000000	-490.000000000	
  -0.005978000	  -0.039284000	   1.012234000	 227.500000000	-656.250000000	-385.000000000	
  -0.018422000	  -0.028609000	   1.012661000	 175.000000000	-980.000000000	-507.500000000	
   0.005307000	  -0.029158000	   1.019066000	  43.750000000	-1207.500000000	-481.250000000	
  -0.000976000	  -0.037454000	   1.012173000	 157.500000000	-656.250000000	-437.500000000	
  -0.014274000	  -0.030683000	   1.003999000	 227.500000000	-848.750000000	-498.750000000	
  -0.000671000	  -0.027511000	   1.018578000	 148.750000000	-1128.750000000	-516.250000000	
   0.001220000	  -0.036905000	   1.016870000	 157.500000000	-822.500000000	-437.500000000	
