A_X [mg]	A_Y [mg]	A_Z [mg]
348	-1302	351
563	-807	300
1451	-631	136
3584	1305	-194
3341	2396	-365
1193	1482	-545
258	1111	-387
-353	457	-167
-722	509	-54
-910	402	-20
-658	704	91
485	780	172
2571	1629	-173
3277	1828	-2
1942	601	106
908	-360	-234
581	-593	167
287	-964	310
341	-1095	312
676	-667	273
2376	-161	-59
4086	1749	-184
2575	1917	-274
770	1090	-488
114	630	-340
-259	457	-299
-776	555	-40
-789	479	-70
-370	752	197
1221	985	-138
2748	1678	39
2795	1424	268
1624	241	-190
800	-547	-143
828	-756	167
667	-1067	331
594	-1054	251
991	-500	53
3138	41	-108
3445	2048	-103
1594	1180	-362
598	894	-406
-2	573	-364
-641	576	-197
-772	462	-106
-615	668	26
239	812	73
2125	1443	-208
3277	2160	342
2418	916	125
721	-178	-5
626	-656	93
695	-803	166
347	-1258	242
446	-687	192
1394	-606	-32
3741	1092	-329
3116	1970	-338
951	1226	-424
195	728	-306
-355	278	-141
-602	416	-73
-557	419	-8
-380	630	54
806	843	-202
3197	1898	-263
3246	1572	194
1373	323	-42
564	-488	-127
428	-730	155
415	-937	339
406	-954	189
924	-715	62
3067	32	-442
4082	1740	-597
1976	1671	-585
504	1088	-589
-273	665	-291
-717	512	-158
-863	475	30
-675	551	2
-180	668	64
1679	1550	-300
3901	2219	-296
2572	1024	29
870	-113	-106
497	-642	157
504	-806	467
590	-1033	383
744	-690	316
1891	-273	-73
3422	1181	-576
2611	1799	-573
1072	1087	-742
62	694	-318
-544	476	-246
-790	507	-67
-813	519	-64
-378	709	108
775	935	-35
2569	1844	-350
3102	2013	-122
1739	812	-218
886	-81	-93
1020	-606	86
838	-1018	300
631	-1135	292
778	-494	64
2234	-249	-326
3796	2256	-719
2311	1836	-747
606	1029	-505
-296	742	-270
-944	465	5
-1122	420	14
-784	593	76
28	818	136
2105	1617	-542
4154	2437	-29
2620	959	-142
789	29	-127
431	-680	47
530	-818	321
428	-1225	304
468	-770	320
1532	-738	201
3962	1049	75
3427	2198	-250
1130	1205	-656
171	1029	-577
-512	491	-433
-860	546	-164
-749	438	-34
-434	671	89
420	777	41
2040	1624	-317
3578	2041	-122
2225	868	-192
949	-137	-147
859	-423	103
681	-776	283
507	-1131	327
640	-809	224
2016	-424	1
4134	1379	-114
3037	2012	-331
1039	1322	-620
-10	969	-627
-794	799	-548
-1208	660	-207
-1028	640	-142
-383	743	177
1068	1270	-31
3618	2490	-267
3665	1753	160
1469	285	-115
557	-540	-163
401	-830	196
425	-1171	406
493	-1017	310
1219	-556	173
3600	489	20
3927	2131	30
1794	1675	-467
415	1125	-633
-327	749	-519
-869	573	-352
-1043	563	-117
-742	678	-6
323	976	203
2819	1994	-22
3740	2119	157
1962	653	301
626	-220	-39
363	-512	289
379	-623	346
329	-1091	316
557	-737	144
1820	-545	-24
3968	1234	-300
3259	2225	-463
1258	1486	-712
261	995	-526
-499	393	-261
-991	379	-138
-1245	372	23
-809	545	19
153	764	37
2640	2516	-377
4118	2613	-413
1790	856	94
633	-256	-38
539	-647	293
531	-1092	437
409	-1410	416
1256	-1066	-61
3613	742	-817
3973	2749	-968
1750	1945	-898
571	1564	-666
-305	758	-363
-655	506	-132
-921	463	130
-846	542	127
-596	858	146
577	959	-174
2933	2402	-986
3885	2151	-642
1944	479	-222
775	-400	-146
649	-776	198
395	-903	331
260	-999	244
521	-690	59
2877	-113	-620
4796	2834	-911
2310	1982	-680
364	1460	-780
-455	864	-405
-939	562	-208
-1113	442	-66
-926	538	-66
-509	669	152
589	1401	-165
3548	3094	-506
3900	2152	-166
1473	377	-105
654	-314	-78
529	-621	263
447	-969	370
311	-1172	411
922	-692	177
2811	-87	-251
4401	2173	-581
2441	2263	-683
496	1622	-769
-209	1165	-617
-742	633	-358
-1097	428	-161
-1040	508	-71
-408	759	178
666	1315	-27
2888	2712	-269
3687	2214	-91
1699	805	-74
769	-195	-110
793	-602	215
696	-995	430
687	-882	371
1030	-464	407
2813	573	43
3872	2236	-369
1991	1966	-487
403	1141	-692
-488	591	-490
-919	402	-348
-1014	257	-220
-744	271	-235
-308	586	21
1010	1364	-339
3286	2985	-71
3010	2036	50
1403	530	35
650	-211	162
677	-627	306
717	-1294	372
710	-1099	232
1444	-721	-112
3654	737	-652
3914	2832	-855
1646	1817	-892
294	1420	-683
-441	761	-353
-1062	471	-22
-1321	233	148
-889	597	215
-64	508	97
1820	2096	-87
4024	2755	-150
2683	1207	83
894	256	174
643	-383	291
654	-744	495
746	-1128	417
895	-657	181
1822	-486	-206
3387	1476	-874
2754	1772	-886
1195	1255	-943
356	939	-691
-227	557	-413
-640	406	-164
-820	370	113
-596	433	227
-108	442	158
1385	1555	13
3173	2461	-5
2646	1430	175
1230	505	204
786	-2	227
772	-222	281
654	-430	234
551	-699	176
775	-437	-61
1892	-398	-178
3547	1497	-552
2553	1815	-496
1090	1123	-763
421	1082	-848
-153	621	-547
-524	546	-232
-685	396	221
-583	414	394
-248	341	411
1066	1095	349
3276	2482	-130
2997	1660	342
1208	550	194
532	-36	87
503	-285	79
600	-531	52
805	-545	12
895	-350	-134
1932	-69	-441
3100	1418	-760
2148	1799	-838
906	1004	-706
71	790	-373
-408	300	-131
-675	343	22
-585	337	227
-391	505	192
338	700	29
2002	1840	-535
3327	2221	-311
2120	1063	-30
847	229	-58
547	-162	123
474	-410	232
476	-803	253
658	-753	129
1156	-578	-82
2908	335	-540
3303	2024	-691
1756	1357	-675
575	1098	-548
-42	602	-192
-589	551	-56
-846	447	182
-874	654	121
-209	704	210
1426	1459	-284
3903	2318	-334
3016	1100	124
921	-40	-34
672	-431	235
371	-578	430
191	-1030	372
184	-949	273
1009	-596	-136
3631	299	-445
4025	2520	-844
1573	1791	-741
517	1091	-461
-232	710	-293
-953	553	40
-1144	563	253
-893	733	48
-59	894	66
3043	2120	-440
4319	2278	-340
1888	591	136
623	-420	-224
238	-754	186
209	-831	219
373	-1276	318
531	-608	99
2078	-618	-230
4041	1282	-720
2964	2171	-732
1196	1225	-629
28	846	-337
-632	234	-96
-1234	475	98
-1059	557	-3
-500	900	113
1357	1491	-303
3493	2509	-634
3189	1781	258
1375	223	-234
769	-531	-152
527	-702	337
489	-1216	310
656	-906	275
1172	-654	152
3267	456	-274
4218	2608	-476
1815	1650	-685
268	1357	-575
-593	570	-268
-1265	505	-29
-1247	566	107
-754	822	128
483	1122	159
3214	2047	-530
3892	2012	426
1893	569	263
606	-327	-202
318	-636	434
257	-904	374
328	-1227	228
756	-686	214
2359	-328	-290
3980	2247	-719
2238	1595	-407
618	1116	-478
-137	566	-186
-664	367	-30
-890	512	128
-730	626	43
-174	707	48
1892	1471	-415
3546	2512	-155
2475	1076	193
858	-71	-61
500	-656	232
357	-684	400
348	-1317	104
591	-749	164
1922	-659	-264
3970	1696	-871
2773	2105	-606
862	1056	-474
73	877	-154
-543	361	22
-788	630	173
-837	491	58
-597	695	54
718	721	-101
3135	2120	-709
3804	1868	38
1655	490	-158
560	-323	-5
326	-493	215
396	-1046	193
667	-1215	141
953	-838	167
2800	-123	-572
4062	1927	-801
1893	1853	-556
452	1149	-652
-444	599	-231
-793	437	-114
-790	446	54
-619	568	-1
57	728	112
1897	1565	-297
3588	2320	15
2496	1130	251
912	-42	-40
466	-516	141
487	-742	255
467	-1106	171
545	-859	250
1468	-461	-41
3537	793	-602
3395	2094	-502
1464	1274	-677
253	807	-440
-387	482	-230
-787	581	-167
-922	511	-26
-635	789	-49
-137	643	112
2021	1588	-406
4188	2294	-332
2821	646	-52
885	-104	-161
233	-754	72
378	-860	221
524	-1140	306
476	-720	155
2101	-831	-370
4269	1191	-722
3102	1716	-402
899	1239	-687
-275	1088	-686
-810	667	-318
-874	725	-129
-677	546	-15
38	409	175
1737	633	105
3180	1660	333
3224	1320	-68
1553	409	-178
500	-140	-97
186	-456	96
308	-894	517
519	-840	503
933	-1052	291
3288	172	-334
4263	1801	-666
1992	1524	-796
384	1325	-796
-470	925	-394
-944	744	-95
-1130	506	125
-956	750	105
-405	614	172
1119	1640	-309
4285	3014	-804
3479	1610	-519
1143	184	-90
392	-560	209
371	-877	497
441	-1176	417
505	-877	221
1781	-236	-339
4025	1766	-888
2868	2559	-886
1040	1730	-892
-48	1061	-365
-667	472	-165
-1019	339	162
-1015	312	147
-590	568	111
345	1321	53
3735	2737	-274
3429	2161	338
638	464	583
945	-324	142
616	-878	134
310	-958	279
479	-903	386
765	-556	192
2249	-359	171
3560	1489	-724
2170	2076	-284
694	1266	-282
59	739	-425
-725	527	-115
-1050	439	30
-819	575	96
-417	752	35
1944	1733	-292
4093	2650	-33
2471	927	218
837	-163	-93
463	-686	163
370	-810	491
438	-1183	389
499	-699	242
1921	-702	-210
4032	1227	-564
2997	2027	-474
832	1214	-729
-251	1084	-475
-851	560	-193
-906	702	54
-653	656	22
-281	984	90
1020	1302	-58
2873	2377	-539
3207	1987	-10
1512	663	-87
698	-45	13
642	-329	325
474	-809	473
359	-1141	394
745	-749	377
2485	-101	-124
3811	1573	-680
2478	1801	-397
880	1368	-766
106	740	-534
-526	698	-534
-966	676	-171
-1065	677	-132
-377	888	178
1042	1159	91
3666	2134	-104
3473	1452	285
1318	173	-11
500	-459	7
338	-669	251
251	-907	347
267	-1025	353
899	-631	143
3345	128	-71
3721	2298	-153
1606	1327	-478
590	889	-413
-79	531	-307
-575	503	-170
-753	552	-90
-571	704	-63
79	982	6
1838	1421	-340
2954	1843	169
1902	1251	370
1218	451	185
947	-96	71
465	-508	26
366	-946	132
389	-880	302
840	-207	365
1928	1232	82
2171	1749	-559
1015	1500	-483
463	1058	-183
326	595	-140
19	385	-29
-234	239	-52
-165	398	-202
362	755	-527
1748	1316	-689
1747	1422	-451
1395	934	-100
919	153	187
816	-203	274
382	-448	34
78	-490	-20
146	-250	32
1070	390	-130
2187	1250	-903
1831	1447	-933
1110	1150	-126
682	626	-88
216	262	-147
-240	43	-116
-381	131	-286
110	557	-604
1246	999	-798
2082	1936	338
1464	1316	42
1142	503	-469
866	-27	-344
675	-395	115
341	-473	370
-115	-391	67
625	121	70
2273	1251	-773
1698	1185	-424
634	901	233
479	475	39
235	241	35
-200	33	-149
-371	195	-143
299	545	-505
1443	1220	-239
1710	1271	384
980	484	-240
623	-159	-270
739	-480	218
437	-484	504
35	-405	118
1063	-113	-107
2507	1044	-830
1513	1158	-500
588	827	233
63	510	68
-315	166	-3
-380	149	-225
98	414	-561
1145	797	-752
1911	1246	-454
1142	1095	401
779	150	-456
612	-266	-210
531	-442	342
309	-484	362
271	-321	-41
1487	471	-352
2031	1098	-716
1605	1086	-36
904	870	201
249	312	-139
22	108	-149
-191	36	-380
423	483	-407
1287	827	-723
1359	1562	122
1587	1360	511
1386	555	71
635	-183	88
397	-365	159
29	-368	116
197	-270	40
1698	244	-294
2627	1623	-681
1605	1201	-363
891	921	72
689	645	207
-349	-0	-130
-443	78	-192
-32	366	-534
1325	973	-568
2143	1626	116
2161	1271	88
1283	671	-248
568	133	-392
364	-285	130
96	-555	371
131	-459	8
1805	151	-500
2676	1268	-937
1588	1359	-523
853	1000	63
552	692	104
379	316	-85
-398	137	-203
-264	434	-346
1066	941	-721
2389	1760	-466
1797	1550	623
1239	670	12
528	29	-306
399	-435	-277
334	-500	1
651	-396	245
2172	385	-494
2501	1615	-922
1427	1211	-597
632	1086	-235
374	707	342
284	443	78
-157	47	119
-303	415	-534
1550	1812	-1369
1972	2275	-473
1445	1334	334
1141	216	-267
784	-623	-624
689	-904	-379
456	-739	117
-25	-610	511
2298	880	-449
2577	1814	-771
1369	1185	-455
656	714	-382
272	503	-70
-265	251	116
-347	132	71
-369	351	-337
684	1179	-479
2286	1822	84
1619	913	-176
727	394	-509
468	-274	-512
461	-510	-181
647	-644	487
216	-432	674
1446	84	51
1868	1006	-383
862	1027	-226
720	239	-279
43	64	-318
-422	76	-216
-464	190	-204
-50	846	-265
324	873	-407
1754	1526	317
1103	912	263
937	136	101
1083	-92	318
1030	-703	338
938	-1096	244
1066	-766	229
2046	-199	149
3458	1387	69
2095	1859	-151
-10	731	-255
-303	601	-247
-804	503	-7
-687	503	18
-404	816	87
839	1056	-8
2763	1785	125
3079	1625	257
1222	-2	-155
454	-667	9
513	-833	248
367	-1273	312
499	-700	154
2330	-607	-80
4275	1814	-218
2597	1609	-427
926	1073	-460
-258	635	-289
-747	575	-131
-840	593	-39
-517	762	6
983	1092	-45
2984	1970	-65
3219	1448	259
1517	255	-60
666	-403	43
248	-841	370
336	-1100	376
455	-642	143
1937	-442	-46
3995	1470	-145
2857	2117	-317
778	954	-359
73	742	-329
-524	350	-134
-526	512	-84
-244	717	44
1063	1059	-120
2607	1681	-114
2812	1468	228
1557	439	82
751	-280	-46
526	-653	293
362	-944	219
562	-716	171
2329	-172	30
4289	1833	-228
2269	1572	-377
758	1108	-506
-38	646	-360
-469	426	-234
-785	527	-171
-424	529	108
612	956	75
2986	2116	-208
3544	1850	218
1661	525	44
707	-332	-149
386	-642	144
456	-1026	366
811	-758	294
2919	-2	33
3696	2020	-174
1950	1738	-420
571	1012	-444
-51	643	-264
-474	400	-235
-681	524	-54
-597	472	-71
1178	1123	-31
3287	2290	-111
2877	1480	-15
1174	279	20
574	-212	41
279	-556	405
654	-885	390
198	-1280	285
1971	-8	-84
4086	1982	-510
1822	1668	-519
553	1234	-611
-353	573	-288
-464	491	-217
-892	424	12
-522	657	-74
-624	511	190
2976	1941	-212
3168	1457	-188
1166	127	-119
645	-253	-157
172	-542	221
341	-861	377
345	-1108	283
1091	-1003	21
2997	14	-630
1853	1744	-839
368	1163	-679
-361	588	-226
-693	426	-45
-853	365	88
-614	691	59
-488	618	175
1056	1411	-265
2792	2055	-559
1631	337	-427
652	-223	-25
442	-615	495
478	-974	434
496	-1140	377
1015	-535	-27
2836	252	-341
4110	2394	-447
998	1708	-678
-346	665	-526
-752	637	-380
-1257	380	-28
-1078	591	23
-562	650	26
1027	1876	-18
3536	3278	-358
3157	1798	-248
423	-689	-64
697	-721	199
561	-1092	436
670	-627	338
1351	-525	194
3451	1122	-78
3556	2906	-479
1623	1846	-668
108	1103	-503
-924	302	-115
-970	498	-5
-938	602	80
-458	723	-27
1222	1805	-145
3733	2868	-576
2871	1434	-180
1060	7	-147
667	-767	217
492	-1254	272
780	-921	138
1606	-475	-50
3898	1352	-933
3085	2542	-665
1109	1627	-760
-32	988	-512
-613	531	-186
-815	365	148
-613	592	42
-116	730	20
1988	2053	-378
3879	2788	-521
2321	953	-88
859	-93	-40
457	-481	342
599	-986	322
595	-897	164
2345	-230	-407
4147	1835	-590
2735	2331	-622
840	1434	-760
-159	1042	-386
-694	561	-265
-1093	619	16
-1006	496	15
-658	725	80
851	994	156
3113	2631	-319
3428	2330	31
1543	580	57
714	-311	-242
559	-779	251
401	-1092	548
616	-1434	265
3623	882	-338
4239	3266	-460
1607	1777	-545
233	1401	-611
-546	646	-357
-1309	426	-140
-1128	628	24
-1390	338	99
1572	2040	-314
4209	2953	-249
2259	979	174
1025	-141	66
407	-626	311
416	-623	408
469	-1098	385
851	-916	275
2354	-462	-140
2814	1831	-632
838	1658	-796
-237	816	-422
-891	448	-205
-1185	454	173
-834	371	3
-412	723	170
892	1258	-204
2015	1389	-1023
1277	858	401
619	-115	-214
445	-481	260
468	-829	238
451	-1253	228
935	-687	69
2012	-625	-399
4488	1575	-849
1973	2286	-709
-610	969	-518
-652	716	-220
-1329	352	43
-945	475	46
-534	635	149
1136	1200	51
3456	2603	-377
3238	1860	328
1340	422	180
541	-307	220
469	-435	499
494	-981	554
450	-983	483
1168	-685	326
3545	490	251
3563	2605	-93
1486	1351	-574
-17	964	-336
-977	257	10
-824	437	14
-682	427	-72
-35	642	76
1707	1642	-477
3569	2875	-477
2881	1477	-123
1006	154	-76
516	-628	261
433	-1425	259
653	-953	166
1487	-710	-270
4452	1497	-817
3818	2495	-589
1088	1818	-784
-188	1252	-505
-839	655	-327
-1234	400	28
-822	614	14
40	859	15
3044	2657	-324
4476	2584	-273
1987	696	87
656	-224	4
402	-709	357
644	-854	321
770	-1038	141
3134	456	-365
4048	2401	-576
1920	2059	-599
490	1357	-599
-470	592	-239
-785	326	-176
-1056	287	146
-549	591	126
970	1295	-22
4078	3064	-451
3235	1821	-9
1088	94	-86
295	-422	-57
324	-828	286
598	-1238	265
648	-1324	166
3382	12	-589
4171	2489	-655
1885	1693	-638
255	1236	-563
-399	813	-266
-1123	659	-118
-1013	716	32
-1084	437	83
670	1530	168
3535	2993	-71
2720	1681	104
1355	470	229
932	-509	114
903	-991	333
597	-1426	450
592	-790	353
1685	-519	385
2622	1727	-96
1031	1896	-580
29	783	-469
-508	469	-331
-1062	384	-126
-1011	421	-40
-858	523	26
155	1063	50
2481	2647	-379
2069	905	90
848	-183	75
656	-477	504
554	-1037	410
483	-879	358
1122	-595	323
2981	430	-242
4231	2523	-406
1673	1570	-366
-365	707	-588
-676	708	-392
-1365	736	-134
-1050	643	-92
-857	851	-65
407	762	245
2124	2628	-660
4741	3221	-1140
1643	-35	-132
605	-776	272
843	-1164	291
596	-1169	209
1151	-566	-61
2971	141	-544
4044	2585	-752
2121	1927	-736
410	1382	-529
-913	412	-38
-1064	411	158
-950	464	252
-489	629	83
858	1425	-170
3167	2880	-438
3459	2049	-85
1612	474	-36
791	-465	67
416	-1079	523
604	-1095	334
928	-557	253
2731	363	-158
3644	2260	-269
2074	2030	-491
699	1156	-503
79	701	-338
-697	445	-133
-858	452	-95
-693	610	-39
196	842	-20
2768	2392	-300
3889	2201	85
1739	479	231
793	-255	161
394	-720	387
221	-932	145
727	-796	58
2922	346	-322
3790	2215	-361
1797	1437	-452
733	1120	-501
-27	494	-223
-378	439	-205
-889	560	-74
-603	699	-35
873	1452	34
3647	2678	-313
3234	1651	136
1270	71	79
674	-544	160
408	-867	441
380	-1022	303
1247	-466	142
3680	744	-235
3761	2374	-402
1743	1669	-676
361	1007	-462
-413	608	-306
-957	519	-102
-1281	546	38
-745	549	47
1877	1672	-234
3921	2635	-488
2932	1192	175
1003	7	-140
637	-536	231
448	-717	434
733	-662	332
282	-965	278
2638	944	-218
3553	2127	-570
1352	1365	-538
503	983	-467
-435	409	-214
-692	363	-99
-924	183	82
-696	553	77
-355	704	128
3091	2626	-112
2767	1549	-165
1088	43	-205
762	-536	40
623	-746	262
720	-1083	315
452	-820	387
1278	-533	-85
2954	677	-526
1780	1933	-568
508	1067	-618
-211	681	-237
-509	437	-231
-870	402	-68
-838	588	-20
-492	356	229
1252	1437	-90
2604	1706	-114
1653	140	22
888	-357	229
583	-741	520
555	-1248	293
722	-820	51
1678	-593	-428
3636	1752	-1012
2915	2016	-571
332	963	-386
-53	474	-238
-434	406	-27
-708	388	232
-722	346	235
-453	234	267
684	475	-26
3162	2782	195
2862	1670	200
462	-386	115
623	-287	154
614	-1047	306
783	-846	199
782	-1160	32
3156	604	-801
3606	2327	-664
1788	1456	-495
323	868	-571
-520	346	-84
-716	290	85
-734	177	341
-405	157	147
689	611	304
2536	2232	-42
3290	2114	7
1664	833	245
677	-122	209
906	-266	315
811	-627	240
855	-547	-62
1475	-388	-182
2820	422	-429
2953	1755	-727
1787	1202	-841
374	914	-706
-609	324	-142
-780	531	9
-531	603	365
-367	628	296
894	1620	297
2663	2760	428
2797	2015	334
1814	904	187
590	-157	126
460	-1007	128
592	-1039	57
1178	-527	170
2733	704	-564
3023	2411	-748
1810	1962	-908
577	1237	-835
-268	731	-443
-906	338	-23
-696	683	161
-224	888	273
1146	1784	-41
3144	2700	-327
2450	1453	41
914	349	-11
423	-104	164
396	-650	331
763	-716	168
1823	-155	42
3261	1789	-474
2501	2378	-632
923	1195	-706
145	797	-546
-368	315	-222
-786	262	-166
-594	582	170
449	862	-7
2805	2276	-252
3307	2074	111
1677	601	111
588	-87	46
204	-479	150
286	-700	221
367	-918	142
1964	-295	-144
3794	1457	-402
2766	2024	-490
831	1345	-503
25	797	-242
-465	360	-138
-639	295	-31
-759	369	14
-130	467	-31
2436	1855	-284
3520	2443	-6
1957	762	204
795	-466	-166
472	-722	451
459	-993	614
440	-775	350
1221	-845	26
2777	1545	-66
1711	1545	-530
538	643	-525
-12	623	-264
-695	446	-79
-964	541	55
-818	607	-13
-155	901	90
1935	1370	-209
2501	1189	91
994	89	-120
428	-397	0
271	-688	220
311	-1287	246
540	-965	83
1498	-896	-288
4481	1333	-783
2641	2491	-752
-587	714	-460
-476	683	-240
-1096	366	1
-649	557	14
-704	567	108
1478	1087	-86
3573	2260	-229
3058	1815	420
640	-303	147
244	-808	54
562	-1064	214
625	-1176	288
1241	-655	86
3116	371	-291
3544	2496	-320
1586	1522	-560
432	976	-552
-668	336	-78
-809	382	15
-776	531	27
-237	627	121
1839	1654	-405
3647	2769	-32
2324	888	318
876	-167	-174
340	-678	134
219	-1229	156
458	-728	84
1927	-647	-276
4023	1679	-847
2920	2106	-635
901	1114	-605
159	825	-312
-382	312	-164
-887	452	40
-650	745	132
1027	1255	-311
3568	2296	-743
2981	1513	104
1208	-140	-363
672	-856	-406
317	-1049	159
349	-932	257
1371	-682	-272
3693	538	-905
3789	2397	-820
1558	1199	-463
263	1111	-584
-319	626	-406
-795	605	-96
-1019	589	37
-45	563	-19
2809	1744	-296
4166	2170	19
2347	596	-130
631	-356	-246
173	-756	70
-41	-928	346
375	-1153	156
204	-1073	256
4079	1189	-1081
3191	2105	-576
977	1175	-657
-62	787	-401
-633	447	-82
-855	468	-60
-693	511	104
-549	523	131
1571	1173	-2
3341	1712	20
1100	103	-107
592	-378	-61
342	-576	280
340	-1065	347
587	-1223	100
821	-995	-1
3469	298	-629
2753	1419	-796
87	952	-397
-68	539	-193
-723	544	-113
-693	624	-34
-738	585	21
69	637	4
2643	1716	-373
4120	2088	94
801	-49	145
83	-536	56
191	-592	190
225	-1092	93
399	-1032	104
1258	-861	-230
3826	284	-669
3555	1967	-294
1249	928	-293
109	813	-159
-507	414	-55
-681	570	-5
-663	469	-28
-414	721	138
970	996	-40
3586	1952	-75
3190	1554	434
1252	160	-15
479	-519	22
204	-808	216
489	-1018	272
874	-699	25
2849	-370	-231
3786	1806	-404
2219	1459	-417
598	978	-525
-172	726	-325
-687	251	33
-798	475	-32
-417	730	69
1312	1498	-355
3450	2193	-348
2917	1181	-68
1266	-162	-36
795	-506	119
658	-984	379
642	-1002	210
1554	-613	-147
3729	999	-438
3338	2021	-622
1115	1029	-708
56	864	-540
-361	601	-276
-1048	631	-216
-487	907	349
-157	80	-572
3303	2002	-412
3626	2159	670
1299	398	257
798	-228	-0
460	-826	192
270	-1184	361
425	-1260	299
3137	74	-14
4291	2594	-12
2024	1543	-296
454	1271	-418
-244	616	-332
-713	569	-288
-1067	379	-172
-876	598	-108
-487	567	128
1385	1973	-22
4285	3396	375
3225	1260	385
876	-58	-160
376	-769	72
226	-886	221
353	-1281	368
428	-842	332
1669	-759	273
2719	1595	-7
1349	1693	-455
145	690	-420
-429	453	-254
-884	270	-89
-720	356	131
-472	641	110
19	1092	221
2288	2004	-74
2547	1623	83
978	39	-410
787	-716	-132
600	-1076	374
673	-1499	379
673	-775	274
1672	-759	-207
4622	1432	-619
2601	2579	-711
-434	791	-554
-534	805	-277
-1206	517	-20
-883	678	157
-801	777	149
803	1303	33
3719	2780	-469
3668	2243	-31
770	-435	-258
243	-901	-95
460	-1181	382
573	-1088	520
1168	-534	226
3129	163	-560
3974	2496	-522
1966	1624	-617
591	1153	-687
-712	344	-326
-809	476	-258
-831	543	-72
-469	722	63
1018	1228	143
3414	2523	-223
3388	1879	114
1374	294	-33
603	-580	80
379	-1134	457
519	-1130	257
1025	-577	160
3192	172	-183
3694	1896	-304
1769	1709	-570
360	930	-480
-279	538	-287
-830	400	-80
-756	669	13
225	926	-23
2626	2056	-322
3651	2149	-75
2001	661	104
872	-526	-110
488	-864	198
557	-902	331
602	-712	231
2254	-167	-252
4144	1610	-587
2547	1942	-395
904	1115	-743
-8	531	-231
-323	409	-205
-764	502	-38
-710	775	70
380	1061	-76
3341	2164	-591
3812	1908	-197
1524	247	-26
587	-412	-172
314	-674	126
457	-987	264
76	-1342	288
3180	-285	-428
4601	2759	-600
1968	1790	-687
326	1184	-516
-223	684	-250
-933	397	-92
-978	582	8
-1141	438	-9
257	1285	-140
4424	2815	-549
2670	1082	113
873	-186	-52
441	-642	127
353	-1002	316
472	-1192	169
448	-1192	251
2102	-1092	-37
2862	971	-597
1110	1662	-646
235	1004	-478
-382	617	-290
-772	584	-113
-956	534	20
-636	705	92
638	982	132
3686	1771	-447
1558	362	84
557	-480	62
335	-488	55
55	-857	47
186	-1063	95
620	-884	92
2577	-299	-804
4313	1607	-784
2125	1507	-414
-135	526	-222
