A_X [mg]	A_Y [mg]	A_Z [mg]
-777	-1603	84
-773	-1715	323
-745	-1642	454
-791	-1316	405
-878	-1190	420
-797	-1132	326
-598	-1255	183
-510	-1515	140
-448	-1560	110
-394	-1563	28
-350	-1444	-73
-326	-1384	-142
-321	-1302	-182
-286	-1305	-181
-288	-1390	-181
-240	-1332	-258
77	-1032	-237
434	-883	-290
312	-803	-325
-46	-1051	-152
-237	-1463	-66
-360	-1516	-78
-372	-1514	-20
-404	-1489	57
-461	-1491	37
-662	-1567	308
-701	-1636	469
-656	-1621	473
-729	-1322	377
-843	-1177	395
-861	-1206	319
-669	-1240	155
-550	-1505	62
-478	-1522	17
-421	-1489	11
-395	-1380	-65
-365	-1357	-127
-351	-1332	-162
-320	-1402	-164
-307	-1432	-174
-103	-1266	-218
240	-864	-230
352	-863	-225
191	-942	-231
-78	-1172	-154
-268	-1529	-15
-353	-1535	-43
-358	-1579	50
-401	-1574	164
-455	-1483	64
-580	-1584	143
-754	-1593	266
-963	-1441	276
-994	-1146	258
-894	-1148	354
-840	-1182	227
-772	-1417	66
-605	-1684	27
-400	-1693	31
-321	-1620	16
-360	-1512	-89
-377	-1492	-147
-368	-1472	-187
-352	-1542	-180
-343	-1567	-233
-101	-1338	-304
494	-915	-277
671	-734	-283
290	-926	-195
-0	-1297	-134
-257	-1564	-79
-347	-1616	-91
-459	-1735	2
-537	-1735	-149
-751	-1762	-149
-1047	-1774	98
-1004	-1682	395
-839	-1403	588
-721	-1073	585
-805	-1218	499
-787	-1165	288
-602	-1550	139
-425	-1815	145
-308	-1787	182
-342	-1605	42
-426	-1478	-112
-462	-1399	-155
-409	-1404	-173
-329	-1449	-158
-208	-1453	-214
200	-1055	-272
469	-763	-298
291	-765	-244
32	-890	-218
-172	-1340	-215
-419	-1656	-161
-634	-1797	-24
-685	-1691	83
-596	-1578	-48
-638	-1716	69
-756	-1815	444
-754	-1587	706
-784	-1346	658
-797	-1071	598
-751	-1257	430
-586	-1242	234
-495	-1643	172
-487	-1754	121
-469	-1753	25
-430	-1572	-103
-383	-1436	-212
-368	-1338	-230
-330	-1376	-222
-305	-1383	-202
-267	-1371	-245
25	-1103	-253
336	-910	-279
355	-842	-300
75	-959	-156
-241	-1414	-45
-302	-1534	-41
-364	-1656	-20
-393	-1676	76
-380	-1796	-133
-638	-2139	-102
-1101	-2008	222
-1126	-1595	479
-971	-1353	529
-825	-1079	512
-731	-1096	392
-653	-1039	249
-587	-1477	69
-536	-1750	22
-452	-1743	93
-420	-1713	-26
-440	-1704	-213
-488	-1644	-264
-438	-1654	-220
-354	-1576	-183
-198	-1439	-191
287	-972	-176
609	-711	-223
440	-805	-225
96	-1024	-233
-202	-1478	-165
-322	-1641	-116
-408	-1851	-71
-519	-1896	33
-580	-1788	-25
-726	-1809	89
-761	-1786	355
-769	-1622	518
-880	-1256	422
-993	-1028	401
-883	-1068	301
-630	-1222	112
-530	-1634	-5
-503	-1687	-15
-446	-1595	-2
-378	-1476	-93
-378	-1447	-194
-402	-1478	-241
-348	-1649	-217
-349	-1694	-186
-201	-1570	-176
369	-1040	-221
653	-658	-292
382	-803	-189
39	-1138	-184
-193	-1547	-159
-350	-1667	-84
-406	-1816	24
-488	-1745	-10
-570	-1733	-110
-855	-1703	160
-829	-1602	420
-771	-1419	547
-744	-1053	504
-798	-1059	507
-773	-1120	328
-698	-1471	133
-470	-1787	143
-304	-1856	109
-298	-1719	37
-382	-1611	-81
-421	-1549	-195
-483	-1608	-236
-403	-1680	-230
-155	-1601	-242
287	-1092	-318
592	-698	-384
501	-840	-334
200	-992	-330
-83	-1488	-236
-268	-1714	-159
-430	-1871	-74
-545	-1819	100
-534	-1650	-33
-619	-1623	85
-726	-1710	561
-677	-1666	734
-665	-1410	631
-704	-1045	565
-743	-1199	450
-682	-1225	244
-628	-1702	99
-512	-1829	67
-434	-1691	49
-408	-1533	-57
-429	-1427	-164
-438	-1376	-212
-341	-1399	-196
-295	-1419	-174
-161	-1321	-217
239	-847	-236
431	-720	-253
218	-914	-243
-20	-1194	-232
-241	-1651	-146
-404	-1673	-101
-467	-1703	13
-508	-1545	49
-519	-1432	-60
-674	-1651	88
-807	-1797	352
-838	-1589	549
-811	-1215	520
-836	-1134	533
-802	-1189	358
-674	-1432	144
-532	-1739	83
-404	-1751	93
-375	-1621	55
-379	-1489	-74
-395	-1429	-170
-410	-1418	-213
-333	-1487	-207
-272	-1455	-193
-69	-1234	-232
279	-815	-205
335	-749	-156
204	-838	-178
-76	-1103	-146
-300	-1465	-34
-346	-1559	-36
-360	-1694	-4
-412	-1689	-62
-547	-1780	-96
-859	-1932	170
-1016	-1756	404
-903	-1486	615
-710	-1143	592
-668	-1134	559
-711	-1075	400
-681	-1275	169
-577	-1703	75
-445	-1708	84
-369	-1658	58
-382	-1555	-91
-434	-1553	-203
-450	-1562	-229
-341	-1568	-190
-285	-1473	-155
-50	-1275	-174
404	-790	-198
553	-595	-206
269	-787	-186
-27	-1169	-190
-250	-1615	-144
-415	-1720	-118
-477	-1768	16
-594	-1605	-38
-631	-1659	-146
-770	-1902	120
-827	-1720	551
-813	-1504	790
-754	-1158	673
-707	-1185	593
-682	-1203	398
-563	-1403	179
-462	-1785	165
-382	-1756	171
-383	-1673	52
-444	-1541	-116
-487	-1476	-196
-411	-1448	-216
-260	-1433	-199
-218	-1407	-209
-23	-1187	-251
280	-803	-256
383	-704	-257
225	-798	-269
-131	-1233	-145
-292	-1591	-52
-393	-1791	-74
-479	-1927	53
-530	-1790	104
-594	-1583	165
-663	-1734	483
-685	-1678	666
-684	-1467	630
-709	-1062	520
-707	-1134	504
-708	-1156	350
-666	-1486	167
-544	-1759	109
-425	-1693	71
-390	-1609	12
-411	-1529	-90
-419	-1496	-159
-407	-1530	-180
-380	-1535	-148
-291	-1448	-144
28	-1149	-172
363	-802	-198
515	-730	-242
212	-902	-270
-134	-1376	-199
-285	-1610	-159
-450	-1722	-138
-545	-1815	1
-602	-1777	-106
-698	-1856	-129
-958	-1818	200
-938	-1641	628
-887	-1433	668
-729	-1064	566
-647	-1152	573
-676	-1132	378
-627	-1628	198
-500	-1957	125
-337	-1824	136
-294	-1626	53
-405	-1530	-95
-514	-1532	-188
-448	-1657	-207
-331	-1603	-196
-189	-1394	-255
315	-922	-288
563	-662	-319
265	-791	-306
81	-1090	-345
-229	-1500	-238
-420	-1579	-132
-609	-1725	-38
-662	-1670	-14
-568	-1775	-110
-758	-2005	157
-905	-1810	570
-847	-1511	753
-688	-1246	723
-548	-1120	719
-642	-1193	540
-726	-1407	253
-595	-1869	178
-357	-1852	184
-294	-1711	106
-379	-1562	-79
-474	-1489	-187
-447	-1441	-228
-315	-1468	-217
-261	-1429	-209
-179	-1231	-256
47	-931	-241
210	-828	-230
190	-743	-287
3	-836	-207
-287	-1224	-63
-425	-1469	-14
-495	-1692	30
-598	-1748	112
-517	-1728	-65
-731	-1884	200
-909	-1718	600
-748	-1524	664
-707	-1227	535
-783	-1169	484
-795	-1189	358
-647	-1437	169
-495	-1784	83
-372	-1731	81
-355	-1587	57
-421	-1458	-78
-433	-1377	-157
-380	-1333	-188
-276	-1319	-169
-231	-1214	-152
-118	-1057	-170
75	-764	-187
178	-764	-288
109	-929	-357
-192	-1115	-259
-359	-1507	-90
-427	-1683	-76
-490	-1772	-21
-487	-1679	52
-554	-1568	3
-728	-1630	206
-757	-1674	436
-709	-1553	515
-779	-1152	437
-963	-1154	408
-935	-1144	313
-738	-1434	182
-523	-1770	73
-314	-1800	15
-280	-1676	16
-350	-1573	-59
-392	-1529	-146
-379	-1480	-201
-294	-1457	-218
-255	-1354	-226
-122	-1162	-240
162	-830	-192
334	-695	-203
264	-874	-263
-48	-1262	-174
-251	-1533	-84
-385	-1601	-76
-419	-1734	45
-514	-1732	28
-712	-1872	228
-919	-1760	552
-675	-1595	709
-446	-1471	689
-563	-1207	558
