A_X [mg]	A_Y [mg]	A_Z [mg]
-1297	651	-50
-990	744	-155
-540	785	96
839	1065	102
2926	3238	-959
4612	2595	-971
900	-459	31
859	-742	270
677	-1250	296
696	-1111	190
1138	-535	-73
2999	95	-546
4057	2598	-749
2288	1950	-739
589	1506	-574
-774	480	-105
-1096	410	143
-966	418	232
-691	605	167
326	996	-107
2367	2540	-356
3792	2627	-310
2352	1064	78
1061	-83	-137
545	-818	407
468	-1182	423
671	-891	337
1432	-316	92
3378	1006	-221
3301	2516	-318
1609	1681	-536
521	1090	-463
-45	585	-306
-793	467	-105
-821	439	-105
-687	641	-22
284	845	-34
2750	2428	-296
3938	2216	60
1893	636	252
829	-269	131
473	-564	390
197	-1032	185
515	-727	91
2197	-297	-213
3986	2003	-399
2480	1718	-367
1046	1256	-557
260	727	-312
-230	413	-212
-637	484	-140
-904	631	-58
-164	857	26
1933	2030	-92
4055	2610	-263
2477	1058	255
1064	-148	-18
556	-639	295
421	-909	399
384	-1000	307
1502	-347	88
3812	858	-244
3693	2426	-419
1748	1631	-666
392	1057	-489
-352	599	-287
-913	548	-170
-1239	513	86
-1006	554	-21
1160	1234	-33
3659	2686	-631
3487	1681	113
1559	364	-78
622	-427	61
562	-634	383
553	-707	415
556	-819	281
848	-469	151
3790	1929	-486
2576	1758	-523
1057	1310	-570
135	721	-362
-497	423	-197
-802	274	-43
-857	256	84
-731	548	87
-100	843	117
3322	2730	-133
2623	1423	-157
1140	76	-215
724	-537	38
664	-727	242
676	-1040	319
538	-926	379
890	-533	68
2811	180	-511
2239	1917	-513
812	1296	-683
-11	828	-331
-413	446	-233
-717	458	-137
-915	436	-51
-726	562	110
95	544	161
2134	2013	-210
2378	1010	-6
1300	-80	22
768	-484	379
545	-875	478
581	-1244	242
796	-748	-14
1973	-418	-534
3753	2032	-1023
2714	1875	-515
268	970	-403
-46	457	-219
-409	404	-56
-713	411	240
-702	309	214
-557	334	300
380	181	2
2573	2380	120
3473	2352	250
904	-34	104
498	-345	149
606	-689	229
771	-1084	300
615	-888	113
1755	-787	-300
3919	1916	-981
2811	1951	-394
1229	1282	-678
-122	578	-337
-560	367	-71
-787	212	208
-658	207	291
-301	135	167
970	838	290
2713	2348	-84
3245	2019	41
1583	788	240
684	-117	211
896	-275	312
826	-569	253
824	-630	-23
1325	-333	-183
2569	54	-340
3115	1702	-704
2112	1309	-787
847	1082	-843
-415	424	-288
-735	445	-54
-702	575	219
-396	611	387
-20	914	237
1903	2355	389
2857	2603	398
2570	1572	286
1289	538	137
466	-469	147
490	-1106	86
649	-944	102
1430	-379	93
2924	998	-669
2918	2491	-728
1708	1863	-940
535	1240	-806
-263	711	-455
-893	361	-26
-732	625	144
-284	899	276
818	1519	34
2904	2745	-332
2834	1768	-46
1214	613	48
511	-50	33
352	-375	365
585	-874	188
1235	-395	165
2728	647	-254
3193	2619	-587
1677	1669	-672
534	1094	-682
-69	514	-405
-529	312	-189
-816	285	-96
-416	683	218
909	1047	-128
3176	2516	-196
3094	1791	142
1516	520	95
529	-147	50
207	-471	154
284	-709	221
351	-910	148
1778	-395	-117
3711	1260	-383
3071	2078	-481
1127	1458	-515
138	938	-316
-330	420	-131
-642	310	-95
-679	324	41
-635	393	-26
1273	1069	-142
3428	2576	-274
2892	1661	267
1246	85	-57
625	-667	35
424	-797	615
479	-973	538
490	-808	242
1721	-477	-12
2784	2016	-129
1363	1170	-608
477	719	-463
-109	535	-254
-719	493	-59
-972	514	59
-808	621	-29
-211	885	119
1768	1324	-232
2613	1305	93
1181	206	-102
493	-308	-37
269	-636	167
307	-1100	281
431	-1204	123
951	-834	-97
3352	10	-652
4338	2763	-809
253	1282	-613
-466	732	-325
-870	437	-142
-887	500	55
-735	500	5
-234	706	134
2338	1381	-238
3704	2458	-57
2563	1302	450
315	-528	63
364	-821	94
533	-1099	215
664	-1167	295
1282	-596	65
3111	313	-289
3605	2537	-318
1698	1547	-536
577	1093	-589
-563	338	-142
-809	416	32
-798	418	-10
-487	687	154
1030	1041	-243
3348	2812	-312
3078	1662	364
1316	146	-25
549	-450	-60
208	-995	215
295	-1102	99
823	-655	20
2907	-105	-558
4036	2415	-832
2179	1576	-585
617	1162	-580
42	594	-228
-490	368	-163
-920	441	97
-539	824	93
1225	1288	-347
3625	2354	-753
2974	1464	132
1251	-35	-360
702	-898	-424
342	-946	90
316	-1085	302
1030	-593	-154
3203	-104	-779
4123	2345	-946
2247	1486	-493
557	1158	-560
-104	772	-500
-616	607	-234
-967	580	19
-791	559	24
1155	898	-143
3813	2290	-251
3706	1599	100
1575	179	-285
438	-527	-132
50	-805	145
81	-964	343
280	-1219	157
539	-863	164
4438	1462	-1204
2862	2048	-461
1001	1143	-725
-102	803	-356
-607	427	-115
-829	499	-46
-761	456	70
-541	579	155
854	878	7
3497	1892	19
1592	465	-62
681	-292	-125
362	-526	166
371	-801	378
420	-1300	200
652	-1073	55
1851	-598	-244
4063	1113	-862
1154	1245	-600
82	805	-319
-383	443	-135
-689	633	-111
-761	579	-2
-628	600	27
388	719	-50
3132	1941	-381
3911	1914	172
559	-195	104
140	-496	78
165	-629	176
228	-1031	107
389	-1110	96
1035	-809	-153
3499	-115	-662
3911	1950	-374
1713	1121	-251
319	841	-249
-344	505	-28
-675	501	-67
-665	517	31
-588	570	-6
102	849	182
2335	1410	-247
3942	2097	276
2223	871	271
906	-134	-73
273	-676	99
309	-865	256
505	-990	232
1204	-647	-47
3234	-94	-268
3659	2052	-417
1992	1253	-419
514	1046	-530
-189	651	-310
-687	291	39
-797	431	-43
-479	735	85
1032	1339	-312
3245	2224	-389
3224	1428	-104
1556	121	-35
839	-530	47
706	-719	327
602	-1201	318
1006	-676	-17
2835	-15	-321
4022	2057	-555
2136	1391	-674
498	1000	-684
-133	678	-382
-636	616	-298
-988	731	-5
-383	729	245
397	204	-811
4045	2532	-65
3026	1693	662
1212	331	185
704	-359	-1
487	-803	218
229	-1250	356
443	-1195	307
3007	-94	-16
4375	2582	-1
2295	1656	-262
617	1296	-418
-149	755	-352
-589	512	-293
-1035	484	-212
-951	435	-124
-690	662	38
388	1048	84
3253	3303	75
4311	2374	598
1774	436	-12
566	-443	-56
239	-841	116
311	-1039	315
