A_X [mg]	A_Y [mg]	A_Z [mg]
-2	-241	-1059
-29	-325	-852
-10	-467	-848
40	-514	-930
6	-473	-893
-34	-537	-992
-21	-486	-1084
16	-422	-1049
92	-411	-796
134	-353	-822
36	-288	-930
32	-349	-1087
-154	-330	-928
-361	-376	-562
-92	-580	-811
41	-580	-1164
-107	-499	-1084
-68	-523	-962
41	-404	-1194
43	-375	-1089
94	-540	-791
27	-523	-903
7	-573	-810
19	-617	-767
86	-462	-1102
96	-418	-870
78	-576	-644
29	-496	-751
61	-389	-985
175	-406	-1010
167	-362	-1066
124	-395	-878
132	-508	-876
172	-422	-1081
156	-397	-1000
125	-428	-1078
108	-415	-1029
134	-489	-790
127	-450	-830
158	-409	-930
154	-438	-672
137	-480	-846
169	-433	-1019
189	-539	-820
206	-533	-1064
187	-416	-1273
226	-473	-902
224	-511	-763
238	-436	-880
209	-439	-727
172	-493	-822
207	-499	-987
185	-548	-877
180	-567	-723
147	-500	-873
178	-466	-910
219	-463	-1005
203	-457	-888
208	-498	-871
244	-495	-961
267	-540	-990
201	-499	-1043
214	-602	-766
220	-617	-872
178	-537	-1016
176	-568	-943
202	-517	-979
182	-415	-677
67	-479	-466
5	-437	-802
93	-502	-829
110	-634	-964
36	-592	-1050
27	-736	-686
116	-769	-840
140	-626	-1050
129	-611	-892
114	-555	-871
122	-575	-805
135	-651	-689
107	-596	-755
111	-593	-776
170	-621	-801
200	-595	-786
208	-573	-727
212	-589	-747
202	-596	-734
219	-645	-713
179	-633	-832
160	-695	-844
193	-697	-954
275	-668	-1029
340	-611	-874
292	-571	-672
308	-481	-683
331	-490	-782
134	-616	-721
-102	-718	-722
74	-668	-1001
100	-567	-888
2	-550	-837
140	-313	-867
270	-500	-912
239	-470	-880
14	-345	-999
-9	-321	-964
128	-311	-789
174	-317	-886
123	-266	-937
160	-292	-889
218	-18	-1211
213	51	-1048
99	-217	-884
225	-92	-1091
241	-13	-1013
211	-46	-949
245	-51	-1066
237	-84	-1022
212	80	-1270
123	-42	-1106
56	-18	-1092
56	2	-1131
-9	31	-1060
-21	12	-948
-123	-43	-772
-101	213	-1189
4	295	-1328
146	40	-974
222	-179	-764
322	-306	-670
409	-42	-995
553	239	-1333
693	-20	-956
662	-69	-804
549	-37	-711
543	86	-623
462	109	-514
604	349	-265
783	561	-22
876	709	218
783	847	127
906	1156	-383
946	1339	-637
908	1211	-479
1021	959	-460
937	971	-590
970	994	-471
714	870	-305
412	971	-500
274	930	-672
36	948	-603
-82	922	-582
-73	748	-633
-51	617	-740
-97	699	-776
-25	578	-669
-49	624	-802
-264	464	-507
-393	505	-239
-392	798	-776
-423	879	-892
-352	693	-749
-497	655	-971
0	238	-461
-595	667	-942
-626	549	-685
-487	219	-483
-793	544	-1552
-164	6	-1208
-10	490	-548
3	160	-233
-854	605	-456
-698	754	-210
-327	836	-1048
-623	1246	-1200
-343	667	-168
-334	139	-349
-698	441	-555
-450	796	-618
-161	849	-1074
-765	980	-1084
-446	371	-649
-688	496	-754
-431	271	-315
-572	578	-824
-576	612	-617
-548	587	-704
-518	378	-795
-378	385	-745
-402	369	-738
-634	632	-818
-496	791	-605
-262	655	-648
-381	892	-756
-437	827	-736
-269	717	-629
-277	679	-566
-448	819	-437
-439	785	-509
-277	823	-805
-214	807	-722
-125	614	-442
-118	428	-674
-207	396	-759
-273	482	-778
-103	741	-910
-221	827	-686
-393	423	-502
-713	189	-277
-584	401	-183
504	1144	-661
-155	1455	-841
-410	998	-963
-324	1004	-569
488	749	-462
158	690	-1194
-854	1214	-485
-296	809	-393
-346	620	-656
-373	367	-179
50	644	-567
292	1089	-729
-150	832	-343
122	936	-618
-187	926	-599
-314	1102	-864
24	1050	-505
-209	728	-425
-514	656	-751
-14	838	-497
-301	835	-430
-538	1011	-672
225	1042	-726
77	911	-348
-48	853	-363
-194	651	-570
-95	901	-646
-306	1163	-638
-258	979	-565
-249	657	-568
-59	672	-423
-21	564	-444
-53	721	-556
-5	726	-307
491	666	-934
-239	1649	-802
-646	1037	-438
-76	992	-504
-98	786	-525
2	735	-479
195	846	-170
-95	902	-207
-105	887	-354
-251	1151	-363
-410	1564	-570
-194	1261	-241
-344	1031	-415
-284	1151	-358
-181	976	-221
-306	575	-341
269	517	-148
255	523	-40
126	998	-115
-25	833	267
-384	713	-248
191	1081	-313
-134	1089	-259
-174	1499	-547
77	1321	-173
-91	1125	-357
-208	926	-205
-308	793	-212
-158	743	-176
-282	768	-296
-225	1085	-547
-199	1257	-315
-276	1045	-442
-258	862	-429
-107	605	-458
-84	686	-414
-32	905	-187
20	1044	-202
-62	1084	-213
-208	1016	-379
-1	968	-449
-176	797	-518
-55	796	-441
-48	850	-371
-35	936	-363
-154	1054	-311
-433	1122	-460
-89	1023	-401
-144	864	-366
-144	913	-238
-334	795	-279
-540	656	-424
-184	867	-272
-232	931	-341
-293	944	-486
-304	888	-408
-485	984	-548
-139	1252	-564
-258	1062	-374
-373	1026	-443
-144	914	-429
-192	990	-598
-108	1114	-485
-218	980	-417
-158	852	-408
-182	626	-357
-169	680	-455
-100	947	-536
-191	1116	-628
-144	1103	-532
-188	1148	-545
-155	1046	-505
-332	782	-463
-257	858	-422
-239	844	-358
-198	844	-402
-295	1019	-447
-200	960	-487
-163	988	-455
-94	1042	-254
-174	971	-275
-85	812	-323
12	873	-208
-232	1006	-87
-98	1138	-50
-147	1143	-50
-67	1124	-222
-148	944	-126
54	825	-44
-574	683	238
-502	718	45
-102	1046	-116
-172	1059	-162
-160	1139	-192
-205	1012	-115
-181	965	-277
-178	851	-135
-295	962	-218
-181	1117	-239
-121	1082	-331
-59	941	-223
-96	749	-297
-114	855	-429
72	1067	-351
-69	1059	-170
-178	944	-158
-37	786	-364
-79	796	-393
-75	820	-483
49	856	-656
122	957	-696
126	884	-620
43	874	-771
11	699	-522
357	604	-676
130	663	-745
196	693	-720
201	869	-752
211	809	-961
218	700	-885
360	670	-677
186	598	-540
48	762	-549
-19	609	-173
18	582	-126
88	723	-370
20	629	-24
135	1042	-106
216	1378	-278
122	1491	-539
288	1320	-281
273	1305	-69
314	1156	406
412	686	963
108	839	793
-117	826	1191
124	1069	684
596	1103	440
634	1154	173
402	1012	124
644	960	-6
868	856	303
590	694	393
589	769	70
719	682	132
459	684	-172
556	780	-39
373	799	-66
191	784	24
46	1126	254
224	1294	606
535	1202	653
356	1388	471
597	1106	620
-49	1274	421
-332	733	125
