A_X [mg]	A_Y [mg]	A_Z [mg]
-2182	-2766	-527
-1809	-2745	-596
-655	-1847	-344
-113	-1268	-48
-61	-857	-89
152	-540	-178
290	-411	-317
615	-367	-484
635	-243	-603
371	-422	-405
218	-1355	-611
-462	-2729	-1066
-1530	-3483	-788
-1804	-2676	-399
-996	-1112	8
-478	-181	106
-386	144	83
-412	320	173
-472	363	141
-126	420	287
-169	375	303
-241	48	256
70	-619	198
-1295	-1932	-414
-2425	-2857	-732
-1392	-2404	-388
-503	-1638	-212
-158	-1203	-40
135	-812	-21
304	-574	-272
470	-421	-317
689	-267	-478
475	-218	-481
166	-721	-370
-7	-1921	-818
-690	-2886	-959
-1152	-2807	-593
-836	-1744	-303
-264	-696	88
-107	-218	215
-145	77	61
-429	273	17
-442	316	71
-49	293	308
-402	133	301
57	-276	130
-401	-1322	-239
-2390	-2733	-798
-2223	-2860	-846
-648	-1762	-395
2	-1069	-99
-12	-733	-157
215	-436	-157
446	-317	-130
695	-310	-378
722	-249	-588
389	-446	-541
88	-1473	-640
-540	-2776	-890
-1288	-3195	-927
-1370	-2340	-690
-566	-1059	-61
-188	-371	297
-172	-117	262
-231	112	210
-562	239	100
-196	323	268
-302	279	235
-192	3	228
47	-640	18
-1510	-2098	-797
-2434	-3095	-1035
-1196	-2391	-489
-165	-1432	-104
28	-989	-148
238	-648	-155
279	-434	-288
389	-329	-372
713	-261	-522
582	-247	-584
278	-637	-331
252	-1853	-774
-463	-3185	-1099
-1527	-3317	-829
-1279	-1959	-495
-433	-551	42
-168	-57	340
-136	155	174
-365	297	29
-394	307	128
-69	297	279
-420	149	242
101	-141	185
40	-1024	-38
-1975	-2430	-672
-2074	-2844	-906
-887	-2123	-428
-303	-1504	-52
-81	-1054	-98
180	-648	-147
418	-434	-102
582	-313	-249
798	-213	-258
541	-357	-117
134	-1378	-621
-563	-2846	-1078
-1482	-3465	-708
-1556	-2481	-442
-659	-904	-249
-136	-243	212
-180	-121	305
-177	105	165
-487	238	73
-162	350	216
-171	366	226
-150	156	177
322	-387	191
-1037	-1684	-272
-2188	-2866	-684
-1563	-2687	-558
-604	-1843	-5
-101	-1215	136
54	-777	-69
101	-476	-98
278	-291	-102
597	-240	-304
666	-184	-665
552	-293	-493
436	-1233	-633
-350	-2755	-1072
-1652	-3483	-957
-1652	-2547	-608
-593	-1063	-33
-238	-439	377
-211	-156	300
-224	153	130
-516	286	70
-196	392	182
-193	327	197
-100	116	244
544	-353	349
-1040	-1714	-370
-2509	-3068	-1026
-1553	-2807	-663
-351	-1797	-17
-16	-1149	61
186	-630	-138
399	-365	-177
377	-282	-365
734	-147	-615
692	-90	-685
476	-313	-196
