A_X [mg]	A_Y [mg]	A_Z [mg]
312	614	390
37	883	113
-331	1482	-364
-234	1483	668
218	1049	1416
120	1361	172
-124	1885	-895
218	1622	-475
615	1258	293
297	991	-200
-189	497	-324
-183	124	-240
90	76	-456
257	1	-55
701	431	623
1266	1443	1374
1086	1449	856
906	1034	-85
636	1224	-649
48	1082	-806
-426	1208	-636
-840	1667	-742
-609	1099	-58
190	563	825
705	712	487
506	786	173
392	649	-26
133	1152	-23
-553	1701	589
-344	1238	975
106	1253	669
-62	1775	-601
291	1564	-557
530	1374	423
153	1246	-11
-178	621	-406
-163	205	-327
147	104	-565
253	28	-108
888	444	706
1250	1523	1091
758	1524	945
756	1090	245
783	1178	-561
101	894	-695
-549	1267	-215
-624	1501	-146
-24	735	127
551	518	431
397	687	275
287	673	10
287	1088	-181
-247	1603	510
-486	1497	1512
14	921	1063
244	1029	-452
18	1724	-817
94	1681	241
497	1436	373
213	1095	-481
-216	366	-402
188	112	-261
174	-319	-363
597	191	441
1081	1565	1292
504	1098	671
785	872	-458
948	1659	-536
-94	1259	-347
-466	1329	-358
-264	1188	26
236	561	463
441	680	459
261	497	98
219	999	-254
-529	1765	237
-407	1328	1186
220	1298	728
112	1718	-669
277	1634	-587
613	1468	314
421	1086	82
-159	679	-369
-334	366	-326
130	73	-444
383	-132	-81
794	382	930
1392	1517	1297
881	1414	916
440	437	53
881	1048	-699
511	1922	-311
-195	1188	-230
-230	883	-738
-442	1263	-472
-360	957	231
471	714	510
644	639	306
237	636	36
52	1213	-205
-605	1552	316
-327	1150	1003
469	1410	425
140	1861	-738
190	1593	-418
567	1557	577
334	1204	-112
-211	624	-517
-186	202	-278
253	30	-531
326	-82	-27
823	622	1051
1182	1645	1345
504	680	553
694	601	-262
899	1660	-483
267	1105	-430
-302	969	-537
-731	1564	-516
-497	1084	6
178	661	451
672	689	537
397	617	415
207	727	-76
-8	1340	-571
-399	1636	521
-134	1037	1646
315	1118	283
287	1895	-1021
-119	1830	-507
571	1341	413
519	1029	-122
-433	531	-644
19	165	-298
220	-316	-378
543	-120	474
1379	1323	1329
742	1213	662
722	791	-201
983	1651	-403
43	1336	-452
