A_X [mg] A_Y [mg] A_Z [mg]
-357 	 684 	 -766
-496 	 645 	 -964
8 	 244 	 -461
-568 	 630 	 -915
-668 	 627 	 -761
-436 	 154 	 -385
-824 	 603 	 -1461
-272 	 19 	 -1343
-23 	 410 	 -689
57 	 269 	 -240
-556 	 362 	 -416
-958 	 844 	 -282
-292 	 661 	 -574
-579 	 1195 	 -1443
-471 	 991 	 -541
-298 	 347 	 -161
-468 	 155 	 -489
-747 	 690 	 -566
-183 	 766 	 -745
-394 	 970 	 -1205
-734 	 809 	 -902
-430 	 327 	 -676
-723 	 510 	 -679
-361 	 240 	 -319
-646 	 661 	 -900
-525 	 568 	 -546
-581 	 608 	 -762
-491 	 350 	 -761
-395 	 399 	 -771
-383 	 363 	 -714
-631 	 599 	 -839
-527 	 814 	 -614
-278 	 635 	 -634
-341 	 868 	 -737
-457 	 848 	 -760
-309 	 757 	 -647
-248 	 654 	 -596
-389 	 789 	 -474
-480 	 799 	 -443
-336 	 800 	 -681
-239 	 832 	 -840
-171 	 731 	 -533
-106 	 507 	 -508
-146 	 403 	 -760
-254 	 409 	 -735
-227 	 558 	 -844
-91 	 815 	 -873
-287 	 752 	 -616
-430 	 329 	 -471
-790 	 196 	 -219
-418 	 483 	 -235
535 	 1234 	 -706
-235 	 1427 	 -849
-393 	 990 	 -959
-330 	 1000 	 -576
454 	 771 	 -426
271 	 650 	 -1193
-853 	 1197 	 -579
-357 	 893 	 -330
-320 	 626 	 -677
-382 	 445 	 -272
-129 	 457 	 -367
355 	 1071 	 -829
-62 	 894 	 -389
4 	 890 	 -518
33 	 927 	 -609
-374 	 1007 	 -733
-115 	 1133 	 -789
-4 	 903 	 -322
-411 	 645 	 -630
-378 	 727 	 -679
52 	 854 	 -435
-527 	 856 	 -476
-332 	 1066 	 -744
275 	 998 	 -648
19 	 911 	 -307
-53 	 820 	 -401
-210 	 653 	 -581
-79 	 930 	 -654
-331 	 1169 	 -629
-240 	 969 	 -573
-266 	 680 	 -559
-62 	 644 	 -450
-24 	 614 	 -402
-41 	 625 	 -599
-56 	 847 	 -286
408 	 489 	 -786
97 	 1524 	 -947
-748 	 1272 	 -473
-186 	 924 	 -491
-102 	 939 	 -501
-32 	 664 	 -548
88 	 846 	 -299
150 	 835 	 -139
-230 	 943 	 -298
-27 	 890 	 -346
-446 	 1396 	 -449
-266 	 1497 	 -513
-259 	 1162 	 -194
-333 	 1033 	 -500
-261 	 1172 	 -260
-193 	 879 	 -273
-279 	 555 	 -313
339 	 507 	 -133
216 	 548 	 -39
136 	 1008 	 -115
-26 	 838 	 272
-394 	 692 	 -223
163 	 1083 	 -346
-65 	 1055 	 -207
-237 	 1464 	 -572
86 	 1380 	 -207
-69 	 1158 	 -315
-152 	 986 	 -269
-329 	 815 	 -177
-179 	 764 	 -218
-235 	 727 	 -183
-268 	 929 	 -506
-193 	 1234 	 -426
-233 	 1171 	 -332
-294 	 953 	 -486
-193 	 759 	 -398
-82 	 572 	 -498
-80 	 785 	 -310
-6 	 940 	 -184
15 	 1082 	 -197
-109 	 1060 	 -243
-188 	 1017 	 -403
9 	 943 	 -457
-199 	 787 	 -521
-31 	 801 	 -429
-60 	 852 	 -372
-31 	 936 	 -364
-141 	 1050 	 -308
-436 	 1120 	 -453
-127 	 1046 	 -415
-110 	 873 	 -366
-170 	 904 	 -275
-230 	 845 	 -226
-574 	 660 	 -431
-268 	 787 	 -307
-187 	 943 	 -294
-286 	 923 	 -443
-282 	 938 	 -461
-413 	 872 	 -430
-377 	 1167 	 -635
-60 	 1188 	 -433
-426 	 1020 	 -410
-229 	 1005 	 -424
-183 	 891 	 -484
-147 	 1062 	 -601
-139 	 1084 	 -438
-214 	 956 	 -429
-152 	 809 	 -388
-189 	 609 	 -368
-159 	 708 	 -464
-100 	 966 	 -544
-198 	 1119 	 -629
-135 	 1103 	 -529
-200 	 1146 	 -546
-137 	 1067 	 -509
-330 	 797 	 -466
-265 	 838 	 -433
-247 	 864 	 -363
-195 	 816 	 -387
-274 	 986 	 -438
-247 	 994 	 -473
-157 	 952 	 -489
-134 	 1043 	 -330
-106 	 1008 	 -227
-193 	 890 	 -332
41 	 797 	 -268
-129 	 955 	 -152
-193 	 1047 	 -57
-97 	 1174 	 -44
-133 	 1120 	 -96
-81 	 1105 	 -235
-111 	 879 	 -86
8 	 819 	 -7
-698 	 644 	 269
-382 	 776 	 -22
-122 	 1059 	 -103
-157 	 1060 	 -178
-173 	 1143 	 -186
-197 	 1007 	 -110
-189 	 973 	 -286
-168 	 852 	 -131
-290 	 941 	 -219
-208 	 1104 	 -220
-118 	 1101 	 -336
-86 	 981 	 -239
-55 	 790 	 -262
-156 	 780 	 -397
38 	 1022 	 -413
8 	 1074 	 -222
-161 	 1011 	 -141
-117 	 842 	 -252
-15 	 776 	 -421
-123 	 813 	 -387
-4 	 824 	 -583
68 	 900 	 -677
146 	 950 	 -675
101 	 867 	 -644
14 	 858 	 -760
71 	 644 	 -476
377 	 623 	 -750
81 	 659 	 -708
235 	 713 	 -742
176 	 875 	 -745
229 	 804 	 -980
203 	 699 	 -875
370 	 675 	 -690
197 	 594 	 -541
61 	 749 	 -558
-13 	 651 	 -248
0 	 547 	 -62
86 	 726 	 -379
36 	 626 	 -108
74 	 874 	 -36
227 	 1309 	 -222
138 	 1459 	 -447
203 	 1430 	 -469
318 	 1251 	 -103
248 	 1330 	 46
402 	 880 	 794
316 	 715 	 864
-19 	 856 	 934
-91 	 869 	 1134
277 	 1131 	 509
666 	 1086 	 428
572 	 1167 	 94
403 	 962 	 147
709 	 978 	 -32
851 	 817 	 378
573 	 703 	 349
594 	 767 	 77
724 	 681 	 131
458 	 685 	 -167
554 	 764 	 -52
403 	 818 	 -53
212 	 748 	 -14
67 	 1069 	 214
136 	 1274 	 508
506 	 1233 	 718
401 	 1306 	 466
505 	 1279 	 596
346 	 1082 	 523
-437 	 1239 	 255
