#Format version: 1.0
time[ms],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[0,-59,-131,-1000,-5670,-420,-2660,,,,,,,0x03,
10,-70,-125,-1005,-4900,-490,-2590,,,,,,,0x03,
19,-73,-120,-1013,-4060,-1050,-2590,,,,,,,0x03,
29,-77,-112,-1020,-3780,-1680,-2450,,,,,,,0x03,
39,-84,-119,-1020,-4620,-2100,-2170,,,,,,,0x03,
48,-82,-129,-1011,-5040,-2240,-2100,,,,,,,0x03,
58,-76,-142,-993,-4270,-2100,-1960,,,,,,,0x03,
67,-69,-152,-984,-2380,-1610,-1960,,,,,,,0x03,
77,-57,-151,-976,420,-1190,-1680,,,,,,,0x03,
87,-54,-145,-984,2870,-770,-1330,,,,,,,0x03,
96,-55,-139,-992,4550,-420,-1050,,,,,,,0x03,
106,-69,-134,-1001,4550,-420,-840,,,,,,,0x03,
116,-81,-135,-1006,3570,-560,-840,,,,,,,0x03,
125,-82,-134,-1001,1960,-350,-910,,,,,,,0x03,
135,-78,-140,-990,700,-70,-630,,,,,,,0x03,
145,-66,-153,-983,770,350,-350,,,,,,,0x03,
154,-53,-166,-968,2100,910,280,,,,,,,0x03,
164,-59,-177,-965,4200,1680,770,,,,,,,0x03,
173,-65,-174,-973,7490,2310,840,,,,,,,0x03,
183,-60,-159,-979,9590,3010,1260,,,,,,,0x03,
193,-61,-147,-971,9240,4130,1470,,,,,,,0x03,
202,-65,-150,-968,7490,4620,1540,,,,,,,0x03,
212,-62,-158,-985,5670,4550,1610,,,,,,,0x03,
222,-59,-161,-1000,3570,4620,1400,,,,,,,0x03,
231,-53,-171,-1010,1470,4620,1260,,,,,,,0x03,
241,-45,-187,-1013,280,4480,1260,,,,,,,0x03,
250,-42,-198,-1006,560,4270,1260,,,,,,,0x03,
260,-40,-194,-995,2240,4060,1330,,,,,,,0x03,
270,-44,-190,-992,3640,3570,1540,,,,,,,0x03,
279,-56,-185,-990,4060,3290,1610,,,,,,,0x03,
289,-60,-181,-988,3710,3290,1400,,,,,,,0x03,
299,-53,-165,-987,2870,3220,1050,,,,,,,0x03,
308,-42,-152,-977,840,3360,910,,,,,,,0x03,
318,-38,-151,-968,-2380,3360,770,,,,,,,0x03,
328,-45,-158,-977,-5320,3220,350,,,,,,,0x03,
337,-45,-158,-994,-7070,3080,-70,,,,,,,0x03,
347,-35,-155,-1007,-8330,2800,-280,,,,,,,0x03,
356,-39,-160,-1016,-9800,2170,-350,,,,,,,0x03,
366,-61,-167,-1020,-9940,1330,-490,,,,,,,0x03,
376,-72,-162,-1027,-8610,490,-700,,,,,,,0x03,
385,-52,-146,-1020,-7000,210,-910,,,,,,,0x03,
395,-35,-143,-1007,-6370,-210,-630,,,,,,,0x03,
405,-42,-150,-1001,-5600,-1050,-490,,,,,,,0x03,
414,-50,-137,-1008,-3500,-1750,-700,,,,,,,0x03,
424,-42,-116,-1018,-2310,-2380,-700,,,,,,,0x03,
434,-35,-111,-1026,-3220,-2800,-560,,,,,,,0x03,
443,-44,-121,-1019,-4830,-3360,-630,,,,,,,0x03,
453,-65,-130,-1007,-5740,-3990,-840,,,,,,,0x03,
462,-70,-141,-1004,-5180,-4480,-1050,,,,,,,0x03,
472,-59,-145,-998,-3850,-4550,-1120,,,,,,,0x03,
482,-56,-148,-988,-2310,-4410,-980,,,,,,,0x03,
491,-60,-141,-983,-700,-4200,-770,,,,,,,0x03,
501,-54,-128,-978,1190,-3780,-560,,,,,,,0x03,
511,-53,-113,-982,2100,-3570,-350,,,,,,,0x03,
520,-65,-108,-987,1820,-3290,-140,,,,,,,0x03,
530,-80,-111,-997,910,-3010,-70,,,,,,,0x03,
539,-77,-121,-998,0,-2590,-70,,,,,,,0x03,
549,-71,-134,-990,-280,-2030,-140,,,,,,,0x03,
559,-63,-146,-987,700,-1680,-70,,,,,,,0x03,
568,-52,-151,-983,2590,-1400,210,,,,,,,0x03,
