A_X [mg]	A_Y [mg]	A_Z [mg]
71	-539	-997
113	-526	-1047
104	-517	-1022
138	-509	-1008
173	-484	-947
175	-466	-853
152	-468	-800
122	-498	-785
169	-547	-848
210	-532	-947
176	-482	-956
162	-504	-881
142	-503	-827
120	-494	-810
117	-535	-804
106	-560	-832
79	-546	-876
40	-530	-914
56	-541	-952
79	-553	-916
60	-569	-856
38	-554	-918
11	-540	-968
-8	-557	-962
6	-565	-1036
24	-545	-1174
22	-476	-1267
-17	-434	-1159
-21	-425	-1039
71	-472	-1059
165	-486	-1090
149	-441	-959
98	-503	-759
106	-570	-767
96	-573	-815
104	-592	-868
139	-552	-1037
165	-433	-1139
153	-389	-1005
165	-441	-857
284	-485	-831
340	-531	-686
284	-597	-556
163	-665	-637
39	-765	-819
59	-899	-1138
208	-865	-1472
283	-587	-1334
193	-375	-775
59	-373	-395
-47	-456	-309
-127	-595	-372
-102	-704	-616
-10	-774	-973
62	-820	-1287
118	-703	-1403
119	-517	-1180
106	-406	-731
87	-397	-438
10	-510	-392
-11	-588	-509
86	-572	-785
182	-574	-1186
222	-525	-1498
188	-438	-1319
92	-434	-831
88	-468	-616
73	-473	-643
30	-447	-729
82	-405	-884
97	-356	-961
60	-284	-947
31	-238	-875
87	-308	-726
113	-458	-596
61	-515	-698
97	-492	-1013
138	-503	-1231
95	-449	-1220
46	-354	-1057
59	-366	-854
94	-361	-765
89	-329	-710
67	-345	-758
68	-300	-915
67	-285	-880
10	-369	-778
-33	-424	-855
59	-425	-1206
47	-312	-1371
-31	-266	-1098
39	-383	-817
100	-415	-727
90	-408	-742
-24	-441	-719
-96	-478	-823
-28	-390	-1181
-18	-305	-1337
15	-395	-1228
146	-435	-1146
199	-427	-1003
249	-492	-904
278	-455	-942
171	-382	-1032
83	-388	-1032
72	-408	-1006
4	-456	-993
-29	-557	-1006
-20	-521	-1308
-116	-259	-1557
-77	-180	-1269
56	-235	-836
79	-294	-464
79	-399	-522
25	-364	-861
-22	-402	-928
21	-450	-1386
14	-190	-1719
-16	-138	-1234
79	-383	-713
156	-496	-689
191	-441	-940
247	-412	-992
179	-577	-825
99	-705	-926
100	-761	-1282
-11	-611	-1474
-6	-484	-1332
89	-530	-945
10	-461	-836
-19	-406	-977
-14	-372	-845
-44	-381	-808
-57	-369	-900
-51	-337	-915
22	-432	-907
75	-528	-832
47	-553	-835
59	-560	-835
131	-567	-781
185	-663	-773
202	-734	-759
212	-671	-820
214	-619	-811
190	-632	-719
207	-626	-796
273	-570	-789
276	-556	-666
230	-582	-468
241	-583	-453
296	-582	-734
351	-597	-835
383	-624	-803
367	-655	-782
330	-660	-644
278	-627	-662
258	-549	-799
300	-569	-752
340	-668	-799
313	-679	-862
279	-660	-738
282	-601	-745
227	-523	-778
209	-536	-766
193	-576	-796
71	-619	-747
31	-624	-819
89	-600	-944
112	-762	-745
97	-928	-537
6	-835	-609
-58	-760	-591
-107	-805	-480
-209	-780	-543
-215	-714	-758
-146	-698	-978
-113	-726	-1004
-139	-725	-893
-143	-727	-837
-27	-727	-865
82	-664	-846
72	-600	-711
35	-578	-687
39	-550	-767
85	-538	-651
81	-611	-536
75	-638	-663
138	-584	-889
224	-608	-879
263	-645	-672
268	-622	-640
303	-644	-674
256	-672	-707
198	-683	-877
205	-746	-934
187	-826	-898
88	-807	-813
-40	-677	-624
-42	-600	-638
-39	-603	-745
-139	-596	-752
-119	-629	-645
31	-701	-686
12	-672	-835
-123	-670	-735
-145	-698	-743
-133	-574	-874
-125	-584	-721
-64	-681	-726
-92	-624	-1037
-157	-614	-847
-201	-717	-515
-263	-709	-813
-250	-575	-986
-180	-632	-719
-19	-803	-691
41	-742	-840
-2	-666	-856
25	-700	-958
-42	-567	-986
-79	-505	-737
57	-615	-680
115	-539	-845
82	-482	-815
142	-552	-731
211	-556	-730
199	-525	-749
181	-453	-793
229	-447	-791
334	-513	-831
412	-537	-823
425	-616	-681
353	-686	-654
221	-628	-778
182	-629	-862
234	-713	-853
205	-703	-843
97	-623	-905
13	-596	-886
-53	-588	-824
-127	-551	-839
-177	-515	-904
-202	-498	-944
-220	-495	-896
-235	-489	-929
-272	-485	-946
-212	-526	-885
-92	-573	-919
-52	-541	-1008
-53	-490	-965
-70	-489	-823
-73	-489	-827
-55	-484	-927
-42	-480	-955
-29	-492	-915
-20	-480	-899
-18	-454	-908
-7	-482	-940
14	-485	-1020
16	-463	-1022
-9	-420	-983
-17	-328	-1029
21	-318	-971
54	-417	-796
67	-460	-735
57	-515	-701
28	-640	-693
18	-664	-857
-24	-657	-966
-89	-617	-1027
-139	-544	-971
-201	-523	-799
-239	-508	-740
-270	-533	-708
-315	-495	-856
-346	-436	-977
-389	-500	-836
-419	-545	-823
-367	-509	-1001
-317	-482	-1068
-341	-439	-933
-325	-416	-772
-234	-453	-785
-186	-488	-825
-189	-522	-809
-185	-548	-870
-226	-567	-877
-267	-622	-934
-237	-654	-1135
-235	-648	-1128
-251	-617	-1037
-220	-565	-1013
-173	-530	-951
-103	-519	-913
-62	-462	-910
-67	-419	-811
-53	-466	-676
-82	-494	-738
-118	-544	-737
-153	-632	-840
-220	-597	-1126
-253	-601	-1071
-274	-644	-985
-299	-493	-1126
-306	-427	-1021
-293	-505	-838
-225	-483	-972
-182	-363	-1044
-237	-348	-828
-256	-477	-655
-190	-565	-781
-190	-568	-1150
-275	-436	-1336
-255	-329	-1006
-125	-413	-704
-70	-495	-671
-129	-527	-717
-153	-589	-850
-87	-622	-909
-59	-586	-935
-100	-498	-860
-161	-539	-781
-164	-625	-828
-86	-565	-874
-63	-499	-893
-134	-471	-812
-160	-508	-689
-89	-600	-667
-80	-622	-698
-155	-662	-767
-193	-661	-1016
-168	-510	-1216
-104	-366	-1070
-51	-312	-774
-23	-367	-581
-26	-447	-569
-102	-609	-680
-29	-743	-1202
58	-555	-1665
-82	-360	-1350
-120	-435	-904
-35	-495	-773
-1	-489	-778
-54	-486	-771
-104	-493	-845
-43	-436	-1027
-14	-340	-1007
-50	-364	-802
-59	-416	-691
-99	-494	-654
-79	-585	-798
-8	-616	-1193
-17	-500	-1416
-75	-382	-1185
-75	-382	-867
-46	-391	-716
-51	-457	-685
-12	-475	-883
-88	-460	-979
-123	-498	-997
-29	-507	-1121
-30	-502	-1153
-18	-490	-1147
34	-453	-1069
66	-416	-918
66	-394	-758
83	-462	-637
76	-538	-637
40	-567	-741
30	-574	-967
-48	-492	-1207
-107	-431	-1165
-63	-439	-937
-96	-486	-748
-144	-522	-798
-121	-532	-1022
-85	-529	-1208
-49	-445	-1309
-66	-348	-1179
-39	-340	-923
11	-370	-807
31	-406	-886
77	-472	-947
144	-508	-962
112	-441	-1080
12	-322	-1180
84	-273	-1139
200	-271	-951
193	-268	-708
159	-355	-490
112	-440	-470
-16	-460	-585
-16	-512	-937
99	-494	-1451
-9	-401	-1313
-74	-355	-912
-75	-370	-726
-114	-418	-702
-103	-507	-857
-53	-557	-1224
-16	-458	-1574
-105	-360	-1359
-17	-411	-1022
93	-479	-727
93	-495	-664
122	-413	-969
91	-368	-1018
131	-429	-916
183	-457	-901
92	-498	-904
17	-451	-1049
23	-605	-1034
166	-648	-1408
145	-254	-1715
-35	-130	-1048
58	-286	-558
98	-387	-499
73	-494	-664
40	-584	-883
-68	-524	-1131
-96	-479	-1260
-44	-554	-1061
-13	-571	-992
-47	-440	-968
-29	-279	-765
-8	-291	-642
5	-338	-681
-34	-366	-646
-130	-374	-710
-113	-390	-922
-37	-503	-1084
-18	-458	-1267
-36	-369	-1230
-38	-354	-1069
-45	-298	-1014
-43	-275	-983
-14	-324	-990
-8	-408	-1006
15	-465	-1023
59	-482	-1009
69	-551	-986
98	-550	-1102
129	-452	-1107
91	-406	-871
55	-375	-778
43	-329	-799
34	-315	-814
31	-337	-900
-36	-366	-892
-17	-504	-1114
86	-469	-1424
37	-264	-1209
-33	-272	-906
-21	-365	-844
-6	-491	-855
41	-513	-932
19	-468	-899
-33	-522	-936
-26	-525	-1063
-16	-458	-1083
29	-418	-1026
90	-411	-790
139	-369	-797
71	-295	-907
21	-312	-992
13	-358	-1110
-211	-322	-846
-361	-376	-563
-147	-554	-742
43	-607	-1077
-28	-525	-1184
-127	-505	-1001
-43	-517	-987
43	-405	-1199
36	-355	-1134
87	-498	-867
69	-548	-801
9	-520	-937
10	-591	-761
19	-616	-765
73	-491	-1082
105	-398	-986
82	-499	-721
70	-586	-641
20	-464	-795
61	-389	-986
164	-406	-1007
178	-377	-1055
146	-359	-1007
116	-438	-815
141	-511	-922
172	-421	-1082
161	-387	-1010
137	-433	-1038
110	-406	-1096
116	-441	-946
136	-492	-770
127	-448	-830
150	-414	-946
166	-417	-754
136	-473	-680
148	-463	-967
172	-437	-987
189	-540	-818
208	-552	-1000
188	-441	-1265
203	-427	-1134
233	-501	-782
223	-502	-792
238	-436	-881
221	-429	-744
171	-481	-760
192	-496	-925
204	-509	-986
182	-557	-837
180	-566	-721
152	-513	-848
156	-469	-907
209	-468	-949
214	-457	-1005
202	-462	-856
208	-500	-873
234	-489	-962
272	-532	-955
235	-521	-1059
193	-512	-961
221	-625	-743
219	-614	-875
184	-544	-1017
170	-553	-959
190	-565	-966
204	-470	-930
168	-417	-604
67	-479	-464
1	-450	-753
61	-449	-854
118	-596	-844
89	-621	-1053
25	-600	-999
27	-736	-686
103	-786	-776
141	-665	-1039
134	-608	-977
125	-602	-867
112	-545	-871
122	-575	-805
136	-648	-696
117	-618	-723
100	-582	-780
128	-607	-775
179	-620	-810
200	-597	-783
206	-570	-734
214	-589	-733
204	-585	-755
208	-614	-713
218	-648	-727
180	-629	-838
156	-689	-837
181	-702	-909
224	-686	-1010
311	-649	-1006
337	-603	-834
291	-574	-667
302	-491	-679
334	-474	-742
271	-541	-793
24	-665	-669
-97	-719	-770
74	-667	-1003
121	-577	-917
8	-567	-832
55	-442	-854
193	-305	-882
280	-549	-913
239	-466	-878
47	-338	-973
-36	-361	-1020
61	-273	-850
157	-353	-799
171	-288	-907
119	-272	-943
152	-306	-863
198	-124	-1110
236	82	-1212
171	-37	-929
100	-231	-919
229	-93	-1084
250	0	-1056
209	-58	-918
230	-21	-1038
246	-89	-1038
235	-58	-1050
210	83	-1274
146	-21	-1150
61	-49	-1046
65	11	-1155
34	-4	-1089
-14	43	-1061
-21	12	-948
-106	-56	-759
-132	114	-1020
-45	308	-1351
42	228	-1228
170	-4	-923
220	-180	-764
300	-300	-672
389	-185	-825
459	170	-1251
621	183	-1256
694	-58	-894
667	-63	-807
556	-52	-736
549	48	-634
501	102	-597
474	152	-431
645	405	-229
780	555	-21
877	688	189
815	792	215
807	979	-105
962	1258	-532
924	1333	-625
907	1211	-478
1019	996	-448
962	926	-552
949	1028	-579
934	934	-382
646	878	-317
412	972	-501
306	940	-659
111	930	-644
-43	959	-566
-90	873	-604
-65	717	-640
-50	613	-740
-96	695	-793
-56	626	-677
-6	575	-735
-111	619	-778
-294	421	-416
-403	516	-244
-369	750	-666
-453	895	-967
-341	785	-735
-434	680	-864
-445	607	-917
8	244	-461
-453	535	-821
-787	791	-968
-393	178	-317
-676	422	-868
-721	464	-1606
-163	-8	-1202
-21	444	-651
58	305	-253
-356	229	-356
-1021	807	-401
-554	694	-235
-325	837	-1048
-631	1257	-1347
-427	903	-403
-298	347	-161
-421	126	-459
-740	547	-559
-454	800	-622
-94	795	-977
-641	1045	-1218
-649	661	-783
-444	335	-694
-726	518	-712
-411	250	-292
-520	512	-752
-647	671	-770
-493	555	-536
-600	579	-825
-466	323	-746
-395	399	-772
-370	377	-715
-566	478	-817
-632	817	-731
-382	702	-567
-265	687	-685
-378	897	-747
-454	840	-757
-321	764	-654
-240	661	-605
-330	731	-523
-467	824	-425
-439	782	-510
-296	816	-761
-233	828	-820
-171	731	-533
-108	534	-477
-128	416	-716
-207	395	-759
-279	455	-755
-164	644	-895
-105	846	-831
-303	728	-602
-421	353	-481
-701	191	-277
-746	326	-151
269	867	-491
340	1442	-806
-391	1316	-870
-376	961	-957
-330	1001	-576
326	833	-353
559	577	-1066
-573	1014	-959
-724	1164	-279
-240	734	-490
-360	620	-647
-377	423	-243
-163	423	-326
316	994	-819
125	1005	-545
-148	828	-365
128	938	-621
-100	919	-592
-377	1037	-779
-115	1134	-790
19	947	-349
-290	688	-506
-515	654	-749
-100	817	-542
-57	842	-414
-619	889	-522
-273	1075	-757
271	1011	-672
67	912	-348
-23	880	-331
-167	696	-512
-150	710	-622
-123	1035	-655
-344	1162	-623
-240	970	-573
-265	715	-557
-130	612	-508
-5	686	-351
-37	517	-548
-60	789	-503
-5	745	-302
437	521	-833
169	1465	-975
-702	1445	-532
-410	901	-460
-60	1017	-502
-104	780	-525
-7	699	-517
120	853	-256
150	836	-139
-218	942	-273
-51	871	-357
-259	1153	-358
-452	1554	-565
-196	1387	-371
-291	1109	-229
-333	1039	-507
-272	1170	-281
-169	975	-237
-324	611	-333
36	532	-237
413	477	-44
124	653	-90
158	1043	-72
-26	839	272
-409	652	-125
18	1024	-430
153	1048	-150
-277	1217	-431
-99	1525	-497
79	1314	-168
-77	1152	-331
-143	1002	-287
-312	834	-160
-245	782	-237
-165	731	-157
-285	769	-298
-240	1023	-547
-193	1252	-388
-233	1172	-332
-292	975	-485
-236	827	-409
-105	603	-459
-86	642	-454
-57	855	-229
3	966	-191
14	1089	-196
-93	1067	-234
-216	1018	-378
-16	988	-443
-97	847	-495
-179	773	-508
7	817	-394
-77	859	-377
-31	937	-364
-92	1037	-302
-414	1108	-416
-282	1102	-458
-43	953	-373
-172	862	-360
-147	914	-239
-256	832	-238
-570	666	-426
-348	737	-343
-157	924	-265
-256	925	-371
-290	942	-484
-290	910	-428
-442	891	-457
-377	1168	-635
-56	1216	-467
-339	1037	-383
-370	1027	-443
-145	937	-416
-205	919	-550
-123	1097	-581
-147	1075	-430
-215	963	-426
-163	852	-408
-163	655	-350
-205	620	-425
-103	810	-487
-135	1024	-579
-191	1124	-623
-135	1104	-529
-202	1137	-540
-134	1123	-531
-251	888	-472
-334	776	-461
-239	875	-406
-245	843	-359
-193	823	-391
-266	976	-436
-275	1013	-464
-164	942	-496
-163	1007	-426
-94	1042	-254
-145	987	-252
-173	866	-335
41	798	-268
-86	936	-169
-231	1017	-69
-92	1141	-54
-146	1154	-35
-85	1122	-169
-114	1072	-213
-92	868	-82
33	823	-22
-589	682	245
-597	666	112
-144	974	-127
-153	1059	-91
-152	1086	-223
-179	1136	-158
-197	1008	-110
-194	978	-284
-158	885	-166
-243	866	-167
-286	1038	-230
-156	1118	-248
-119	1086	-340
-79	970	-231
-48	802	-253
-157	751	-374
-36	947	-435
71	1077	-318
-71	1058	-168
-177	974	-147
-94	822	-284
-15	777	-421
-118	809	-380
-44	822	-528
44	854	-650
113	950	-703
138	918	-630
93	868	-688
4	850	-745
47	658	-479
372	607	-692
169	661	-754
128	664	-706
248	784	-741
169	885	-792
232	781	-996
203	699	-876
355	686	-710
274	596	-571
83	677	-546
36	759	-480
-32	570	-102
22	583	-124
87	728	-382
41	632	-134
45	778	-3
195	1202	-174
198	1402	-314
122	1490	-539
257	1365	-360
309	1259	-86
248	1331	46
381	957	697
384	679	942
108	842	786
-108	822	1162
-10	967	927
376	1137	462
677	1088	415
591	1169	108
399	1005	137
580	949	19
852	940	112
761	721	502
521	730	221
632	760	91
724	681	131
479	680	-141
517	733	-112
513	827	-9
284	760	-85
174	819	68
42	1136	254
160	1278	535
492	1241	726
448	1260	500
401	1381	528
588	1056	613
-47	1266	418
-410	974	178
