A_X [mg]	A_Y [mg]	A_Z [mg]
169	-14	992
146	-45	1034
112	52	928
138	92	905
174	17	976
175	-46	1027
128	29	973
116	102	865
162	36	946
173	-24	1021
134	19	981
118	96	907
150	74	931
179	-14	1028
162	-20	1042
134	32	1009
127	77	932
155	51	957
178	-5	1029
153	-5	1028
121	48	976
118	84	934
143	45	972
175	-11	1013
159	7	1022
129	69	971
131	80	950
166	31	985
190	-13	1012
157	10	1009
119	81	957
131	83	945
172	13	990
175	-8	1029
134	21	1006
115	84	966
118	100	944
142	28	951
178	1	1015
152	6	1007
123	39	942
119	70	911
122	59	926
150	21	967
161	-8	989
150	37	985
131	81	959
131	79	952
174	25	985
183	-21	1039
133	25	1005
118	70	922
149	52	943
172	31	998
170	5	1023
155	6	1007
141	65	960
139	88	940
159	50	964
178	14	985
168	1	993
150	29	987
137	77	937
147	90	917
171	51	941
183	4	982
178	-3	999
155	30	957
140	76	923
154	88	909
191	49	952
202	20	994
174	28	973
166	54	924
178	74	930
180	49	952
199	16	968
207	16	1041
173	22	907
192	61	1045
122	53	711
