STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg]	A_Y [mg]	A_Z [mg]
-26	-32	1013
-25	-32	1012
-26	-32	1012
-26	-32	1012
-26	-32	1012
-26	-31	1013
-26	-32	1012
-26	-31	1013
-26	-32	1012
-26	-32	1013
-26	-32	1012
-26	-32	1012
-26	-32	1012
-26	-32	1012
-26	-32	1012
-25	-32	1012
-26	-32	1012
-26	-32	1013
-26	-32	1012
-26	-32	1012
-26	-32	1013
-26	-32	1012
-26	-31	1013
-26	-31	1012
-26	-32	1013
-26	-32	1012
-26	-32	1012
-26	-32	1012
-26	-32	1013
-26	-32	1012
-26	-32	1013
-25	-32	1012
-26	-32	1012
-26	-32	1013
-26	-31	1012
-26	-32	1012
-25	-32	1012
-26	-31	1012
-25	-32	1012
-26	-31	1012
-26	-32	1013
-25	-32	1012
-26	-32	1013
-26	-32	1012
-26	-31	1013
-26	-32	1012
-26	-32	1013
-26	-32	1013
-26	-31	1013
-26	-32	1012
-26	-32	1013
-26	-31	1012
-26	-32	1013
-26	-31	1012
-26	-32	1013
-26	-32	1012
-26	-32	1013
-26	-32	1013
-26	-32	1013
-27	-32	1012
-26	-32	1013
-27	-32	1013
-26	-32	1012
-26	-32	1012
-26	-32	1013
-26	-32	1012
-26	-32	1012
-26	-31	1012
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-31	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-31	1012
-26	-32	1012
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-31	1013
-26	-32	1012
-26	-32	1013
-25	-31	1012
-26	-32	1013
-26	-32	1012
-27	-31	1013
-26	-32	1012
-26	-32	1012
-25	-32	1012
-26	-31	1012
-25	-31	1012
-26	-31	1012
-26	-32	1013
-26	-32	1012
-26	-31	1012
-26	-31	1013
-26	-32	1012
-26	-32	1012
-26	-32	1012
-26	-32	1013
-26	-31	1012
-26	-32	1012
-26	-31	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1012
-26	-31	1013
-26	-32	1012
-26	-31	1014
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1012
-26	-31	1013
-26	-32	1012
-26	-31	1013
-26	-32	1013
-26	-31	1013
-27	-32	1013
-26	-32	1012
-26	-32	1014
-25	-32	1013
-26	-32	1013
-26	-32	1012
-26	-32	1013
-26	-32	1013
-25	-31	1013
-26	-32	1011
-26	-31	1012
-26	-32	1012
-26	-32	1012
-25	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1012
-26	-32	1012
-26	-32	1013
-26	-31	1012
-26	-32	1013
-26	-32	1012
-26	-32	1013
-26	-32	1012
-26	-32	1012
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1012
-26	-31	1013
-26	-32	1012
-26	-32	1013
-26	-32	1012
-26	-31	1013
-26	-31	1012
-26	-31	1013
-26	-31	1013
-26	-32	1012
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-31	1013
-26	-31	1013
-26	-31	1013
-26	-32	1013
-26	-32	1013
-26	-32	1012
-26	-32	1014
-26	-32	1013
-26	-31	1013
-27	-32	1013
-26	-32	1012
-26	-32	1014
-26	-32	1012
-26	-31	1014
-26	-32	1012
-26	-32	1014
-26	-32	1012
-26	-32	1014
-26	-32	1013
-26	-31	1014
-26	-32	1013
-26	-32	1013
-25	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1012
-26	-31	1013
-25	-32	1012
-26	-31	1014
-26	-32	1012
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-31	1013
-26	-32	1013
-26	-31	1013
-26	-32	1013
-26	-32	1013
-26	-32	1013
-26	-32	1012
-26	-32	1014
-26	-32	1012
-27	-32	1013
-26	-32	1012
-26	-33	1013
-26	-31	1013
-26	-32	1013
-26	-31	1012
-26	-32	1012
-25	-32	1012
-26	-32	1013
-26	-32	1012
-26	-32	1013
-26	-32	1013
-27	-32	1013
