A_X [mg]	A_Y [mg]	A_Z [mg]
2431	-217	-30
4154	1386	-113
3376	2065	-278
1620	1537	-550
411	1111	-648
-261	892	-613
-913	782	-506
-1215	662	-208
-1071	619	-141
-682	723	31
210	858	225
1861	1715	-239
3933	2548	-185
3658	1748	159
1774	479	-56
735	-317	-209
420	-745	-7
419	-904	312
419	-1219	401
504	-1017	306
960	-610	211
2776	-58	37
4263	1478	53
3277	2187	-84
1485	1519	-552
414	1140	-627
-217	806	-536
-713	594	-432
-1022	567	-213
-985	580	-86
-649	710	33
326	973	198
2390	1811	34
3833	2322	-2
2982	1439	360
1367	240	146
528	-287	-18
360	-513	292
388	-585	353
331	-950	330
385	-1026	249
797	-618	80
2192	-439	-57
3969	1242	-303
3597	2289	-437
1796	1659	-629
711	1326	-708
-32	706	-385
-581	389	-258
-1002	376	-131
-1235	339	10
-1026	540	16
-422	512	52
780	1230	-52
3115	2760	-447
4144	2619	-421
2191	1108	63
799	61	5
556	-562	64
540	-706	409
523	-1200	425
383	-1442	418
1022	-1097	77
2758	-209	-630
4347	2183	-941
3251	2580	-964
1473	1847	-868
577	1579	-664
-208	849	-417
-550	563	-196
-822	451	-10
-924	486	181
-821	575	106
-599	869	146
278	879	-43
2112	1835	-797
3817	2731	-949
3434	1502	-427
1598	315	-213
787	-390	-146
670	-807	141
479	-741	326
315	-1130	294
237	-791	211
745	-717	-22
2856	-168	-612
4832	2575	-948
3348	2524	-699
1065	1492	-759
65	1411	-694
-579	702	-344
-920	591	-215
-1128	463	-72
-1005	444	-82
-750	661	38
-297	719	141
979	1706	-269
3540	3095	-505
4207	2487	-223
2162	829	-81
907	-40	-137
558	-452	22
542	-657	308
448	-962	368
286	-1222	409
624	-817	305
1670	-557	-47
3616	574	-371
4310	2446	-621
2432	2244	-676
692	1669	-767
-1	1403	-697
-509	801	-483
-866	590	-281
-1144	385	-140
-1026	511	-79
-546	749	159
219	965	92
1659	2086	-201
3544	2814	-239
3459	1966	-63
1685	807	-67
831	-61	-147
750	-522	109
792	-765	344
645	-1077	442
715	-793	359
1038	-460	403
2408	273	159
3930	1846	-322
3080	2310	-378
1354	1671	-603
215	1027	-669
-486	594	-488
-873	414	-385
-1023	323	-222
-915	200	-267
-615	375	-138
-189	648	8
998	1348	-350
3015	2836	-148
3431	2634	90
2151	1126	-16
1049	264	103
605	-310	164
687	-632	313
716	-1164	380
698	-1350	286
882	-778	109
2099	-575	-303
3953	1217	-713
3914	2865	-855
2017	1964	-893
601	1540	-790
-77	1095	-508
-674	629	-250
-1139	423	28
-1322	222	149
-1001	571	200
-380	483	179
659	1055	-27
2739	2691	-109
4079	2542	-144
2676	1203	88
1045	399	183
679	-241	203
610	-519	437
709	-945	482
739	-1090	397
908	-630	168
1566	-638	-99
2980	765	-694
3409	1999	-950
2159	1481	-868
1029	1265	-953
350	912	-678
-140	611	-450
-516	447	-263
-782	358	-7
-778	408	167
-540	415	232
-107	453	155
1050	1275	37
2741	2417	-30
3228	2053	82
2106	1059	209
1093	396	199
788	-6	227
766	-186	282
724	-350	247
558	-594	223
593	-653	106
865	-417	-90
1887	-411	-173
3406	1128	-501
3155	2101	-554
1653	1253	-538
865	1210	-898
295	963	-778
-141	644	-562
-476	554	-290
-667	434	72
-653	401	366
-516	391	384
-125	372	422
1061	1079	369
2999	2390	-133
3451	2112	178
2033	1010	368
855	323	93
504	-106	109
498	-273	68
588	-503	62
722	-578	28
862	-440	-39
1052	-318	-223
2221	95	-500
3104	1413	-759
2376	1915	-847
1276	1174	-765
435	927	-563
-116	609	-257
-469	274	-115
-678	346	20
-609	329	215
-478	448	206
-138	554	164
800	966	-152
2317	2047	-579
3340	2213	-306
2417	1274	-31
1122	429	-78
647	6	34
503	-244	163
478	-475	248
462	-781	252
640	-841	152
855	-554	17
1957	-419	-303
3355	1060	-647
3105	2053	-682
1755	1335	-675
723	1138	-598
130	781	-291
-308	495	-117
-733	564	19
-856	431	197
-870	656	122
-400	717	198
761	1020	-33
2719	2138	-505
4174	2064	-102
2526	857	102
932	-43	-30
710	-402	175
442	-503	401
302	-791	416
125	-1104	348
247	-879	233
999	-571	-145
3181	-49	-387
4422	1978	-724
2790	2485	-883
1039	1365	-614
422	1091	-445
-231	674	-288
-869	575	-22
-1139	540	231
-1050	648	168
-759	754	28
300	1010	36
3034	2132	-431
4495	2426	-478
2719	1190	142
1052	-72	-102
446	-561	-132
210	-774	233
217	-835	213
333	-1230	309
453	-922	214
1012	-482	-70
2938	-388	-373
4072	1745	-782
2959	2156	-725
1446	1272	-639
357	1115	-481
-340	360	-162
-840	346	-56
-1288	457	124
-1042	568	-7
-652	850	71
558	1191	-16
2607	2080	-702
3706	2516	-319
2915	1505	284
1355	212	-244
827	-435	-246
594	-688	243
475	-880	346
533	-1306	295
686	-783	266
1194	-616	154
2809	-25	-202
4406	2313	-443
3132	2214	-558
1123	1487	-725
115	1273	-510
-601	552	-264
-1170	495	-88
-1366	534	125
-991	679	53
-534	899	229
888	1229	47
3212	2045	-537
4040	2174	229
2625	1040	579
1052	34	-209
465	-486	34
289	-667	459
271	-864	379
284	-1321	243
560	-742	218
1335	-758	68
3137	457	-545
3923	2478	-685
2214	1542	-392
804	1129	-496
86	868	-286
-435	260	-96
-777	515	31
-891	475	131
-716	628	33
-363	734	84
1077	985	-263
2997	2276	-426
3472	2212	59
2142	803	156
855	-64	-61
522	-614	158
404	-643	421
324	-992	251
389	-1288	83
700	-649	163
1915	-681	-262
3781	1198	-843
3532	2535	-720
1602	1259	-517
582	1161	-403
-68	693	-98
-527	377	26
-773	642	135
-834	461	162
-786	662	-41
-327	615	131
1094	880	-237
3112	2130	-729
3993	2074	-47
2383	891	-20
918	22	-200
440	-449	139
308	-521	200
426	-1037	201
573	-1304	140
864	-869	191
1541	-738	-99
3655	593	-817
3831	2098	-725
1878	1845	-551
649	1243	-691
-219	778	-349
-655	438	-162
-844	463	-51
-755	440	55
-624	570	-5
-134	696	122
1173	1152	-146
2964	2165	-290
3551	2082	225
2146	879	182
928	-40	-35
485	-468	101
467	-655	242
496	-937	225
454	-1114	168
614	-782	257
1457	-452	-38
3260	470	-566
3797	1918	-541
2428	1805	-564
954	1016	-678
119	768	-367
-381	480	-231
-739	542	-200
-919	572	-33
-815	572	-70
-518	846	28
61	634	73
2019	1581	-406
4058	2433	-417
3564	1159	-54
1694	199	-145
552	-342	-96
211	-807	103
382	-846	221
538	-1154	308
409	-832	235
1000	-816	-56
2997	-440	-575
4342	1567	-691
3090	1686	-392
1199	1238	-628
29	1258	-765
-613	761	-496
-868	723	-232
-865	684	-106
-659	550	-33
-179	443	193
1148	424	77
2543	1174	252
3427	1756	262
3018	1142	-140
1539	405	-165
619	-48	-121
224	-387	9
213	-637	300
392	-975	589
534	-820	463
939	-1043	286
2808	-235	-192
4441	1579	-672
3241	1673	-650
1314	1505	-903
206	1234	-710
-464	929	-398
-894	802	-164
-1091	512	117
-1110	643	79
-792	721	163
-274	655	127
1092	1623	-305
3924	2983	-771
4246	2256	-682
2121	756	-271
774	-98	2
328	-653	270
410	-855	491
385	-1177	458
510	-1004	284
802	-667	23
2697	303	-599
4095	2088	-903
2840	2555	-879
1317	1862	-936
214	1289	-542
-360	713	-223
-843	396	-90
-1037	328	209
-1005	310	146
-692	513	81
-147	953	158
1844	2077	-190
4462	2868	-153
2810	1852	449
647	461	588
881	-208	195
797	-750	96
407	-943	201
317	-972	340
525	-853	371
760	-539	169
1903	-498	261
3405	785	-468
3111	2141	-683
1534	1791	-96
572	1176	-389
61	734	-403
-607	529	-162
-1025	493	-11
-957	433	81
-748	670	94
-203	807	-5
1936	1719	-292
4020	2723	-132
3240	1588	247
1449	213	34
633	-350	-71
436	-739	237
374	-808	488
422	-1145	429
444	-924	279
926	-633	92
2774	-415	-415
4113	1658	-545
2995	2014	-473
1115	1230	-706
34	1264	-610
-607	687	-302
-929	640	-117
-876	667	80
-646	661	25
-392	949	46
465	1109	108
1979	1835	-403
3265	2509	-424
3009	1749	50
1503	660	-90
744	57	-58
661	-290	270
569	-468	383
420	-1046	501
362	-1087	366
754	-732	364
2112	-336	58
3669	1094	-682
3375	1877	-463
1849	1672	-517
708	1272	-769
103	735	-526
-418	670	-548
-861	732	-309
-1072	607	-95
-936	776	-103
-197	894	243
1030	1154	89
3285	2026	-150
4028	1904	217
2272	709	178
938	-71	-74
422	-527	53
357	-685	250
