A_X [mg]	A_Y [mg]	A_Z [mg]
402	-820	562
456	-745	480
509	-731	498
528	-698	527
528	-701	487
549	-696	553
515	-645	527
540	-695	499
550	-663	480
560	-688	462
567	-708	437
579	-675	457
600	-698	460
602	-673	422
629	-648	443
620	-650	429
604	-679	428
597	-684	419
600	-682	408
617	-670	420
624	-652	413
628	-675	412
621	-676	407
613	-673	405
617	-692	408
612	-686	408
615	-678	414
615	-675	404
613	-678	401
621	-685	407
608	-685	391
608	-700	400
617	-675	412
617	-681	398
616	-691	401
613	-674	408
611	-697	394
610	-685	394
619	-686	405
615	-688	392
613	-679	394
614	-698	408
604	-690	397
610	-681	397
622	-690	407
618	-678	403
615	-683	398
610	-686	396
610	-686	402
616	-695	400
610	-683	398
613	-674	407
620	-683	402
614	-690	400
619	-684	406
609	-687	394
610	-686	405
621	-675	411
616	-685	395
619	-687	400
612	-679	399
616	-687	400
617	-682	395
614	-681	393
618	-686	405
617	-677	403
623	-684	398
619	-685	401
617	-678	398
615	-685	395
614	-685	404
620	-687	408
617	-682	397
618	-678	394
622	-693	401
613	-684	399
618	-678	399
618	-687	401
614	-680	400
618	-684	400
612	-685	401
613	-675	403
619	-684	398
613	-681	403
617	-680	407
616	-679	395
617	-680	398
620	-682	406
614	-682	401
619	-689	403
616	-676	402
617	-678	400
613	-680	399
614	-684	403
617	-683	402
614	-684	400
621	-689	404
620	-673	406
622	-683	410
615	-677	398
614	-679	398
617	-692	402
613	-679	400
623	-679	405
622	-681	399
618	-681	401
619	-684	404
615	-690	400
616	-678	404
620	-673	402
618	-682	398
619	-680	403
618	-684	401
616	-683	397
618	-683	404
619	-681	400
615	-675	398
619	-685	406
616	-688	399
610	-680	397
620	-683	404
613	-684	397
617	-680	404
615	-683	403
611	-681	400
619	-685	405
612	-688	398
619	-680	405
615	-685	403
616	-680	404
616	-680	407
609	-684	403
612	-683	404
614	-681	405
618	-672	405
618	-686	403
610	-685	406
611	-677	405
617	-686	406
614	-681	409
615	-682	405
614	-684	402
612	-675	407
618	-687	407
611	-682	400
615	-673	408
615	-682	404
607	-688	402
