A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
157.136 	 984.296 	 -190.32 	1.96 	 -2.94 	 49.28 	
117.12 	 976.488 	 -178.12 	3.5 	 -2.24 	 60.48 	
144.448 	 1033.1 	 -183.488 	-8.26 	 0.77 	 22.89 	
251.808 	 809.104 	 -203.008 	-15.19 	 -7.21 	 -45.99 	
81.496 	 1010.16 	 -164.944 	-22.54 	 -17.01 	 -99.19 	
335.256 	 821.792 	 -192.272 	-23.1 	 -23.8 	 -109.13 	
43.92 	 998.936 	 -154.696 	-2.03 	 6.02 	 0.42 	
-30.744 	 1019.43 	 -140.056 	13.37 	 14.21 	 61.88 	
65.88 	 1073.11 	 -147.376 	15.33 	 19.6 	 74.2 	
61.976 	 992.592 	 -159.576 	-1.89 	 19.18 	 25.76 	
155.184 	 913.048 	 -156.16 	-21.98 	 0.21 	 -47.95 	
80.52 	 920.368 	 -131.76 	-36.05 	 -13.65 	 -106.47 	
375.76 	 961.848 	 -144.448 	-24.5 	 -11.62 	 -88.34 	
-170.312 	 979.904 	 -57.584 	1.68 	 8.89 	 9.59 	
-10.736 	 1012.6 	 -94.672 	16.94 	 10.43 	 58.03 	
25.864 	 1071.65 	 -115.656 	16.94 	 19.25 	 56.42 	
-40.504 	 980.392 	 -97.6 	0.98 	 15.96 	 -5.6 	
13.664 	 935.496 	 -115.168 	-17.08 	 -7.35 	 -72.1 	
-34.16 	 931.592 	 -75.64 	-30.31 	 -27.02 	 -119.98 	
143.472 	 1090.19 	 -104.92 	-14.91 	 -25.76 	 -73.57 	
-299.632 	 1057.5 	 -41.968 	10.01 	 -7.77 	 30.73 	
-101.504 	 1010.65 	 -80.032 	20.37 	 -6.65 	 60.41 	
-33.672 	 1002.35 	 -102.48 	16.38 	 -1.54 	 43.61 	
-62.952 	 961.36 	 -109.8 	7.98 	 -1.33 	 18.62 	
-61 	 942.328 	 -102.968 	0.56 	 -8.33 	 -2.73 	
-21.96 	 964.776 	 -101.504 	-2.52 	 -13.44 	 -8.47 	
1.464 	 997.96 	 -104.432 	-2.38 	 -13.23 	 -5.18 	
-4.88 	 1012.11 	 -100.528 	-1.19 	 -9.8 	 -5.74 	
1.464 	 991.128 	 -107.848 	1.19 	 -5.88 	 -7.56 	
-15.616 	 973.56 	 -115.168 	3.22 	 -1.19 	 -7.63 	
-29.768 	 953.552 	 -122 	4.69 	 1.4 	 -7.98 	
-28.304 	 997.472 	 -128.832 	4.55 	 3.43 	 -5.6 	
-20.496 	 996.008 	 -129.808 	2.8 	 5.95 	 -3.43 	
-11.712 	 995.52 	 -133.712 	2.94 	 10.22 	 -1.33 	
-29.28 	 990.64 	 -132.248 	3.99 	 13.37 	 -0.49 	
-47.824 	 976.488 	 -132.248 	4.27 	 13.3 	 -3.15 	
-45.872 	 976.976 	 -135.176 	4.41 	 11.48 	 -4.62 	
-59.048 	 981.368 	 -128.832 	3.36 	 8.82 	 -7 	
-45.872 	 980.88 	 -132.248 	1.68 	 6.09 	 -9.1 	
-64.416 	 991.128 	 -134.2 	1.26 	 5.32 	 -9.24 	
-79.056 	 986.248 	 -129.808 	0.14 	 5.67 	 -9.52 	
-71.736 	 986.736 	 -138.592 	0.35 	 6.79 	 -8.82 	
-60.024 	 982.344 	 -142.496 	0.49 	 10.29 	 -6.86 	
-29.28 	 980.392 	 -146.4 	0.84 	 17.36 	 -4.97 	
100.04 	 970.144 	 -178.12 	2.38 	 33.11 	 -1.12 	
101.504 	 956.48 	 -214.232 	6.72 	 66.43 	 1.19 	
66.368 	 958.92 	 -235.216 	10.5 	 96.04 	 1.26 	
-25.864 	 974.536 	 -243.024 	11.48 	 114.73 	 -1.68 	
-96.624 	 985.272 	 -229.848 	9.52 	 117.04 	 -5.53 	
-162.992 	 995.52 	 -206.424 	5.46 	 104.09 	 -8.26 	
-194.712 	 1003.82 	 -170.8 	0.49 	 79.52 	 -7.21 	
-138.592 	 998.448 	 -160.552 	-3.78 	 52.36 	 -3.08 	
-89.304 	 985.76 	 -149.816 	-4.41 	 32.48 	 4.06 	
-40.016 	 981.368 	 -157.624 	-2.73 	 19.32 	 13.65 	
-25.864 	 984.784 	 -154.696 	-3.15 	 11.2 	 24.29 	
-52.216 	 1016.02 	 -143.472 	-12.53 	 5.53 	 4.34 	
-22.936 	 929.152 	 -148.352 	-19.11 	 -12.11 	 -55.02 	
-15.616 	 985.76 	 -148.352 	-28.35 	 -27.72 	 -97.44 	
194.224 	 1067.26 	 -178.608 	-16.24 	 -13.44 	 -38.08 	
-188.368 	 1017.48 	 -114.192 	0.42 	 10.78 	 50.54 	
-5.368 	 1027.73 	 -127.856 	8.96 	 22.47 	 84.07 	
-79.056 	 994.056 	 -96.136 	1.33 	 28.84 	 48.02 	
-49.776 	 865.712 	 -98.576 	-15.54 	 9.52 	 -29.47 	
-3.904 	 884.256 	 -80.032 	-21 	 -14 	 -71.05 	
31.72 	 1087.75 	 -65.88 	-7.84 	 -11.62 	 -24.22 	
-169.336 	 1046.27 	 -53.192 	10.64 	 -0.14 	 55.3 	
-22.936 	 1039.93 	 -66.856 	19.39 	 4.06 	 77.28 	
24.888 	 992.104 	 -115.656 	6.86 	 0.14 	 14.7 	
88.328 	 894.504 	 -110.288 	-5.18 	 -18.83 	 -56.91 	
319.64 	 907.192 	 -141.52 	-8.26 	 -28.77 	 -92.96 	
-207.888 	 1030.17 	 -70.272 	5.39 	 -1.68 	 12.88 	
-151.28 	 973.56 	 -74.176 	21.42 	 9.87 	 82.81 	
-114.68 	 1034.07 	 -129.808 	24.22 	 3.36 	 53.83 	
12.2 	 982.832 	 -197.64 	13.51 	 -21.28 	 -4.06 	
-84.912 	 976.488 	 -148.352 	0.21 	 -40.25 	 -48.16 	
-176.656 	 1034.07 	 -136.152 	-8.82 	 -55.58 	 -53.13 	
-305.976 	 938.912 	 -107.848 	-7.49 	 -74.97 	 -23.03 	
-156.648 	 982.344 	 -135.664 	0.14 	 -94.22 	 2.59 	
-64.904 	 975.512 	 -162.504 	6.72 	 -100.38 	 20.93 	
-19.52 	 976.488 	 -180.072 	11.41 	 -97.37 	 25.55 	
48.8 	 1013.09 	 -187.88 	11.83 	 -87.22 	 22.47 	
70.272 	 972.096 	 -179.096 	8.75 	 -70.35 	 23.87 	
67.832 	 966.24 	 -178.12 	7.56 	 -54.6 	 25.83 	
52.704 	 996.984 	 -166.408 	5.11 	 -43.33 	 23.03 	
43.432 	 953.064 	 -167.384 	3.64 	 -34.86 	 18.9 	
40.016 	 997.96 	 -155.672 	2.94 	 -27.79 	 17.71 	
-0.976 	 966.24 	 -162.016 	3.01 	 -24.01 	 16.17 	
-15.616 	 960.384 	 -168.848 	5.18 	 -25.34 	 15.05 	
-19.52 	 979.416 	 -171.776 	5.81 	 -27.65 	 15.4 	
-5.856 	 974.048 	 -175.192 	3.99 	 -29.75 	 11.55 	
21.96 	 984.296 	 -181.048 	3.29 	 -29.12 	 10.08 	
34.16 	 979.904 	 -193.248 	2.73 	 -26.74 	 11.34 	
54.168 	 982.344 	 -187.392 	1.89 	 -22.96 	 9.31 	
68.808 	 959.896 	 -186.416 	2.8 	 -17.99 	 9.1 	
66.856 	 962.336 	 -183 	5.25 	 -13.02 	 8.68 	
80.52 	 978.928 	 -192.76 	5.25 	 -9.1 	 6.02 	
69.296 	 966.24 	 -195.2 	5.67 	 -6.72 	 6.02 	
70.272 	 973.072 	 -202.032 	5.74 	 -5.81 	 4.76 	
66.368 	 964.776 	 -202.032 	5.04 	 -5.11 	 2.8 	
65.392 	 980.88 	 -202.52 	3.99 	 -3.57 	 2.24 	
58.072 	 971.12 	 -201.056 	2.03 	 -1.47 	 0.77 	
53.192 	 961.848 	 -205.448 	1.26 	 -1.33 	 2.52 	
57.584 	 981.368 	 -205.448 	2.52 	 -3.5 	 7.91 	
95.16 	 976.488 	 -198.616 	1.26 	 -5.18 	 8.54 	
127.368 	 953.064 	 -206.424 	2.66 	 -1.4 	 17.85 	
75.152 	 982.832 	 -201.544 	5.81 	 2.17 	 33.32 	
78.568 	 992.104 	 -189.344 	4.9 	 -0.42 	 37.66 	
120.536 	 967.704 	 -192.76 	0.84 	 -3.36 	 24.78 	
160.064 	 949.648 	 -205.448 	-1.61 	 -4.76 	 11.69 	
155.184 	 932.08 	 -210.816 	-0.84 	 -4.41 	 5.18 	
166.896 	 976.976 	 -211.304 	-0.84 	 -3.71 	 -0.49 	
121.024 	 967.704 	 -198.128 	-6.16 	 -3.5 	 -18.97 	
132.736 	 989.176 	 -188.856 	-15.26 	 -6.09 	 -60.06 	
159.576 	 956.968 	 -220.576 	-28 	 -7.35 	 -110.53 	
131.76 	 840.824 	 -234.728 	-24.08 	 -9.45 	 -126.77 	
-79.544 	 927.2 	 -163.48 	7.42 	 6.79 	 10.01 	
-309.392 	 1032.61 	 -113.216 	22.19 	 7.77 	 91 	
-135.664 	 1005.28 	 -149.328 	11.83 	 -0.77 	 64.54 	
146.888 	 856.928 	 -191.784 	1.4 	 -11.55 	 -19.74 	
113.704 	 917.928 	 -218.136 	-0.07 	 -10.22 	 -61.11 	
-161.528 	 1083.36 	 -211.304 	2.24 	 -16.87 	 3.29 	
-44.896 	 1028.7 	 -208.864 	11.13 	 -17.36 	 86.17 	
-78.08 	 1002.84 	 -156.16 	6.58 	 -8.68 	 85.19 	
244.488 	 822.768 	 -194.224 	-8.89 	 -21.35 	 -26.53 	
54.656 	 929.152 	 -179.096 	-15.89 	 -24.5 	 -93.17 	
-25.864 	 995.52 	 -206.912 	-23.1 	 -36.12 	 -103.32 	
-296.704 	 989.176 	 -142.496 	-10.85 	 -37.38 	 -10.36 	
-131.76 	 1028.22 	 -157.136 	3.01 	 -30.73 	 67.41 	
-192.76 	 951.112 	 -145.424 	10.92 	 -29.75 	 97.44 	
29.28 	 1007.72 	 -185.44 	2.8 	 -49.63 	 50.68 	
118.584 	 960.872 	 -201.544 	-8.26 	 -66.29 	 -2.45 	
116.144 	 964.288 	 -208.864 	-13.37 	 -73.43 	 -21.56 	
44.408 	 968.192 	 -164.944 	-10.08 	 -72.17 	 4.2 	
47.336 	 986.736 	 -137.128 	-9.45 	 -73.85 	 19.32 	
106.872 	 999.912 	 -139.08 	-9.24 	 -76.37 	 23.38 	
145.912 	 988.2 	 -135.176 	-11.2 	 -75.81 	 22.12 	
167.872 	 986.248 	 -143.96 	-9.94 	 -72.59 	 17.64 	
171.776 	 961.848 	 -165.432 	-7.49 	 -66.57 	 10.29 	
168.848 	 940.376 	 -190.32 	-3.5 	 -60.97 	 5.74 	
148.352 	 955.992 	 -195.2 	-0.14 	 -55.72 	 7.14 	
141.52 	 966.728 	 -204.472 	0.63 	 -52.29 	 9.8 	
165.432 	 948.184 	 -203.008 	0.28 	 -51.45 	 11.2 	
168.848 	 948.184 	 -202.032 	1.05 	 -50.4 	 13.44 	
170.312 	 961.36 	 -196.176 	0 	 -50.47 	 13.23 	
140.056 	 942.328 	 -201.056 	-0.7 	 -51.94 	 10.99 	
143.96 	 961.848 	 -202.52 	0 	 -57.4 	 9.24 	
157.624 	 985.272 	 -208.376 	-3.01 	 -60.62 	 9.94 	
185.44 	 986.736 	 -200.568 	-7.28 	 -61.32 	 8.89 	
199.104 	 1004.79 	 -193.736 	-11.48 	 -57.05 	 7.42 	
150.304 	 967.704 	 -168.848 	-11.97 	 -52.85 	 6.86 	
137.128 	 986.736 	 -150.792 	-10.99 	 -51.45 	 6.79 	
102.968 	 1012.6 	 -127.368 	-8.96 	 -53.2 	 5.11 	
94.672 	 1083.36 	 -122 	-10.29 	 -51.94 	 0.91 	
66.368 	 1055.06 	 -104.92 	-11.34 	 -48.37 	 -2.66 	
5.856 	 1111.66 	 -99.552 	-9.24 	 -41.23 	 -4.97 	
-1.464 	 1242.94 	 -107.36 	-6.44 	 -36.82 	 -8.96 	
-19.032 	 1168.76 	 -94.672 	-4.13 	 -30.38 	 -5.39 	
-52.216 	 1163.88 	 -64.904 	0.91 	 -23.94 	 4.34 	
-20.984 	 1266.85 	 -61 	2.17 	 -22.61 	 7.7 	
-74.176 	 1185.84 	 -21.96 	0.63 	 -19.46 	 6.51 	
-61 	 1189.26 	 -31.72 	4.2 	 -18.13 	 4.69 	
-43.432 	 1130.21 	 -39.528 	8.05 	 -14.42 	 8.47 	
-20.496 	 1054.08 	 -72.224 	13.37 	 -12.25 	 16.24 	
46.848 	 1065.79 	 -102.48 	13.93 	 -9.66 	 21.84 	
61 	 953.552 	 -118.584 	8.4 	 -6.51 	 22.96 	
55.632 	 869.128 	 -136.64 	0.42 	 -3.5 	 8.61 	
0.488 	 837.896 	 -162.992 	-16.52 	 -9.52 	 -55.93 	
-73.688 	 668.072 	 -145.912 	-33.04 	 -17.08 	 -134.68 	
141.52 	 558.272 	 -197.64 	-32.2 	 -15.75 	 -150.92 	
-401.624 	 695.888 	 -145.424 	11.69 	 18.69 	 27.58 	
-199.592 	 761.768 	 -202.032 	30.31 	 21.42 	 105.91 	
-88.816 	 951.112 	 -226.432 	17.36 	 14.49 	 88.41 	
116.144 	 887.672 	 -252.296 	-13.58 	 -1.96 	 -2.8 	
174.216 	 897.92 	 -229.848 	-32.13 	 -6.79 	 -75.95 	
182.512 	 875.96 	 -209.352 	-25.97 	 0.56 	 -67.76 	
-230.824 	 929.152 	 -149.328 	4.69 	 12.25 	 45.15 	
-30.256 	 912.072 	 -164.944 	21.7 	 16.66 	 105.07 	
132.736 	 960.384 	 -206.424 	5.95 	 12.46 	 49.21 	
395.768 	 860.344 	 -257.664 	-19.88 	 3.92 	 -37.17 	
379.664 	 776.408 	 -224.48 	-32.13 	 2.24 	 -91.84 	
-220.576 	 988.2 	 -125.904 	-14.98 	 11.62 	 -3.64 	
-73.688 	 990.152 	 -153.72 	4.69 	 10.64 	 68.53 	
37.576 	 1045.78 	 -160.552 	6.65 	 18.97 	 76.23 	
242.048 	 941.84 	 -201.056 	-6.51 	 23.59 	 37.8 	
303.048 	 964.288 	 -192.76 	-13.51 	 25.06 	 8.26 	
341.6 	 992.592 	 -165.92 	-17.29 	 29.82 	 -7.35 	
226.92 	 1130.7 	 -144.936 	-14.56 	 38.36 	 -7.21 	
171.776 	 1167.3 	 -97.112 	-14.07 	 40.11 	 2.17 	
107.36 	 1100.44 	 -16.592 	-17.57 	 43.96 	 6.79 	
39.528 	 912.072 	 81.496 	-17.5 	 46.55 	 5.46 	
67.832 	 930.128 	 107.36 	-8.4 	 46.97 	 16.59 	
67.832 	 1004.79 	 155.672 	0.49 	 44.94 	 14.63 	
13.664 	 885.232 	 157.624 	10.01 	 36.75 	 2.66 	
70.76 	 941.84 	 93.208 	20.37 	 23.45 	 -9.87 	
138.592 	 873.032 	 27.816 	24.78 	 22.47 	 -10.71 	
156.648 	 896.456 	 0 	29.54 	 27.16 	 -1.61 	
171.288 	 925.248 	 -12.2 	28.77 	 30.38 	 2.38 	
163.48 	 965.752 	 -32.208 	24.29 	 30.1 	 -1.4 	
163.968 	 935.008 	 -41.48 	20.58 	 28.35 	 -5.67 	
145.912 	 891.576 	 -38.064 	18.83 	 28.21 	 -5.6 	
143.472 	 968.68 	 -38.552 	15.61 	 31.29 	 -5.95 	
194.224 	 984.296 	 -72.712 	17.08 	 37.45 	 -6.09 	
189.832 	 1070.67 	 -87.352 	21.98 	 44.52 	 -2.87 	
284.016 	 1244.89 	 -174.704 	21.7 	 55.93 	 -5.11 	
157.624 	 1095.56 	 -229.848 	26.11 	 67.48 	 -10.71 	
132.248 	 835.944 	 -257.664 	27.86 	 72.59 	 -10.64 	
191.296 	 1071.16 	 -349.896 	23.59 	 77.14 	 5.53 	
59.536 	 954.04 	 -371.856 	17.71 	 78.54 	 8.19 	
132.248 	 996.008 	 -377.712 	10.64 	 70.98 	 3.22 	
111.752 	 987.712 	 -332.328 	2.38 	 65.66 	 7.35 	
129.32 	 884.744 	 -293.776 	-4.69 	 58.38 	 12.11 	
106.872 	 816.912 	 -240.584 	-7.21 	 48.65 	 18.69 	
184.464 	 810.568 	 -221.064 	-4.97 	 37.1 	 20.51 	
133.712 	 878.888 	 -203.008 	-6.37 	 27.65 	 1.75 	
198.616 	 844.728 	 -220.088 	-15.75 	 12.32 	 -53.97 	
84.424 	 850.096 	 -204.96 	-26.88 	 -6.3 	 -113.33 	
143.472 	 1033.58 	 -213.256 	-31.64 	 -23.66 	 -139.23 	
299.144 	 1008.21 	 -234.728 	-7.49 	 0.63 	 -36.12 	
-175.192 	 1197.55 	 -190.808 	22.82 	 20.16 	 62.37 	
-21.472 	 1278.56 	 -107.848 	23.38 	 19.88 	 96.95 	
-39.04 	 1150.22 	 -31.72 	-20.58 	 4.83 	 22.96 	
427 	 920.368 	 -13.176 	-41.65 	 -1.89 	 -44.66 	
40.504 	 754.936 	 134.688 	-38.99 	 -2.38 	 -97.09 	
-172.752 	 944.28 	 212.768 	0.35 	 -0.49 	 -30.66 	
-318.664 	 1016.02 	 145.912 	44.94 	 -13.72 	 84.98 	
-103.944 	 979.416 	 -20.008 	50.54 	 -19.46 	 117.53 	
327.448 	 844.24 	 -101.504 	16.17 	 -22.12 	 4.97 	
521.672 	 879.376 	 -134.688 	-3.57 	 -1.12 	 -70.42 	
257.664 	 779.336 	 -89.792 	-12.81 	 9.24 	 -104.09 	
-163.48 	 922.32 	 11.224 	4.69 	 14.77 	 -19.11 	
14.64 	 941.352 	 -32.208 	22.54 	 16.87 	 46.9 	
85.888 	 1062.38 	 -90.28 	23.94 	 28 	 59.85 	
223.504 	 1039.44 	 -119.56 	10.29 	 39.13 	 24.15 	
223.992 	 1116.54 	 -144.448 	-1.54 	 45.36 	 -3.43 	
271.816 	 1256.11 	 -168.36 	-12.46 	 48.65 	 -20.3 	
141.52 	 1151.19 	 -190.32 	-13.44 	 56.63 	 -23.38 	
51.24 	 801.784 	 -212.768 	-1.96 	 62.79 	 -16.03 	
139.568 	 1016.99 	 -279.136 	4.34 	 69.44 	 5.81 	
2.44 	 981.368 	 -287.92 	-1.4 	 75.18 	 1.82 	
30.744 	 993.568 	 -264.984 	-7.56 	 73.92 	 -8.05 	
34.16 	 977.464 	 -214.232 	-16.45 	 72.52 	 -10.92 	
-42.456 	 876.936 	 -135.664 	-20.44 	 66.64 	 -10.78 	
-6.832 	 851.56 	 -94.672 	-18.2 	 51.38 	 -5.46 	
22.448 	 832.528 	 -72.224 	-16.94 	 39.06 	 2.59 	
22.936 	 849.608 	 -70.272 	-14.28 	 26.46 	 4.97 	
16.592 	 810.568 	 -60.512 	-9.38 	 14.35 	 3.92 	
1.464 	 934.52 	 -97.112 	0.35 	 2.8 	 4.97 	
130.296 	 1119.47 	 -95.648 	4.48 	 -6.02 	 4.83 	
192.272 	 1040.9 	 -79.056 	0.42 	 -4.13 	 14 	
152.744 	 1182.91 	 -42.944 	-1.12 	 -4.9 	 13.65 	
264.008 	 1155.58 	 22.448 	-6.86 	 2.38 	 3.85 	
353.312 	 851.56 	 106.872 	-4.2 	 27.86 	 -4.69 	
395.28 	 849.12 	 34.648 	17.5 	 79.52 	 -1.96 	
226.92 	 1002.35 	 23.912 	30.31 	 117.53 	 1.4 	
-83.936 	 945.256 	 29.768 	33.11 	 126.91 	 -9.52 	
-172.752 	 865.224 	 31.232 	40.39 	 103.18 	 -20.23 	
-108.824 	 929.152 	 2.928 	44.66 	 71.89 	 -19.74 	
-94.184 	 947.208 	 -7.32 	38.78 	 45.78 	 -6.65 	
-4.88 	 957.456 	 -19.52 	30.17 	 20.79 	 13.16 	
68.808 	 944.768 	 -27.816 	21.7 	 4.2 	 33.04 	
119.072 	 860.344 	 -37.088 	17.92 	 -2.73 	 46.69 	
159.088 	 964.288 	 -40.016 	16.1 	 -5.39 	 53.34 	
359.168 	 1044.81 	 -103.456 	11.55 	 4.97 	 46.48 	
300.12 	 1057.01 	 -89.792 	5.74 	 12.74 	 22.75 	
319.64 	 1188.28 	 -138.104 	-10.43 	 1.89 	 -39.55 	
145.912 	 1137.53 	 -153.232 	-21.49 	 -12.11 	 -119.7 	
6.832 	 862.296 	 -158.112 	-25.48 	 -29.12 	 -184.31 	
730.536 	 1430.33 	 -408.944 	-21.42 	 4.9 	 -63.28 	
-522.16 	 1025.29 	 -200.568 	8.75 	 55.72 	 71.54 	
-44.896 	 999.424 	 -248.392 	18.2 	 48.37 	 85.54 	
-63.44 	 1056.52 	 -195.688 	-14.63 	 30.52 	 -0.21 	
89.304 	 802.272 	 -111.752 	-43.19 	 -2.8 	 -88.13 	
328.424 	 696.376 	 -37.576 	-33.6 	 -17.43 	 -88.2 	
-176.656 	 848.144 	 -7.808 	2.38 	 13.02 	 41.09 	
-185.928 	 897.92 	 -40.992 	24.78 	 27.02 	 97.93 	
95.16 	 1008.21 	 -174.216 	0.63 	 5.18 	 16.03 	
262.544 	 868.64 	 -178.608 	-22.12 	 -15.75 	 -56.84 	
265.472 	 1179.5 	 -105.896 	-25.41 	 -8.4 	 -49.91 	
-189.832 	 1030.17 	 -32.696 	-6.65 	 10.01 	 49.14 	
-147.864 	 1192.67 	 -59.048 	10.01 	 16.8 	 92.61 	
148.352 	 1401.05 	 -57.096 	-17.99 	 0.28 	 44.24 	
160.064 	 916.952 	 149.328 	-43.61 	 -5.32 	 0.63 	
97.6 	 862.784 	 243.024 	-29.12 	 -12.95 	 2.31 	
-31.72 	 863.76 	 244.976 	-6.44 	 -22.12 	 1.4 	
25.864 	 871.08 	 155.184 	10.78 	 -32.2 	 -4.55 	
56.608 	 886.696 	 77.592 	21.14 	 -31.15 	 -5.46 	
103.456 	 892.064 	 32.208 	24.64 	 -23.1 	 -3.5 	
124.928 	 876.936 	 23.912 	25.76 	 -12.53 	 -0.28 	
116.632 	 893.04 	 30.744 	26.11 	 -4.27 	 2.52 	
116.144 	 908.168 	 11.712 	22.4 	 -2.1 	 0.98 	
114.68 	 878.4 	 -0.976 	20.79 	 -1.68 	 -0.14 	
99.552 	 881.816 	 -7.808 	17.71 	 -1.19 	 2.45 	
175.192 	 1215.61 	 -48.312 	10.22 	 -0.77 	 4.62 	
176.168 	 1143.38 	 -38.064 	8.05 	 -0.7 	 6.02 	
232.776 	 1293.69 	 -75.152 	4.9 	 3.43 	 4.27 	
125.904 	 1281.49 	 -135.664 	3.5 	 10.36 	 -10.99 	
2.928 	 844.728 	 -176.168 	20.51 	 4.55 	 -17.15 	
200.08 	 1094.58 	 -249.856 	21.07 	 2.66 	 8.12 	
32.208 	 954.528 	 -286.944 	12.11 	 9.03 	 14.77 	
46.848 	 991.128 	 -304.024 	6.79 	 7.14 	 3.5 	
83.448 	 1065.3 	 -285.968 	-1.05 	 7.42 	 -0.77 	
40.016 	 994.544 	 -239.608 	-11.06 	 9.17 	 -5.18 	
21.472 	 882.792 	 -191.296 	-18.2 	 7.49 	 -5.88 	
61 	 831.552 	 -169.336 	-19.53 	 3.29 	 2.73 	
94.184 	 813.984 	 -156.16 	-19.04 	 -0.91 	 9.94 	
120.536 	 813.008 	 -168.848 	-17.08 	 -3.85 	 12.88 	
65.392 	 750.056 	 -153.72 	-11.27 	 -6.16 	 10.71 	
167.872 	 1066.28 	 -197.152 	-6.3 	 -9.66 	 5.18 	
249.856 	 1167.78 	 -171.776 	-4.13 	 -8.26 	 11.48 	
207.888 	 1117.03 	 -159.576 	-2.38 	 -4.34 	 19.18 	
217.648 	 1128.26 	 -133.712 	-4.9 	 -4.62 	 10.92 	
158.6 	 1181.45 	 -46.848 	-11.97 	 -5.39 	 -1.89 	
122 	 926.224 	 63.44 	-14.84 	 -6.72 	 3.36 	
142.496 	 973.072 	 109.312 	-8.4 	 -14.14 	 24.78 	
173.728 	 1023.82 	 123.464 	-3.43 	 -23.1 	 32.97 	
221.064 	 864.736 	 86.864 	6.16 	 -30.1 	 25.69 	
203.496 	 822.768 	 23.912 	21.21 	 -35.63 	 18.62 	
221.064 	 843.264 	 -32.208 	31.08 	 -41.16 	 16.24 	
309.88 	 845.704 	 -107.848 	32.13 	 -36.96 	 14.42 	
300.608 	 851.56 	 -151.768 	29.19 	 -28.63 	 8.61 	
275.232 	 906.704 	 -170.8 	24.99 	 -23.73 	 -5.74 	
168.36 	 934.032 	 -140.544 	9.66 	 -24.64 	 -48.93 	
193.736 	 1037 	 -156.16 	-12.46 	 -32.83 	 -99.75 	
198.616 	 915.976 	 -162.016 	-19.95 	 -33.11 	 -127.19 	
237.168 	 1019.92 	 -248.392 	-3.57 	 -25.69 	 -94.78 	
79.056 	 1334.68 	 -225.456 	14.91 	 -17.78 	 16.24 	
101.504 	 1169.74 	 -240.584 	19.88 	 9.87 	 98.63 	
-223.992 	 860.344 	 -172.752 	21.98 	 17.43 	 71.75 	
124.928 	 905.728 	 -311.832 	9.87 	 1.96 	 -28.35 	
-120.048 	 1094.1 	 -311.344 	-5.81 	 -8.47 	 -73.78 	
-150.304 	 1036.51 	 -373.32 	-35.14 	 -41.44 	 -113.19 	
38.552 	 1037 	 -297.192 	-24.64 	 -34.51 	 -18.55 	
-295.24 	 952.576 	 -185.928 	3.71 	 13.44 	 92.61 	
-204.472 	 831.552 	 -125.904 	10.29 	 23.8 	 123.97 	
128.832 	 837.896 	 -188.856 	-11.41 	 6.02 	 9.94 	
161.528 	 860.344 	 -254.248 	-32.48 	 -2.59 	 -76.93 	
-19.032 	 723.216 	 -249.368 	-49.77 	 -24.43 	 -119.07 	
-154.696 	 853.024 	 -208.376 	-10.57 	 8.61 	 -6.72 	
-274.256 	 1110.69 	 -187.88 	20.09 	 34.37 	 67.48 	
67.832 	 1113.62 	 -218.624 	30.38 	 43.05 	 67.97 	
125.416 	 1165.34 	 -269.864 	29.89 	 49.07 	 29.4 	
27.816 	 1321.02 	 -220.576 	19.32 	 35.77 	 -13.79 	
231.8 	 1260.02 	 -174.704 	-4.13 	 31.57 	 -30.45 	
39.04 	 839.848 	 -54.168 	-8.19 	 34.23 	 -12.11 	
132.736 	 943.304 	 -18.056 	6.86 	 29.26 	 8.47 	
108.824 	 1018.94 	 -14.152 	6.93 	 21.84 	 9.59 	
130.784 	 947.208 	 -24.4 	3.15 	 12.18 	 1.75 	
93.696 	 884.256 	 -26.352 	4.13 	 8.26 	 -11.48 	
63.928 	 849.12 	 -59.048 	8.12 	 4.55 	 -22.47 	
139.568 	 872.056 	 -100.04 	11.13 	 8.19 	 -28.07 	
162.504 	 840.824 	 -148.352 	14.7 	 22.4 	 -24.64 	
156.16 	 878.888 	 -175.192 	18.2 	 40.67 	 -20.93 	
146.4 	 886.208 	 -168.848 	16.31 	 61.25 	 -21.84 	
159.088 	 957.944 	 -171.776 	10.92 	 82.25 	 -20.58 	
132.736 	 1092.14 	 -190.32 	8.19 	 100.17 	 -19.67 	
122.488 	 1055.54 	 -203.984 	9.87 	 109.69 	 -18.76 	
94.184 	 1323.46 	 -235.704 	7.77 	 111.09 	 -15.12 	
12.2 	 1294.18 	 -267.424 	2.17 	 106.75 	 -14.91 	
-143.96 	 942.328 	 -283.04 	1.89 	 94.43 	 -25.97 	
-91.256 	 902.312 	 -305.488 	6.02 	 77.28 	 -15.4 	
-90.28 	 980.392 	 -336.72 	7.98 	 66.92 	 0.42 	
-117.608 	 972.096 	 -324.032 	2.31 	 58.73 	 -5.95 	
-63.44 	 1012.11 	 -306.952 	-9.66 	 52.99 	 -9.87 	
-69.296 	 960.384 	 -262.544 	-21.21 	 51.8 	 -9.8 	
-66.368 	 849.608 	 -196.664 	-24.36 	 47.81 	 -3.78 	
-36.6 	 827.648 	 -168.36 	-18.9 	 41.02 	 11.06 	
-1.464 	 836.432 	 -152.256 	-11.83 	 30.87 	 21.07 	
58.072 	 883.28 	 -169.336 	-8.19 	 21.35 	 21.21 	
