#Format version: 1.0
time[ms],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[0,-748,608,89,14280,2380,280,,,,,,,0x03,
10,-757,602,99,11830,1680,-700,,,,,,,0x03,
19,-765,634,89,11340,840,-1400,,,,,,,0x03,
29,-765,666,92,8050,-140,-560,,,,,,,0x03,
39,-765,664,95,1820,-1400,-70,,,,,,,0x03,
48,-757,660,96,-4760,-2030,-140,,,,,,,0x03,
58,-753,654,96,-8750,-1960,70,,,,,,,0x03,
67,-756,630,100,-10990,-2450,280,,,,,,,0x03,
77,-759,598,91,-12110,-2940,560,,,,,,,0x03,
87,-759,583,84,-10570,-2660,630,,,,,,,0x03,
96,-764,593,97,-8960,-2660,700,,,,,,,0x03,
106,-763,617,113,-8050,-2450,350,,,,,,,0x03,
116,-754,630,108,-8400,-2310,280,,,,,,,0x03,
125,-749,620,110,-7910,-1890,280,,,,,,,0x03,
135,-755,599,98,-6090,-1190,490,,,,,,,0x03,
145,-767,589,96,-2660,-490,0,,,,,,,0x03,
154,-763,597,98,1610,-140,-140,,,,,,,0x03,
164,-752,627,88,5180,280,0,,,,,,,0x03,
174,-746,660,87,6790,70,140,,,,,,,0x03,
183,-756,659,105,5600,-140,490,,,,,,,0x03,
193,-759,657,116,2870,-210,0,,,,,,,0x03,
202,-754,641,106,1120,-420,-420,,,,,,,0x03,
212,-756,617,98,-420,-910,-70,,,,,,,0x03,
222,-761,634,99,-560,-1120,-630,,,,,,,0x03,
231,-758,679,98,70,-1400,-1400,,,,,,,0x03,
241,-760,681,97,-1960,-1540,-910,,,,,,,0x03,
251,-756,629,102,-4970,-1400,-280,,,,,,,0x03,
260,-747,576,116,-4900,-910,-420,,,,,,,0x03,
270,-742,575,115,-490,-210,-910,,,,,,,0x03,
280,-746,602,117,4270,420,-840,,,,,,,0x03,
289,-753,629,113,5950,840,-630,,,,,,,0x03,
299,-761,663,108,4410,1120,-910,,,,,,,0x03,
308,-762,658,112,0,980,-840,,,,,,,0x03,
318,-755,614,117,-4480,910,-490,,,,,,,0x03,
328,-748,587,113,-4620,1330,-840,,,,,,,0x03,
337,-747,599,105,-1120,1680,-1470,,,,,,,0x03,
347,-753,629,98,2730,1820,-1750,,,,,,,0x03,
357,-754,652,87,4410,1680,-1610,,,,,,,0x03,
366,-756,665,77,2380,1610,-1400,,,,,,,0x03,
376,-762,659,88,-1120,1400,-700,,,,,,,0x03,
386,-760,623,103,-3640,1120,490,,,,,,,0x03,
395,-755,595,106,-3360,910,630,,,,,,,0x03,
405,-758,595,101,-70,1050,140,,,,,,,0x03,
414,-760,603,101,3360,1470,420,,,,,,,0x03,
424,-759,601,100,5600,2170,1050,,,,,,,0x03,
434,-764,602,107,6370,2800,1050,,,,,,,0x03,
443,-762,619,102,7140,3080,560,,,,,,,0x03,
453,-755,653,100,7140,3010,280,,,,,,,0x03,
463,-756,688,94,4830,2590,280,,,,,,,0x03,
472,-763,687,91,0,2100,560,,,,,,,0x03,
482,-762,653,89,-4970,1680,1190,,,,,,,0x03,
492,-754,646,83,-5250,1750,910,,,,,,,0x03,
501,-753,639,75,-3990,1470,630,,,,,,,0x03,
511,-760,641,68,-3150,700,490,,,,,,,0x03,
521,-763,658,72,-3360,140,420,,,,,,,0x03,
530,-760,673,75,-4410,-210,280,,,,,,,0x03,
540,-756,669,83,-6790,-700,140,,,,,,,0x03,
549,-758,646,94,-9170,-1050,0,,,,,,,0x03,
559,-754,609,99,-9310,-1050,-280,,,,,,,0x03,
569,-755,569,94,-7910,-980,-350,,,,,,,0x03,
578,-758,563,97,-3850,-490,-770,,,,,,,0x03,
588,-760,586,99,1120,0,-910,,,,,,,0x03,
598,-763,613,100,4550,350,-840,,,,,,,0x03,
607,-766,648,103,5600,630,-1050,,,,,,,0x03,
617,-763,658,105,3780,840,-1190,,,,,,,0x03,
627,-759,626,98,1610,840,-630,,,,,,,0x03,
636,-755,584,94,1330,1260,-140,,,,,,,0x03,
646,-758,569,96,3430,1890,-140,,,,,,,0x03,
655,-757,606,96,6720,2030,-210,,,,,,,0x03,
665,-761,641,85,7770,1470,210,,,,,,,0x03,
675,-759,657,78,5320,1120,490,,,,,,,0x03,
684,-767,650,84,1750,980,560,,,,,,,0x03,
694,-761,647,86,-280,700,210,,,,,,,0x03,
704,-752,637,88,-70,700,0,,,,,,,0x03,
713,-749,603,87,910,770,700,,,,,,,0x03,
723,-754,578,91,2870,1050,910,,,,,,,0x03,
733,-757,590,92,5810,1470,840,,,,,,,0x03,
742,-759,653,86,8820,1540,280,,,,,,,0x03,
752,-761,698,90,6230,910,560,,,,,,,0x03,
762,-760,697,95,-770,490,1260,,,,,,,0x03,
771,-749,667,92,-5810,630,1750,,,,,,,0x03,
781,-745,634,88,-7140,560,2170,,,,,,,0x03,
790,-746,635,68,-4690,-140,1750,,,,,,,0x03,
800,-759,653,61,-2450,-840,2170,,,,,,,0x03,
810,-766,648,53,-2870,-1120,3430,,,,,,,0x03,
819,-762,653,57,-4830,-1330,2940,,,,,,,0x03,
829,-757,660,72,-6860,-2030,2100,,,,,,,0x03,
839,-755,639,86,-8820,-2800,2030,,,,,,,0x03,
848,-756,599,84,-9520,-3360,2030,,,,,,,0x03,
858,-758,583,82,-7700,-3430,1610,,,,,,,0x03,
868,-767,589,82,-4410,-3430,1330,,,,,,,0x03,
877,-771,608,95,-2310,-3220,1260,,,,,,,0x03,
887,-771,602,115,-2730,-2940,1330,,,,,,,0x03,
896,-761,598,113,-2240,-2310,700,,,,,,,0x03,
906,-748,629,114,210,-1820,-280,,,,,,,0x03,
916,-752,654,105,1330,-1820,-490,,,,,,,0x03,
925,-756,661,89,770,-1820,-840,,,,,,,0x03,
935,-760,642,80,-630,-1610,-700,,,,,,,0x03,
945,-754,629,81,-560,-1540,-770,,,,,,,0x03,
954,-749,623,89,1050,-1610,-560,,,,,,,0x03,
964,-744,621,96,2520,-1400,-280,,,,,,,0x03,
974,-739,648,98,4760,-1260,-280,,,,,,,0x03,
983,-741,675,98,5460,-1260,140,,,,,,,0x03,
993,-753,680,97,3080,-1400,280,,,,,,,0x03,
1003,-756,669,100,-350,-1610,210,,,,,,,0x03,
1012,-753,650,99,-3150,-1470,0,,,,,,,0x03,
1022,-749,630,104,-4760,-1470,-70,,,,,,,0x03,
1031,-750,615,103,-4970,-1610,0,,,,,,,0x03,
1041,-751,622,100,-3710,-1400,-280,,,,,,,0x03,
1051,-753,662,97,-2660,-1330,-700,,,,,,,0x03,
1060,-762,686,89,-3570,-1890,-770,,,,,,,0x03,
1070,-773,650,85,-8050,-2800,-280,,,,,,,0x03,
1080,-772,603,85,-10850,-3220,-350,,,,,,,0x03,
1089,-752,614,84,-7420,-2940,-560,,,,,,,0x03,
1099,-747,614,101,-3710,-2520,0,,,,,,,0x03,
1109,-760,610,99,-1610,-3290,-70,,,,,,,0x03,
1118,-760,614,92,280,-3430,-350,,,,,,,0x03,
1128,-762,627,85,840,-3430,-770,,,,,,,0x03,
1137,-764,643,91,210,-3990,-1540,,,,,,,0x03,
1147,-767,654,95,-1610,-4550,-1680,,,,,,,0x03,
1157,-755,658,99,-3500,-4970,-1890,,,,,,,0x03,
1166,-749,646,114,-6090,-5040,-1750,,,,,,,0x03,
1176,-748,628,125,-7490,-4900,-2100,,,,,,,0x03,
1186,-747,603,122,-6580,-4550,-2170,,,,,,,0x03,
1195,-752,577,114,-4130,-3920,-1820,,,,,,,0x03,
1205,-745,581,117,-630,-3010,-1400,,,,,,,0x03,
1215,-736,625,130,3010,-1890,-560,,,,,,,0x03,
1224,-740,647,138,4480,-1260,560,,,,,,,0x03,
1234,-747,651,125,3990,-630,1260,,,,,,,0x03,
1243,-752,646,110,2520,-350,1050,,,,,,,0x03,
1253,-753,630,99,700,-490,980,,,,,,,0x03,
1263,-758,614,89,280,-770,1610,,,,,,,0x03,
1272,-757,601,91,700,-630,2100,,,,,,,0x03,
1282,-762,627,104,980,-1050,1610,,,,,,,0x03,
1292,-763,672,111,140,-2100,1190,,,,,,,0x03,
1301,-763,675,108,-4690,-3080,1610,,,,,,,0x03,
1311,-764,635,106,-10430,-3570,1400,,,,,,,0x03,
1321,-760,610,105,-11620,-3430,910,,,,,,,0x03,
1330,-747,610,115,-8470,-3080,770,,,,,,,0x03,
1340,-747,628,116,-3430,-2870,840,,,,,,,0x03,
1350,-754,633,112,-700,-3010,560,,,,,,,0x03,
1359,-757,646,104,-210,-3010,-140,,,,,,,0x03,
1369,-758,659,107,-840,-2940,-350,,,,,,,0x03,
1378,-762,635,108,-2520,-3220,70,,,,,,,0x03,
1388,-764,594,115,-4690,-3570,350,,,,,,,0x03,
1398,-756,590,120,-3990,-3430,350,,,,,,,0x03,
1407,-741,647,122,-980,-3150,0,,,,,,,0x03,
1417,-744,697,121,-840,-3430,0,,,,,,,0x03,
1427,-755,696,124,-4970,-3990,280,,,,,,,0x03,
1436,-755,648,124,-9660,-4200,70,,,,,,,0x03,
1446,-743,589,124,-10080,-3500,-70,,,,,,,0x03,
1456,-736,558,127,-5390,-2450,-280,,,,,,,0x03,
1465,-738,570,123,2240,-1960,-560,,,,,,,0x03,
1475,-743,615,131,6860,-1330,0,,,,,,,0x03,
1484,-751,665,140,6790,-770,210,,,,,,,0x03,
1494,-754,684,134,2870,-840,210,,,,,,,0x03,
1504,-756,670,123,-2520,-1400,-70,,,,,,,0x03,
1513,-755,629,116,-6230,-1750,-210,,,,,,,0x03,
1523,-752,592,112,-6510,-1540,-140,,,,,,,0x03,
1533,-746,586,120,-3360,-1050,0,,,,,,,0x03,
1542,-745,610,132,980,-420,420,,,,,,,0x03,
1552,-746,638,130,3850,-210,560,,,,,,,0x03,
1562,-748,644,133,3080,-70,490,,,,,,,0x03,
1571,-756,637,120,1330,-350,350,,,,,,,0x03,
1581,-756,629,115,210,-350,0,,,,,,,0x03,
1591,-758,627,119,-560,-280,70,,,,,,,0x03,
1600,-748,635,121,70,-280,0,,,,,,,0x03,
1610,-746,633,129,70,0,210,,,,,,,0x03,
1619,-753,626,129,-70,210,70,,,,,,,0x03,
1629,-752,619,128,700,490,-280,,,,,,,0x03,
1639,-751,614,119,2170,490,-280,,,,,,,0x03,
1648,-746,631,115,4130,630,140,,,,,,,0x03,
1658,-747,638,124,3850,1120,980,,,,,,,0x03,
1668,-750,627,133,2450,1260,1120,,,,,,,0x03,
1677,-749,635,129,2870,1400,910,,,,,,,0x03,
1687,-749,630,121,2520,1470,1330,,,,,,,0x03,
1697,-750,618,116,1750,1330,1400,,,,,,,0x03,
1706,-750,626,110,2170,1260,1190,,,,,,,0x03,
1716,-749,651,107,3010,1260,1120,,,,,,,0x03,
1725,-751,678,108,3080,980,1120,,,,,,,0x03,
1735,-754,682,108,1470,210,910,,,,,,,0x03,
1745,-759,638,106,-1680,-280,1050,,,,,,,0x03,
1754,-757,606,108,-2730,-350,630,,,,,,,0x03,
1764,-752,615,111,-420,-280,0,,,,,,,0x03,
1774,-755,638,111,1960,-700,70,,,,,,,0x03,
1783,-765,645,111,1610,-1260,350,,,,,,,0x03,
1793,-755,649,112,-280,-1400,-70,,,,,,,0x03,
1803,-752,638,114,-2100,-1400,-280,,,,,,,0x03,
1812,-752,640,114,-2170,-1470,-770,,,,,,,0x03,
1822,-750,630,119,-1610,-1680,-630,,,,,,,0x03,
1832,-750,623,121,-1050,-1680,-700,,,,,,,0x03,
1841,-752,621,122,-210,-1330,-1120,,,,,,,0x03,
1851,-749,620,115,1260,-980,-1190,,,,,,,0x03,
1860,-747,634,112,3010,-840,-1400,,,,,,,0x03,
1870,-748,673,120,3920,-840,-1260,,,,,,,0x03,
1880,-745,672,130,2030,-700,-210,,,,,,,0x03,
1889,-741,638,136,-1680,-560,-70,,,,,,,0x03,
1899,-743,612,124,-2450,-560,-490,,,,,,,0x03,
1909,-743,591,122,-1050,-140,-140,,,,,,,0x03,
1918,-742,610,115,560,280,0,,,,,,,0x03,
1928,-741,658,118,2730,770,-140,,,,,,,0x03,
1938,-752,672,120,1610,840,420,,,,,,,0x03,
1947,-751,656,125,-1050,980,280,,,,,,,0x03,
1957,-748,613,116,-2520,1050,280,,,,,,,0x03,
