#Format version: 1.0
time[ms],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[0,-999,-109,51,-210,-490,-70,,,,,,,0x03,
10,-998,-110,53,-70,-700,0,,,,,,,0x03,
19,-996,-108,52,-70,-840,140,,,,,,,0x03,
29,-997,-107,54,70,-980,140,,,,,,,0x03,
39,-997,-106,55,350,-1050,-70,,,,,,,0x03,
48,-997,-108,56,490,-1050,-140,,,,,,,0x03,
58,-996,-108,55,560,-1120,-140,,,,,,,0x03,
68,-995,-108,57,630,-1190,-140,,,,,,,0x03,
77,-996,-106,58,560,-1120,-140,,,,,,,0x03,
87,-996,-107,58,490,-1050,-280,,,,,,,0x03,
97,-995,-107,57,280,-840,-280,,,,,,,0x03,
106,-996,-106,59,140,-700,-420,,,,,,,0x03,
116,-997,-106,58,140,-560,-490,,,,,,,0x03,
126,-997,-109,54,280,-490,-490,,,,,,,0x03,
135,-998,-113,53,140,-700,-280,,,,,,,0x03,
145,-996,-111,52,140,-980,0,,,,,,,0x03,
155,-997,-108,54,280,-1260,140,,,,,,,0x03,
164,-996,-105,56,490,-1470,140,,,,,,,0x03,
174,-997,-104,58,560,-1540,-70,,,,,,,0x03,
184,-996,-103,58,560,-1400,-280,,,,,,,0x03,
193,-995,-102,59,350,-1120,-490,,,,,,,0x03,
203,-994,-103,61,210,-910,-700,,,,,,,0x03,
213,-997,-106,59,140,-560,-910,,,,,,,0x03,
222,-997,-109,57,140,-280,-980,,,,,,,0x03,
232,-996,-111,54,-70,-280,-840,,,,,,,0x03,
242,-996,-110,56,-70,-420,-770,,,,,,,0x03,
252,-997,-110,54,140,-700,-700,,,,,,,0x03,
261,-998,-114,54,280,-1050,-560,,,,,,,0x03,
271,-997,-112,55,280,-1260,-280,,,,,,,0x03,
281,-995,-108,55,210,-1470,0,,,,,,,0x03,
290,-997,-108,59,210,-1470,70,,,,,,,0x03,
300,-995,-105,59,280,-1400,-70,,,,,,,0x03,
310,-995,-105,60,280,-1330,-140,,,,,,,0x03,
319,-995,-105,60,210,-1050,-280,,,,,,,0x03,
329,-995,-107,59,140,-770,-280,,,,,,,0x03,
339,-996,-110,56,140,-700,-280,,,,,,,0x03,
348,-997,-109,55,-140,-700,-70,,,,,,,0x03,
358,-996,-109,57,-140,-840,210,,,,,,,0x03,
368,-996,-107,56,-210,-910,350,,,,,,,0x03,
377,-997,-108,56,-350,-980,420,,,,,,,0x03,
387,-996,-107,57,-280,-1260,420,,,,,,,0x03,
397,-996,-105,59,-350,-1190,490,,,,,,,0x03,
406,-996,-105,60,-420,-980,280,,,,,,,0x03,
416,-996,-106,62,-490,-630,210,,,,,,,0x03,
426,-995,-106,61,-700,-140,280,,,,,,,0x03,
435,-996,-106,62,-840,280,210,,,,,,,0x03,
445,-996,-108,61,-1050,700,280,,,,,,,0x03,
455,-994,-106,58,-1260,980,420,,,,,,,0x03,
464,-997,-107,60,-1400,910,420,,,,,,,0x03,
474,-996,-105,59,-1470,910,420,,,,,,,0x03,
484,-996,-105,56,-1470,910,280,,,,,,,0x03,
493,-995,-108,63,-1400,1050,210,,,,,,,0x03,
503,-999,-102,47,-910,1540,210,,,,,,,0x03,
513,-995,-106,56,-1470,1260,210,,,,,,,0x03,
522,-997,-107,53,-1470,1330,140,,,,,,,0x03,
532,-997,-108,51,-1260,1330,350,,,,,,,0x03,
542,-998,-107,48,-1120,910,420,,,,,,,0x03,
551,-998,-108,50,-770,280,560,,,,,,,0x03,
561,-998,-107,49,-490,-210,630,,,,,,,0x03,
571,-998,-106,51,-420,-560,840,,,,,,,0x03,
580,-997,-106,54,-490,-560,980,,,,,,,0x03,
590,-996,-106,54,-560,-420,1050,,,,,,,0x03,
600,-996,-105,52,-490,-420,1050,,,,,,,0x03,
609,-997,-105,51,-560,-420,1190,,,,,,,0x03,
619,-996,-104,52,-560,-420,1260,,,,,,,0x03,
629,-997,-105,52,-490,-630,1190,,,,,,,0x03,
638,-998,-104,50,-280,-700,1190,,,,,,,0x03,
648,-996,-104,51,0,-840,1190,,,,,,,0x03,
658,-997,-105,51,-70,-980,1470,,,,,,,0x03,
667,-996,-103,54,-70,-1050,1680,,,,,,,0x03,
677,-997,-101,57,-70,-980,1680,,,,,,,0x03,
687,-997,-103,58,-210,-840,1750,,,,,,,0x03,
697,-997,-102,54,-350,-560,1820,,,,,,,0x03,
706,-996,-105,53,-1120,-490,2240,,,,,,,0x03,
716,-998,-107,52,-1610,-560,2450,,,,,,,0x03,
726,-999,-109,53,-2030,-700,3220,,,,,,,0x03,
735,-996,-106,52,-1960,-980,3850,,,,,,,0x03,
745,-996,-104,53,-1820,-980,4340,,,,,,,0x03,
755,-997,-103,51,-1680,-910,4690,,,,,,,0x03,
764,-998,-103,51,-1470,-840,4970,,,,,,,0x03,
774,-997,-102,50,-1330,-700,5320,,,,,,,0x03,
784,-998,-100,49,-1050,-770,5530,,,,,,,0x03,
793,-1001,-100,49,-770,-1050,5740,,,,,,,0x03,
803,-999,-96,46,-490,-1540,6020,,,,,,,0x03,
813,-999,-93,44,-560,-1960,6300,,,,,,,0x03,
822,-998,-94,44,-910,-2590,6860,,,,,,,0x03,
832,-998,-89,50,-1050,-3080,7000,,,,,,,0x03,
842,-998,-84,53,-910,-3290,7210,,,,,,,0x03,
851,-997,-80,56,-560,-3290,6860,,,,,,,0x03,
861,-997,-77,56,-280,-3080,6720,,,,,,,0x03,
871,-998,-78,57,-420,-3010,6160,,,,,,,0x03,
880,-997,-80,58,-210,-2940,5810,,,,,,,0x03,
890,-999,-78,58,70,-2940,5670,,,,,,,0x03,
900,-998,-80,59,420,-3220,5390,,,,,,,0x03,
909,-998,-78,60,840,-3360,5180,,,,,,,0x03,
919,-998,-75,61,1050,-3500,4900,,,,,,,0x03,
929,-998,-77,60,770,-3220,4690,,,,,,,0x03,
938,-997,-77,62,350,-2730,4550,,,,,,,0x03,
948,-998,-77,65,0,-2310,4550,,,,,,,0x03,
958,-997,-76,66,-70,-1750,4480,,,,,,,0x03,
967,-998,-72,64,-70,-1260,4410,,,,,,,0x03,
977,-998,-70,63,0,-1050,4200,,,,,,,0x03,
987,-998,-74,65,-70,-840,4060,,,,,,,0x03,
996,-997,-75,63,-140,-420,4130,,,,,,,0x03,
1006,-998,-74,61,-420,-140,4340,,,,,,,0x03,
1016,-999,-72,61,-420,-140,4480,,,,,,,0x03,
1025,-1000,-73,57,-70,-140,4690,,,,,,,0x03,
1035,-1000,-75,53,70,-420,4970,,,,,,,0x03,
1045,-998,-72,53,210,-980,5110,,,,,,,0x03,
1054,-1001,-70,56,280,-1470,5250,,,,,,,0x03,
1064,-1001,-67,58,420,-1610,5460,,,,,,,0x03,
1074,-1000,-66,59,560,-1680,5600,,,,,,,0x03,
1083,-998,-62,60,350,-1750,5530,,,,,,,0x03,
1093,-999,-59,64,210,-1400,5320,,,,,,,0x03,
1103,-1000,-59,65,0,-910,5110,,,,,,,0x03,
1112,-999,-60,66,-140,-560,4690,,,,,,,0x03,
1122,-999,-58,67,0,-140,4410,,,,,,,0x03,
1132,-997,-57,62,0,210,4270,,,,,,,0x03,
1142,-998,-57,61,0,350,3780,,,,,,,0x03,
1151,-1001,-59,61,0,350,3150,,,,,,,0x03,
1161,-1000,-58,60,70,210,3080,,,,,,,0x03,
1171,-999,-59,58,140,70,3220,,,,,,,0x03,
1180,-1000,-60,57,280,-70,3430,,,,,,,0x03,
1190,-1002,-60,56,350,-280,3850,,,,,,,0x03,
1200,-1001,-59,55,210,-420,4270,,,,,,,0x03,
1209,-999,-59,55,420,-560,4480,,,,,,,0x03,
1219,-1002,-62,55,840,-910,4900,,,,,,,0x03,
1229,-1003,-61,53,910,-1610,5460,,,,,,,0x03,
1238,-1002,-58,56,910,-2310,5880,,,,,,,0x03,
1248,-997,-50,60,1190,-2940,6090,,,,,,,0x03,
1258,-999,-47,61,1540,-3010,5880,,,,,,,0x03,
1267,-999,-45,62,1540,-2940,5390,,,,,,,0x03,
1277,-999,-43,63,1470,-2730,5390,,,,,,,0x03,
1287,-998,-41,64,1610,-2590,5320,,,,,,,0x03,
1296,-1000,-40,66,1400,-2030,4830,,,,,,,0x03,
1306,-1000,-40,64,910,-1400,4340,,,,,,,0x03,
1316,-999,-37,66,420,-1050,4130,,,,,,,0x03,
1325,-998,-36,68,280,-700,3710,,,,,,,0x03,
1335,-997,-39,66,210,-210,3220,,,,,,,0x03,
1345,-998,-37,66,140,70,2800,,,,,,,0x03,
1354,-999,-38,66,210,350,2240,,,,,,,0x03,
1364,-999,-40,66,350,700,1820,,,,,,,0x03,
1374,-999,-39,65,630,910,1750,,,,,,,0x03,
1383,-1000,-41,63,1120,1120,1820,,,,,,,0x03,
1393,-1001,-43,56,980,1050,1960,,,,,,,0x03,
1403,-1004,-46,57,490,980,1890,,,,,,,0x03,
1412,-1002,-41,59,280,840,2170,,,,,,,0x03,
1422,-1000,-38,60,490,630,2450,,,,,,,0x03,
1432,-1000,-37,62,770,630,2450,,,,,,,0x03,
1441,-1001,-37,61,1050,700,2240,,,,,,,0x03,
1451,-1000,-37,61,1260,770,2170,,,,,,,0x03,
1461,-1000,-37,59,1120,910,2030,,,,,,,0x03,
1470,-1001,-35,59,1050,980,1960,,,,,,,0x03,
1480,-1000,-34,57,980,1120,1890,,,,,,,0x03,
1490,-1001,-34,55,910,1120,1610,,,,,,,0x03,
1499,-1002,-37,53,910,910,1470,,,,,,,0x03,
1509,-1004,-39,53,700,560,1610,,,,,,,0x03,
1519,-1001,-37,55,840,280,1960,,,,,,,0x03,
1528,-1000,-36,57,1050,210,2170,,,,,,,0x03,
1538,-1002,-38,59,1120,280,2170,,,,,,,0x03,
1548,-1003,-39,62,1050,560,2380,,,,,,,0x03,
1557,-1000,-37,63,1050,840,3010,,,,,,,0x03,
1567,-1000,-32,63,1330,1330,3290,,,,,,,0x03,
1577,-999,-31,63,1330,1750,3150,,,,,,,0x03,
1587,-1000,-33,60,1260,2030,3220,,,,,,,0x03,
1596,-1001,-33,59,1330,2170,3430,,,,,,,0x03,
1606,-1003,-35,54,1120,2310,3500,,,,,,,0x03,
1616,-1005,-35,52,560,2170,3640,,,,,,,0x03,
1625,-1003,-34,53,-140,2100,4270,,,,,,,0x03,
1635,-1001,-31,50,-630,1820,4830,,,,,,,0x03,
1645,-1000,-27,54,-980,1820,4970,,,,,,,0x03,
1654,-1001,-23,55,-980,1750,4760,,,,,,,0x03,
1664,-1000,-20,54,-630,1680,4550,,,,,,,0x03,
1674,-1000,-20,54,-280,1610,4270,,,,,,,0x03,
