#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,src0,src1,src2,src3,src4,src5,src6,src7,
557824769,95,-62,996,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
557864510,83,-61,997,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
557905272,98,-65,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
557944786,104,-57,1013,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
557984218,100,-76,992,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
558023735,94,-61,1009,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
558062934,100,-58,1011,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
558102684,98,-70,998,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
558143436,99,-67,994,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
558183178,102,-68,1001,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
558222376,109,-88,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
558261891,112,-83,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
558301323,95,-84,1003,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
558340840,102,-80,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
558380263,101,-76,1003,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
558419789,115,-88,1002,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
558460542,104,-89,989,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
558500445,112,-95,981,,,,,,,,,,0x069,,,,,,,,,,,,,,,,,,,,,,,,,,
558539643,128,-92,999,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
558579383,115,-108,984,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
558618588,125,-102,999,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
558658103,134,-109,1003,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
558699413,119,-105,989,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
558738613,117,-101,989,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
558777031,122,-108,994,,,,,,,,,,0x03a,,,,,,,,,,,,,,,,,,,,,,,,,,
558817351,117,-127,987,,,,,,,,,,0x04c,,,,,,,,,,,,,,,,,,,,,,,,,,
558856549,121,-114,997,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
558896301,121,-126,1000,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
558937054,119,-124,1001,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
558976571,131,-146,1000,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
559016003,118,-126,1000,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
559055521,118,-121,994,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
559094954,133,-135,1003,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
559134470,131,-124,995,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
559175547,115,-123,973,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
559213423,145,-121,984,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
559254178,155,-114,1012,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
559293920,161,-136,1001,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
559333116,158,-110,972,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
559372634,151,-104,966,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
559412065,166,-127,977,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
559451580,163,-112,991,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
559492557,174,-119,986,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
559532237,177,-139,978,,,,,,,,,,0x049,,,,,,,,,,,,,,,,,,,,,,,,,,
559571434,184,-145,984,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
559611185,186,-148,985,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
559650381,190,-152,985,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
559689896,184,-148,984,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
559729326,187,-139,987,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
559768842,198,-145,986,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
559809829,210,-139,986,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
559848565,208,-142,979,,,,,,,,,,0x00a,,,,,,,,,,,,,,,,,,,,,,,,,,
559888340,216,-143,966,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
559928089,230,-124,976,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
559967290,233,-143,960,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
560007039,247,-117,979,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
560047791,240,-119,974,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
560087308,251,-109,974,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
560126732,263,-119,964,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
560166249,264,-88,974,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
560205677,259,-104,953,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
560245195,266,-93,963,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
560285948,281,-101,970,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
560325690,275,-88,961,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
560364889,274,-85,964,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
560404407,289,-85,987,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
560443831,311,-77,969,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
560483347,304,-76,946,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
560522777,314,-74,937,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
560562446,324,-70,943,,,,,,,,,,0x009,,,,,,,,,,,,,,,,,,,,,,,,,,
560603199,324,-69,943,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
560642950,326,-47,952,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
560682145,326,-52,948,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
560721895,332,-51,944,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
560761093,343,-52,960,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
560800610,335,-66,945,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
560840041,356,-57,957,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
560880333,342,-59,947,,,,,,,,,,0x00a,,,,,,,,,,,,,,,,,,,,,,,,,,
560920341,340,-38,944,,,,,,,,,,0x07c,,,,,,,,,,,,,,,,,,,,,,,,,,
560959858,351,-37,942,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
560999055,347,-32,936,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
561038803,350,-35,934,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
561079880,377,-31,948,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
561119088,368,-30,944,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
561158506,369,-16,937,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
561198021,372,-24,929,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
561237451,375,-33,923,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
561276969,382,-23,934,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
561318056,369,-11,928,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
561355925,384,-30,930,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
561396677,397,-21,945,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
561436427,383,-20,927,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
561475625,396,-35,924,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
561515140,389,-24,909,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
561554570,410,-34,922,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
561594241,410,-37,918,,,,,,,,,,0x009,,,,,,,,,,,,,,,,,,,,,,,,,,
561633673,405,-37,919,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
561674745,408,-25,929,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
561713941,385,-40,913,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
561753690,392,-27,922,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
561792887,390,-42,929,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
561832639,395,-49,930,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
561871838,403,-41,944,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
561911354,399,-70,925,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
561951561,391,-40,936,,,,,,,,,,0x07a,,,,,,,,,,,,,,,,,,,,,,,,,,
561991652,392,-56,924,,,,,,,,,,0x00c,,,,,,,,,,,,,,,,,,,,,,,,,,
562030859,391,-57,924,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
562070600,392,-56,931,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
562109797,382,-79,919,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
562149547,381,-76,923,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
562190301,393,-76,935,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
562229824,388,-98,929,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
562269247,386,-97,926,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
562308763,377,-112,925,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
562348195,381,-118,926,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
562387710,371,-114,935,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
562428469,360,-102,940,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
562468211,351,-115,938,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
562507410,358,-127,929,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
562547158,367,-121,942,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
562586355,350,-139,921,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
562626025,362,-144,931,,,,,,,,,,0x009,,,,,,,,,,,,,,,,,,,,,,,,,,
562665460,362,-156,927,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
562704977,349,-154,918,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
562745741,350,-160,939,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
562785475,339,-173,934,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
562824673,339,-166,937,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
562864424,348,-165,943,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
562903624,328,-186,928,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
562943148,341,-179,939,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
562983346,335,-192,943,,,,,,,,,,0x03a,,,,,,,,,,,,,,,,,,,,,,,,,,
563023438,320,-187,926,,,,,,,,,,0x00c,,,,,,,,,,,,,,,,,,,,,,,,,,
563062870,322,-182,922,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
563102385,335,-201,944,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
563141590,326,-195,943,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
563181330,315,-197,934,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
563220528,325,-201,932,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
563260278,310,-208,948,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
563301029,306,-191,945,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
563340553,305,-203,947,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
563379977,315,-213,934,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
563419493,311,-206,932,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
563458696,311,-210,934,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
563498431,304,-212,931,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
563539509,308,-202,943,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
563577376,297,-206,936,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
563618129,304,-203,944,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
563657805,302,-208,941,,,,,,,,,,0x049,,,,,,,,,,,,,,,,,,,,,,,,,,
563697226,294,-203,931,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
563736744,309,-203,943,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
563776178,302,-207,939,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
563815693,304,-197,959,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
563856452,302,-211,954,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
563896195,290,-214,935,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
563935393,287,-216,935,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
563975141,293,-214,946,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
564014340,286,-218,942,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
564054641,273,-226,933,,,,,,,,,,0x04a,,,,,,,,,,,,,,,,,,,,,,,,,,
564094966,293,-223,939,,,,,,,,,,0x03c,,,,,,,,,,,,,,,,,,,,,,,,,,
564134165,270,-229,930,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
564173597,248,-212,924,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
564213112,268,-225,941,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
564252319,252,-227,952,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
564292060,239,-240,944,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
564331257,261,-238,975,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
564372335,237,-262,953,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
564411759,237,-246,960,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
564451284,233,-247,971,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
564490705,210,-267,946,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
564530220,214,-254,947,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
564569426,217,-266,951,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
564609166,215,-273,940,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
564649918,210,-277,940,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
564689813,208,-288,937,,,,,,,,,,0x029,,,,,,,,,,,,,,,,,,,,,,,,,,
564729011,205,-286,942,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
564768535,188,-291,935,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
564807961,192,-289,964,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
564847476,184,-286,980,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
564886906,193,-295,971,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
564926422,194,-303,947,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
564967186,188,-315,924,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
565006927,190,-294,936,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
565046126,169,-296,933,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
565086426,185,-308,957,,,,,,,,,,0x06a,,,,,,,,,,,,,,,,,,,,,,,,,,
565124865,175,-315,957,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
565164387,175,-332,924,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
565205364,173,-334,929,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
565244879,167,-313,958,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
565284086,145,-321,937,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
565323830,152,-318,958,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
565363035,157,-327,947,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
565402776,150,-318,939,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
565441973,125,-328,916,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
565483054,155,-329,943,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
565522478,144,-333,946,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
565562003,122,-314,954,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
565601426,116,-317,959,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
565640942,121,-326,958,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
565680146,104,-312,953,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
565720040,95,-332,922,,,,,,,,,,0x029,,,,,,,,,,,,,,,,,,,,,,,,,,
565759238,108,-329,955,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
565800541,100,-337,945,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
565839740,83,-337,938,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
565879264,69,-326,963,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
565918686,82,-337,972,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
565958203,64,-347,938,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
565997409,62,-351,945,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
566037150,52,-346,948,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
566076357,39,-333,938,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
566116098,27,-337,962,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
566156074,14,-339,956,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
566196176,16,-333,945,,,,,,,,,,0x04c,,,,,,,,,,,,,,,,,,,,,,,,,,
566235596,31,-351,961,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
566275119,24,-354,938,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
566314542,30,-349,950,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
566354058,16,-350,947,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
566394819,21,-334,941,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
566434561,17,-334,950,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
566473768,33,-319,972,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
566513510,42,-347,947,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
566552706,42,-344,944,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
566592230,64,-366,945,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
566631654,46,-336,936,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
566671170,51,-329,958,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
566711924,55,-341,962,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
566751819,52,-320,964,,,,,,,,,,0x029,,,,,,,,,,,,,,,,,,,,,,,,,,
566791025,60,-327,946,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
566830766,51,-313,923,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
566869964,61,-324,938,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
566909488,65,-332,944,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
566948911,61,-312,960,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
566988436,65,-324,972,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
567029739,61,-330,960,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
567068938,40,-306,938,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
567108141,27,-302,951,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
567147884,13,-312,968,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
567187867,21,-311,971,,,,,,,,,,0x05a,,,,,,,,,,,,,,,,,,,,,,,,,,
567226630,4,-307,967,,,,,,,,,,0x02c,,,,,,,,,,,,,,,,,,,,,,,,,,
567265829,-6,-304,960,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
567306909,17,-315,967,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
567346331,0,-312,965,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
567385859,21,-320,965,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
567425056,-6,-291,957,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
567464791,-20,-280,951,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
567503996,-8,-275,962,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
567543740,0,-303,970,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
567582936,-11,-324,948,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
567624006,-15,-324,947,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
567663429,-36,-269,962,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
567702954,-50,-287,961,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
567742375,-38,-290,980,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
567782044,-43,-301,977,,,,,,,,,,0x009,,,,,,,,,,,,,,,,,,,,,,,,,,
567821249,-48,-267,976,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
567860990,-68,-286,960,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
567900197,-56,-304,954,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
567939938,-58,-292,968,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
567980689,-59,-286,966,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
568020213,-70,-273,949,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
568059637,-55,-267,938,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
568099160,-67,-270,958,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
568138582,-82,-279,983,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
568178098,-81,-256,999,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
568217304,-100,-242,993,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
568257820,-84,-280,970,,,,,,,,,,0x02a,,,,,,,,,,,,,,,,,,,,,,,,,,
568297602,-83,-269,981,,,,,,,,,,0x05c,,,,,,,,,,,,,,,,,,,,,,,,,,
568337120,-106,-279,955,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
568376542,-101,-266,970,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
568416068,-105,-275,960,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
568455491,-116,-290,944,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
568495014,-112,-274,954,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
568536091,-127,-253,980,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
568573962,-167,-280,956,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
568614723,-142,-270,953,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
568654465,-153,-272,954,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
