#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,src0,src1,src2,src3,src4,src5,src6,src7,
642202899,137,164,-984,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
642242331,131,172,-981,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
642281850,148,200,-977,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
642321281,157,180,-967,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
642360796,109,174,-906,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
642401549,103,187,-920,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
642441301,151,255,-963,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
642480500,134,255,-959,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
642520249,106,228,-934,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
642559447,88,248,-926,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
642598965,87,245,-936,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
642638397,67,243,-973,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
642679467,90,259,-1003,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
642718890,77,211,-991,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
642758408,59,156,-984,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
642797605,55,260,-950,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
642838133,67,215,-980,,,,,,,,,,0x06a,,,,,,,,,,,,,,,,,,,,,,,,,,
642878233,58,307,-950,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
642917585,75,338,-931,,,,,,,,,,0x009,,,,,,,,,,,,,,,,,,,,,,,,,,
642957019,55,230,-971,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
642996536,31,284,-950,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
643035961,36,259,-965,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
643075477,39,231,-991,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
643114675,33,275,-937,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
643154419,56,311,-927,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
643195172,77,251,-969,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
643234921,23,276,-916,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
643274118,35,271,-937,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
643313635,46,280,-952,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
643353069,23,239,-929,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
643392584,18,222,-936,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
643433894,33,249,-952,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
643473093,46,169,-1002,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
643512292,-14,195,-926,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
643552041,6,195,-968,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
643591239,21,107,-1042,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
643630762,-20,46,-1002,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
643670187,20,122,-1046,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
643711257,-18,6,-1032,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
643750687,0,66,-997,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
643790202,-43,5,-979,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
643829402,14,14,-1016,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
643869150,0,16,-975,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
643909125,7,-3,-959,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
643948050,67,-33,-1021,,,,,,,,,,0x06d,,,,,,,,,,,,,,,,,,,,,,,,,,
643988802,7,-31,-908,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
644028318,33,-121,-984,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
644067750,61,-23,-1005,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
644107266,49,-10,-973,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
644146698,43,-43,-1002,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
644186214,-10,-106,-953,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
644226969,17,-99,-1040,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
644266718,29,-46,-1056,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
644305915,-7,-106,-999,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
644345664,16,-76,-1007,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
644384863,28,-43,-999,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
644424378,-5,-106,-972,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
644463808,2,-83,-996,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
644504879,19,-118,-1019,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
644544086,12,-163,-1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
644583827,23,-152,-981,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
644623025,28,-173,-996,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
644662774,27,-181,-988,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
644701972,74,-101,-990,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
644741494,49,-111,-937,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
644782799,41,-165,-976,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
644821996,59,-174,-999,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
644861426,43,-189,-995,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
644900940,59,-153,-990,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
644940913,41,-133,-985,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
644979839,28,-144,-969,,,,,,,,,,0x06d,,,,,,,,,,,,,,,,,,,,,,,,,,
645019035,5,-179,-988,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
645058783,8,-195,-990,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
645099537,46,-158,-955,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
645139051,52,-170,-934,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
645178481,88,-174,-1022,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
645217996,81,-145,-1023,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
645257202,93,-118,-1002,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
645296945,73,-137,-977,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
645337696,65,-133,-980,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
645377445,94,-99,-998,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
645416644,108,-96,-994,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
645456168,97,-103,-962,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
645495589,96,-106,-1003,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
645535104,88,-88,-983,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
645574537,79,-76,-971,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
645615606,80,-110,-956,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
645654812,116,-120,-986,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
645694554,115,-146,-998,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
645733751,110,-115,-1007,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
645773501,111,-109,-1000,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
645812698,114,-95,-956,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
645853770,124,-67,-963,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
645893193,121,-96,-989,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
645932708,135,-82,-988,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
645971914,136,-57,-979,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
646011022,149,-35,-982,,,,,,,,,,0x00b,,,,,,,,,,,,,,,,,,,,,,,,,,
646050794,159,-13,-972,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
646090545,157,-50,-983,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
646131298,175,7,-1002,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
646170822,167,-15,-996,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
646210244,189,11,-1002,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
646249760,198,24,-984,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
646289192,211,49,-971,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
646328706,205,-5,-1001,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
646369467,191,-6,-966,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
646409206,226,41,-1000,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
646448407,196,26,-956,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
646488156,208,51,-967,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
646527352,215,40,-955,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
646566876,210,14,-934,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
646606302,232,52,-954,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
646647372,207,53,-955,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
646686802,220,64,-976,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
646726319,212,27,-980,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
646765526,222,45,-975,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
646805269,215,45,-964,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
646844465,214,24,-977,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
646883990,221,37,-972,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
646924968,216,26,-958,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
646964484,224,16,-980,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
647003915,232,31,-977,,,,,,,,,,0x079,,,,,,,,,,,,,,,,,,,,,,,,,,
647042799,234,33,-990,,,,,,,,,,0x00a,,,,,,,,,,,,,,,,,,,,,,,,,,
647082582,218,47,-989,,,,,,,,,,0x05c,,,,,,,,,,,,,,,,,,,,,,,,,,
647122323,222,67,-988,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
647163077,213,60,-962,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
647202829,218,28,-976,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
647242027,217,10,-965,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
647281550,237,59,-975,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
647320975,229,71,-972,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
647360490,234,86,-971,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
647399920,239,53,-986,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
647440990,268,91,-950,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
647480198,292,138,-937,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
647519940,194,4,-924,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
647559137,285,123,-953,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
647598661,322,187,-976,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
647638085,221,50,-957,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
647679166,288,269,-929,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
647718588,299,254,-914,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
647758103,308,157,-901,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
647797309,299,81,-924,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
647837050,349,118,-995,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
647876254,314,122,-948,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
647915999,332,139,-940,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
647956750,337,127,-967,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
647996276,354,180,-956,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
648035852,344,101,-941,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
648075367,305,14,-936,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
648115901,380,170,-920,,,,,,,,,,0x07e,,,,,,,,,,,,,,,,,,,,,,,,,,
648154114,315,37,-934,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
648194876,311,0,-915,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
648234619,401,161,-939,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
648273817,323,30,-925,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
648313341,393,122,-936,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
648352757,386,147,-921,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
648392280,348,17,-904,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
648431702,384,102,-877,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
648472774,387,56,-925,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
648511980,362,-17,-923,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
648551724,381,107,-877,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
648590929,358,60,-922,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
648630670,350,50,-905,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
648669868,385,144,-911,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
648709391,373,110,-943,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
648750369,337,54,-907,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
648789893,364,87,-907,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
648829318,367,102,-926,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
648868835,370,82,-950,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
648908040,345,9,-937,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
648947780,337,10,-907,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
648988539,365,65,-927,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
649028281,366,64,-915,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
649067631,350,46,-895,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
649107154,376,114,-886,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
649147353,397,99,-909,,,,,,,,,,0x03a,,,,,,,,,,,,,,,,,,,,,,,,,,
649185889,401,80,-933,,,,,,,,,,0x00c,,,,,,,,,,,,,,,,,,,,,,,,,,
649226650,388,104,-891,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
649266391,382,74,-897,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
649305596,398,111,-927,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
649345338,387,97,-911,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
649384536,371,70,-898,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
649424061,401,115,-928,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
649463484,381,104,-899,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
649504564,384,100,-907,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
649543988,381,98,-902,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
649583505,380,86,-900,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
649622711,385,103,-901,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
649662453,395,119,-922,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
649701658,385,74,-924,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
649741403,399,117,-940,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
649782156,375,87,-911,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
649821681,379,96,-907,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
649861103,381,113,-907,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
649900630,373,107,-897,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
649939829,373,120,-891,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
649979565,367,98,-894,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
650020326,365,77,-903,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
650060070,399,143,-936,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
650099430,369,101,-911,,,,,,,,,,0x059,,,,,,,,,,,,,,,,,,,,,,,,,,
650138946,384,125,-921,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
650178368,381,110,-926,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
650217112,365,114,-898,,,,,,,,,,0x04e,,,,,,,,,,,,,,,,,,,,,,,,,,
650258984,376,111,-920,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
650298183,366,103,-911,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
650337387,372,119,-914,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
650377129,376,112,-924,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
650416337,370,116,-910,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
650456080,371,108,-921,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
650497158,361,116,-908,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
650536364,362,103,-910,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
650575789,366,106,-923,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
650615315,367,112,-922,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
650654738,364,115,-920,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
650694255,362,102,-930,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
650733462,359,106,-921,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
650773205,364,105,-926,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
650813967,358,96,-925,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
650853482,353,111,-904,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
650892905,355,106,-906,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
650932430,355,113,-916,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
650971856,354,111,-916,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
651011378,362,113,-937,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
651052131,350,102,-932,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
651091872,355,91,-947,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
651131233,349,102,-932,,,,,,,,,,0x059,,,,,,,,,,,,,,,,,,,,,,,,,,
651170974,344,105,-917,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
651210173,336,100,-910,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
651250472,345,108,-924,,,,,,,,,,0x04a,,,,,,,,,,,,,,,,,,,,,,,,,,
651290470,339,119,-920,,,,,,,,,,0x03c,,,,,,,,,,,,,,,,,,,,,,,,,,
651329993,339,115,-926,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
651369417,343,104,-942,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
651408933,326,87,-927,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
651448139,335,114,-930,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
651487880,339,106,-942,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
651528968,333,106,-933,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
651568167,339,111,-934,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
651607588,340,112,-935,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
651647110,330,98,-926,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
651686533,333,121,-924,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
651726058,330,119,-926,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
651765256,319,119,-925,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
651804998,299,117,-909,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
651845759,287,111,-909,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
651885501,255,65,-923,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
651924707,238,0,-940,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
651964224,221,74,-935,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
652003648,234,158,-976,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
652043171,185,101,-985,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
652084473,146,130,-1007,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
652123680,87,53,-1025,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
652163032,39,93,-1007,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
652202774,10,97,-993,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
652241980,-51,95,-965,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
652281499,-40,105,-1020,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
652320135,-20,147,-1046,,,,,,,,,,0x01e,,,,,,,,,,,,,,,,,,,,,,,,,,
652361783,-52,103,-1019,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
652401206,-61,71,-1019,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
652440730,-84,132,-959,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
652479928,-96,141,-981,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
652519670,-164,67,-934,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
652558877,-144,3,-992,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
652598620,-167,29,-950,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
652639380,-188,116,-973,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
652678896,-213,67,-973,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
652718320,-263,30,-925,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
652757847,-241,145,-997,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
652797269,-281,92,-978,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
652836793,-311,120,-969,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
652877545,-307,152,-984,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
652917286,-351,116,-938,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
652956490,-388,66,-892,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
