#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,src0,src1,src2,src3,src4,src5,src6,src7,
10503336490,-512,280,2008,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10503377242,-206,-30,677,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10503416984,357,-621,-1041,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10503456190,404,-598,-694,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10503495707,-185,-124,1187,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10503535138,-617,829,2833,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10503574655,-341,745,2578,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10503615951,-138,198,1287,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10503653602,185,-358,-236,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10503694354,419,-506,-952,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10503734107,77,-405,127,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10503773104,-405,380,2078,,,,,,,,,,0x01e,,,,,,,,,,,,,,,,,,,,,,,,,,
10503812619,-432,796,2700,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10503852051,-209,448,2088,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10503891722,-66,146,1129,,,,,,,,,,0x009,,,,,,,,,,,,,,,,,,,,,,,,,,
10503933025,222,-147,18,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10503972226,423,-303,-878,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10504011424,100,-422,-600,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10504051174,-444,-283,1356,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10504090372,-726,899,3298,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10504130116,-431,691,2565,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10504169325,-138,70,948,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10504208841,114,-318,-510,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10504249828,330,-346,-939,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10504289344,81,-415,321,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10504328769,-528,421,2143,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10504368294,-390,693,2845,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10504407493,-299,499,2015,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10504447243,-42,12,453,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10504486444,334,-299,-843,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10504527515,314,-491,-464,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10504566941,-34,-297,1080,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10504606458,-305,626,2423,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10504645892,-260,506,2348,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10504685408,-191,336,1467,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10504724607,63,75,336,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10504764358,322,-117,-632,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10504804334,303,-242,-544,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
10504844652,48,-469,523,,,,,,,,,,0x06c,,,,,,,,,,,,,,,,,,,,,,,,,,
10504883848,-151,-60,2001,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10504923517,-301,273,2608,,,,,,,,,,0x009,,,,,,,,,,,,,,,,,,,,,,,,,,
10504962949,-202,408,2121,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10505002466,-91,167,983,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10505041891,208,-147,88,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10505081415,402,-249,-203,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10505122169,379,-426,220,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10505161919,96,-89,1170,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10505201118,-57,539,2219,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10505240634,-118,512,2130,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10505280059,-18,292,1360,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10505319575,189,56,596,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10505360890,385,-148,-172,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10505400088,387,-266,-367,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10505439285,35,-519,346,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10505479035,-220,105,1900,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10505518234,-391,470,2549,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10505557983,-292,247,1760,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10505597180,-7,158,928,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10505636697,242,-69,172,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10505677685,331,-310,-275,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10505717203,139,-401,138,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10505756635,-49,-185,1217,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10505796150,-218,304,2196,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10505835349,-180,350,2137,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
10505874888,-87,164,1354,,,,,,,,,,0x06c,,,,,,,,,,,,,,,,,,,,,,,,,,
10505915639,137,87,597,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10505953979,313,-107,-149,,,,,,,,,,0x029,,,,,,,,,,,,,,,,,,,,,,,,,,
10505994741,248,-291,-264,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10506034258,35,-362,550,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10506073690,-202,118,1865,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10506113208,-203,414,2495,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10506152405,-194,252,1793,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10506192158,45,93,896,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10506232911,294,-63,-55,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10506272662,307,-305,-548,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10506311859,53,-494,216,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10506351375,-212,-22,1603,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10506390807,-259,421,2578,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10506430324,-261,213,1918,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10506469754,-77,185,1071,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10506510826,171,82,183,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10506550024,305,-225,-571,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10506589776,86,-534,-3,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10506628975,-293,-315,1652,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10506668726,-363,825,2719,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10506707924,-319,295,2037,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10506747443,-150,31,759,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10506788756,237,-265,-286,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10506827954,340,-320,-288,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10506867153,28,-337,610,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10506906113,-219,212,1909,,,,,,,,,,0x00a,,,,,,,,,,,,,,,,,,,,,,,,,,
10506945888,-183,402,2348,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
10506985785,-185,216,1597,,,,,,,,,,0x069,,,,,,,,,,,,,,,,,,,,,,,,,,
10507024985,32,41,745,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10507066055,215,-6,27,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10507105488,340,-63,-347,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10507145005,98,-277,69,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10507184429,-114,-344,1483,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10507223946,-253,423,2546,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10507263144,-222,239,2139,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10507302895,-7,40,1132,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10507343649,259,-121,99,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10507383399,450,-327,-865,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10507422595,96,-358,-201,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10507462114,-483,35,2069,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10507501547,-749,640,3195,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10507541064,-589,296,2111,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10507580495,-87,-218,142,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10507620013,447,-424,-963,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10507660768,315,-479,60,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10507700517,-263,229,1890,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10507739714,-437,466,2728,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10507779239,-283,143,1927,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10507818665,42,-199,269,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10507858181,528,-229,-1056,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10507897613,452,-353,-714,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10507937907,-91,-256,825,,,,,,,,,,0x00a,,,,,,,,,,,,,,,,,,,,,,,,,,
10507977684,-492,291,2752,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
10508017590,-489,422,2896,,,,,,,,,,0x069,,,,,,,,,,,,,,,,,,,,,,,,,,
10508056789,-291,249,1862,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10508096540,-20,-171,-99,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10508135738,516,-135,-951,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10508175254,352,-226,-253,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10508216567,-26,-112,1436,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10508255768,-226,393,2965,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10508295201,-311,283,2207,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10508334719,-10,-4,717,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10508373918,551,-440,-1365,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10508413669,513,-478,-1054,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10508452870,-144,-364,1210,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10508492394,-559,746,3365,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10508533374,-415,596,3030,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10508572893,-165,-32,1067,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10508612326,460,-519,-1433,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10508651842,629,-591,-1197,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10508691047,89,-315,737,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10508730790,-453,363,2773,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10508769988,-247,293,3023,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10508809737,-184,159,1856,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10508850489,50,-144,-287,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10508890014,583,-249,-1387,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10508929441,330,-294,-567,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10508968957,-149,-96,1602,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10509009166,-196,276,3105,,,,,,,,,,0x07a,,,,,,,,,,,,,,,,,,,,,,,,,,
10509047858,-77,217,2756,,,,,,,,,,0x00d,,,,,,,,,,,,,,,,,,,,,,,,,,
10509088610,18,14,1147,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10509128361,297,-98,-679,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10509167561,446,-61,-959,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10509207086,156,-290,-124,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10509246503,-297,-145,1333,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10509286019,-421,269,2534,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10509325453,-284,143,2601,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10509364969,-237,118,1779,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10509405731,24,-26,731,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10509445474,234,21,-395,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10509484673,265,-13,-1216,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10509524424,-103,-361,110,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10509563622,-511,-242,2124,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10509603146,-416,232,3225,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10509642569,-282,193,2163,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10509683639,-33,84,858,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10509723070,171,-32,-356,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10509762585,311,103,-900,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10509801792,95,-299,116,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10509841534,-132,-279,2193,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10509880732,-189,-141,3029,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10509920482,-202,-48,2005,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10509961237,28,15,301,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10510000753,368,-172,-922,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10510039399,348,-163,-178,,,,,,,,,,0x03a,,,,,,,,,,,,,,,,,,,,,,,,,,
10510079647,2,-120,1169,,,,,,,,,,0x00d,,,,,,,,,,,,,,,,,,,,,,,,,,
10510118853,-177,-8,2299,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10510158594,-172,170,2193,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10510199348,-95,258,1419,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10510239100,130,-21,622,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10510278297,306,-116,-421,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10510317822,217,-216,-773,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10510357246,-67,-503,877,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10510396763,-386,211,3090,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10510436196,-477,154,2925,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10510475713,-203,-28,1094,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10510516474,254,-151,-713,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10510556218,345,58,-790,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10510595414,109,-451,619,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10510635165,-231,72,2549,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10510674364,-351,-62,2564,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10510713891,-162,11,1397,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10510753315,126,202,-234,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10510792832,350,294,-984,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10510833595,120,-276,323,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10510873332,-226,-184,2335,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10510912537,-273,-172,2867,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10510952280,-220,37,1733,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10510991478,-25,35,338,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10511031006,376,101,-663,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10511071987,233,124,-686,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10511110881,-55,-204,605,,,,,,,,,,0x00b,,,,,,,,,,,,,,,,,,,,,,,,,,
10511150891,-332,57,2555,,,,,,,,,,0x07c,,,,,,,,,,,,,,,,,,,,,,,,,,
10511190407,-496,74,3015,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10511229613,-299,73,1798,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10511269356,39,119,191,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10511308556,380,125,-1111,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10511348305,199,142,-572,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10511389058,-321,-196,1265,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10511428583,-366,140,3234,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10511468008,-509,73,2480,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10511507524,-84,85,981,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10511546730,204,65,-526,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10511586465,368,84,-854,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10511627229,-15,16,227,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10511666971,-271,366,2390,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10511706169,-623,101,2791,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10511745694,-459,24,1630,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10511785120,168,-518,-342,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10511824644,672,-790,-1098,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10511864065,270,-763,-25,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10511905136,-465,797,2431,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10511944344,-410,1061,2812,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10511984085,-189,574,1598,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10512023283,124,-170,281,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10512063026,371,-553,-226,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10512102225,310,-533,137,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10512142679,-121,433,1146,,,,,,,,,,0x04b,,,,,,,,,,,,,,,,,,,,,,,,,,
10512182682,-215,1195,2116,,,,,,,,,,0x03c,,,,,,,,,,,,,,,,,,,,,,,,,,
10512222198,-181,1102,1888,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10512261629,4,289,1023,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10512301145,311,-479,120,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10512340352,473,-1059,-684,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10512380094,198,-933,-102,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10512420847,-425,596,1821,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10512460372,-352,1318,2779,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10512499796,-209,891,2276,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10512539322,-105,310,1154,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10512578745,251,-306,134,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10512618262,471,-651,-556,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10512659349,303,-885,-314,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10512697221,-254,197,1258,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10512737982,-435,1257,2613,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10512777725,-216,1088,2554,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10512816923,-276,498,1513,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10512856450,6,-264,366,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10512895875,540,-589,-406,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10512935400,611,-788,-791,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10512976704,252,-447,43,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10513015903,-157,91,1686,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10513055112,-109,909,2738,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10513094854,152,587,2173,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10513134052,130,254,868,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10513173732,494,-387,-486,,,,,,,,,,0x069,,,,,,,,,,,,,,,,,,,,,,,,,,
10513213925,518,-411,-677,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
10513254027,123,-408,184,,,,,,,,,,0x04c,,,,,,,,,,,,,,,,,,,,,,,,,,
10513293451,-352,-83,1905,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10513332968,-422,755,2862,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10513372174,-142,304,1910,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10513411917,38,141,1048,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10513451123,240,-143,-167,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10513490864,586,-511,-978,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10513531616,274,-651,12,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10513571141,-125,-113,2036,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10513610565,-72,-89,2586,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10513650089,-6,-204,1822,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10513689510,173,-145,521,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10513729027,568,-26,-549,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10513770114,435,12,-817,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10513807984,87,-701,1060,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
