#Format version: 1.0
time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[°C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,src0,src1,src2,src3,src4,src5,src6,src7,
10341692994,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10341732425,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10341771942,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10341811365,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10341850893,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10341891645,-1,-5,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10341931396,0,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10341969815,0,-4,1005,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
10342010129,-1,-4,1006,,,,,,,,,,0x02c,,,,,,,,,,,,,,,,,,,,,,,,,,
10342049335,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10342088850,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10342129839,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10342169355,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10342208780,0,-4,1006,,,,,,,,,,0x039,,,,,,,,,,,,,,,,,,,,,,,,,,
10342248453,-1,-5,1007,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10342287651,-1,-4,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10342327394,-2,-4,1008,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10342366603,-1,-4,1004,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10342407901,-1,-4,1007,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10342447110,-1,-4,1004,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10342486625,-1,-4,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10342526051,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10342565576,-1,-5,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10342604778,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10342644528,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10342685280,-1,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10342725021,-1,-4,1007,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10342764229,0,-4,1005,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10342803745,-1,-5,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10342843176,0,-5,1004,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10342882693,-1,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10342922119,-1,-4,1007,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10342961644,0,-5,1000,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10343002395,-2,-3,1015,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10343041361,0,-6,996,,,,,,,,,,0x06a,,,,,,,,,,,,,,,,,,,,,,,,,,
10343081135,-1,-2,1015,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
10343120878,0,-6,998,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10343160083,-2,-2,1011,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10343201155,0,-5,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10343240733,0,-4,1005,,,,,,,,,,0x079,,,,,,,,,,,,,,,,,,,,,,,,,,
10343280249,-1,-5,1008,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10343319449,0,-4,1004,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10343359199,-1,-4,1007,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10343398397,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10343438139,0,-4,1005,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10343478901,-1,-4,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10343518417,-1,-5,1004,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10343557847,-1,-4,1007,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10343597363,-1,-5,1004,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10343636787,-1,-4,1007,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10343676312,0,-4,1004,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10343717065,0,-4,1007,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10343756815,0,-5,1004,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10343796015,0,-4,1007,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10343835758,-1,-5,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10343874965,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10343914482,0,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10343955794,-1,-4,1005,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10343994996,-1,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10344034195,0,-4,1005,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10344073159,-1,-5,1006,,,,,,,,,,0x04a,,,,,,,,,,,,,,,,,,,,,,,,,,
10344112934,0,-4,1006,,,,,,,,,,0x01c,,,,,,,,,,,,,,,,,,,,,,,,,,
10344152675,-1,-5,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10344193429,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10344232946,-1,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10344272532,-1,-4,1007,,,,,,,,,,0x079,,,,,,,,,,,,,,,,,,,,,,,,,,
10344312049,-1,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10344351473,0,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10344391000,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10344430198,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10344469948,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10344510700,0,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10344550445,0,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10344589651,-1,-4,1007,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10344629169,0,-5,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10344668602,-1,-4,1007,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10344708119,0,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10344747544,-1,-4,1007,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10344788623,-1,-4,1005,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10344827822,0,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10344867573,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10344906775,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10344946290,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10344985724,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10345026795,-1,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10345066230,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10345105746,0,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10345145720,-1,-4,1006,,,,,,,,,,0x01a,,,,,,,,,,,,,,,,,,,,,,,,,,
10345184490,-1,-5,1005,,,,,,,,,,0x06c,,,,,,,,,,,,,,,,,,,,,,,,,,
10345225569,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10345263442,0,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10345304350,-1,-4,1006,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
10345343867,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10345383299,-1,-5,1005,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10345422815,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10345462239,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10345501765,-1,-5,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10345542843,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10345582278,0,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10345621476,0,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10345660995,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10345700418,0,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10345739936,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10345779369,-1,-5,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10345818888,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10345859639,-1,-5,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10345899390,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10345938589,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10345978341,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10346017541,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10346057058,-1,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10346098369,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10346137569,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10346176225,-1,-4,1006,,,,,,,,,,0x07a,,,,,,,,,,,,,,,,,,,,,,,,,,
10346216315,-1,-4,1006,,,,,,,,,,0x00c,,,,,,,,,,,,,,,,,,,,,,,,,,
10346255514,-1,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10346295264,-1,-5,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10346334616,-1,-4,1006,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
10346374358,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10346415114,-1,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10346454629,-1,-4,1005,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10346494061,0,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10346533577,0,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10346572779,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10346612519,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10346653271,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10346693016,0,-5,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10346732216,0,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10346771733,0,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10346811158,0,-4,1005,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10346850674,0,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10346891655,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10346931171,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10346970369,0,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10347010119,-1,-5,1007,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10347049319,-1,-4,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10347089069,0,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10347128268,-1,-4,1005,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10347169340,-1,-4,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10347208776,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10347247512,-1,-4,1007,,,,,,,,,,0x00a,,,,,,,,,,,,,,,,,,,,,,,,,,
10347287292,0,-4,1005,,,,,,,,,,0x07c,,,,,,,,,,,,,,,,,,,,,,,,,,
10347327029,-1,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10347366381,-1,-4,1005,,,,,,,,,,0x019,,,,,,,,,,,,,,,,,,,,,,,,,,
10347406131,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10347446886,-1,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10347486403,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10347525835,-1,-5,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10347565351,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10347604786,-1,-5,1005,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10347644301,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10347683499,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10347723250,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10347764004,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10347803752,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10347842949,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10347882466,-1,-5,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10347921899,0,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10347961415,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10348000847,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10348041921,0,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10348081120,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10348120870,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10348160069,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10348199594,0,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10348239019,-1,-4,1006,,,,,,,,,,0x038,,,,,,,,,,,,,,,,,,,,,,,,,,
10348279311,-1,-4,1006,,,,,,,,,,0x00a,,,,,,,,,,,,,,,,,,,,,,,,,,
10348319319,-1,-4,1006,,,,,,,,,,0x07c,,,,,,,,,,,,,,,,,,,,,,,,,,
10348358836,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10348398187,-1,-4,1006,,,,,,,,,,0x059,,,,,,,,,,,,,,,,,,,,,,,,,,
10348437929,-1,-4,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10348477128,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10348516879,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10348557631,0,-5,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10348597148,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10348636581,-1,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10348676099,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10348715530,-1,-4,1007,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10348755046,0,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10348796124,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10348834004,-1,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10348874759,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10348914286,0,-4,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10348953701,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10348993219,-1,-4,1007,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10349032652,0,-4,1006,,,,,,,,,,0x078,,,,,,,,,,,,,,,,,,,,,,,,,,
10349072169,-1,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10349112931,-1,-4,1006,,,,,,,,,,0x058,,,,,,,,,,,,,,,,,,,,,,,,,,
10349152674,-1,-5,1006,,,,,,,,,,0x028,,,,,,,,,,,,,,,,,,,,,,,,,,
10349191874,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10349231624,-1,-5,1006,,,,,,,,,,0x068,,,,,,,,,,,,,,,,,,,,,,,,,,
10349270822,-1,-4,1006,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
10349310347,-1,-4,1006,,,,,,,,,,0x048,,,,,,,,,,,,,,,,,,,,,,,,,,
10349350549,-1,-4,1005,,,,,,,,,,0x03a,,,,,,,,,,,,,,,,,,,,,,,,,,
10349390643,0,-5,1006,,,,,,,,,,0x00c,,,,,,,,,,,,,,,,,,,,,,,,,,
10349430228,-1,-4,1006,,,,,,,,,,0x079,,,,,,,,,,,,,,,,,,,,,,,,,,
10349469744,0,-4,1006,,,,,,,,,,0x008,,,,,,,,,,,,,,,,,,,,,,,,,,
10349508943,0,-4,1007,,,,,,,,,,0x018,,,,,,,,,,,,,,,,,,,,,,,,,,
