# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
345943629,-27.816,-32.696,1006.744
345951972,-27.328,-32.696,1006.256
345960321,-27.328,-32.208,1006.256
345968665,-26.840,-32.696,1006.256
345977007,-26.840,-32.696,1004.304
345985358,-27.328,-33.184,1005.280
345993701,-27.328,-34.160,1005.280
346002044,-27.328,-35.136,1005.280
346010387,-28.304,-35.136,1005.280
346018729,-27.816,-35.136,1006.256
346027079,-27.328,-35.136,1006.256
346035421,-27.328,-35.624,1004.792
346043770,-26.840,-34.648,1005.768
346052112,-27.328,-34.648,1006.744
346060455,-27.328,-33.672,1005.768
346068798,-27.816,-34.160,1006.256
346077148,-27.816,-33.184,1006.256
346085491,-27.328,-33.184,1006.256
346093834,-28.304,-32.696,1006.256
346102177,-27.816,-32.696,1005.768
346110528,-28.792,-32.696,1004.792
346118871,-28.792,-32.696,1005.280
346127212,-28.792,-33.672,1006.256
346135555,-29.280,-33.672,1006.744
346143906,-28.304,-34.648,1006.256
346152249,-28.304,-34.160,1005.280
346160591,-28.304,-34.648,1005.768
346168934,-28.304,-35.136,1005.280
346177285,-27.816,-34.648,1005.280
346185628,-27.816,-35.136,1005.280
346193971,-27.816,-34.648,1005.280
346202314,-28.304,-35.136,1006.256
346210657,-28.304,-34.160,1006.256
346219007,-28.792,-35.136,1006.744
346227350,-28.304,-34.648,1005.280
346235692,-28.304,-34.160,1005.280
346244042,-28.792,-33.672,1005.768
346252384,-27.816,-34.160,1004.792
346260725,-27.816,-34.160,1006.256
346269075,-27.328,-33.672,1006.256
346277418,-26.352,-34.160,1005.280
346285759,-27.328,-33.672,1005.768
346294110,-27.328,-33.672,1006.256
346302453,-28.304,-34.648,1006.256
346310796,-27.816,-34.160,1006.256
346319138,-28.792,-35.136,1006.256
346327489,-29.280,-34.648,1005.768
346335831,-28.792,-34.160,1005.768
346344172,-28.304,-34.160,1005.768
346352522,-27.816,-34.160,1005.768
346360865,-27.816,-34.648,1004.792
346369207,-26.840,-34.648,1005.280
346377557,-27.816,-33.672,1006.744
346385898,-26.840,-33.184,1006.744
346394241,-27.328,-32.696,1006.256
346402584,-28.304,-34.160,1004.304
346410934,-27.328,-33.672,1005.280
346419273,-27.328,-32.696,1005.280
346427624,-27.816,-34.160,1004.304
346435966,-27.816,-34.160,1006.256
346444309,-28.792,-34.160,1005.768
346452652,-28.304,-33.184,1005.280
346461002,-27.816,-34.160,1005.768
346469346,-28.304,-33.672,1006.256
346477690,-28.304,-34.160,1005.768
346486033,-27.816,-33.672,1005.280
346494376,-27.816,-33.672,1005.768
346502726,-28.304,-34.160,1005.280
346511068,-27.816,-33.672,1003.816
