# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
87081228,566.568,-1841.224,-3395.992
87089579,606.096,-1518.168,-3411.608
87097921,928.664,-995.520,-3817.136
87106262,840.336,-462.136,-2977.288
87114604,936.960,5.856,-2639.104
87122955,782.752,357.216,-2048.624
87131297,559.248,681.736,-1416.176
87139638,49.776,952.088,-629.520
87147981,-464.576,1008.696,373.320
87156331,-987.224,1331.264,1435.696
87164673,-1236.104,1604.544,2203.808
87173016,-1407.880,1744.600,2905.552
87181358,-1584.048,2630.808,3678.544
87189701,-1622.112,3011.448,4769.224
87198045,-1093.120,2830.400,5154.256
87206388,-973.072,3874.232,5015.664
87214739,-978.440,4066.016,4933.680
87223082,-668.560,3875.696,5361.656
87231424,-838.872,3351.096,5467.552
87239766,-532.408,2951.424,5032.256
87248109,-399.672,2599.088,3961.584
87256460,-365.024,2147.688,2912.872
87264802,-411.872,1526.464,2123.288
87273145,-507.032,1123.864,1472.296
87281487,-593.408,643.184,1001.864
87289829,-533.872,396.744,551.928
87298180,-419.680,273.280,163.968
87306522,-248.392,94.672,-193.736
87314864,-49.288,-75.640,-658.312
87323207,100.040,-283.040,-1105.320
87331550,162.504,-372.344,-1648.464
87339900,160.064,-416.264,-2380.952
87348241,129.808,-420.656,-3359.880
87356584,310.856,-565.592,-4280.736
87364926,408.944,-974.536,-4603.304
87373275,327.936,-1514.752,-3686.352
87381616,556.808,-1667.008,-4090.416
87389959,360.632,-829.600,-3591.192
87398301,439.200,-719.800,-2800.144
87406651,333.304,-345.504,-2081.320
87414993,199.104,-10.736,-1313.696
87423335,85.888,364.048,-634.888
87431677,-110.776,849.120,115.656
87440027,-396.256,1049.200,813.496
87448368,-754.936,1311.744,1845.616
87456711,-1327.360,1830.488,2757.200
87465061,-1274.168,2399.496,4075.776
87473403,-1369.816,3025.600,5432.904
87481746,-1189.256,3347.192,6908.128
87490088,-1193.648,3615.104,7590.840
87498431,-995.520,4100.664,7096.008
87506775,-726.144,4880.976,5620.784
87515118,-915.976,3792.736,5645.672
87523468,-786.168,3385.744,4267.072
87531809,-672.464,2457.080,3114.416
87540152,-892.552,1776.320,1951.024
87548494,-1092.144,1007.232,1372.256
87556845,-957.456,746.640,630.008
