# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
21351280,-24.400,38.552,1004.792
21359631,-24.888,39.040,1004.304
21367973,-26.352,38.552,1005.280
21376316,-27.328,38.552,1004.792
21384659,-27.328,39.040,1004.792
21393002,-25.864,38.064,1004.792
21401345,-24.888,37.576,1005.768
21409694,-23.424,37.088,1005.280
21418037,-22.448,37.088,1005.768
21426380,-20.984,37.576,1006.256
21434723,-21.472,37.088,1004.304
21443065,-22.936,37.088,1003.816
21451409,-22.936,37.576,1004.792
21459761,-24.888,38.064,1004.792
21468103,-25.376,39.040,1005.280
21476446,-25.864,39.040,1005.280
21484787,-25.864,39.528,1004.792
21493136,-24.888,39.040,1005.280
21501479,-24.888,38.064,1005.280
21509822,-23.912,38.064,1006.256
21518162,-24.400,37.088,1006.744
21526511,-23.912,37.088,1006.256
21534854,-24.888,36.600,1004.792
21543196,-24.400,37.088,1005.280
21551538,-24.400,37.088,1004.792
21559887,-24.400,38.064,1004.304
21568229,-24.400,38.552,1004.792
21576572,-24.400,38.552,1005.280
21584914,-23.912,38.552,1004.304
21593264,-23.912,39.040,1005.280
21601606,-23.912,39.040,1005.768
21609948,-23.912,38.552,1004.792
21618298,-23.912,38.064,1005.768
21626639,-23.912,38.064,1005.768
21634981,-23.424,38.552,1005.280
21643323,-23.912,37.576,1003.816
21651673,-24.888,37.088,1004.304
21660014,-24.888,36.600,1004.792
21668357,-25.376,37.088,1005.768
21676698,-24.888,39.040,1002.840
21685049,-24.888,38.064,1004.792
21693391,-24.400,38.064,1005.280
21701732,-24.888,39.040,1004.792
21710075,-23.912,39.040,1005.280
21718425,-23.912,38.064,1004.792
21726769,-23.424,38.064,1004.304
21735111,-23.912,37.576,1003.816
21743454,-23.424,38.064,1007.232
21751802,-22.936,37.088,1008.208
21760144,-23.424,37.088,1006.256
21768488,-23.424,37.576,1004.792
21776830,-24.400,36.600,1005.768
21785173,-23.912,37.576,1005.280
21793515,-23.912,37.576,1004.792
21801866,-24.888,37.576,1005.768
21810208,-25.376,40.016,1006.256
21818551,-25.376,40.016,1004.304
21826894,-25.864,40.016,1005.768
21835237,-24.888,39.040,1004.304
21843579,-24.400,38.552,1003.328
21851929,-24.400,38.064,1005.280
21860272,-24.400,38.064,1006.744
21868615,-22.448,37.088,1006.256
21876957,-22.448,37.576,1005.768
21885300,-21.960,37.576,1006.744
21893651,-22.936,37.576,1005.280
21901993,-23.912,36.600,1005.280
21910337,-26.352,37.088,1003.328
21918678,-25.864,37.576,1004.304
21927022,-25.864,38.064,1005.768
21935365,-25.376,38.064,1005.768
21943715,-23.424,38.552,1005.280
21952058,-22.448,38.552,1004.792
21960402,-22.448,38.552,1005.280
21968745,-20.984,38.064,1005.280
21977086,-21.472,37.576,1004.792
21985429,-22.448,38.064,1005.280
21993779,-23.912,38.552,1005.768
22002122,-24.888,38.064,1006.256
22010465,-25.864,37.576,1005.768
22018808,-25.864,38.064,1005.280
22027150,-25.376,37.576,1004.792
22035500,-24.888,38.064,1005.280
22043843,-23.912,38.064,1004.304
22052185,-23.424,37.576,1004.304
22060526,-23.424,37.088,1004.792
22068868,-22.936,38.064,1006.744
22077218,-23.424,38.064,1006.256
22085561,-23.424,38.064,1005.280
22093903,-23.424,38.064,1004.304
22102245,-24.400,39.040,1005.280
22110596,-24.400,39.040,1003.816
22118938,-24.400,38.552,1004.304
22127280,-24.400,39.040,1005.768
22135622,-22.936,38.064,1006.256
22143973,-22.936,38.552,1006.256
22152315,-22.448,38.064,1006.256
22160658,-23.424,37.088,1005.768
22169000,-23.424,38.064,1005.768
22177342,-24.400,39.040,1005.768
22185692,-25.864,39.040,1005.768
22194035,-26.840,40.016,1004.792
22202377,-26.840,40.504,1004.792
22210720,-25.864,40.504,1005.768
22219063,-26.352,41.480,1005.768
22227405,-25.376,40.504,1003.816
22235757,-22.936,40.016,1004.792
22244100,-20.496,39.040,1005.768
22252443,-19.032,37.576,1003.816
22260786,-19.520,37.088,1003.328
22269127,-20.008,36.600,1007.232
22277470,-21.472,36.112,1009.672
22285821,-22.936,35.624,1001.864
22294163,-24.400,34.648,1002.352
22302505,-27.816,35.624,1003.816
22310847,-28.304,35.624,1004.304
22319198,-28.792,35.624,1004.792
22327538,-27.816,35.624,1006.744
22335881,-26.352,36.112,1006.744
22344222,-23.912,35.136,1008.696
22352573,-23.912,36.112,1001.376
22360915,-22.936,34.648,1001.864
22369256,-21.960,37.088,1004.792
22377599,-23.424,38.064,1008.696
22385949,-23.424,39.528,1010.160
22394291,-23.912,39.528,1002.840
22402634,-24.400,38.552,1002.352
22410977,-23.912,39.040,1005.280
22419320,-23.912,38.552,1008.208
22427663,-23.424,38.552,1005.768
22436014,-22.448,38.552,1002.840
22444357,-22.936,38.064,1006.744
22452701,-22.936,37.576,1007.720
22461042,-22.936,37.088,1007.232
22469385,-23.912,37.088,1003.328
22477728,-23.912,36.600,1004.304
22486079,-25.864,37.576,1006.256
22494421,-26.352,37.576,1006.256
22502763,-26.352,39.528,1004.304
22511105,-27.816,39.040,1004.304
22519449,-27.328,39.040,1005.768
22527791,-24.400,39.528,1006.744
22536142,-23.912,39.528,1005.768
22544485,-22.936,38.552,1005.280
22552827,-22.448,38.064,1007.720
22561169,-22.448,37.576,1007.232
22569512,-21.960,37.088,1004.304
22577863,-21.960,37.576,1001.864
22586205,-21.960,36.600,1002.840
22594547,-21.960,37.576,1004.792
22602890,-22.448,37.576,1005.280
22611239,-22.936,38.064,1005.280
22619583,-24.400,38.064,1007.232
22627924,-25.376,38.552,1008.696
22636267,-25.864,38.552,1007.232
22644609,-26.352,37.576,1004.304
22652959,-26.352,38.064,1003.816
22661302,-25.864,38.064,1004.304
22669645,-25.376,39.040,1005.768
22677985,-24.888,38.552,1005.280
22686329,-23.424,38.064,1003.816
22694680,-21.472,37.088,1003.816
22703023,-20.984,36.600,1002.840
22711366,-20.984,37.576,1003.816
22719708,-20.496,37.576,1006.256
22728051,-21.472,38.552,1007.720
22736394,-23.424,39.040,1006.744
22744737,-25.864,38.552,1006.256
22753080,-27.328,39.528,1005.280
22761432,-28.304,39.040,1005.280
22769774,-28.792,38.064,1006.256
22778116,-27.816,38.064,1004.792
22786458,-27.328,37.576,1004.792
22794808,-25.376,37.088,1004.792
22803149,-24.400,36.600,1004.792
22811491,-22.448,36.600,1003.816
22819833,-20.984,37.088,1002.352
22828182,-20.984,37.088,1002.840
22836524,-20.496,37.576,1004.304
22844866,-22.448,39.040,1006.256
22853217,-23.424,40.016,1006.256
22861560,-25.864,40.016,1006.256
22869902,-26.840,39.528,1006.744
22878245,-26.840,38.552,1005.280
22886588,-25.864,38.064,1004.792
22894930,-25.376,37.576,1004.792
22903281,-22.936,36.112,1006.256
22911623,-22.448,36.112,1004.792
22919966,-22.936,36.112,1005.768
22928308,-23.424,35.136,1005.280
22936651,-23.912,35.624,1007.232
22944994,-24.888,37.088,1005.768
22953346,-25.376,37.576,1006.256
22961688,-26.352,38.064,1003.816
22970031,-24.888,38.552,1004.304
22978374,-23.912,38.552,1004.792
22986716,-23.424,38.552,1005.768
22995058,-21.960,39.040,1007.232
23003409,-20.984,39.040,1008.696
23011752,-20.984,38.552,1006.256
23020095,-19.520,38.064,1005.280
23028438,-19.032,37.576,1004.792
23036780,-21.472,38.064,1005.280
23045122,-23.912,39.040,1005.280
23053474,-26.840,39.528,1003.816
23061816,-28.792,38.552,1003.816
23070159,-30.256,38.064,1005.768
23078501,-30.744,37.576,1005.280
23086843,-29.280,37.088,1006.256
23095194,-28.304,36.600,1005.768
23103536,-25.376,36.112,1006.256
23111879,-23.424,36.112,1005.768
23120221,-21.472,36.112,1006.744
23128564,-20.496,37.088,1006.256
23136907,-19.520,37.576,1005.768
23145258,-20.496,38.064,1004.304
23153601,-21.472,39.040,1004.304
23161942,-23.424,39.040,1004.792
23170285,-24.888,39.528,1004.792
23178628,-25.376,39.528,1006.256
23186978,-25.864,39.528,1005.768
23195320,-25.376,39.040,1005.768
23203663,-24.888,38.552,1007.232
23212006,-24.888,37.088,1006.744
23220349,-23.912,37.088,1005.768
23228691,-24.400,36.112,1004.792
23237042,-23.424,35.624,1004.792
23245386,-22.936,36.112,1005.768
23253728,-22.936,35.624,1005.768
23262071,-23.912,36.112,1005.280
23270414,-22.448,36.600,1003.328
23278757,-23.424,36.600,1004.792
23287100,-22.448,38.064,1006.256
23295449,-22.448,39.528,1004.304
23303791,-23.424,39.040,1004.304
23312133,-23.424,39.528,1005.280
23320483,-25.864,40.504,1005.768
23328825,-27.328,40.016,1004.792
23337166,-28.304,40.504,1004.304
23345508,-28.792,40.016,1004.304
23353858,-27.816,39.528,1003.816
23362200,-26.840,39.040,1003.328
23370541,-25.864,38.064,1003.816
23378891,-25.864,37.576,1004.304
23387233,-25.864,36.112,1004.304
23395577,-26.352,37.088,1005.280
23403917,-26.840,37.088,1005.768
23412267,-25.864,37.088,1004.792
23420610,-25.376,37.576,1004.792
23428952,-23.424,37.576,1006.256
23437294,-22.936,37.088,1006.256
23445637,-21.960,38.064,1004.792
23453986,-21.960,39.528,1005.280
23462328,-22.936,39.040,1005.280
23470670,-24.400,39.528,1004.304
