# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
418643581,484.096,1325.896,4329.048
418651924,359.656,1258.064,4049.424
418660266,195.200,1117.032,3766.384
418668614,92.232,1172.176,3452.600
418676957,-23.912,1118.496,3076.840
418685299,-156.648,1017.968,2602.504
418693650,-287.920,859.856,2132.560
418701992,-386.008,714.920,1768.512
418710335,-456.768,567.544,1422.520
418718686,-507.520,435.784,1139.968
418727028,-488.488,345.016,886.208
418735370,-409.432,357.704,670.512
418743720,-345.016,351.848,437.736
418752064,-283.528,303.536,220.576
418760407,-219.600,218.136,49.288
418768750,-133.712,179.096,-266.448
418777093,-167.872,-36.112,-423.096
418785444,-208.864,-282.064,-580.232
418793786,-115.168,-513.376,-822.280
418802130,-112.728,-492.880,-1533.296
418810473,51.728,-759.328,-1832.928
418818815,163.480,-929.152,-1792.424
418827166,153.232,-903.288,-1706.536
418835508,191.784,-879.376,-1586.000
418843851,244.488,-839.848,-1479.128
418852201,225.456,-812.520,-1435.208
418860542,171.776,-826.184,-1435.696
418868885,122.000,-822.768,-1484.496
418877235,51.728,-781.776,-1484.496
418885577,-27.816,-727.608,-1392.752
418893921,-75.152,-585.600,-1267.824
418902271,-103.944,-455.792,-1026.264
418910613,-192.760,-446.032,-773.480
418918956,-303.048,-128.832,-671.000
418927299,-336.232,117.120,-540.704
418935649,-358.192,234.728,-284.016
418943992,-443.592,433.832,-15.128
418952334,-569.008,669.536,266.936
418960684,-697.840,893.040,740.296
418969027,-811.544,1086.288,1245.864
418977369,-834.968,1299.544,1710.928
418985711,-713.944,1590.880,2134.512
418994062,-494.344,1789.496,2674.728
419002405,-318.176,1921.256,3168.096
419010747,-225.944,1905.152,3703.920
419019097,-159.088,1738.744,4109.936
419027439,-21.472,1526.464,4426.160
419035782,81.008,1375.184,4626.240
419044125,136.640,1198.040,4696.024
419052476,202.032,1057.984,4690.656
419060819,99.064,999.424,4531.080
419069161,59.048,1022.848,4133.360
419077504,5.368,970.632,3806.400
419085855,-45.384,921.832,3412.096
419094199,-92.232,969.656,2912.384
419102541,-119.560,982.344,2434.632
419110884,-179.584,945.744,2094.496
419119235,-220.088,813.008,1853.424
419127578,-250.832,710.528,1652.368
419135921,-330.376,649.528,1373.720
419144264,-409.920,556.320,1071.160
419152613,-436.272,461.648,788.608
419160957,-435.296,367.464,510.936
419169298,-396.744,314.760,268.400
419177648,-338.184,311.344,63.440
419185987,-257.176,249.368,-83.936
419194337,-215.696,172.752,-226.920
419202679,-208.376,116.632,-371.368
419211022,-151.768,19.032,-600.240
419219372,-202.520,-142.984,-836.432
419227715,-223.992,-325.984,-1104.832
419236057,-220.576,-523.624,-1388.848
419244408,-301.584,-719.800,-1792.424
419252750,-300.608,-874.008,-2282.376
419261092,-351.360,-961.848,-2656.672
419269434,-444.568,-1061.400,-2792.824
419277785,-570.472,-1282.952,-2910.432
419286127,-571.936,-1232.688,-2848.944
419294470,-758.840,-1293.200,-2590.792
419302820,-857.904,-1240.984,-2474.648
419311165,-826.672,-851.072,-2327.760
419319507,-702.720,-649.528,-1988.112
419327852,-779.824,-154.696,-1711.904
419336195,-714.432,529.968,-1515.240
419344538,-657.336,814.960,-818.864
419352889,-717.848,1060.424,-212.768
419361232,-870.592,1350.784,402.112
419369574,-1075.064,1489.376,1187.792
419377918,-1170.712,1646.512,1941.752
419386269,-1090.192,2031.544,2495.632
419394612,-769.576,2371.680,3008.032
419402953,-396.744,2610.312,3581.432
419411296,-178.608,2621.048,4267.072
419419646,-24.888,2486.360,4904.400
419427989,132.736,2130.120,5332.864
419436332,322.568,1715.808,5489.024
419444682,326.472,1558.184,5329.448
419453025,222.528,1441.064,5145.960
419461368,186.416,988.688,5260.640
419469710,240.096,1152.656,4778.008
419478060,202.032,1225.368,4423.232
419486403,151.768,1211.704,4070.896
419494746,16.104,1195.600,3622.424
419503088,-143.960,1122.888,3085.136
419511437,-241.560,1037.976,2629.344
419519779,-325.984,1075.552,1925.160
419528129,-299.144,1040.416,1418.616
419536472,-324.032,959.896,1000.888
419544812,-403.088,793.000,772.016
419553163,-454.816,660.264,557.296
419561506,-494.832,502.152,347.944
419569847,-459.696,386.496,139.080
419578199,-408.456,301.584,-79.056
419586541,-365.024,196.664,-303.048
419594885,-322.568,98.576,-503.616
419603227,-275.232,8.296,-650.992
419611578,-239.120,-108.336,-806.176
419619921,-186.904,-192.760,-985.272
419628264,-146.888,-288.408,-1119.472
419636607,-138.104,-408.456,-1208.288
419644950,-153.232,-523.136,-1354.200
419653301,-166.896,-645.136,-1547.448
419661644,-183.000,-679.784,-1732.888
419669986,-152.256,-718.824,-1976.400
419678329,-212.280,-729.072,-2109.624
419686680,-262.056,-701.256,-2184.288
419695023,-318.664,-722.240,-2153.544
419703365,-423.584,-878.400,-2091.080
419711708,-543.632,-987.712,-2068.144
419720059,-636.352,-940.376,-2028.128
419728399,-653.920,-819.352,-1993.480
419736749,-640.256,-602.680,-1944.680
419745090,-693.448,-262.056,-1793.400
419753432,-803.736,36.112,-1374.696
419761782,-940.864,282.552,-944.280
419770124,-1018.944,490.928,-586.088
419778467,-1112.640,740.296,-108.824
419786816,-1182.912,1004.304,400.648
419795159,-1177.056,1250.256,925.248
419803501,-1256.112,1443.504,1426.912
419811852,-1312.232,1629.432,1943.704
419820195,-1115.080,1655.784,2365.336
419828537,-956.968,1727.520,2624.952
419836887,-880.840,1729.472,3011.936
419845230,-792.024,1651.880,3514.576
419853573,-698.328,1552.328,3903.024
