# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
385446451,-53.680,128.344,1168.760
385454802,-65.392,113.216,1106.296
385463145,-71.736,85.400,1059.448
385471486,-64.416,73.200,992.104
385479829,-66.856,31.720,962.336
385488180,-71.248,26.840,910.120
385496524,-64.416,17.568,866.200
385504866,-60.024,8.296,818.864
385513208,-56.120,7.808,786.656
385521558,-48.800,6.832,762.744
385529901,-39.528,-3.904,764.696
385538244,-33.672,3.416,760.792
385546594,-19.520,-9.760,762.256
385554936,3.904,1.464,733.464
385563278,14.640,0.976,691.496
385571629,5.368,-6.344,672.464
385579972,-3.416,-17.080,646.600
385588313,-6.832,-22.448,605.120
385596655,-2.928,-25.864,570.472
385605006,-0.488,-39.040,536.800
385613348,-1.464,-44.408,503.616
385621690,-11.712,-47.824,478.728
385630040,-22.936,-55.632,461.648
385638382,-32.696,-65.880,452.864
385646724,-40.504,-69.784,450.912
385655075,-50.752,-67.832,448.472
385663418,-69.296,-62.952,459.696
385671760,-101.016,-58.072,499.712
385680103,-123.952,-41.968,544.120
385688453,-132.736,-39.040,606.096
385696796,-133.224,-27.816,672.952
385705138,-132.248,-17.080,752.008
385713480,-141.032,15.128,805.688
385721830,-171.288,70.760,864.736
385730174,-194.712,103.944,933.056
385738516,-222.040,136.640,1030.656
385746867,-224.968,111.264,1170.712
385755210,-238.144,144.448,1282.464
385763552,-247.416,163.480,1416.176
385771895,-251.320,205.936,1545.984
385780239,-266.448,228.872,1695.800
385788590,-242.048,270.352,1843.176
385796933,-144.448,271.816,1945.656
385805275,-46.848,282.064,1998.360
385813624,-5.368,323.544,1985.672
385821966,-41.480,372.344,1943.216
385830307,-109.800,400.648,1922.232
385838656,-144.936,399.672,1894.904
385847000,-137.128,388.936,1890.512
385855341,-95.648,370.880,1873.432
385863691,-55.632,373.320,1799.256
385872034,-56.608,390.888,1684.088
385880377,-72.224,376.248,1586.976
385888719,-59.048,316.712,1498.160
385897070,-63.928,273.280,1383.968
385905412,-56.120,244.976,1232.200
385913755,-63.928,221.552,1108.736
385922098,-101.504,172.264,1031.632
385930448,-120.536,140.056,961.848
385938788,-101.016,93.696,894.504
385947139,-74.664,59.048,802.272
385955482,-45.384,33.672,691.984
385963825,-39.528,11.224,599.264
385972169,-28.304,-18.544,506.056
385980512,-22.936,-46.360,444.568
385988863,-18.056,-62.952,421.144
385997206,0.488,-65.880,372.344
386005549,29.280,-100.040,330.376
386013890,46.848,-116.144,302.072
386022241,83.448,-113.704,240.584
386030584,108.336,-113.704,189.832
386038925,104.920,-90.768,155.672
386047269,92.720,-81.008,162.504
386055619,67.344,-96.136,219.600
386063961,45.872,-110.776,297.680
386072310,39.040,-123.952,348.920
386080652,32.208,-118.584,359.168
386088995,15.616,-106.384,356.240
386097338,0.000,-93.208,353.800
386105688,-7.320,-82.960,359.168
386114030,-14.152,-71.248,376.248
386122372,-47.824,-48.312,422.608
386130722,-92.720,-31.232,519.232
386139064,-98.088,-6.344,609.512
386147407,-105.896,22.448,708.088
386155749,-116.144,73.200,839.360
386164100,-96.136,69.296,976.000
386172443,-125.416,40.992,1109.712
386180786,-161.040,106.384,1178.520
386189129,-172.752,165.920,1236.592
386197479,-161.040,160.552,1303.448
386205820,-196.176,190.320,1394.704
386214170,-227.896,181.536,1536.224
386222510,-254.736,185.440,1698.240
386230853,-241.072,210.816,1813.896
386239203,-203.496,222.528,1890.024
386247546,-156.648,255.712,1871.968
386255889,-114.192,290.848,1824.632
386264231,-92.232,287.920,1805.600
386272581,-84.424,282.552,1799.744
386280924,-66.856,292.312,1762.656
386289267,-55.632,295.240,1722.152
386297610,-23.912,292.312,1663.104
386305960,2.440,283.040,1593.320
386314304,6.832,273.768,1532.320
386322646,-5.856,251.320,1488.888
386330989,-6.832,217.160,1433.256
386339339,-10.248,191.296,1351.272
386347682,-31.232,185.440,1259.040
386356026,-53.192,167.872,1198.040
386364368,-75.640,148.352,1144.848
386372718,-85.400,120.536,1127.280
386381062,-61.976,86.864,1076.040
386389404,-37.088,96.136,992.592
386397747,-25.376,73.688,928.664
386406096,-21.960,75.640,852.536
386414438,-8.296,62.464,779.336
386422781,-0.488,49.288,718.336
386431124,11.224,27.816,674.416
386439474,33.672,9.272,631.960
386447815,36.600,2.928,599.264
386456165,71.736,-14.640,550.464
386464507,84.912,-36.600,508.984
386472850,92.720,-38.552,456.768
386481193,80.520,-33.672,424.560
386489544,76.128,-35.624,402.600
386497886,92.720,-43.432,388.936
386506228,101.016,-38.552,374.296
386514571,96.624,-31.232,393.328
386522922,89.792,-45.384,425.536
386531265,94.672,-56.608,429.928
386539607,88.816,-59.536,429.440
386547951,68.320,-58.560,424.072
386556294,57.096,-62.952,422.608
386564645,37.088,-73.688,430.416
386572988,15.128,-67.344,447.984
386581331,-25.864,-52.704,484.584
386589673,-73.200,-26.352,550.464
386598023,-89.304,-9.272,627.568
386606364,-97.600,11.712,716.384
386614707,-116.632,14.640,839.360
386623058,-137.616,47.336,948.672
386631401,-167.872,63.928,1072.136
386639743,-162.992,69.784,1193.648
386648094,-142.984,40.504,1303.936
386656435,-129.808,82.960,1361.520
386664777,-122.000,105.896,1419.592
386673127,-120.536,92.720,1512.800
386681470,-137.128,126.880,1598.200
386689812,-142.496,153.720,1667.008
386698155,-143.960,197.152,1731.424
386706506,-136.640,205.936,1813.896
386714849,-123.464,242.536,1856.352
386723191,-83.448,265.960,1867.576
386731540,-40.504,261.080,1858.792
386739882,-44.408,270.840,1826.096
386748224,-48.312,286.944,1751.432
