# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
11525693,158.112,-318.664,404.064
11534035,170.312,-323.544,404.064
11542385,174.704,-309.392,401.624
11550728,176.168,-276.696,396.744
11559071,188.856,-252.296,375.760
11567412,179.096,-216.184,346.968
11575756,143.472,-182.024,357.704
11584098,76.128,-146.400,430.904
11592449,1.952,-121.024,536.800
11600790,-56.608,-83.936,629.032
11609133,-115.168,-45.384,694.912
11617476,-157.624,50.752,776.896
11625826,-196.664,89.792,853.512
11634168,-234.728,153.720,925.736
11642511,-294.752,179.096,1054.080
11650853,-364.048,182.512,1215.608
11659196,-414.800,187.880,1351.272
11667547,-479.216,185.928,1531.344
11675889,-523.624,331.352,1707.024
11684231,-541.680,211.792,1928.088
11692574,-623.664,459.208,1896.368
11700917,-513.864,467.504,1989.088
11709265,-518.256,418.704,2050.088
11717608,-542.168,496.296,1988.600
11725950,-582.672,386.008,1940.776
11734292,-560.224,400.160,1801.696
11742643,-525.088,373.320,1699.704
11750986,-475.312,355.752,1585.024
11759328,-426.024,316.712,1496.696
11767670,-395.768,294.264,1415.200
11776013,-353.800,241.560,1366.888
11784363,-299.632,225.944,1276.608
11792705,-254.248,209.352,1158.512
11801047,-217.160,173.240,1052.128
11809389,-194.712,120.536,973.560
11817739,-176.656,62.464,931.104
11826080,-149.328,21.960,865.712
11834422,-121.024,-2.440,798.856
11842765,-83.448,-34.160,746.152
11851114,-49.776,-64.904,697.352
11859456,-17.568,-95.160,639.768
11867800,8.296,-124.928,589.992
11876143,37.576,-151.280,549.976
11884485,59.048,-174.216,498.736
11892836,86.864,-198.128,448.960
11901178,106.384,-223.992,411.872
11909521,122.976,-242.048,377.712
11917864,155.672,-250.344,336.232
11926206,190.808,-254.736,314.760
11934557,212.768,-258.640,325.496
11942900,237.168,-256.200,335.256
11951241,252.784,-249.856,335.256
11959584,258.152,-246.440,332.328
11967927,264.496,-232.776,313.784
11976277,254.248,-221.552,319.152
11984620,243.024,-221.064,350.872
11992961,227.896,-207.400,401.624
12001303,183.976,-200.568,498.736
12009646,153.720,-183.976,564.128
12017995,137.128,-135.664,586.576
12026338,108.824,-82.472,605.120
12034681,62.952,-8.296,655.384
12043023,9.272,48.800,716.384
12051373,-22.448,128.832,768.112
12059716,-70.272,199.104,842.776
12068060,-155.184,247.904,970.144
12076403,-262.056,287.432,1129.232
12084746,-331.352,547.048,1310.768
12093089,-451.400,123.464,1718.736
12101432,-686.128,321.104,1866.600
12109782,-553.880,450.912,1955.904
12118125,-560.712,401.624,2102.304
12126467,-567.544,454.328,2050.088
12134810,-605.120,423.584,2071.560
12143153,-610.976,451.400,1952.976
12151503,-609.512,467.016,1830.488
12159846,-592.432,469.944,1732.400
12168191,-555.832,468.968,1643.584
12176533,-515.328,415.776,1613.816
12184875,-485.072,351.848,1590.880
12193217,-453.840,309.880,1540.128
12201566,-436.760,250.344,1488.888
12209908,-400.160,235.704,1443.016
12218250,-342.088,226.920,1340.048
12226592,-306.952,210.816,1219.024
12234943,-267.912,179.584,1089.704
12243286,-234.240,128.832,997.472
12251627,-188.856,75.152,924.272
12259970,-140.056,48.800,835.944
12268320,-99.064,29.768,734.928
12276663,-68.320,-9.272,658.800
12285005,-20.008,-56.120,576.816
12293347,7.808,-101.016,498.736
12301697,39.040,-164.944,447.008
12310038,55.632,-221.552,412.848
12318380,64.904,-273.280,377.224
12326722,86.376,-310.856,344.040
12335073,124.928,-332.816,327.448
12343415,172.752,-328.912,311.344
12351759,215.208,-308.416,269.376
12360102,244.488,-294.752,220.576
12368444,266.448,-306.952,181.536
12376786,288.896,-307.928,155.672
12385137,298.168,-304.024,169.336
12393480,273.280,-314.760,223.992
12401823,244.488,-332.328,290.360
12410166,200.568,-360.144,382.104
12418507,179.096,-365.024,441.640
12426851,174.704,-339.160,473.360
12435201,165.432,-308.416,521.184
12443543,141.520,-277.184,593.896
12451886,114.192,-244.976,695.888
12460228,71.736,-203.984,807.152
12468571,2.440,-159.576,933.544
12476920,-52.704,-91.744,1042.856
12485262,-108.336,1.952,1111.664
12493605,-195.688,51.240,1198.040
12501947,-291.824,132.736,1295.152
12510296,-356.728,201.056,1392.752
