A_X [mg] A_Y [mg] A_Z [mg] G_X [dps] G_Y [dps] G_Z [dps] 
-150.875	-124.145	1062.65	4.4181	-2.4603	-1.4858
-141.008	-137.66	1011.4	2.74	-1.9446	-1.3809
-159.487	-116.311	1055.77	3.9942	-1.2892	-1.4071
-123.427	-125.7	1018.93	2.6176	-0.9658	-1.4727
-165.706	-105.607	1008.11	3.2994	-0.7429	-1.3722
-136.344	-111.108	1034.18	3.3999	-0.2447	-1.3285
-132.816	-113.56	1035.8	3.4829	0.2709	-1.4115
-145.075	-138.138	967.743	2.0714	0.3977	-1.4377
-123.068	-114.098	981.737	2.7575	0.5943	-1.4334
-128.929	-66.7966	936.408	2.9847	1.1406	-1.3591
-143.4	-129.826	906.927	2.657	0.4545	-1.2586
-149.56	-108.118	956.381	4.0554	0.6905	-1.2454
-126.955	-68.471	997.643	4.3481	0.9177	-1.311
-122.231	-127.852	929.711	2.5696	0.7385	-1.2498
-142.982	-92.5106	938.023	3.2207	0.0131	-1.2629
-158.649	-68.5906	953.93	3.4785	-0.354	-1.3372
-152.37	-97.0554	965.292	3.6009	-0.6074	-1.3634
-161.281	-79.534	956.621	3.7276	-0.5506	-1.3416
-153.925	-94.0056	975.039	3.7713	-0.354	-1.4246
-137.42	-80.3114	1013.61	4.1559	-0.8303	-1.512
-162.776	-107.999	945.079	3.2207	-1.2061	-1.5645
-161.819	-85.6336	1014.03	4.2302	-1.7393	-1.6256
-158.111	-81.6868	978.747	3.3911	-1.2586	-1.8529
-163.792	-92.69	1038.55	3.8063	-1.949	-1.9228
-147.586	-101.54	1007.81	2.9235	-1.5557	-2.1369
-156.975	-87.4874	1037.65	3.3168	-1.4596	-2.3423
-139.872	-125.939	1021.09	2.3817	-2.0495	-2.4953
-150.337	-98.969	1024.43	2.6351	-1.6868	-2.7181
-151.952	-93.587	1011.58	2.2549	-1.5295	-3.0066
-136.882	-111.467	976.594	1.8398	-1.0401	-3.2076
-156.138	-86.9492	1016.48	3.2076	-1.1143	-3.3168
-115.593	-134.55	956.142	2.4953	-0.8653	-3.614
-133.593	-125.341	988.793	3.2688	-0.6948	-3.8281
-112.185	-151.593	970.494	2.3467	-0.9395	-3.9548
-101.361	-138.018	1014.15	2.9497	-0.8303	-4.0859
-105.009	-141.427	969.418	1.8922	-0.673	-4.169
-106.683	-150.218	949.684	1.6256	-0.8172	-4.0991
-132.038	-136.464	1041.54	2.6526	-0.6774	-4.1471
-84.1386	-166.902	1019.77	0.7735	-0.839	-4.1821
-92.9292	-144.477	940.176	0.4108	-0.6336	-4.0772
-132.696	-130.364	987.956	1.3066	-1.0095	-4.0641
-106.743	-156.796	966.846	0.9964	-0.4851	-4.0991
-113.142	-163.553	887.791	0.5375	-0.0393	-3.9942
-97.9524	-141.367	929.89	2.1326	-1.0051	-3.9461
-96.0986	-155.659	921.697	2.0452	-0.3977	-3.9811
-93.587	-154.105	951.538	2.2768	-1.0575	-3.9374
-130.364	-175.453	949.265	1.1799	-1.2149	-3.9548
-128.151	-129.587	1033.28	2.1588	-1.7917	-4.0597
-115.294	-154.583	952.076	0.555	-2.1981	-4.0248
-154.105	-153.865	970.195	0.6642	-2.1238	-4.1209
-148.663	-139.394	988.614	1.0007	-2.4953	-4.2476
-145.135	-169.174	1013.85	0.791	-2.4166	-4.4574
-131.321	-175.573	997.285	0.5725	-2.2549	-4.6409
-157.633	-179.759	913.684	0.0393	-2.5608	-4.7546
-130.364	-171.985	974.022	1.4334	-2.657	-5.0911
-144.357	-191.719	1035.08	1.7305	-2.6526	-5.3489
-140.41	-182.629	943.225	0.472	-2.0495	-5.563
-139.633	-193.692	1003.09	1.7961	-2.2374	-5.8951
-118.404	-216.596	1059.42	1.9009	-2.2025	-6.3103
-122.411	-223.891	979.524	0.5899	-1.984	-6.6468
-76.7832	-217.074	960.089	0.4195	-2.9017	-6.9483
-122.71	-222.875	1047.34	1.276	-2.7618	-7.276
-114.637	-245.3	970.195	-0.4414	-2.5171	-7.464
-90.8362	-242.668	944.302	-0.1355	-2.6526	-7.6519
-118.344	-222.934	1004.82	1.394	-2.4297	-7.9359
-63.5674	-258.216	964.753	1.2848	-1.8179	-8.2506
-72.5972	-262.103	949.385	2.3379	-1.63	-8.4865
-72.5374	-303.784	960.149	2.2068	-1.7436	-8.6963
-44.3716	-275.2	1042.02	3.614	-1.7917	-8.8405
-43.2354	-262.402	961.345	2.22	-1.9228	-8.8842
-55.5542	-277.113	938.8	2.3161	-2.6657	-9.0022
-81.8662	-269.578	966.607	2.5259	-2.6395	-9.2819
-53.4612	-266.11	1003.56	2.6001	-2.8099	-9.6446
-42.2188	-267.904	1067.01	2.7881	-2.3598	-9.9898
-42.5776	-289.91	1051.94	1.8398	-2.0277	-10.1253
-42.5776	-294.754	1026.05	1.6387	-1.5645	-10.2826
-31.2754	-304.442	1022.4	1.831	-1.3722	-10.4137
-37.2554	-304.442	1059.66	1.311	-1.3066	-10.5623
-19.8536	-303.126	971.69	0.0218	-1.0969	-10.6366
-25.8336	-292.601	959.491	0.5987	-0.9308	-10.9119
-45.448	-277.891	959.491	0.7036	-1.3809	-11.1129
-23.6808	-284.11	952.076	0.7385	-1.4071	-11.3314
-24.0994	-293.08	927.438	1.2629	-1.2061	-11.6723
-41.6208	-300.375	920.143	1.7436	-1.7567	-11.9782
-13.8736	-301.392	924.149	2.2462	-2.0714	-12.1704
-26.9698	-317.239	977.85	1.9315	-2.102	-12.3278
0.1196	-310.123	946.156	2.9497	-2.5521	-12.7036
-5.382	-286.143	965.89	2.4385	-2.775	-13.0139
-17.4018	-361.371	983.59	2.622	-2.7094	-13.2367
-3.887	-315.684	999.916	2.0058	-3.5747	-13.3809
16.9832	-325.731	973.903	3.1857	-3.2556	-13.6257
-9.4484	-319.571	1002.55	3.1202	-3.7713	-13.8616
23.7406	-344.807	1043.09	2.1369	-2.6919	-13.9971
7.4152	-349.053	1051.28	1.5863	-2.5564	-14.1588
34.086	-359.876	1001.89	2.6832	-2.3117	-14.2943
22.9632	-330.096	1065.58	2.1413	-2.3685	-14.3249
36.1192	-373.81	1029.4	1.2979	-1.1012	-14.5739
10.2856	-368.248	955.664	3.1551	-1.9971	-14.7007
31.0362	-337.272	1074.25	3.1551	-0.9264	-14.7881
36.2986	-396.295	1031.49	1.1318	-0.5506	-14.9804
44.0128	-336.495	1093.62	2.9148	0.4457	-14.9935
58.3648	-370.581	893.233	0.3933	0.4457	-15.2032
22.5446	-342.355	935.571	2.4516	0.3715	-15.4829
11.1228	-391.271	905.731	1.5339	0.1442	-15.5965
36.5378	-333.445	992.74	3.3693	0.2666	-15.5965
55.7934	-378.773	971.69	2.1107	1.0226	-15.8981
54.9562	-368.846	1004.46	2.9672	0.2928	-16.1908
63.687	-384.933	956.262	1.4858	0.1398	-16.2782
17.5812	-360.594	960.448	1.7698	-0.284	-16.4225
52.325	-362.807	926.9	1.276	-0.4807	-16.5404
37.973	-349.292	921.518	2.2593	-0.7691	-16.6235
46.644	-366.395	899.571	2.6264	-1.1012	-16.8026
53.9994	-362.567	895.326	3.2906	-1.4203	-17.008
46.8234	-389.178	967.504	4.5273	-1.5688	-17.2353
59.0824	-387.683	975.099	4.0728	-1.3416	-17.3664
