A_X [mg],A_Y [mg],A_Z [mg],G_X [dps],G_Y [dps],G_Z [dps]
-195.566,54.351,936.411,0.98,7.14875,-5.95875
-243.024,9.211,1110.63,-7.18375,-4.96125,-6.0725
-87.23,98.027,748.714,3.52625,-1.11125,-3.885
-326.106,58.987,1326.57,-12.4513,-12.67,-1.785
-15.86,-90.89,1031.51,3.78875,-8.51375,2.16125
-58.072,-34.709,968.741,2.73875,-0.77,9.02125
77.714,-155.672,1013.88,-3.26375,-3.31625,7.91875
46.116,-111.386,914.146,0.81375,4.7775,5.74875
-145.241,10.309,1085.43,-3.68375,4.34,6.76375
108.214,14.762,970.876,-3.91125,-0.27125,0.90125
-284.26,77.165,986.187,-3.1325,8.4,0.0525
24.583,31.049,1095.68,-9.205,-4.7775,1.77625
22.387,170.739,931.958,-1.7325,3.66625,-0.56
-218.868,146.217,1196.76,-7.69125,3.43875,1.49625
-190.991,39.65,1130.63,-0.14,2.66875,3.50875
124.257,50.203,915.549,4.1475,0.175,7.5775
35.746,-69.784,936.045,-1.02375,3.4125,1.12
107.238,-55.388,812.764,-8.575,2.3975,-0.4025
5.551,-28.609,1116.36,-16.3188,6.6325,-1.37375
-263.398,90.463,1043.53,-6.4925,18.0338,2.17
-269.132,193.431,1189.5,-7.8575,7.98875,6.20375
-207.888,161.65,998.143,-0.56,1.4175,2.45875
-74.359,18.788,1102.58,-3.7275,-6.02875,2.835
-41.907,9.943,1091.96,3.24625,-4.43625,2.58125
-62.098,72.224,969.656,5.03125,-1.5925,0.63
18.117,104.676,951.478,1.7325,-1.4525,1.3475
-141.947,17.385,1082.51,-2.6775,0.3675,0.4025
-98.759,77.226,1025.84,-0.98875,1.53125,3.71875
23.79,22.997,1008.7,-1.61875,0.8925,3.71875
-132.797,83.021,1102.51,-2.1175,3.08875,0.6125
-115.168,67.405,977.22,1.8025,3.17625,2.33625
-89.914,88.389,1068.29,-0.49875,0.35,3.1325
-107.177,78.446,1042.61,2.52875,-0.76125,1.155
-102.114,106.445,1036.21,2.30125,-2.5025,0.175
-106.567,123.769,985.15,2.5375,-3.00125,-0.1225
-54.107,83.082,1039.62,0.1575,-5.0925,0.1925
-69.723,87.535,1010.83,1.53125,-2.72125,0.28
-43.92,47.824,1005.16,-0.11375,-1.53125,0.98
-50.874,39.711,962.641,-1.02375,0.67375,1.505
-22.448,68.991,994.727,-3.54375,2.135,2.42375
-36.112,27.145,1042.06,-4.4275,3.36,1.40875
-91.927,33.123,1045.11,-2.4675,4.68125,0.3675
-181.109,2.013,1099.4,-3.10625,2.345,-0.83125
-32.879,135.42,1059.08,1.88125,-2.00375,-0.7875
-138.165,74.603,981.612,2.94,0.28875,-1.42625
1.647,139.019,1092.63,-0.56,-3.42125,-0.8925
-24.156,-82.716,907.131,1.715,4.92625,-0.455
108.458,-49.715,1081.96,-6.825,3.7275,1.05875
-233.813,49.715,1113.25,-0.13125,10.71,-1.7675
-135.115,139.507,1099.52,3.96375,5.59125,3.07125
-25.071,120.658,914.817,7.2275,2.0475,0.875
-134.261,-61.427,1039.26,0.48125,3.01,-1.2075
-93.147,-60.39,1107.15,-1.365,3.0275,0.0175
-11.468,100.101,1082.32,4.9,2.275,1.04125
-83.692,122.915,853.451,10.4563,7.56875,-0.48125
-314.15,-204.045,1421.61,-2.63375,-1.46125,1.60125
174.094,241.621,548.878,24.15,5.85375,7.77875
-56.486,240.523,872.117,-5.0925,0.00875,-3.91125
-284.321,-147.925,1330.35,-10.6575,-3.57,-8.16375
57.035,14.884,990.64,5.45125,-2.35375,0.28875
-63.013,25.315,1126.61,1.82875,3.03625,1.4
-115.9,182.878,950.014,6.60625,2.905,0.32375
-29.585,-132.126,1029.25,-3.6925,-0.28875,1.1725
-197.762,11.407,1099.1,5.25875,4.4625,3.33375
182.207,20.74,695.888,7.5075,0.65625,3.94625
-376.553,-184.586,1230.92,-9.94,2.31,-4.585
-136.701,-130.113,1214.14,6.72875,-6.7725,1.5225
-99.735,-157.38,1033.71,15.4,-9.12625,-2.1175
-109.861,-4.392,1010.34,17.4563,-9.70375,-3.56125
-23.912,-162.443,1012.54,14.56,-15.33,-5.78375
-46.787,-74.908,893.772,15.9338,-7.945,-6.09875
-123.891,-105.53,1095.38,11.095,-9.91375,0.63
132.065,-279.99,814.35,10.2375,-8.47875,-4.94375
-4.453,-337.818,1116.67,2.75625,-6.44,-2.3275
-100.284,-320.738,966.118,10.395,1.3125,-2.38875
92.171,-307.44,956.297,3.01875,-5.005,-2.94875
-106.506,-140.727,821.975,5.59125,5.15375,-1.6975
-139.69,-191.662,993.995,-5.52125,0.0525,0.7
57.279,-428.037,1161.2,-5.11,-5.88875,-0.46375
-24.644,-316.224,800.869,7.55125,2.19625,-3.21125
22.021,-431.514,1133.26,-7.48125,-3.4125,-0.11375
-146.705,-428.342,973.682,1.95125,6.8425,0.07
73.627,-464.149,1069.76,-3.675,-3.3775,0.385
-22.875,-398.757,1045.85,1.74125,0.65625,-1.75875
-8.723,-423.218,976.305,2.975,1.33,1.365
12.383,-382.226,946.537,1.65375,0.84875,0.1225
20.74,-421.754,1017.97,-1.6625,-0.945,0.04375
-38.125,-388.692,1011.14,1.435,2.17875,-0.2625
67.161,-395.829,936.777,0.665,1.56625,-0.28875
14.213,-378.81,1034.32,-2.31,3.955,-1.645
-16.958,-369.111,924.76,-0.1575,6.475,-1.07625
-23.302,-404.247,1037.31,-5.15375,4.78625,-1.6975
32.086,-439.871,1022.97,-2.58125,5.27625,-3.03625
-84.729,-360.693,1030.78,-0.04375,6.69375,-5.45125
135.847,-368.013,931.592,-1.11125,1.3825,-4.27875
26.352,-347.944,1066.04,-2.765,3.0625,-10.0363
-38.674,-276.391,1011.56,0.00875,3.745,-12.8363
3.294,-317.993,1037.79,-2.09125,3.10625,-13.4925
2.684,-275.72,983.808,0.62125,3.78,-13.8425
-106.994,-290.848,1052.92,0.3325,3.4125,-15.1813
-33.916,-238.876,867.176,3.4475,5.46875,-11.725
-67.649,-166.225,1036.02,-3.6225,4.7425,-7.1925
-71.248,-249.795,988.688,-3.14125,5.99375,-7.88375
12.078,-195.078,1002.41,-3.045,7.2975,-7.49
-190.93,-58.56,1085.19,-0.9975,3.98125,-9.2225
51.362,-167.14,865.712,0.93625,1.49625,-12.355
-327.021,4.087,1204.81,-3.01,0.2625,-14.3763
-14.823,-155.611,788.547,3.73625,-3.395,-13.9388
-233.508,-32.208,1199.26,-3.66625,-2.66,-13.0288
-118.279,-140.483,971.974,1.70625,-4.97875,-10.8325
150.792,-162.687,988.688,1.505,-0.1225,-4.2875
-320.067,-67.527,1126,-0.51625,4.2,-5.43375
254.37,-148.474,759.816,3.115,2.8,0.875
-244.122,-10.736,1193.16,-11.2438,6.04625,-5.83625
14.884,-90.402,902.739,-2.35375,6.615,-2.8
-204.472,67.222,1077.93,-8.925,7.8575,-1.35625
-49.959,-53.009,1017.72,-6.92125,5.215,-0.25375
-189.405,-38.735,1181.94,-2.86125,9.84375,5.39
7.503,194.895,746.335,4.03375,9.49375,3.63125
-269.437,-190.32,1202.25,-15.4525,7.245,2.835
207.461,160.613,997.594,2.54625,4.20875,8.79375
-375.211,35.807,793.793,1.88125,19.775,-3.42125
85.949,-70.455,1429.47,-20.2038,-14.175,6.90375
-359.412,150.426,1138.93,15.225,12.355,1.33875
211.06,233.142,321.531,12.4163,5.31125,7.35875
-127.856,-365.085,1080.74,-31.4825,2.56375,0.2625
-1.769,-69.174,1479.74,-15.995,-3.26375,10.955
-208.01,212.768,543.754,17.22,27.3963,9.02125
-94.489,117.364,1383.54,-25.1825,-7.0525,13.5713
-77.226,354.593,844.484,11.41,13.6588,14.6213
-247.294,149.084,994.239,-7.8575,2.21375,8.8725
-40.809,51.24,1349.26,-11.4363,-7.77,13.7638
-111.63,199.836,769.393,13.1425,7.8575,13.265
-152.134,162.382,1046.15,-7.35,-2.10875,13.3088
-17.019,-1.342,1196.09,-4.8125,-4.8475,12.2938
-65.636,210.328,936.899,6.5975,1.98625,12.46
-197.701,112.911,1108.8,-3.10625,0.16625,9.44125
-140.605,231.983,1012.66,2.86125,-0.5075,9.7125
-131.577,209.291,974.658,1.33875,-1.015,8.89
-220.881,120.475,1082.75,-1.23375,-0.105,6.04625
-99.796,174.399,953.613,1.32125,-0.20125,4.31375
-194.529,174.643,1027.18,-0.91875,0.93625,1.53125
-126.331,133.041,981.307,-0.42875,0.35,1.65375
-88.389,0.427,1090.07,-4.19125,-2.275,0.97125
-125.721,61.122,1038.95,0.39375,1.23375,2.45875
-105.103,81.679,1031.02,-1.18125,-1.68,3.4825
-179.34,142.435,1087.2,0.28,-1.16375,4.76875
-113.887,160.125,1011.5,1.68,-3.43875,7.2625
-76.372,248.209,955.748,3.05375,-1.96875,8.2425
-66.124,-62.525,1039.87,-2.94875,-1.365,4.41
-119.926,23.424,1272.58,-3.85,-7.77,1.4175
-91.256,212.585,818.803,10.7275,0.07875,4.2175
-268.949,240.889,1104.77,-1.46125,-4.50625,7.63875
-89.609,4.453,959.896,4.2175,-4.4975,10.255
-120.841,-13.908,1188.46,-0.175,-7.6825,7.34125
-132.797,208.254,941.23,11.0338,-8.32125,8.19875
-269.376,-189.649,1254.04,1.8375,-9.37125,6.9125
351.36,186.233,821.731,17.1588,-18.0775,6.74625
-301.828,338.001,579.805,15.6625,7.72625,-7.595
-244,-269.437,1468.88,-24.0975,-18.8563,-4.15625
99.674,-55.266,946.903,14.5513,-8.505,-2.38875
-31.842,-4.026,886.147,9.5025,-2.82625,-2.77375
-125.416,73.322,1157.6,3.325,-5.81875,-3.63125
-209.84,-147.925,880.901,6.9475,-3.185,-6.11625
143.167,65.392,1084.95,4.22625,-7.6475,1.8375
-166.225,-148.291,821.182,7.42,0.88375,-8.67125
-161.894,-168.177,1328.76,-4.75125,-8.11125,-5.5125
194.895,-62.891,798.673,14.1575,-3.185,-0.88375
-179.279,-278.465,1015.16,-4.515,-4.4975,-15.4525
-73.627,-114.07,1177.24,2.77375,-4.31375,-6.02875
0,-198.799,834.297,7.7875,-1.5575,-5.06625
-264.923,-26.962,1151.25,0.1575,1.2425,-4.8125
97.661,-278.404,985.943,3.7975,-9.30125,1.0675
-116.815,-196.725,1042.06,3.675,-1.3475,-8.715
-160.247,-64.538,1085.25,7.7,-2.66875,-2.3625
-21.289,-97.905,937.021,10.5613,-7.9975,-2.80875
-169.641,37.149,921.71,7.8225,-6.18625,-7.28875
-87.23,-121.634,1157.72,5.32875,-11.5325,0.035
-2.013,-323.971,973.926,7.91,-10.2025,-4.69875
-31.537,-311.588,987.224,5.78375,-4.89125,0.58625
161.65,-391.925,937.326,6.18625,-4.095,4.41875
67.1,-307.867,925.309,0.79625,-1.46125,-4.92625
-130.296,-219.051,993.873,-2.09125,3.85,-1.015
-43.249,-320.738,1105.81,-1.54875,0.805,0.8575
-33.794,-311.1,1084.03,4.8825,-1.79375,-0.51625
-79.178,-302.743,962.824,6.545,-0.4725,-1.4175
-5.368,-275.171,942.938,3.6925,-2.555,0.35
-47.519,-250.283,941.779,2.16125,0.39375,0.53375
42.334,-416.02,997.167,-1.91625,-0.105,1.47875
47.824,-473.604,1068.29,0.55125,1.40875,0.455
-142.618,-337.818,996.862,3.75375,3.84125,-2.7475
-102.785,-408.395,960.323,2.2575,1.855,2.49375
59.292,-447.618,919.514,0.1575,-0.385,4.41875
42.639,-432.978,1044.08,-2.3625,-0.805,1.33875
-55.754,-398.33,1016.32,0.4375,0.8925,-0.63875
17.141,-419.558,1021.02,0.97125,-1.575,-0.37625
-13.542,-368.318,914.817,2.30125,-0.27125,-1.435
-5.795,-434.442,985.394,-2.44125,-1.5225,-1.7675
-51.118,-365.146,945.622,-3.6225,0.88375,-0.90125
122.793,-446.947,1082.14,-6.3,-1.6275,-0.4375
29.585,-357.216,983.076,-0.21875,2.66875,-3.43875
-86.315,-359.229,1127.04,-2.5025,1.28625,-5.76625
-38.064,-344.345,1005.04,2.8,1.72375,-5.1275
29.585,-208.986,888.038,2.14375,4.06875,-4.5325
1.037,-198.494,950.075,-2.12625,4.68125,-6.69375
-58.255,-278.709,1037.91,-4.52375,2.23125,-7.98875
44.591,-362.584,1128.87,-2.3975,2.2225,-8.98625
-219.539,-141.764,1049.75,6.09875,6.85125,-10.0013
48.068,-227.713,932.507,0.04375,-2.96625,-9.56375
-118.95,-31.537,926.102,0.7875,4.6725,-9.10875
-54.412,-186.965,1082.2,-6.5275,-1.5225,-5.46875
-64.355,-127.124,1065.37,0.1575,4.17375,-6.09875
-196.054,-84.058,979.172,3.7975,4.62,-0.60375
53.375,-115.778,1035.78,-2.05625,-1.72375,-0.72625
-107.604,3.538,991.25,5.11875,6.23,-0.42875
-245.464,-64.416,1074.88,0.97125,2.30125,-0.79625
98.759,-48.068,896.456,1.65375,-0.105,2.66875
-322.324,5.551,1174.01,-2.23125,0.32375,-2.21375
24.156,-3.294,871.629,2.0825,-5.01375,2.065
-165.493,-15.982,1161.68,-2.59875,-2.485,3.2725
8.662,-0.854,898.652,3.08875,-4.97875,1.07625
-59.597,35.502,941.962,-3.5525,-2.1,3.0275
-66.978,56.547,1037.85,-6.055,0.51625,4.2
-144.814,-2.257,1097.39,-6.01125,-0.735,3.0625
35.685,90.28,979.843,0.14,3.6925,8.5575
-137.921,101.565,1091.66,-3.42125,3.14125,2.52
-117.73,42.517,1043.53,-0.7,-1.3125,1.8375
-84.18,-80.642,975.207,-1.09375,1.28625,4.9
122,-30.561,1082.08,-2.94,1.53125,11.48
156.648,32.269,906.704,0.1575,4.27,11.1213
-242.658,262.91,802.089,-6.11625,15.9163,9.73
-140.788,-37.393,1254.04,-23.52,12.8713,14.9888
183.915,228.445,1204.69,-3.4825,6.93875,10.9725
-467.016,229.238,836.615,8.0675,24.1588,-1.42625
-38.857,49.288,1149.67,-13.3963,-3.15875,5.97625
-35.319,129.198,975.695,3.5875,8.82,2.2925
-312.198,80.947,1154.85,-1.30375,4.7775,1.14625
29.707,140.788,928.542,6.16875,2.09125,6.615
-191.54,219.417,1011.14,0.65625,4.305,2.14375
-108.153,189.1,1092.69,0.35875,0.7875,1.67125
-146.278,292.617,988.81,3.71,1.19875,-0.3325
-124.989,186.294,1040.23,0.44625,-1.0325,-0.62125
-99.979,100.04,1013.58,0.93625,-1.0675,-0.51625
-49.227,33.916,1017.72,-0.48125,-0.98875,-0.02625
-50.203,47.092,1033.34,-1.435,1.155,0.1225
-101.626,115.046,1025.29,-1.18125,4.24375,0.60375
-143.167,193.492,950.929,-1.4875,4.33125,0.90125
-102.785,130.235,1049.38,-4.57625,1.645,1.715
-203.191,-9.699,1138.57,-2.17,-1.26875,-0.5775
-117.73,142.496,999.546,4.54125,-5.5825,0.34125
-223.626,103.639,1033.16,2.135,-5.3025,-1.2075
-32.086,133.773,1028.46,3.4825,-10.1588,-0.1925
-126.453,29.89,1055.48,3.2725,-9.87875,-2.975
-31.11,204.35,985.516,6.36125,-8.82875,-3.3775
-56.669,62.525,1017.91,1.67125,-7.91875,-3.63125
-151.768,101.077,1111.66,3.745,-5.7925,-3.5
-92.415,91.988,975.268,4.795,-6.69375,-2.16125
60.695,33.184,1060.42,1.47,-8.75875,-0.69125
78.019,143.35,862.479,6.22125,-0.9625,-3.75375
-406.87,103.639,1300.4,-3.42125,-1.1725,-7.63
77.287,10.492,818.437,7.42875,-4.92625,1.1375
80.459,-30.561,1154.61,-1.91625,-2.49375,-1.6625
-119.133,175.68,873.947,8.6975,5.705,-6.23875
-71.858,-199.043,1184.19,-7.875,-5.075,-8.12
-108.946,148.169,1038.83,9.47625,7.665,-2.02125
-138.897,51.179,971.486,4.54125,3.28125,-1.925
43.371,58.621,1007.9,2.2925,4.03375,-0.2625
-225.456,109.434,1071.4,3.64,5.94125,-1.47875
51.301,-101.931,942.755,0.70875,1.4,-0.1925
-283.162,73.017,1113.07,0.97125,7.8225,0.20125
143.167,-132.675,775.188,2.765,1.00625,-0.035
-280.539,48.495,1263.86,-4.2,3.28125,-2.16125
-59.109,-166.713,820.572,3.33375,0.98,-3.395
-103.273,-60.085,1189.74,-2.44125,-0.07,1.0325
-101.321,-117.242,968.192,6.88625,-2.6425,-2.275
-10.187,-112.972,1012.54,3.9725,-3.10625,-2.1525
-102.175,-234.85,1051.46,2.24875,-3.395,-3.535
68.747,-178.852,768.356,6.6325,2.21375,-0.9275
-81.496,-324.459,1200.48,-8.82,-4.4275,-1.21625
-101.504,-255.041,801.54,5.99375,6.755,-4.69
3.538,-409.92,1278.68,-10.99,-6.67625,1.67125
-158.661,-211.914,754.753,11.4013,5.78375,-4.34
-117.242,-52.216,956.297,-4.1125,-3.605,3.325
-139.141,-242.17,1083.3,-3.29875,-3.7625,2.79125
-132.004,-438.529,1115.14,-1.23375,-7.02625,0.4725
145.668,-546.194,1098.61,2.835,-11.2613,4.095
157.868,-400.953,902.556,9.73875,-6.5625,-1.645
-78.324,-257.603,969.046,3.21125,-3.66625,-5.43375
45.201,-411.994,898.286,-1.3825,-1.42625,-2.59
34.892,-417.179,1092.51,-4.3225,0.77875,0.09625
-90.707,-298.351,897.005,1.5575,6.23,-2.66875
108.031,-500.139,1028.89,-6.04625,-1.0325,-1.2425
-138.043,-457.805,1026.93,0.16625,6.37,-1.93375
-64.05,-389.912,1023.34,-1.1025,2.1525,-0.21
-20.862,-407.053,1001.19,1.09375,1.77625,0.0875
-12.871,-412.482,949.465,0.9275,2.45,0.67375
56.608,-466.528,1028.58,-1.81125,2.835,0.84
71.431,-491.111,1022.42,-0.48125,5.60875,-0.27125
-2.501,-403.21,984.113,0.9275,8.47,-1.79375
55.998,-438.529,980.453,-0.39375,7.1575,-3.255
-27.328,-395.463,922.747,0.35875,8.81125,-4.62875
-15.921,-404.003,987.529,-4.445,7.245,-6.29125
15.067,-440.908,1024.31,-4.82125,7.3325,-6.44
-116.693,-418.155,1096.66,-2.87875,6.78125,-9.2225
-70.455,-390.583,1026.75,1.5925,3.40375,-8.88125
-52.521,-303.17,811.849,7.44625,3.15875,-8.0675
-45.323,-358.253,1101.72,-3.92875,-3.35125,-8.32125
-103.944,-340.502,901.275,2.8525,-0.90125,-12.7225
-80.703,-364.78,1142.65,-3.85,-6.44875,-12.2063
-201.605,-277.062,960.811,8.785,-0.93625,-10.5525
107.604,-384.971,935.862,1.12875,-10.4475,-9.59875
-95.16,-306.464,1142.77,3.56125,-1.46125,-10.3163
-166.591,-160.125,861.808,9.5025,0.28875,-7.21
92.903,-142.984,870.592,-0.0875,-1.785,-3.78
-310.002,-81.435,1116.91,-3.4125,1.82,-5.64375
209.535,-248.453,847.107,-2.45,-3.52625,-1.645
-312.259,-300.913,1468.51,-9.52875,-3.99875,-11.4363
156.892,-126.026,824.476,17.6575,0.07,-2.00375
-155.428,-116.266,1164.18,3.0975,-4.4275,-12.6438
12.2,121.451,815.082,14.6563,5.97625,-5.64375
-105.164,-108.763,946.964,-1.575,-2.1175,-12.075
-171.349,49.349,1316.01,-2.8525,3.57875,-4.76875
3.05,-143.167,878.766,9.84375,2.24875,-6.0725
-189.405,146.156,1065.85,2.31875,3.70125,-5.04875
172.386,-129.076,946.049,2.9925,-3.75375,-4.78625
-484.096,218.441,996.313,7.77,13.1338,-6.0025
69.235,-25.986,974.353,-2.03875,-7.35875,1.68875
-381.311,141.52,1019.62,3.45625,7.2275,1.33
-12.688,33.367,996.557,-1.365,-6.99125,4.73375
-124.318,36.051,1019.19,0.98,-0.7175,1.77625
-161.162,26.596,1094.95,-0.8575,-2.40625,3.78
71.187,29.463,955.687,2.17,-3.0975,3.7625
-191.296,150.975,1011.44,0.98875,2.16125,0.39375
-26.84,69.052,999.18,-1.8375,-4.3575,3.15875
-63.379,53.375,1040.42,-2.49375,0.65625,3.15875
-132.797,-45.872,1091.66,-0.07,1.79375,2.3975
12.261,32.269,933.971,-0.5775,0.55125,8.00625
167.689,-4.026,1004.98,-5.6525,3.61375,11.2438
-110.471,273.524,699.548,-4.9525,17.3163,5.50375
-339.953,-118.645,1403.73,-29.4788,6.2475,6.53625
44.713,177.022,1119.35,5.01375,2.52875,13.0988
-193.309,254.004,580.537,16.0825,19.6525,6.97375
-27.633,105.103,1430.45,-22.2338,-8.96875,4.76875
-151.158,156.77,835.151,12.3463,11.8125,-1.18125
-118.584,87.596,1068.48,-6.15125,1.2425,1.2425
-108.458,119.377,1054.57,0.86625,2.52875,2.135
-206.302,226.615,1016.2,2.2925,2.555,-0.84
-182.39,183.366,1077.99,0.48125,-1.4,0.07
-55.449,258.213,940.62,2.205,-2.58125,0.21875
-175.009,129.991,1071.1,-0.1575,-2.84375,-2.2925
-133.102,208.498,1013.58,1.98625,-3.33375,-0.8225
-93.879,144.387,1051.7,0.4725,-3.66625,-0.65625
-57.645,113.216,1021.87,1.6275,-1.51375,-0.18375
-41.846,45.872,1023.52,-0.35875,0.74375,0.2625
-56.73,65.758,1038.77,0.245,3.6925,0.44625
-126.819,104.005,1023.34,-0.1925,3.85,0.34125
-115.412,187.087,986.431,-0.07,3.15,1.575
-157.563,87.84,1114.41,-2.59,-1.25125,2.16125
-111.874,81.923,938.363,2.275,2.3275,2.98375
-124.379,109.19,1034.99,-3.00125,-2.12625,2.7125
-22.692,127.978,1044.38,1.58375,-3.9725,3.29875
-276.391,173.118,1061.1,3.87625,-2.00375,0
41.48,87.596,1065.49,0.455,-7.98,1.68875
-47.336,25.132,1014.25,3.43875,1.82875,-1.49625
-56.242,50.874,937.387,0.35875,3.5,-1.09375
-236.009,99.125,1105.81,-1.6275,4.64625,0.77
-32.635,96.319,1031.02,3.54375,-1.085,3.57
-52.704,-30.622,983.32,1.81125,4.41875,0.69125
-75.152,-4.636,1082.93,-2.2925,4.1475,0.28
-87.169,175.436,1021.99,5.73125,5.57375,0.8575
-132.553,53.253,866.2,1.12,6.93,-2.345
-63.806,-53.985,1261.66,-9.2575,-0.9975,-1.6275
-105.53,182.634,872.056,10.6575,7.46375,-1.81125
-116.998,21.472,1006.32,-2.0475,0.14,-3.8325
-153.964,-41.236,1088.91,-1.72375,0.4025,-1.40875
-101.931,129.686,993.324,3.77125,2.91375,2.2575
34.099,-41.48,898.225,-2.59875,-0.65625,0.1925
-97.539,-24.095,1115.14,-5.285,5.03125,0.21875
-198.494,-19.703,1097.76,1.3125,6.32625,0.945
46.055,12.078,856.623,2.66875,2.52875,3.24625
-298.595,93.513,1154.55,-2.4675,4.5325,0.23625
41.785,-133.041,825.818,-0.02625,-2.1,-0.735
-253.455,40.443,1243.67,-4.3225,1.26,-0.02625
-93.025,-154.452,940.437,4.13875,-0.2275,0.88375
39.65,50.874,1044.38,0.2275,-4.10375,0.32375
-149.206,-223.199,983.93,0.315,2.65125,-3.045
-5.734,-3.416,967.155,-1.72375,-0.455,-2.1175
-233.203,-147.803,993.995,-2.2225,3.465,-1.7325
20.557,-10.858,900.482,-2.94875,-1.26875,-0.04375
-261.08,-212.28,1226.59,-8.58375,-1.54,-0.70875
113.277,-183.427,888.831,3.955,-4.9875,-0.42875
-229.848,-55.876,1214.69,-0.63,-3.10625,-3.99
9.272,-288.591,868.213,7.34125,-4.0425,-3.36875
-185.623,-130.296,1108.8,-0.32375,-1.435,-0.58625
-22.448,-389.241,859.917,1.4175,-2.66875,-0.7175
-104.066,-187.148,986.98,-0.5775,-0.525,1.95125
-5.856,-394.67,974.109,-3.535,-4.73375,1.5925
-131.76,-267.851,1019.92,-2.2575,0.58625,-0.46375
-140.849,-236.68,991.128,-0.60375,-1.1375,2.51125
-9.943,-346.175,1203.65,-1.68875,-11.7163,-1.05
45.384,-204.35,949.343,12.565,-10.08,-6.7375
-42.883,-368.867,949.587,8.46125,-11.6288,-9.56375
-71.065,-386.923,1069.45,6.02875,-10.675,-7.46375
-34.526,-427.305,1058.59,5.52125,-11.445,-8.51375
46.909,-417.484,905.179,10.1938,-10.5263,-7.16625
-94.062,-404.125,996.801,6.55375,-6.895,-8.44375
-59.536,-388.631,900.665,7.18375,-7.98875,-9.47625
49.166,-402.417,920.002,0.34125,-10.6488,-7.09625
-93.757,-412.543,976.183,-0.88375,-2.1175,-6.18625
78.69,-562.725,1233.54,-5.41625,-7.07875,-3.52625
-63.196,-359.473,896.822,10.605,5.66125,-3.3075
95.648,-418.094,968.314,-2.33625,1.19,-0.07
0.915,-404.979,949.221,1.30375,8.12875,-1.53125
-0.732,-453.84,969.656,-3.57,7.02625,-1.12875
-40.016,-471.469,1092.2,-3.1675,6.60625,-1.93375
-99.674,-395.585,936.716,1.05,7.9625,-3.5525
68.564,-403.759,976.549,-1.995,0.72625,-3.22
-86.01,-402.112,993.019,0.1575,2.3625,-7.70875
26.23,-448.35,1045.11,-0.39375,-1.925,-10.6225
21.228,-388.021,934.886,4.025,-1.61,-10.815
-122.61,-324.276,1093,0.67375,-2.68625,-13.5188
55.693,-390.4,935.496,4.9,-3.7625,-15.1025
32.757,-284.931,984.845,0.77,-2.66875,-16.7738
-59.658,-241.621,989.176,1.4175,0.385,-16.9838
-24.217,-348.981,1062.99,-2.38875,-1.925,-16.3975
14.213,-375.516,1010.65,2.2575,3.0625,-15.0325
-197.457,-214.415,1088.24,3.92,2.14375,-16.0038
