A_X [mg],A_Y [mg],A_Z [mg],G_X [dps],G_Y [dps],G_Z [dps]
-85.217,-179.95,1001.92,0.70875,0.07875,0.105
-95.404,-192.15,997.777,0.86625,0.11375,0.35875
-101.626,-188.612,991.86,0.93625,0.04375,0.25375
-112.057,-162.199,1008.63,0.6825,-0.06125,0.0175
-110.715,-182.024,1002.29,1.1725,0.00875,0.11375
-88.206,-208.62,998.997,0.95375,-0.21,0.3325
-101.199,-194.468,998.814,0.90125,0.14875,-0.13125
-101.077,-176.778,1000.52,0.77,-0.09625,-0.42875
-99.369,-182.939,997.289,0.7525,-0.06125,-0.4025
-104.127,-191.601,1000.46,0.6125,-0.1225,-0.00875
-97.478,-187.27,1002.47,0.63875,-0.315,0.21875
-98.21,-174.277,1007.11,0.74375,-0.23625,0.07
-93.025,-173.545,1002.72,1.00625,-0.18375,0.09625
-88.572,-173.911,1006.26,0.945,-0.14875,0.175
-95.099,-162.138,1003.94,0.9625,0.07,0.0875
-107.421,-178.059,1006.93,0.67375,0.16625,0.035
-98.149,-178.547,1001.01,0.805,0,0.23625
-103.212,-201.971,997.228,0.77875,0.21,-0.035
-104.249,-209.169,995.764,0.62125,0.0525,-0.09625
-105.164,-201.483,994.788,0.72625,-0.07,0.02625
-102.602,-204.35,992.043,0.77875,-0.16625,0.07875
-94.184,-193.309,994.91,0.6825,-0.39375,-0.02625
-87.352,-185.806,1001.25,0.77,-0.3675,-0.1575
-90.89,-183.122,1004,0.91,-0.16625,-0.27125
-95.465,-182.756,1004.98,0.95375,-0.11375,-0.28
-101.565,-185.867,1004.85,0.95375,0.035,-0.21875
-100.223,-185.684,1006.87,0.86625,0.14,-0.25375
-102.602,-176.107,1006.99,0.805,0.28,-0.2625
-95.953,-175.924,999.424,0.74375,0.30625,-0.0525
-93.94,-181.658,994.788,0.7525,0.35875,-0.0525
-101.931,-179.584,995.703,0.77,0.385,-0.18375
-110.959,-174.155,997.838,0.72625,0.035,0.00875
-104.676,-158.783,997.228,0.46375,-0.455,0.28
-99.613,-209.169,1005.34,-0.09625,-0.41125,0.02625
-94.367,-183.183,1002.29,0.77875,-0.11375,-0.18375
-94.428,-190.564,999.058,1.05,0.385,-0.91
-88.694,-203.557,1009.25,0.67375,0.32375,-0.76125
-82.35,-199.348,1006.8,0.4725,0.0525,0.28
-90.158,-193.37,997.594,0.62125,0.48125,0.53375
-100.284,-193.492,988.566,0.7,0.81375,0.25375
-116.083,-195.932,994.3,0.77,0.63875,0.00875
-108.58,-186.538,1003.45,0.77,-0.18375,0.02625
-93.269,-181.841,1001.25,0.945,-0.245,0.25375
-106.14,-179.767,994.483,0.91,-0.02625,0.37625
-96.075,-177.388,990.701,0.77,-0.3325,0.455
-101.138,-183.549,1001.92,0.49,-0.21,0.1575
-102.907,-187.636,1010.04,0.48125,-0.14875,-0.1575
-89.792,-190.259,1007.9,0.46375,-0.21875,-0.1575
-93.696,-190.381,1004.43,0.58625,0.13125,-0.0175
-92.72,-188.673,998.875,0.63875,0.035,0.18375
-91.988,-191.54,997.167,0.72625,0.16625,0.14
-99.186,-191.662,999.241,0.77,0.21875,-0.1225
-101.382,-185.684,997.838,0.805,0.16625,-0.2625
-106.811,-182.634,997.899,0.8225,0.14,-0.14875
-108.336,-182.878,999.485,0.7525,0,0.14875
-105.713,-185.196,1002.53,0.69125,-0.1575,0.28
-103.578,-184.403,1005.4,0.72625,-0.16625,0.1925
-98.454,-184.037,1001.99,0.67375,-0.175,0.23625
-93.574,-183.793,996.557,0.595,-0.14875,0.37625
-93.818,-185.318,996.435,0.48125,-0.21875,0.58625
-91.195,-177.754,1001.62,0.4025,-0.2975,0.7
-94.672,-180.072,1005.04,0.665,-0.28,1.00625
-100.955,-175.192,1003.75,0.60375,-0.1575,1.58375
-107.909,-163.358,1004.37,0.53375,-0.20125,2.19625
-102.968,-161.467,1006.01,0.35875,-0.28875,2.7825
-104.005,-177.083,1001.07,0.55125,-0.0525,2.765
-87.718,-226.432,995.825,0.32375,-0.14,2.0825
-102.114,-204.838,999.607,0.3675,-0.00875,0.42875
-98.881,-185.257,1001.38,0.56875,-0.175,-0.385
-110.715,-178.181,997.899,0.81375,-0.07875,0.035
-104.249,-181.963,997.289,0.62125,-0.46375,1.4175
-93.757,-197.518,996.191,0.6125,-0.5075,2.10875
-91.195,-209.657,997.35,0.6125,-0.35,1.8025
-86.864,-198.433,999.546,0.525,-0.25375,0.84875
-98.088,-176.534,1007.66,0.48125,0.00875,-0.0175
-104.005,-163.785,1006.74,0.51625,0.04375,-0.035
-104.31,-168.055,1005.22,0.37625,-0.02625,0.67375
-107.909,-177.876,1006.62,0.13125,-0.11375,1.58375
-101.26,-172.874,1001.44,0.41125,-0.2975,2.23125
-90.646,-200.507,991.25,0.5775,-0.35,2.37125
-96.929,-206.79,996.313,0.53375,-0.3325,1.855
-97.234,-205.082,989.908,0.805,-0.3325,1.12875
-98.637,-209.535,998.143,0.7,-0.27125,0.58625
-104.737,-196.359,999.851,0.6825,-0.14875,0.09625
-99.857,-185.867,1004.79,0.6475,-0.14875,-0.21
-97.6,-183.671,1003.08,0.69125,-0.0175,-0.34125
-92.781,-182.756,1005.71,0.5775,-0.04375,-0.20125
-93.452,-178.974,1003.94,0.58625,0.02625,0.16625
-98.698,-183.671,999.912,0.67375,0.0525,0.5425
-100.162,-189.283,992.104,0.665,-0.0175,0.8225
-104.127,-191.601,995.032,0.60375,-0.11375,0.77
-99.308,-191.601,1000.89,0.60375,-0.23625,0.56
-100.528,-186.843,1001.99,0.72625,-0.16625,0.34125
-98.881,-184.159,1001.19,0.77,-0.14875,0.245
-97.295,-184.83,999.546,0.72625,-0.1225,0.16625
-101.321,-187.575,1005.71,0.63,-0.09625,0.1225
-96.563,-189.466,1006.99,0.6475,-0.175,0.245
-96.197,-191.296,1004.3,0.6825,-0.035,0.34125
-97.905,-187.209,996.984,0.69125,0.06125,0.35
-97.051,-178.303,991.494,0.6825,0,0.35
-99.491,-183.366,995.276,0.6125,-0.035,0.37625
-95.892,-186.965,1000.1,0.595,-0.14,0.3675
-99.674,-184.769,1004.79,0.5775,-0.105,0.28
-103.761,-185.562,1002.23,0.5775,-0.11375,0.35875
-103.761,-188.063,1003.14,0.60375,-0.13125,0.46375
-106.262,-188.856,1003.02,0.60375,-0.09625,0.5075
-100.284,-188.185,1006.19,0.5425,-0.16625,0.595
-91.622,-186.782,1002.6,0.74375,-0.14,0.62125
-88.755,-186.538,999.973,0.74375,-0.13125,0.84875
-96.38,-182.756,994.239,0.84875,-0.07875,0.945
-100.894,-181.841,997.472,0.7875,-0.20125,0.9975
-105.286,-185.44,1005.1,0.63875,-0.23625,1.1025
-103.7,-188.734,1007.96,0.65625,-0.18375,1.25125
-101.809,-185.074,1004.55,0.72625,-0.1225,1.2775
-93.574,-183.183,995.215,0.70875,-0.13125,1.2425
-92.964,-181.475,992.775,0.62125,-0.14875,1.085
-98.393,-177.815,998.57,0.46375,-0.16625,0.9275
-97.722,-175.131,1000.83,0.3325,-0.245,0.81375
-104.493,-192.272,1002.41,0.1575,-0.07875,0.39375
-106.323,-188.917,1001.31,0.2975,-0.0875,-0.1225
-102.053,-183.183,1007.41,0.34125,-0.0175,-0.5425
-101.565,-188.612,999.973,0.525,0.105,-0.74375
-83.326,-193.187,1001.56,0.27125,-0.11375,-0.5425
-97.356,-188.307,996.191,0.39375,0.2975,-0.84875
-95.099,-185.013,996.191,0.245,0.105,-1.21625
-104.554,-193.004,996.801,0.315,0.2275,-1.19
-105.347,-178.608,1002.47,0.65625,0.14875,-0.07
-102.48,-203.191,997.96,0.62125,0.035,0.60375
-103.578,-189.283,1012.6,0.37625,0.0175,0.35
-100.04,-186.904,999.912,0.84,0.06125,-0.30625
-87.718,-187.209,997.228,0.735,-0.06125,-0.4025
-99.674,-174.216,996.008,0.84875,0.06125,-0.21
-95.343,-204.228,1000.7,0.8575,0.0175,-0.09625
-96.746,-196.847,997.106,0.84875,0.07,-0.2625
-105.103,-178.547,1005.58,0.65625,0.1225,-0.07875
-100.528,-188.063,998.997,0.77875,0.035,0.28
-97.783,-187.88,1005.46,0.665,0.07875,0.44625
-99.369,-186.294,1002.17,0.67375,0.105,0.32375
-91.805,-189.893,1003.57,0.56,0.07875,0.0175
-96.075,-186.05,996.557,0.525,0.2275,-0.0875
-101.565,-187.27,996.801,0.37625,0.16625,-0.0175
-106.14,-189.832,998.326,0.4025,0.14,-0.14875
-110.349,-180.804,1001.19,0.55125,-0.00875,-0.32375
-96.258,-193.98,997.472,0.67375,-0.14875,-0.06125
-95.709,-187.087,995.154,0.77,-0.06125,0.00875
-98.027,-184.83,1001.38,0.7,-0.0875,0.0875
-89.731,-187.819,1006.01,0.65625,-0.09625,-0.02625
-98.393,-180.865,1009.25,0.67375,0.14875,-0.13125
-100.772,-188.124,1002.66,0.77,0.21875,0.07
-102.114,-187.331,997.289,0.72625,0.21,0.23625
-109.373,-189.466,997.411,0.70875,0.18375,0.18375
-95.526,-192.028,994.422,0.72625,-0.105,-0.0175
-98.149,-179.706,997.777,0.67375,-0.035,-0.21
-100.284,-186.843,993.263,0.67375,-0.06125,-0.06125
-96.929,-182.39,997.289,0.51625,-0.1575,-0.00875
-106.628,-185.501,1003.27,0.665,-0.035,-0.28
-95.831,-189.649,1008.27,0.6825,-0.2975,-0.28875
-98.942,-189.649,1008.27,0.79625,0.0175,-0.06125
-102.236,-194.346,1003.88,0.7525,0.02625,0.385
-95.099,-192.333,994.727,0.7175,-0.0175,0.42
-99.735,-184.952,999.18,0.665,0.13125,0.00875
-92.903,-182.939,1000.1,0.72625,0.00875,-0.21
-95.099,-177.632,999.912,0.72625,0,-0.175
-104.127,-186.416,997.167,0.84,0.0525,0.0175
-104.005,-191.113,993.873,0.77875,-0.0875,0.07875
-113.704,-192.699,998.265,0.7525,0,-0.1575
-104.615,-190.259,1001.5,0.63875,-0.21875,-0.20125
-96.014,-184.403,1008.02,0.56875,-0.21,-0.07
-95.587,-178.059,1012.78,0.55125,-0.1575,0.105
-88.572,-193.065,1000.64,0.8575,-0.0875,0.04375
-78.507,-291.153,994.178,2.03875,0.09625,0.04375
-120.658,-77.47,1004.49,3.2375,0.2975,-0.23625
-79.849,-199.836,969.473,0.34125,0.035,-0.21875
-95.892,-171.166,1026.39,-0.27125,-0.13125,-0.07875
-115.534,-155.855,1003.88,0.0525,0.2625,-0.28875
-103.029,-164.639,1000.16,-1.05,0.07875,0.2275
-111.813,-213.439,995.52,-2.58125,-0.21875,0.105
-87.047,-221.43,984.052,0.27125,-0.2625,0.53375
-112.057,-188.246,1018.21,0.6125,-0.18375,0.23625
-114.192,-177.571,1009.73,0.55125,-0.315,0.0175
-85.644,-197.945,981.856,1.015,-0.035,0.035
-80.825,-194.041,1001.8,0.3325,-0.5425,0.13125
-83.204,-201.91,1008.09,0.70875,-0.00875,-0.00875
-107.421,-190.93,993.568,1.2075,0.53375,-0.46375
-98.82,-194.834,1012.54,0.91,0.04375,-0.595
-93.391,-212.89,990.457,2.0125,0.5075,-0.39375
-102.785,-188.49,998.936,2.51125,0.39375,-0.23625
-108.641,-140.91,1008.09,1.96875,0.23625,-0.21
-113.643,-199.287,1002.72,1.63625,0.28875,-0.175
-98.271,-93.391,986.919,2.37125,-0.20125,0.70875
-96.807,-265.96,1011.68,0.37625,0.02625,0.56875
-106.14,-194.895,1013.82,0.37625,-0.34125,0.105
-105.347,-176.534,982.222,1.14625,0.2275,-0.5775
-87.474,-184.525,987.224,0.58625,-0.2975,-0.34125
-86.559,-186.05,1015.59,0.41125,-0.315,0.14875
-102.663,-194.468,1017.97,0.7,0.105,0.3675
-109.495,-144.875,1015.83,0.3325,-0.0175,0.0175
-91.866,-166.347,987.895,0,-0.0175,-0.2975
-77.836,-205.814,982.466,-0.39375,-0.105,-0.0875
-110.898,-212.036,998.387,-0.105,0.245,-0.035
-119.316,-73.078,982.039,-0.9975,-0.175,0.35875
-104.127,-218.807,1013.39,-5.81,-0.455,-0.09625
-104.005,-177.693,1035.66,-5.95,-1.42625,1.26875
-112.789,-172.264,984.479,-4.82125,-0.525,2.61625
-66.612,-197.945,991.494,-5.73125,-1.505,3.36875
-110.715,-210.694,990.335,-5.6175,-0.79625,1.89
-94.672,-222.772,1016.93,-6.195,-1.16375,0.665
-81.069,-202.398,986.98,-5.24125,-0.4725,-1.16375
-107.726,-184.708,1003.57,-5.57375,-0.23625,-1.645
-82.96,-176.107,984.784,-5.15375,-0.62125,-0.41125
-103.7,-191.723,1011.56,-5.5475,-0.35,0.44625
-108.885,-195.932,999.424,-5.04,-0.5425,1.02375
-84.424,-224.968,994.422,-4.725,-0.6125,0.4725
-124.379,-212.524,990.945,-4.17375,-0.04375,-1.47
-90.036,-227.347,1005.52,-4.43625,-0.84875,-2.1
-99.735,-163.236,986.797,-3.26375,-0.1575,-1.40875
-119.499,-112.057,996.313,-6.13375,-0.8575,-0.49
-69.845,-288.774,1016.26,-6.48375,-1.19875,0.86625
-111.996,-188.917,1001.38,-4.4975,-0.07875,-0.4725
-90.158,-234.667,983.808,-4.515,-0.41125,-1.79375
-71.065,-178.669,992.47,-4.6025,-0.77875,-2.065
-105.103,-228.933,1009.98,-5.355,-0.18375,-0.42
-112.911,-158.051,1004.79,-4.43625,-0.55125,1.68875
-80.459,-251.686,981.612,-4.375,-0.5775,2.12625
-117.73,-226.92,1011.56,-3.70125,-0.06125,-0.42875
-97.661,-195.566,977.647,-2.94,-0.5425,-1.1725
-92.842,-219.173,1002.11,-3.465,-0.39375,-0.6825
-100.04,-207.705,982.405,-2.8875,-0.53375,-0.14875
-86.437,-220.149,998.143,-3.08,-0.7,0.09625
-107.848,-200.507,993.385,-2.75625,-0.34125,0.035
-93.879,-212.097,1001.86,-3.28125,-0.6825,0.23625
-87.779,-224.175,1002.11,-2.765,-0.37625,0.25375
-97.539,-231.312,1006.07,-1.995,-0.2975,-0.06125
-87.535,-237.839,995.642,-0.91875,-0.14,-0.34125
-103.639,-243.329,991.433,0.14,0.28875,-1.2075
-86.742,-242.292,989.237,0.8925,0.0875,-1.505
-95.648,-213.439,992.653,1.54875,0.48125,-1.7675
-98.027,-189.039,1002.23,1.25125,0.2975,-1.28625
-93.818,-203.679,993.507,2.19625,0.39375,-0.805
-113.155,-183.915,997.655,2.56375,0.39375,-0.91
-90.524,-209.474,986.37,3.0625,-0.11375,0.35875
-98.576,-246.806,989.054,3.15875,0.1225,1.25125
-102.114,-231.007,1004.91,2.5025,-0.34125,1.855
-85.156,-219.478,1005.83,2.17,-0.32375,1.96
-110.837,-205.326,1002.53,2.58125,0.3325,0.91
-83.631,-226.798,986.37,2.2925,-0.175,-0.11375
-87.291,-198.311,992.165,1.67125,0.1575,-0.3325
-106.384,-204.106,996.374,1.11125,0.175,0.11375
-77.714,-208.193,994.117,0.76125,-0.28,0.805
-103.395,-209.23,991.738,0.7875,0.3675,0.4025
-100.345,-212.951,997.106,0.7875,-0.035,-0.04375
-95.038,-230.885,996.923,1.37375,0.13125,-0.42875
-112.179,-200.629,1001.5,2.12625,0.39375,-0.53375
-94.001,-289.689,1005.04,2.26625,0.07,-0.42
-86.742,-220.149,965.508,7.63875,0.6475,0.81375
-105.042,-128.832,1011.2,6.4575,0.175,1.19875
-88.206,-295.118,1002.23,4.1475,0.09625,1.0675
-98.21,-171.593,997.167,7.5075,0.7175,0.88375
-114.131,-144.875,1010.89,5.20625,0.6125,-0.5075
-90.402,-177.144,1004.43,0.51625,0,-1.9075
-100.406,-177.388,954.467,2.3275,1.19,-2.82625
-93.574,-244.854,1053.53,-0.2625,0.07875,-3.2375
-90.402,-223.382,977.708,0.945,0.98875,-2.94875
-86.62,-206.729,986.492,0.9975,0.58625,-0.63875
-114.497,-202.093,987.712,-0.105,0.72625,0.525
-92.476,-185.745,982.283,0.39375,-0.30625,2.02125
-94.855,-203.679,991.616,0.6475,-0.20125,1.30375
-112.545,-238.815,1021.32,0.30625,-0.105,-0.1925
-104.615,-212.097,995.398,1.155,-0.035,-0.98
-86.376,-196.359,1006.13,0.63,-0.27125,-0.735
-99.491,-229.421,987.651,1.47875,0.51625,-0.62125
-83.448,-212.402,1000.16,1.3475,-0.11375,-0.48125
-100.04,-174.643,989.298,1.74125,0.525,-0.49
-100.772,-210.755,1008.27,0.77,0.07,0.04375
-94.062,-193.065,989.969,0.97125,-0.1925,0.72625
-102.907,-214.293,982.161,0.8575,0.04375,0.97125
-104.493,-204.228,991.372,0.6125,-0.1925,0.65625
-107.604,-202.154,1004.18,0.69125,-0.14,0.00875
-97.966,-204.655,1002.17,0.67375,-0.00875,-0.72625
-91.561,-226.554,1000.7,0.63875,0.1225,-1.26
-81.923,-197.457,998.875,0.6825,-0.175,-0.6125
-96.685,-211.487,1000.03,0.65625,0.09625,0.06125
-96.502,-221.186,986.187,0.735,-0.11375,0.69125
-98.576,-193.98,1000.83,0.53375,-0.245,0.7
-102.968,-216.306,994.239,0.9275,0.13125,0.13125
-83.936,-202.215,1003.57,0.74375,-0.175,-0.2975
