A_X [mg],A_Y [mg],A_Z [mg],G_X [dps],G_Y [dps],G_Z [dps]
145.241,-24.644,1040.84,1.4175,-2.52,0.44625
258.945,-10.736,900.116,2.73875,0.1925,0.60375
63.745,-19.642,1052.86,-0.14,1.89,0.525
180.987,-34.282,1017.42,0.6125,-1.07625,0.315
151.097,-10.553,956.541,1.2075,0.7175,-1.0675
136.579,-48.8,1040.54,-1.04125,-0.5075,0.0175
120.658,-42.517,1041.7,0.735,-0.27125,-0.37625
184.403,-33.733,956.48,1.68875,-0.07875,-0.04375
120.109,-45.689,1040.48,0.06125,0.28875,0.27125
166.225,-35.624,1010.28,0.98875,-0.455,0.105
160.857,-34.77,983.137,0.95375,0.39375,-0.21
185.074,-30.622,1017.54,0.32375,-0.20125,0.385
315.126,-45.018,847.717,2.35375,7.21,2.1
-69.174,-35.136,1238.91,-4.5325,0.4025,-1.54875
119.682,-13.542,988.993,3.78875,0.76125,-0.6825
222.101,-16.775,927.932,1.02375,-0.1225,0.595
68.381,-63.196,1089.64,-1.3825,0.3325,-0.02625
186.172,-31.72,958.798,1.89,-0.72625,-0.315
128.1,-41.419,1006.38,0.14,0.16625,-0.28
150.182,-54.473,1030.11,0.55125,-0.7,0.56
121.817,-25.62,1020.41,1.575,-0.2975,-0.2275
148.108,-24.888,1004.85,1.12875,-1.28625,0.4375
155.306,-28.853,1027.3,0.72625,-1.00625,0.175
161.467,-19.581,976.366,1.4,-0.3325,-0.0525
176.473,-43.493,1012.42,0.0175,-0.65625,0.06125
148.047,-35.746,1000.7,0.65625,0.245,-0.37625
160.979,-45.628,1007.17,0.2975,-0.18375,-0.13125
130.784,-35.075,1010.71,0.84,0.5775,-0.105
147.986,-32.879,1005.65,0.875,0.27125,0.25375
149.084,-30.256,992.531,0.95375,0.6475,0.09625
153.781,-32.879,1006.68,0.25375,0.315,-0.04375
154.757,-36.417,1007.66,0.21,0.65625,-0.315
121.329,-37.515,1029.62,0.1575,0.81375,-0.3675
154.025,-43.615,1014.19,0.7175,0.11375,0.0525
131.272,-30.683,1017.6,1.04125,0.44625,0.06125
178.303,-31.415,991.921,1.09375,-0.21875,0.35875
139.812,-28.243,1008.09,0.72625,0.46375,-0.0875
152.012,-34.77,1009.79,0.39375,-0.16625,-0.09625
141.459,-33.794,1007.84,0.56,0.16625,-0.21
136.64,-35.258,1016.08,0.63875,0.0175,0.1225
143.838,-37.576,1009.18,0.90125,0.105,0.1925
149.999,-33.855,999.79,0.79625,0.0175,0.0875
132.004,-40.443,1023.21,0.39375,-0.07,-0.105
128.588,-43.981,1020.1,0.49,-0.5425,-0.30625
134.871,-41.053,1025.04,0.7525,-1.70625,-0.07875
195.932,-34.892,969.778,1.63625,-1.21625,0.1925
139.69,-18.178,1009.31,1.11125,-0.6475,0.51625
62.952,-43.432,1080.8,0.3325,-0.42,-0.0175
101.687,-38.796,1055.61,1.82,-5.38125,-0.175
69.418,-48.495,1066.1,0.595,-8.14625,-1.25125
196.115,-45.689,981.612,2.03,-10.3688,0.02625
144.204,-49.166,1037.06,1.925,-8.70625,0.35
147.071,-19.581,982.893,3.21125,-8.32125,0.595
157.014,-17.568,1010.47,1.98625,-9.63375,0.735
151.829,-34.16,989.786,2.02125,-9.2575,0.56875
183.427,-45.323,1004.73,1.40875,-10.2288,0.385
149.023,-34.648,1017.17,2.17875,-8.79375,0.09625
156.221,-31.049,1014.61,2.56375,-9.17875,0.37625
176.168,-26.779,985.699,2.3625,-9.31,0.41125
200.141,-36.966,988.749,1.645,-8.47,0.09625
158.295,-29.585,1028.89,1.42625,-7.735,-0.63
155.062,-27.755,1026.87,1.61875,-9.10875,-0.98875
211.06,-32.757,928.115,2.45,-8.715,-0.595
150.243,-16.287,1015.47,0.20125,-6.0375,0.25375
149.511,-37.21,1044.63,1.7325,-6.51,0.98875
194.895,-38.247,975.817,2.30125,-6.95625,0.83125
178.242,-24.095,998.509,1.61875,-6.50125,0.6125
175.009,-39.711,1009.25,1.4875,-6.6675,0.315
179.157,-38.125,1001.31,1.5575,-6.9125,-0.04375
196.481,-14.152,981.734,1.925,-6.39625,0.25375
152.439,-20.252,1019.37,2.0825,-4.52375,1.18125
180.499,-23.302,996.679,1.6625,-5.45125,1.75
162.687,-23.668,1017.48,1.015,-6.46625,1.6975
188.368,-31.476,1013.76,1.575,-7.25375,2.59875
201.971,-40.931,992.531,2.3975,-6.5625,3.29
180.499,-28.243,990.152,2.70375,-5.24125,3.24625
200.995,-30.012,992.47,2.47625,-4.76875,3.01875
208.315,-28.121,977.159,2.0475,-4.06875,1.88125
206.607,-34.77,981.551,0.7875,-3.82375,0.53375
196.298,-41.236,1004.24,0.02625,-3.5,-0.27125
188.124,-42.029,1014.61,0.4725,-2.905,-0.5775
178.12,-24.217,1004.37,1.35625,-2.415,-0.42875
206.363,-18.605,976.061,1.70625,-1.88125,0.23625
208.437,-24.888,981.246,1.1725,-1.16375,0.455
192.272,-30.256,998.326,0.63,-1.02375,0.105
200.019,-37.454,999.363,0.42,-1.085,-0.315
189.283,-33.123,1005.22,0.5425,-0.65625,-0.48125
179.401,-27.145,1011.75,0.76125,-0.46375,-0.20125
183.244,-22.753,1005.65,0.875,-0.21875,0.04375
186.294,-23.79,1002.96,0.77875,-0.14,0.14
207.888,-29.341,988.383,0.79625,0,0.1925
190.625,-29.097,989.42,0.665,0.62125,0.0525
194.346,-29.524,994.422,0.56,0.53375,0.1925
188.002,-28.06,998.204,0.63875,0.70875,0.2275
188.246,-30.5,1003.21,0.63,0.67375,0.1925
185.745,-29.036,1004.18,0.60375,0.65625,0.00875
190.93,-28.487,995.886,0.60375,0.93625,0.07875
199.348,-30.622,998.997,0.525,1.21625,0.2975
205.204,-30.561,996.496,0.51625,1.61,0.07875
200.324,-27.45,1000.28,0.2975,1.96875,-0.00875
200.08,-26.901,996.313,0.385,2.45875,0.07
177.205,-25.62,998.875,0.42875,2.9225,0
188.429,-28.548,998.265,0.2975,2.6775,0.21875
186.843,-29.28,992.775,0.41125,2.8525,0.06125
200.934,-28.67,992.714,0.11375,2.80875,0.105
194.956,-30.134,997.228,0.21,3.54375,0.14875
183.854,-30.805,1002.17,0.30625,3.98125,0.28875
186.294,-32.025,1003.27,0.245,4.19125,0.28875
192.76,-32.818,995.276,0.035,4.41875,-0.035
187.026,-29.524,1003.14,-0.30625,4.6375,-0.0875
194.407,-30.195,998.692,0.09625,5.0575,0.175
182.817,-25.681,992.043,0.245,5.64375,0.4025
189.405,-29.28,998.021,0.07875,5.6525,0.55125
99.247,-33.123,1043.83,-0.27125,5.38125,-0.11375
87.535,-50.203,1076.83,-0.37625,1.6625,-0.175
192.638,-34.953,1006.5,0.91,-0.91875,-0.35875
183.427,-31.232,982.344,1.155,0.49,-0.11375
145.668,-30.683,1041.09,0.65625,0.06125,0.7
210.145,-26.657,978.074,1.5225,-0.11375,0.25375
164.761,-24.156,989.298,0.49,0.37625,-0.20125
190.442,-38.003,1026.2,-0.35,-0.735,-0.07
151.463,-32.574,1002.29,0.81375,0.42875,-0.6475
186.721,-35.014,1011.93,0.70875,-0.8225,0.48125
191.723,-28.426,984.967,1.61,0.39375,0.23625
164.395,-23.729,999.546,0.76125,0.25375,0.21875
191.54,-34.465,1014.43,0.2275,-0.49875,-0.16625
170.434,-34.343,996.801,0.56875,0.175,-0.60375
158.844,-34.038,1026.81,0.21,-0.35,0.035
148.962,-28.06,1033.34,1.2425,-0.72625,0.28
282.125,-19.886,914.329,1.785,-0.09625,0.28
88.633,-25.254,1036.69,-0.42875,2.49375,-0.11375
146.095,-62.098,1076.71,-0.5425,-2.065,-0.07875
144.631,-37.21,981.917,1.51375,-2.03,-1.68
225.273,-49.959,985.76,0.41125,-3.78,0.23625
147.62,-28.792,1037.18,1.54875,-1.5575,0.20125
301.157,-21.655,907.863,2.8,-0.8925,1.295
120.841,-7.076,1033.95,0.1575,1.6625,0.0875
194.041,-28.731,1023.21,0.0175,-0.70875,-0.16625
181.109,-15.799,974.902,0.55125,0.51625,-1.4
165.188,-35.441,1026.93,-0.35,-0.16625,0
177.449,-29.341,1013.03,1.11125,0.28875,0.28
182.939,-24.522,974.353,1.58375,0.4375,0.35875
183.488,-39.955,1015.22,-0.035,-0.14,0.06125
155.489,-30.927,1001.56,0.2975,-0.0175,-0.83125
290.97,5.673,949.953,0.76125,-0.42875,0.0175
171.349,-79.971,968.375,1.00625,9.31,1.89
84.424,-14.03,1157.11,-2.16125,-1.28625,0.56
115.656,-11.529,960.079,4.12125,1.575,-0.7875
269.803,-28.365,961.299,-0.16625,-1.47875,1.02375
82.472,-66.185,1075.67,-0.6125,0.7,-0.58625
214.354,-45.201,981.246,1.32125,-1.925,-0.04375
145.973,-35.929,1016.69,0.8575,-0.84875,-0.30625
199.653,-35.075,1010.28,1.26,-1.86375,0.805
197.213,-19.52,966.606,2.21375,-0.1225,0.27125
182.329,-16.714,988.261,0.67375,-0.35875,0.3675
176.961,-30.195,1013.82,-0.1575,-0.245,-0.5075
158.844,-14.884,1000.89,0.28,-0.18375,-0.63875
196.054,-42.212,1023.4,0.18375,-0.48125,0.1575
164.151,-20.191,990.945,1.4525,0.70875,0.0175
206.973,-30.561,991.311,0.65625,-0.28875,0.4375
180.072,-21.838,988.993,0.8575,0.88375,-0.14
192.211,-26.291,998.875,0.34125,0.42875,0.11375
195.505,-25.254,999.912,0.5775,1.1725,0.07875
179.34,-39.711,1005.83,0.55125,1.84625,0.16625
146.888,-53.253,1022.48,0.18375,1.7325,-0.27125
145.18,-49.227,1022.36,-0.04375,0.2275,-0.77875
192.394,-37.942,1001.74,0.42,-0.385,-0.455
150.853,-23.424,1009,1.09375,0.60375,0.175
180.621,-22.936,1008.27,1.2775,-0.11375,1.015
175.253,-10.614,980.087,1.51375,0.42,0.34125
182.451,-17.385,992.165,0.175,-0.49875,-0.035
179.462,-33.733,1011.87,-0.21875,-0.56875,-0.70875
172.081,-37.82,1007.11,0.30625,-0.27125,-0.665
182.085,-52.887,1019.37,0.595,-0.14875,0.105
162.931,-43.371,1016.81,1.28625,0.21,0.245
160.186,-40.199,1016.75,1.0675,-0.35875,0.16625
149.694,-24.705,1025.59,0.84875,-1.51375,-0.1225
211.548,-30.195,975.817,1.155,-1.645,0
208.925,-17.324,968.009,1.23375,-0.51625,0.315
-42.456,-33.611,1177.3,-0.07875,-1.8025,-0.07
152.927,-21.655,1034.38,2.38875,-10.6225,0.245
179.462,-63.928,989.542,2.2925,-12.32,-0.7525
242.536,-24.217,955.931,2.33625,-11.6725,0.14875
133.651,-32.452,1034.07,2.07375,-8.37375,0.9275
175.741,-32.33,1016.63,2.49375,-10.1238,1.79375
205.997,-31.537,993.873,2.7125,-10.7275,1.5925
230.58,-22.448,968.68,2.80875,-9.33625,1.21625
199.958,-18.788,996.496,1.81125,-8.3475,0.49875
189.405,-29.707,1011.26,1.39125,-8.645,0.00875
215.94,-46.909,997.838,1.70625,-9.09125,-0.35
214.293,-39.284,981.612,2.00375,-7.7875,-0.90125
191.235,-24.583,997.106,1.8025,-7.1225,-0.6125
159.637,-40.26,1021.99,1.19875,-7.72625,-0.46375
266.143,-27.694,940.254,2.19625,-8.19,-0.28875
214.049,3.416,986.248,1.0675,-4.655,-0.39375
136.823,-8.357,1024.49,1.30375,-4.06875,-0.13125
197.64,-24.034,1023.03,0.70875,-7.385,0.0525
239.791,-36.295,962.336,1.95125,-5.67,0.07875
203.008,-31.964,1004.18,1.60125,-4.41875,0.63875
166.774,-30.683,1020.71,1.89875,-4.57625,1.05
222.406,-33.306,991.799,1.785,-6.125,1.35625
212.951,-31.903,992.226,1.61875,-5.17125,0.8575
214.537,-11.224,1003.45,1.6275,-5.22375,0.86625
172.081,-25.986,1018.82,1.9075,-3.92,1.3825
274.073,-20.557,943.731,2.625,-4.87375,1.96
180.743,-12.566,992.653,1.18125,-3.47375,0.91875
249.734,-25.132,987.712,1.0675,-4.655,1.49625
179.523,-26.535,999.912,1.4,-3.255,0.86625
214.659,-29.524,1014.06,0.90125,-4.73375,1.40875
201.849,-33.794,1003.33,1.8025,-3.71,1.3475
210.206,-23.912,999.668,1.7675,-4.1825,1.575
219.539,-33.306,985.821,1.79375,-4.22625,1.44375
235.521,-30.256,995.154,1.12,-4.76875,1.085
243.695,-34.404,986.675,1.33875,-3.87625,0.74375
223.26,-33.55,990.091,1.225,-3.42125,0.2975
222.833,-28.365,980.514,1.25125,-3.28125,0.1225
221.857,-23.729,982.344,0.98,-2.5725,0.14875
203.252,-20.74,1007.6,0.91,-1.5575,0.23625
211.365,-15.311,999.058,1.30375,-1.4,0.49875
246.623,-14.518,968.314,1.4,-1.1025,0.55125
218.746,-19.215,981.795,0.7525,-0.2625,0.30625
231.678,-30.439,993.446,0.28875,-0.5425,0.1925
217.526,-37.149,994.788,0.49875,-0.035,-0.27125
245.159,-27.877,974.902,0.525,0.0875,-0.21875
212.341,-21.472,996.984,0.58625,1.3125,0.00875
205.631,-22.936,1005.52,0.7525,1.44375,0.315
222.284,-16.714,988.871,0.97125,1.085,0.37625
240.645,-21.594,972.584,0.5425,1.9425,0.3325
229.299,-29.158,996.13,-0.035,2.35375,0.28
224.846,-30.622,991.555,0.1225,2.82625,-0.035
231.739,-22.509,976.976,0.42,3.26375,0.09625
233.813,-24.644,983.869,0.175,3.7975,0.21875
226.92,-17.812,979.721,0.385,4.585,0.28
216.916,-22.753,995.337,-0.02625,4.96125,0.32375
208.071,-24.4,996.801,0.0875,5.34625,0.25375
205.997,-32.635,1002.84,-0.175,5.3025,0.21875
220.576,-31.72,995.093,-0.0175,5.32,0.13125
218.746,-28.06,997.167,-0.09625,5.76625,0.16625
212.097,-23.485,999.18,0.06125,6.02875,0.35875
112.118,-32.025,1053.35,-0.14875,5.6,0.14875
107.116,-28.731,1065.91,0.2625,1.19875,0.245
260.226,-36.966,967.46,1.26875,-1.42625,0.315
196.786,-34.831,983.869,0.8575,0.67375,-0.00875
190.381,-35.014,1037.37,0.25375,-0.48125,0.5075
209.962,-24.888,984.296,1.46125,0.07875,-0.21
207.095,-23.973,992.47,0.51625,-0.21,-0.2275
201.056,-26.901,1008.02,0.14,-0.28,-0.35875
188.551,-22.082,1009,0.595,-0.56875,-0.25375
232.349,-26.23,987.285,1.07625,-0.7175,0.385
200.263,-23.668,989.603,1.05875,0.42875,0.34125
218.441,-21.655,1000.7,0.77,-0.55125,0.455
194.956,-27.328,996.801,0.76125,0.16625,-0.3675
266.692,-34.526,943.792,0.42875,-0.60375,-0.315
108.397,-30.134,1083.91,-0.6475,0.65625,-0.63875
282.186,-42.395,982.71,1.72375,-1.75875,0.5075
200.324,-11.773,943.975,1.575,2.14375,-0.32375
119.499,-43.798,1091.66,-0.98,-0.14,0.5425
168.97,-37.149,1017.54,1.2075,-2.23125,-0.95375
257.176,-28.609,941.718,1.26875,-3.75375,-0.5425
247.904,-27.023,1015.35,0.42875,-2.19625,0.4025
226.859,0.061,941.108,2.5375,1.1725,0.62125
187.514,-9.638,1014.37,0.63,0.23625,0.98
211.121,-15.677,996.984,0.6475,-0.175,-0.2275
197.091,-16.592,985.577,0.1225,-0.41125,-0.7525
270.108,-51.057,989.176,-0.105,-0.9275,-0.11375
170.129,-41.968,1016.69,0.58625,1.54875,-0.4725
175.375,-35.502,1038.22,0.455,-0.105,0.56875
253.455,-28.609,973.499,1.8025,-0.07,0.28
180.499,-20.496,983.381,0.875,1.4,-0.20125
219.539,-34.282,1012.6,-0.14,-0.735,0.14875
212.829,-17.202,963.678,1.155,0.30625,-0.65625
217.282,-29.524,999.058,0.3325,-0.16625,0.28875
428.464,-19.154,805.261,2.4325,4.12125,1.88125
-58.743,9.15,1234.21,-3.40375,4.33125,-0.6825
135.664,-46.726,1051.7,1.91625,-0.39375,0.21875
327.936,-37.21,887.611,1.68,-1.72375,0.93625
170.861,-58.499,1056.03,-0.76125,1.015,0.18375
188.978,-30.012,1007.66,1.47,-0.0525,0.07
267.729,-21.228,948.062,1.25125,-0.4725,0.1225
156.282,-18.117,1016.26,0.49,0.805,0.16625
231.861,-20.801,1011.14,0.6125,-0.9975,0.2275
182.939,-16.897,973.865,1.225,0.7175,-0.41125
209.718,-32.635,1022.91,-0.14875,-0.91,0.4025
188.246,-29.768,1000.77,1.16375,0.35,-0.175
221.247,-32.757,988.261,0.84,-0.65625,0.3675
221.369,-30.256,997.472,0.91875,-0.0525,0.3675
200.324,-26.657,993.934,0.875,0.315,0.02625
216.977,-23.851,990.213,0.49,-0.1925,0.07875
207.034,-25.864,995.337,0.455,0.2275,-0.21
209.901,-26.901,991.067,0.5425,0.25375,-0.18375
206.302,-26.352,999.729,0.49,0.2275,-0.07
200.751,-29.28,1002.78,0.65625,0.28875,-0.0525
192.455,-29.646,1008.7,0.63875,0.21,-0.0875
207.888,-32.208,1000.83,0.77875,-0.09625,0.105
207.888,-28.426,994.422,0.84875,0.105,0.06125
208.681,-27.572,999.851,0.69125,-0.035,0.07
208.315,-22.875,999.302,0.62125,-0.09625,-0.14
204.838,-21.899,994.727,0.62125,-0.0175,-0.20125
203.557,-21.594,997.106,0.6475,-0.00875,-0.035
200.568,-24.888,992.592,0.8225,0.035,0.105
203.862,-31.842,998.936,0.7,-0.37625,0.21875
218.075,-35.136,995.703,0.665,-0.35,0.00875
160.918,-37.942,1030.66,0.14,-0.42875,-0.3325
218.746,-30.744,1008.7,0.81375,-2.03875,-0.0875
228.384,-19.703,968.863,1.54,-0.67375,-0.09625
85.705,-30.134,1077.14,0.28,-0.25375,0.14875
189.405,-30.805,1035.29,1.5925,-7.09625,0.55125
120.841,-58.621,1102.51,0.8925,-11.235,-0.62125
286.212,-22.204,946.171,3.675,-14.3763,-0.06125
233.752,-26.047,936.228,3.3425,-9.16125,-0.48125
174.765,-11.407,996.313,1.3475,-8.05,-0.28
192.577,-35.929,1023.7,0.98875,-9.3975,0.58625
216.855,-49.227,1020.35,1.89,-10.395,1.015
240.706,-30.378,995.52,3.26375,-9.65125,1.25125
199.653,-2.44,986.675,3.325,-8.2775,0.69125
217.709,-12.566,993.08,1.6625,-10.1763,0.2275
250.71,-37.027,985.821,1.16375,-11.095,-0.63
260.592,-24.827,975.817,1.70625,-10.395,-1.28625
215.757,-7.137,985.089,2.33625,-8.35625,-0.83125
224.968,-10.919,981.124,2.02125,-8.5225,0.1925
129.442,-7.137,1056.21,1.4175,-8.26,0.9275
338.062,-40.199,922.503,3.535,-9.065,3.3425
236.009,-48.617,983.869,2.7475,-5.4775,2.8525
232.654,-9.638,990.884,2.03875,-6.2825,2.21375
223.931,-24.888,1004.3,1.61,-6.9125,1.72375
258.152,-19.398,995.032,1.54,-7.58625,0.98
240.889,-13.786,972.279,2.61625,-5.20625,0.97125
226.798,-21.228,975.756,2.1875,-5.1275,1.5925
262.788,-17.263,974.048,1.4,-6.23875,1.68
245.952,-26.657,999.363,1.63625,-5.13625,1.6625
231.861,-22.326,998.326,2.135,-4.90875,1.4
231.068,-23.607,988.932,1.855,-5.2675,1.2775
231.8,-25.193,1001.92,1.35625,-5.46875,1.28625
259.555,-33.367,988.505,1.75,-5.2325,1.26875
254.919,-21.045,971.608,2.24875,-3.98125,1.2075
274.561,-18.239,974.292,1.9775,-3.47375,1.54
275.842,-13.908,953.735,1.98625,-2.37125,0.9975
274.012,-16.653,959.225,0.93625,-2.03875,0.385
230.092,-24.095,998.509,0.14875,-1.715,-0.0875
237.046,-35.136,1008.51,0.245,-2.28375,-0.20125
225.212,-28.731,1003.88,1.09375,-1.89875,-0.105
277.916,-17.812,968.131,1.79375,-1.9425,0.665
260.531,-9.455,969.046,1.5575,-0.49875,0.6125
250.771,-13.786,983.747,0.65625,-0.55125,0.4025
259.128,-26.657,985.211,0.2275,-0.62125,-0.0525
240.767,-34.343,993.69,0.4025,-0.1575,-0.175
260.165,-25.132,983.381,0.9275,-0.18375,0.11375
276.086,-13.603,962.153,1.33875,0.55125,0.34125
265.472,-5.063,970.449,0.7525,1.61,0.21875
251.137,-8.601,977.159,0.21875,2.12625,-0.0875
247.965,-23.851,988.566,-0.2975,2.205,-0.20125
250.893,-33.489,991.738,-0.04375,2.44125,0
256.017,-32.818,993.385,0.28,2.89625,0.27125
248.453,-22.875,985.211,0.6825,3.42125,0.34125
246.623,-15.677,986.797,0.39375,3.465,0.28875
266.57,-10.553,966.118,0.41125,3.6925,0.16625
263.459,-11.163,968.497,0.00875,4.54125,0.14875
271.938,-16.348,963.251,0.07,5.3725,0.58625
270.901,-25.742,977.769,-0.11375,6.57125,0.7175
229.482,-27.877,994.727,-0.18375,7.39375,0.385
230.824,-30.073,1008.33,-0.48125,6.8075,0.23625
223.931,-23.973,999.18,-0.07875,6.83375,0.1225
188.856,-32.147,1021.69,-0.23625,6.34375,0.20125
119.987,-31.232,1063.41,-0.07875,3.73625,0.11375
191.479,-24.888,1029.86,0.525,-1.12,0.63
301.157,-33.855,939.888,1.61,-0.98,0.84
196.664,-13.847,1004.12,0.97125,1.05,0.60375
242.719,-20.923,995.215,1.00625,-0.70875,0.77
253.455,-22.143,965.447,0.7875,-0.21875,-0.1575
193.126,-27.938,1038.46,-0.16625,-0.27125,-0.21875
201.544,-23.424,1021.08,0.735,-0.81375,-0.18375
