A_X [mg]	A_Y [mg]	A_Z [mg]
121	3	995
105	36	978
78	-15	986
92	-23	984
77	16	940
92	32	985
64	24	976
79	4	952
98	38	975
99	-3	985
127	12	1005
102	35	972
123	10	999
149	37	1019
136	-14	1017
141	19	1010
112	24	1006
104	1	977
119	19	974
126	8	1003
120	-9	1036
90	24	959
120	40	969
132	8	1008
129	53	997
94	-4	968
144	5	977
121	10	983
125	28	966
113	-5	940
132	50	935
98	6	962
137	44	976
116	6	995
129	66	990
138	4	1011
150	24	1002
122	-0	1013
124	57	954
126	-12	1020
112	35	972
128	15	996
116	67	959
145	11	1012
88	50	964
133	41	963
116	-8	1009
122	71	964
133	-41	1018
131	85	949
118	-44	1021
108	75	953
148	-5	995
112	34	979
151	57	963
156	-14	1012
154	68	953
158	-30	1050
123	89	953
162	-39	1002
112	67	970
140	25	967
131	-27	1050
97	94	931
134	-34	1037
109	104	957
135	-20	999
127	53	984
124	4	958
144	15	994
148	67	984
133	-76	1018
114	66	923
143	-42	1000
133	29	999
112	64	929
170	2	1004
136	82	943
169	-17	1011
148	15	1018
107	93	898
157	-30	1020
107	40	953
140	39	931
144	-12	1008
98	45	954
145	22	989
133	3	1012
116	53	973
162	-21	1002
136	6	1018
111	58	911
171	-36	973
131	12	959
119	90	911
167	-26	1002
142	29	989
135	86	947
176	-20	1040
134	21	995
116	68	908
168	-26	959
140	21	1004
110	76	929
172	-28	1032
145	18	1033
118	66	984
141	-24	993
158	-36	1017
138	66	974
164	-58	991
194	-43	1063
118	65	941
140	-9	988
131	-42	1013
101	53	918
107	83	930
149	3	1018
127	14	1042
118	101	951
177	-6	1046
173	-56	1086
121	52	936
143	42	961
180	-42	1073
137	44	994
163	8	976
146	-46	1033
113	70	912
154	72	930
181	-34	1015
138	6	993
116	101	868
169	18	966
160	-19	1018
117	71	931
142	88	917
178	-13	1025
156	-13	1041
127	56	975
141	70	932
177	4	1019
153	-6	1030
118	59	962
125	77	943
165	6	999
166	-3	1025
128	69	972
136	73	955
181	9	999
176	-10	1016
123	69	968
131	83	943
177	4	1002
160	-1	1027
119	58	981
116	105	946
143	30	951
177	-1	1021
137	16	982
120	62	918
120	65	920
149	20	966
160	-3	991
143	59	974
125	86	951
165	39	975
183	-21	1040
125	39	986
128	67	917
166	38	979
172	11	1021
155	6	1008
140	76	952
145	77	947
173	26	979
172	1	991
150	29	986
137	84	929
156	79	923
180	20	965
180	-5	1000
155	30	957
140	83	917
168	76	921
204	26	983
180	25	984
166	54	920
179	74	945
183	32	938
212	15	1039
177	19	922
193	61	1051
90	40	528
