A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-18.056 	 1050.18 	 -100.04 	20.93 	 -21.07 	 114.8 	
61.976 	 1054.57 	 -100.528 	19.46 	 -22.12 	 115.64 	
188.368 	 949.16 	 -135.664 	-1.26 	 -27.23 	 37.73 	
431.392 	 876.936 	 -163.968 	-15.4 	 -28.7 	 -32.9 	
253.272 	 906.704 	 -103.944 	-22.19 	 -18.9 	 -79.8 	
207.4 	 904.264 	 -111.752 	-11.55 	 -15.89 	 -68.74 	
-51.24 	 976.488 	 -111.752 	7 	 -15.82 	 -6.37 	
92.72 	 1095.07 	 -141.52 	21.35 	 -14.35 	 89.95 	
-145.912 	 1067.74 	 -125.904 	23.59 	 -12.74 	 163.73 	
232.776 	 1006.26 	 -194.712 	14.28 	 -16.59 	 105.77 	
512.888 	 841.312 	 -205.936 	-3.99 	 -16.52 	 -10.08 	
288.896 	 925.736 	 -161.04 	-20.58 	 1.05 	 -82.25 	
167.872 	 942.816 	 -138.104 	-35.07 	 -5.32 	 -155.61 	
112.24 	 940.864 	 -106.384 	-40.25 	 -13.23 	 -167.44 	
-88.816 	 1044.81 	 -66.368 	-31.43 	 -8.54 	 -96.04 	
-152.744 	 997.96 	 -59.536 	-12.88 	 -7.49 	 -23.66 	
-119.072 	 1012.11 	 -54.656 	3.22 	 0.7 	 25.48 	
-87.352 	 964.288 	 -67.344 	11.13 	 6.02 	 52.01 	
-13.176 	 955.504 	 -73.688 	14.28 	 9.8 	 67.83 	
60.024 	 954.04 	 -83.448 	16.94 	 11.27 	 74.2 	
118.096 	 982.832 	 -103.456 	17.64 	 11.97 	 68.04 	
182.024 	 976.488 	 -117.608 	14.42 	 13.37 	 51.94 	
196.176 	 977.464 	 -107.848 	10.71 	 13.72 	 37.17 	
201.056 	 970.632 	 -106.872 	7.42 	 12.25 	 27.93 	
195.688 	 932.08 	 -121.024 	6.58 	 8.33 	 23.45 	
253.76 	 979.904 	 -118.584 	5.32 	 5.04 	 18.27 	
218.136 	 953.552 	 -120.048 	3.5 	 3.08 	 10.01 	
239.12 	 955.504 	 -117.12 	3.78 	 -0.63 	 8.05 	
243.512 	 970.144 	 -115.656 	1.96 	 -2.59 	 13.02 	
244 	 916.952 	 -117.608 	0.49 	 -4.41 	 11.9 	
298.656 	 947.208 	 -112.24 	2.73 	 -5.46 	 11.62 	
285.968 	 973.56 	 -119.56 	4.41 	 -2.87 	 10.29 	
238.632 	 969.168 	 -138.592 	6.09 	 -1.12 	 3.92 	
214.232 	 1000.4 	 -153.72 	7.42 	 -2.94 	 0.56 	
172.752 	 970.632 	 -168.36 	7.21 	 -7.77 	 3.5 	
168.848 	 946.72 	 -176.168 	6.44 	 -14.56 	 7.14 	
141.52 	 947.696 	 -192.76 	5.88 	 -23.87 	 12.88 	
166.896 	 915.976 	 -192.272 	4.48 	 -34.79 	 20.93 	
243.024 	 889.624 	 -188.368 	3.36 	 -44.31 	 33.25 	
259.616 	 908.168 	 -221.552 	1.61 	 -48.23 	 44.03 	
276.208 	 904.264 	 -229.36 	-0.42 	 -50.61 	 44.1 	
333.304 	 943.792 	 -231.8 	-6.16 	 -46.97 	 32.13 	
299.144 	 904.264 	 -234.24 	-11.9 	 -39.83 	 13.02 	
328.912 	 928.176 	 -230.336 	-13.72 	 -34.51 	 -5.39 	
337.208 	 924.76 	 -230.824 	-16.1 	 -26.74 	 -28.7 	
265.472 	 946.232 	 -209.352 	-24.15 	 -22.54 	 -71.61 	
280.6 	 903.776 	 -201.056 	-26.6 	 -21 	 -113.82 	
355.264 	 948.672 	 -264.496 	-18.41 	 -20.51 	 -90.02 	
36.6 	 952.576 	 -199.592 	-0.49 	 -12.46 	 18.83 	
296.704 	 963.8 	 -192.76 	16.03 	 -6.72 	 87.64 	
192.76 	 955.992 	 -152.744 	18.2 	 2.03 	 121.73 	
318.664 	 868.64 	 -217.16 	4.62 	 0.42 	 74.83 	
543.632 	 875.472 	 -266.448 	-11.41 	 -14.21 	 -10.64 	
453.352 	 870.104 	 -225.456 	-26.25 	 -21.21 	 -82.46 	
346.48 	 909.632 	 -199.592 	-36.33 	 -24.78 	 -126.84 	
282.064 	 946.232 	 -187.88 	-32.41 	 -14.98 	 -82.39 	
-30.256 	 998.936 	 -143.96 	-15.26 	 4.34 	 0.35 	
168.36 	 1012.11 	 -170.312 	-2.66 	 8.89 	 40.11 	
181.536 	 1006.26 	 -172.264 	0.84 	 11.97 	 56.21 	
243.512 	 984.296 	 -167.872 	-2.1 	 9.24 	 54.88 	
281.088 	 968.192 	 -149.328 	-7.42 	 3.43 	 40.53 	
319.152 	 916.464 	 -120.048 	-13.23 	 -2.17 	 21.91 	
296.216 	 917.928 	 -97.6 	-18.2 	 -11.41 	 3.43 	
277.672 	 913.048 	 -85.4 	-20.93 	 -24.08 	 -12.81 	
310.856 	 936.96 	 -56.12 	-20.3 	 -37.87 	 -15.75 	
300.12 	 960.872 	 -43.92 	-20.02 	 -46.76 	 -3.36 	
212.28 	 914.512 	 -51.728 	-18.34 	 -58.38 	 6.3 	
265.472 	 908.168 	 -76.128 	-13.09 	 -75.67 	 11.62 	
326.472 	 927.688 	 -103.456 	-11.34 	 -86.8 	 15.68 	
355.752 	 927.2 	 -122 	-13.23 	 -87.85 	 14.35 	
390.888 	 895.48 	 -124.44 	-14.14 	 -82.81 	 7.84 	
411.384 	 905.24 	 -146.4 	-12.88 	 -74.2 	 2.1 	
369.904 	 908.656 	 -155.672 	-10.36 	 -65.59 	 -1.05 	
347.456 	 897.432 	 -180.56 	-8.4 	 -61.32 	 -2.03 	
355.752 	 929.152 	 -177.632 	-8.68 	 -58.87 	 0.35 	
336.232 	 921.344 	 -197.152 	-10.64 	 -57.61 	 2.94 	
361.608 	 939.888 	 -188.368 	-14.56 	 -56.56 	 2.87 	
383.08 	 934.52 	 -172.264 	-19.32 	 -52.08 	 1.68 	
310.368 	 970.632 	 -130.784 	-24.64 	 -43.89 	 -2.94 	
282.064 	 948.672 	 -88.328 	-27.44 	 -37.45 	 -12.46 	
246.44 	 941.84 	 -45.872 	-23.24 	 -31.92 	 -2.52 	
206.912 	 964.776 	 -15.128 	-17.71 	 -27.02 	 19.04 	
203.984 	 917.928 	 -5.856 	-12.11 	 -27.44 	 38.22 	
213.256 	 995.032 	 -0.976 	-11.27 	 -29.19 	 44.24 	
366.488 	 899.384 	 -24.888 	-10.5 	 -29.26 	 32.55 	
351.848 	 950.624 	 -35.624 	-11.2 	 -27.09 	 -3.5 	
372.344 	 893.04 	 -64.416 	-14.28 	 -25.9 	 -53.83 	
280.6 	 1117.03 	 -19.032 	-22.33 	 -26.67 	 -117.46 	
207.4 	 886.208 	 3.904 	-27.44 	 -21.56 	 -144.41 	
-80.032 	 1336.63 	 59.536 	-0.7 	 -3.71 	 -16.94 	
-132.736 	 1193.65 	 24.4 	16.73 	 -10.92 	 54.46 	
-40.016 	 1280.02 	 -5.856 	22.96 	 -8.61 	 94.92 	
216.184 	 1265.38 	 -69.296 	18.2 	 -9.17 	 64.82 	
256.688 	 1191.21 	 -81.496 	0.21 	 -10.15 	 -18.97 	
292.312 	 1163.39 	 -37.088 	-8.33 	 -6.72 	 -75.32 	
11.712 	 953.552 	 -2.928 	-7.84 	 -10.99 	 -94.22 	
-124.928 	 1131.18 	 27.816 	6.72 	 -9.66 	 3.71 	
-55.144 	 1158.02 	 -40.504 	23.17 	 -3.22 	 96.95 	
72.224 	 1118.01 	 -86.376 	27.44 	 -5.95 	 116.76 	
277.672 	 1104.34 	 -143.96 	11.62 	 -7.42 	 65.31 	
257.664 	 915.976 	 -171.288 	-8.61 	 -12.95 	 -0.35 	
185.928 	 889.624 	 -187.88 	-27.37 	 -14.21 	 -62.79 	
74.664 	 784.216 	 -221.552 	-34.86 	 -12.67 	 -120.05 	
-40.504 	 806.664 	 -258.64 	-34.79 	 -12.32 	 -121.66 	
-216.672 	 796.904 	 -218.136 	-33.04 	 -15.82 	 -28.7 	
-29.28 	 790.072 	 -181.048 	-20.23 	 -17.29 	 46.06 	
46.36 	 753.472 	 -172.264 	-10.22 	 -11.41 	 68.53 	
190.808 	 783.24 	 -182.024 	-5.88 	 -7 	 68.39 	
275.232 	 775.92 	 -108.336 	-9.66 	 -1.4 	 63.98 	
318.664 	 760.792 	 -99.552 	-11.97 	 3.22 	 56.91 	
351.848 	 781.288 	 -80.032 	-10.5 	 5.67 	 43.89 	
393.328 	 813.984 	 -64.416 	-8.75 	 7.63 	 31.08 	
439.688 	 856.928 	 -52.704 	-9.38 	 10.78 	 23.24 	
434.808 	 865.224 	 -50.752 	-10.57 	 13.65 	 21.14 	
408.456 	 862.296 	 -52.216 	-12.6 	 15.12 	 20.51 	
368.928 	 826.672 	 -31.72 	-15.05 	 12.95 	 17.92 	
381.128 	 888.648 	 -75.152 	-15.89 	 8.75 	 13.65 	
393.816 	 986.248 	 -63.44 	-15.05 	 3.78 	 8.05 	
529.48 	 1135.09 	 7.808 	-24.85 	 4.69 	 5.88 	
522.648 	 1130.7 	 125.416 	-38.29 	 12.95 	 15.54 	
398.208 	 941.352 	 253.76 	-37.1 	 20.02 	 35.49 	
192.76 	 686.128 	 317.688 	-22.05 	 10.57 	 54.95 	
313.296 	 687.592 	 313.784 	-8.61 	 -7.07 	 58.59 	
451.888 	 652.944 	 284.992 	-2.52 	 -8.26 	 54.67 	
517.768 	 816.912 	 317.688 	1.26 	 -8.33 	 37.45 	
549 	 851.072 	 295.728 	2.24 	 -3.64 	 12.74 	
517.28 	 762.744 	 278.648 	7 	 0.42 	 -9.45 	
571.448 	 750.056 	 235.216 	16.73 	 5.95 	 -19.67 	
502.152 	 790.072 	 223.016 	20.93 	 17.71 	 -26.88 	
415.776 	 849.608 	 237.168 	16.94 	 20.79 	 -49.98 	
381.128 	 879.376 	 253.272 	5.11 	 17.43 	 -83.58 	
423.584 	 841.312 	 245.952 	-6.51 	 14.42 	 -104.02 	
537.288 	 608.536 	 279.136 	6.93 	 17.22 	 -69.37 	
278.648 	 715.896 	 301.096 	45.01 	 36.33 	 22.75 	
269.376 	 914.024 	 237.168 	76.79 	 29.61 	 95.34 	
261.568 	 1037.49 	 117.608 	77.42 	 10.92 	 99.33 	
578.768 	 1271.73 	 -34.648 	42.56 	 7.56 	 22.26 	
733.464 	 1171.2 	 -69.784 	14 	 14.42 	 -61.46 	
359.168 	 1094.58 	 -19.032 	-15.33 	 29.89 	 -128.94 	
300.12 	 820.328 	 -57.096 	-29.47 	 32.62 	 -166.67 	
148.352 	 830.088 	 -71.248 	-19.81 	 33.67 	 -100.66 	
46.36 	 952.088 	 -61 	2.94 	 42 	 15.54 	
133.712 	 990.152 	 -97.112 	18.9 	 44.45 	 61.11 	
176.168 	 1042.37 	 -105.896 	26.04 	 44.03 	 75.32 	
240.584 	 1011.14 	 -109.312 	23.52 	 45.36 	 63.49 	
233.752 	 962.824 	 -87.352 	17.08 	 46.62 	 40.18 	
254.736 	 946.72 	 -94.184 	10.57 	 42.14 	 17.01 	
288.408 	 860.344 	 -103.456 	3.5 	 32.55 	 -1.47 	
344.04 	 929.152 	 -103.944 	-1.82 	 26.53 	 -10.36 	
329.4 	 917.44 	 -109.8 	-3.5 	 20.93 	 -14.91 	
326.96 	 936.472 	 -105.896 	-3.64 	 16.94 	 -14.21 	
374.296 	 894.504 	 -95.16 	-3.99 	 18.06 	 -1.96 	
373.808 	 927.2 	 -66.368 	-5.88 	 24.85 	 9.94 	
367.952 	 917.928 	 -32.696 	-7.28 	 32.13 	 15.61 	
430.416 	 871.568 	 17.568 	-4.06 	 42.98 	 23.03 	
354.288 	 982.344 	 68.32 	5.46 	 52.36 	 32.69 	
298.656 	 926.224 	 109.312 	14.14 	 56.49 	 50.26 	
415.288 	 1043.83 	 162.992 	20.72 	 53.2 	 64.89 	
383.568 	 1015.04 	 201.056 	25.27 	 49.77 	 65.52 	
462.624 	 886.208 	 182.512 	28.77 	 42.7 	 51.94 	
422.608 	 778.36 	 174.216 	28.49 	 38.01 	 26.25 	
510.448 	 725.656 	 148.352 	22.96 	 34.79 	 -6.72 	
461.648 	 880.352 	 186.904 	14.28 	 32.62 	 -52.57 	
430.416 	 1000.4 	 163.48 	-6.44 	 29.12 	 -112.21 	
366.976 	 829.6 	 161.528 	-21.35 	 23.31 	 -138.6 	
254.736 	 787.632 	 224.48 	10.71 	 31.78 	 -41.86 	
-34.16 	 928.176 	 177.632 	39.34 	 22.4 	 37.59 	
218.624 	 931.104 	 67.832 	49.49 	 19.53 	 86.17 	
349.408 	 1001.86 	 33.672 	38.99 	 17.78 	 80.57 	
423.096 	 971.12 	 38.552 	9.87 	 18.13 	 4.13 	
584.136 	 900.848 	 62.952 	-10.08 	 25.62 	 -69.16 	
253.272 	 859.856 	 162.992 	-26.39 	 28 	 -128.24 	
119.56 	 743.224 	 213.256 	-27.86 	 23.1 	 -140.49 	
-2.44 	 928.664 	 270.352 	-4.69 	 22.19 	 -34.44 	
81.984 	 1008.7 	 237.168 	22.61 	 20.93 	 37.38 	
237.168 	 1042.86 	 181.048 	34.16 	 29.89 	 62.23 	
318.176 	 1136.06 	 158.112 	36.12 	 39.06 	 66.5 	
303.048 	 1202.43 	 132.248 	38.01 	 39.76 	 57.96 	
315.736 	 1082.87 	 82.96 	35.77 	 38.78 	 40.74 	
292.8 	 877.912 	 11.224 	33.95 	 34.44 	 20.65 	
285.968 	 725.168 	 -40.016 	35.35 	 31.71 	 13.44 	
411.384 	 878.4 	 -105.408 	32.76 	 34.02 	 10.29 	
364.536 	 939.4 	 -156.648 	31.01 	 37.38 	 3.36 	
357.704 	 1007.72 	 -156.648 	25.76 	 39.9 	 -7.56 	
297.192 	 985.272 	 -134.688 	17.64 	 41.58 	 -17.92 	
196.664 	 908.168 	 -102.48 	12.25 	 37.03 	 -25.9 	
215.696 	 906.704 	 -86.376 	8.75 	 29.33 	 -21.14 	
210.816 	 914.512 	 -94.672 	4.34 	 23.8 	 -8.05 	
220.576 	 889.136 	 -102.968 	3.08 	 16.24 	 2.38 	
255.712 	 912.56 	 -109.312 	2.94 	 9.31 	 16.45 	
293.776 	 924.272 	 -114.68 	5.74 	 4.34 	 40.81 	
383.568 	 999.912 	 -123.952 	5.88 	 1.68 	 62.65 	
410.896 	 941.352 	 -114.68 	2.17 	 2.38 	 68.04 	
471.408 	 868.152 	 -106.384 	-2.94 	 2.45 	 55.58 	
559.248 	 890.112 	 -95.648 	-12.11 	 6.09 	 24.5 	
581.696 	 937.448 	 -70.76 	-23.31 	 10.22 	 -14.98 	
501.176 	 954.528 	 16.592 	-31.08 	 15.4 	 -49.91 	
487.024 	 1089.7 	 100.04 	-41.58 	 15.89 	 -92.26 	
326.472 	 901.824 	 186.904 	-50.47 	 15.4 	 -125.93 	
105.408 	 708.088 	 274.256 	-47.81 	 8.05 	 -140.07 	
292.8 	 885.232 	 311.344 	-22.89 	 9.59 	 -69.72 	
-139.08 	 958.92 	 338.184 	9.59 	 21.7 	 26.11 	
107.848 	 932.568 	 269.376 	34.51 	 4.55 	 87.15 	
197.152 	 1004.3 	 222.04 	49.56 	 3.5 	 131.6 	
284.504 	 1019.43 	 115.656 	42.28 	 5.11 	 109.2 	
424.072 	 926.224 	 54.168 	17.15 	 9.1 	 40.88 	
519.232 	 760.304 	 101.016 	-2.31 	 14.21 	 -25.55 	
325.984 	 853.024 	 172.752 	-16.24 	 22.33 	 -77.77 	
264.008 	 847.168 	 177.632 	-32.48 	 20.37 	 -127.89 	
130.296 	 739.808 	 220.576 	-40.39 	 16.52 	 -149.17 	
-45.384 	 940.376 	 343.552 	-36.12 	 13.86 	 -101.15 	
-24.4 	 933.056 	 368.928 	-8.47 	 16.17 	 -23.24 	
-177.144 	 998.448 	 307.44 	21 	 16.1 	 41.65 	
99.552 	 1271.73 	 231.312 	32.83 	 7.98 	 70.84 	
42.456 	 1157.05 	 179.584 	37.24 	 6.3 	 85.12 	
148.352 	 1114.59 	 86.864 	37.94 	 -1.89 	 85.05 	
232.288 	 981.856 	 24.888 	34.65 	 -13.23 	 78.54 	
302.56 	 817.4 	 -56.608 	26.6 	 -18.69 	 68.67 	
400.16 	 855.464 	 -111.752 	17.43 	 -21.77 	 56.56 	
433.344 	 925.248 	 -134.2 	6.58 	 -24.78 	 39.06 	
383.568 	 946.232 	 -144.936 	-7.63 	 -29.61 	 15.05 	
413.336 	 921.832 	 -118.584 	-18.62 	 -38.5 	 -0.7 	
385.032 	 827.16 	 -94.672 	-24.99 	 -47.6 	 -6.79 	
384.056 	 804.224 	 -94.184 	-26.11 	 -55.44 	 -9.45 	
387.472 	 775.92 	 -104.432 	-23.38 	 -59.85 	 -7.77 	
384.056 	 812.52 	 -119.072 	-20.37 	 -60.27 	 -3.36 	
382.592 	 828.624 	 -130.784 	-19.39 	 -58.73 	 -1.75 	
379.664 	 864.736 	 -135.664 	-19.46 	 -56.28 	 -3.36 	
385.032 	 1102.39 	 -145.424 	-18.9 	 -55.86 	 -3.29 	
502.64 	 1305.89 	 -113.216 	-21.63 	 -60.62 	 -1.19 	
385.52 	 1069.7 	 59.536 	-24.22 	 -52.99 	 15.12 	
419.68 	 1105.32 	 139.08 	-21.98 	 -50.4 	 20.02 	
310.856 	 835.944 	 172.264 	-11.13 	 -52.71 	 34.51 	
337.696 	 731.024 	 130.784 	-0.49 	 -53.13 	 56.98 	
468.48 	 774.456 	 87.84 	-0.63 	 -47.39 	 66.5 	
554.856 	 825.696 	 94.672 	-4.2 	 -42 	 49.07 	
637.816 	 881.328 	 71.248 	-10.01 	 -34.02 	 8.47 	
673.928 	 854.488 	 26.352 	-17.08 	 -22.68 	 -45.22 	
509.96 	 868.152 	 49.288 	-29.12 	 -11.9 	 -103.74 	
450.912 	 816.424 	 47.336 	-38.64 	 -4.27 	 -151.06 	
278.16 	 740.296 	 108.824 	-38.36 	 0.56 	 -162.47 	
183.976 	 790.072 	 144.448 	-17.99 	 -0.91 	 -115.85 	
18.056 	 919.88 	 145.424 	13.44 	 2.38 	 -2.24 	
232.288 	 955.504 	 91.256 	30.94 	 4.41 	 72.17 	
331.352 	 1003.82 	 101.016 	37.1 	 10.78 	 128.52 	
328.424 	 940.864 	 90.768 	32.13 	 5.32 	 138.88 	
571.936 	 1013.09 	 53.192 	14.35 	 -5.95 	 78.96 	
761.28 	 979.416 	 -40.504 	-1.96 	 -6.51 	 -4.13 	
598.288 	 1098.49 	 -67.832 	-12.6 	 0.49 	 -64.96 	
394.792 	 987.712 	 -73.2 	-28.28 	 4.55 	 -122.5 	
205.448 	 862.784 	 -30.256 	-42 	 8.54 	 -164.5 	
-24.888 	 874.496 	 -35.624 	-40.25 	 6.86 	 -159.25 	
-97.112 	 940.864 	 -71.248 	-24.92 	 5.46 	 -90.51 	
-186.416 	 999.912 	 -35.136 	-1.19 	 5.04 	 -10.78 	
-40.504 	 1006.26 	 -33.672 	11.76 	 10.57 	 38.36 	
-50.264 	 989.176 	 -19.032 	21.42 	 16.94 	 78.96 	
112.24 	 957.944 	 -34.16 	25.06 	 15.47 	 99.4 	
172.752 	 918.416 	 -44.896 	20.16 	 14.56 	 97.44 	
239.12 	 874.008 	 -60.024 	12.39 	 12.88 	 75.53 	
230.824 	 871.568 	 -71.736 	6.09 	 6.37 	 45.22 	
228.872 	 851.56 	 -96.624 	0.21 	 0.28 	 18.62 	
229.848 	 887.672 	 -135.176 	-2.03 	 -6.3 	 1.82 	
363.56 	 1009.67 	 -151.768 	-1.4 	 -7.35 	 2.24 	
353.8 	 1048.71 	 -122.976 	-3.57 	 0.77 	 9.45 	
458.232 	 1128.26 	 -61 	-7.07 	 10.71 	 9.52 	
511.912 	 1235.13 	 1.952 	-8.89 	 23.17 	 9.38 	
437.248 	 1054.57 	 107.848 	-9.94 	 37.45 	 10.01 	
356.24 	 775.92 	 189.344 	-11.34 	 48.86 	 10.99 	
457.744 	 838.872 	 237.168 	-3.85 	 52.29 	 20.3 	
436.76 	 743.712 	 263.032 	8.4 	 61.88 	 26.53 	
401.136 	 817.888 	 264.984 	25.34 	 65.38 	 20.09 	
402.6 	 894.016 	 189.832 	36.82 	 63.07 	 9.1 	
288.408 	 844.24 	 123.952 	43.19 	 60.9 	 -2.52 	
252.296 	 865.712 	 91.744 	46.62 	 54.81 	 -11.9 	
275.72 	 875.472 	 84.424 	43.68 	 49.14 	 -10.43 	
273.28 	 865.712 	 79.544 	38.22 	 43.61 	 -1.12 	
357.216 	 874.984 	 76.616 	35.98 	 39.76 	 15.96 	
347.456 	 879.376 	 81.496 	35.77 	 38.64 	 32.13 	
393.816 	 928.664 	 80.52 	26.81 	 35.63 	 12.18 	
574.376 	 885.232 	 48.8 	15.82 	 31.57 	 -47.25 	
366 	 1046.76 	 85.888 	6.16 	 38.01 	 -101.99 	
348.92 	 1027.24 	 41.968 	-12.18 	 39.69 	 -148.33 	
224.968 	 1027.24 	 61.488 	-26.39 	 42.84 	 -157.92 	
86.864 	 1172.66 	 81.496 	-17.71 	 53.13 	 -82.6 	
-170.8 	 1132.16 	 67.832 	0.14 	 57.89 	 0 	
-37.088 	 1078.48 	 24.4 	12.6 	 48.86 	 56.63 	
22.936 	 861.32 	 -3.904 	22.4 	 38.5 	 111.86 	
204.472 	 907.192 	 -58.072 	32.76 	 28.91 	 147.07 	
323.056 	 1004.3 	 -120.536 	29.4 	 24.85 	 123.97 	
367.952 	 966.24 	 -140.544 	7.28 	 26.32 	 31.15 	
581.696 	 958.432 	 -115.168 	-17.22 	 29.82 	 -56.49 	
251.32 	 896.456 	 -34.16 	-42.56 	 34.79 	 -138.32 	
190.32 	 811.056 	 -11.712 	-60.27 	 35.77 	 -200.48 	
10.736 	 877.912 	 26.352 	-63.63 	 34.3 	 -185.78 	
-266.448 	 934.032 	 128.832 	-35.42 	 37.24 	 -44.38 	
-281.088 	 967.704 	 125.904 	-3.85 	 30.38 	 46.41 	
-49.288 	 943.792 	 71.736 	21.21 	 26.88 	 93.73 	
61.976 	 921.344 	 26.352 	37.45 	 28.21 	 112 	
207.4 	 945.744 	 -4.88 	40.04 	 33.18 	 105.77 	
314.76 	 1003.82 	 2.44 	29.33 	 38.22 	 86.8 	
321.104 	 967.704 	 30.744 	14 	 39.27 	 59.92 	
351.848 	 961.848 	 75.152 	4.83 	 37.31 	 35.7 	
402.112 	 1086.29 	 104.92 	-0.84 	 34.02 	 18.34 	
307.44 	 1185.84 	 153.72 	-3.01 	 28.84 	 8.05 	
353.8 	 968.192 	 202.52 	-4.41 	 32.9 	 6.44 	
274.256 	 902.8 	 245.952 	0.28 	 30.59 	 12.11 	
256.688 	 798.368 	 241.072 	7.98 	 27.09 	 16.52 	
289.384 	 819.352 	 228.872 	16.1 	 24.43 	 18.41 	
267.912 	 871.568 	 224.968 	21.98 	 19.32 	 20.72 	
271.816 	 931.104 	 193.248 	26.32 	 14 	 10.29 	
234.728 	 983.808 	 145.424 	31.15 	 7.35 	 -13.23 	
221.064 	 946.72 	 80.032 	36.54 	 8.4 	 -25.41 	
265.472 	 961.848 	 40.992 	39.55 	 19.95 	 -12.39 	
263.032 	 934.032 	 32.208 	40.46 	 34.16 	 10.22 	
262.056 	 934.52 	 50.752 	41.93 	 42.98 	 34.58 	
385.52 	 911.096 	 49.776 	44.17 	 49.7 	 64.33 	
373.808 	 862.784 	 57.584 	50.12 	 56.21 	 74.27 	
452.864 	 857.416 	 31.232 	54.53 	 55.86 	 65.31 	
540.216 	 841.312 	 8.296 	49.7 	 54.18 	 40.46 	
585.6 	 802.272 	 -4.392 	40.11 	 55.51 	 1.68 	
581.696 	 845.704 	 0.488 	34.37 	 56.77 	 -37.8 	
435.784 	 895.968 	 6.832 	23.59 	 51.87 	 -83.37 	
393.328 	 1007.72 	 -11.224 	6.16 	 40.67 	 -131.95 	
225.944 	 934.52 	 -25.864 	-10.71 	 33.25 	 -172.62 	
124.44 	 1057.5 	 4.88 	-23.38 	 24.78 	 -194.39 	
126.88 	 1123.38 	 -33.672 	-12.6 	 39.55 	 -95.83 	
-346.968 	 1173.64 	 14.152 	8.4 	 42.91 	 37.24 	
70.76 	 985.272 	 -55.632 	17.5 	 27.86 	 110.39 	
170.8 	 852.048 	 -89.792 	21.98 	 27.23 	 157.78 	
479.216 	 894.504 	 -147.864 	21.63 	 33.39 	 148.05 	
466.04 	 857.904 	 -162.504 	9.87 	 43.47 	 63.63 	
617.808 	 834.48 	 -143.96 	-3.5 	 45.01 	 -39.34 	
302.072 	 818.376 	 -79.056 	-19.18 	 46.83 	 -121.94 	
182.024 	 805.688 	 -63.44 	-32.34 	 35.07 	 -187.53 	
82.96 	 796.416 	 -13.176 	-40.88 	 26.39 	 -210.98 	
46.36 	 1145.34 	 -10.248 	-20.79 	 41.72 	 -75.67 	
-390.4 	 976 	 15.128 	4.83 	 46.48 	 36.96 	
-11.224 	 1050.18 	 -37.088 	21.98 	 34.93 	 78.54 	
32.696 	 962.824 	 -55.632 	21.77 	 25.41 	 93.52 	
159.576 	 923.784 	 -56.12 	13.44 	 19.04 	 86.73 	
248.392 	 969.168 	 -48.312 	6.44 	 13.02 	 69.02 	
304.024 	 1053.59 	 -11.224 	0.63 	 7.49 	 51.31 	
281.576 	 937.936 	 37.088 	-5.39 	 10.36 	 34.23 	
326.96 	 1177.06 	 92.72 	-7 	 11.83 	 15.05 	
187.392 	 1055.06 	 140.544 	-4.13 	 11.06 	 5.25 	
160.064 	 913.536 	 175.68 	-1.12 	 4.06 	 15.82 	
230.336 	 830.088 	 186.904 	-1.75 	 -0.14 	 30.1 	
258.152 	 800.32 	 201.544 	-0.14 	 -4.27 	 34.58 	
264.984 	 880.352 	 174.216 	5.88 	 -10.5 	 24.92 	
273.768 	 983.808 	 111.752 	12.67 	 -18.06 	 0.91 	
214.72 	 932.08 	 69.784 	19.46 	 -21.7 	 -22.54 	
240.584 	 929.64 	 24.888 	23.24 	 -17.08 	 -23.94 	
245.464 	 917.928 	 19.032 	23.45 	 -4.69 	 -9.8 	
227.408 	 921.832 	 24.4 	21.98 	 4.69 	 -0.63 	
242.536 	 937.936 	 40.992 	19.39 	 7.07 	 1.75 	
224.48 	 964.776 	 61.976 	17.01 	 5.18 	 -0.63 	
226.432 	 935.984 	 54.656 	17.85 	 3.08 	 5.53 	
236.192 	 989.176 	 55.632 	20.72 	 0.35 	 25.55 	
185.928 	 966.24 	 57.096 	21.35 	 -10.01 	 51.66 	
233.264 	 963.312 	 32.696 	14.56 	 -24.71 	 73.08 	
253.76 	 941.84 	 -1.952 	3.85 	 -55.86 	 71.19 	
477.752 	 987.712 	 -76.616 	-4.41 	 -82.46 	 53.2 	
550.952 	 866.688 	 -146.888 	-4.9 	 -86.8 	 28.35 	
622.688 	 932.08 	 -237.168 	-5.32 	 -76.44 	 -4.62 	
506.544 	 974.536 	 -263.52 	-11.13 	 -62.93 	 -44.94 	
429.928 	 1023.82 	 -282.064 	-27.37 	 -53.27 	 -100.45 	
350.872 	 894.992 	 -260.592 	-42.84 	 -43.4 	 -133.98 	
429.44 	 799.344 	 -277.672 	-37.52 	 -37.8 	 -75.6 	
98.576 	 976.488 	 -208.376 	-15.61 	 -13.09 	 44.73 	
339.16 	 883.768 	 -254.736 	-3.71 	 -1.12 	 105.07 	
193.248 	 1009.18 	 -196.176 	-3.57 	 4.06 	 115.57 	
376.736 	 1001.38 	 -190.32 	-19.39 	 4.41 	 58.31 	
533.384 	 783.728 	 -164.456 	-38.22 	 1.54 	 -37.52 	
376.736 	 837.896 	 -136.64 	-50.75 	 7.35 	 -102.48 	
345.504 	 699.792 	 -91.744 	-51.24 	 -3.29 	 -132.65 	
48.312 	 919.392 	 5.856 	-18.55 	 -4.2 	 -7.77 	
