A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
209.84 	 937.448 	 -218.624 	5.39 	 11.06 	 -5.18 	
-1.952 	 978.928 	 -193.736 	6.37 	 34.37 	 -12.53 	
-110.776 	 1028.22 	 -173.24 	2.87 	 22.47 	 -7.35 	
-98.088 	 997.472 	 -173.24 	-1.47 	 -1.75 	 0.63 	
64.904 	 962.824 	 -197.152 	-2.52 	 -15.82 	 2.94 	
99.552 	 969.168 	 -198.616 	-1.75 	 -10.29 	 0.56 	
91.744 	 974.048 	 -191.784 	-1.33 	 -0.07 	 -1.26 	
16.592 	 973.072 	 -183.488 	-0.84 	 6.37 	 -1.82 	
-8.296 	 985.272 	 -168.848 	-1.05 	 3.71 	 -1.54 	
15.616 	 973.56 	 -173.24 	-1.12 	 -0.56 	 -0.35 	
36.6 	 979.904 	 -175.68 	-0.77 	 -1.75 	 0.84 	
46.848 	 968.68 	 -173.24 	-0.63 	 0.49 	 1.33 	
34.648 	 973.072 	 -171.776 	-0.07 	 2.1 	 1.05 	
35.136 	 979.904 	 -172.264 	0.63 	 1.96 	 0.63 	
44.896 	 973.072 	 -181.048 	1.75 	 2.8 	 0.49 	
16.592 	 973.56 	 -177.144 	2.8 	 2.03 	 1.33 	
69.296 	 966.24 	 -185.928 	3.92 	 2.87 	 2.87 	
65.88 	 972.096 	 -187.392 	5.04 	 7.98 	 3.43 	
82.96 	 974.048 	 -193.736 	4.9 	 13.3 	 1.47 	
69.784 	 955.992 	 -208.376 	4.48 	 21.21 	 -2.1 	
-104.432 	 1034.56 	 -178.608 	2.17 	 13.44 	 0.91 	
-229.848 	 1028.7 	 -136.64 	-4.62 	 -18.34 	 10.01 	
-160.064 	 988.688 	 -150.304 	-11.34 	 -65.52 	 18.55 	
460.184 	 866.688 	 -240.096 	-7.98 	 -75.88 	 21.84 	
721.264 	 831.552 	 -320.128 	11.48 	 5.67 	 2.17 	
20.984 	 1022.85 	 -256.2 	18.97 	 82.39 	 -20.72 	
-477.264 	 1121.42 	 -133.224 	1.68 	 51.73 	 -10.08 	
-187.392 	 1006.74 	 -152.256 	-11.69 	 -19.67 	 6.3 	
294.752 	 883.768 	 -212.28 	-8.19 	 -42.7 	 8.68 	
255.224 	 951.6 	 -218.624 	2.24 	 -5.39 	 -3.43 	
2.44 	 998.448 	 -187.88 	4.41 	 15.47 	 -8.68 	
-44.408 	 1003.33 	 -174.704 	-0.42 	 7 	 -1.82 	
42.944 	 969.168 	 -185.44 	-1.75 	 -2.03 	 1.82 	
40.016 	 980.392 	 -185.928 	-1.12 	 -5.81 	 0.84 	
71.248 	 970.632 	 -195.688 	-1.05 	 -7.49 	 -0.14 	
70.76 	 976.976 	 -186.416 	-1.96 	 -5.67 	 -1.4 	
47.824 	 969.168 	 -180.072 	-2.45 	 -4.69 	 -1.82 	
48.312 	 973.072 	 -170.312 	-2.03 	 -6.09 	 -1.61 	
42.456 	 970.144 	 -167.384 	-0.49 	 -6.65 	 -2.17 	
59.536 	 979.904 	 -177.632 	0.84 	 -6.16 	 -2.87 	
65.88 	 973.072 	 -184.464 	1.26 	 -2.31 	 -1.96 	
17.568 	 982.344 	 -179.096 	1.05 	 -0.42 	 -0.42 	
36.6 	 977.952 	 -180.072 	0.14 	 -2.03 	 -0.35 	
46.848 	 976.488 	 -185.928 	0.07 	 -1.47 	 -0.07 	
20.496 	 979.904 	 -177.632 	0.14 	 -1.54 	 0.56 	
60.512 	 976.976 	 -187.392 	-0.35 	 -2.03 	 0.77 	
56.12 	 967.704 	 -184.464 	0.28 	 0.63 	 0.56 	
52.216 	 983.808 	 -176.656 	0.56 	 1.33 	 0.56 	
108.824 	 951.6 	 -184.952 	0.63 	 5.25 	 -0.42 	
225.456 	 955.504 	 -209.352 	3.08 	 20.44 	 -4.83 	
270.352 	 889.136 	 -247.416 	10.15 	 55.09 	 -14.77 	
-273.28 	 1081.41 	 -161.528 	15.12 	 71.19 	 -19.39 	
-692.472 	 1089.7 	 -75.152 	-9.24 	 -9.66 	 9.87 	
83.936 	 898.896 	 -198.128 	-12.6 	 -94.08 	 19.53 	
730.536 	 872.544 	 -315.248 	-0.49 	 -54.39 	 11.69 	
332.816 	 924.76 	 -274.256 	11.69 	 39.48 	 -11.41 	
-487.512 	 1166.32 	 -116.632 	4.27 	 55.79 	 -12.74 	
-285.48 	 954.04 	 -132.248 	-8.54 	 -23.45 	 3.36 	
390.888 	 907.68 	 -244 	-4.76 	 -45.36 	 8.4 	
138.592 	 975.512 	 -199.592 	3.08 	 -4.76 	 -1.89 	
-24.888 	 1012.6 	 -184.464 	2.24 	 8.19 	 -6.3 	
3.904 	 981.368 	 -178.608 	-0.63 	 1.12 	 -1.82 	
-10.736 	 970.144 	 -169.336 	-0.35 	 -3.92 	 0.56 	
15.616 	 971.12 	 -178.608 	0.42 	 -8.33 	 0 	
49.288 	 981.856 	 -183.976 	1.4 	 -9.73 	 -0.56 	
47.824 	 983.808 	 -188.368 	0.98 	 -7 	 -0.56 	
39.528 	 970.144 	 -185.44 	0.63 	 -3.29 	 -0.63 	
22.936 	 979.904 	 -179.096 	0.49 	 -2.24 	 -0.63 	
34.648 	 969.656 	 -185.44 	0.07 	 -2.94 	 0.14 	
23.424 	 973.56 	 -185.928 	0.63 	 -2.8 	 -0.07 	
41.48 	 978.44 	 -193.248 	0.28 	 -1.47 	 -0.91 	
29.768 	 973.56 	 -189.344 	0.42 	 0.98 	 0.07 	
17.568 	 977.464 	 -185.44 	0.49 	 1.47 	 1.33 	
24.4 	 977.952 	 -190.808 	-0.07 	 0.7 	 1.4 	
40.992 	 979.904 	 -189.344 	-0.28 	 0.49 	 1.19 	
52.216 	 970.632 	 -184.464 	0 	 2.38 	 0.42 	
103.456 	 965.752 	 -193.736 	0.98 	 8.54 	 -1.89 	
182.024 	 934.52 	 -209.84 	3.85 	 23.45 	 -5.88 	
-119.56 	 1014.55 	 -172.264 	8.82 	 38.99 	 -8.75 	
-1046.27 	 1195.11 	 10.248 	-9.17 	 -36.4 	 24.22 	
115.168 	 815.936 	 -270.84 	-18.62 	 -161.91 	 42.7 	
1253.67 	 742.736 	 -473.36 	1.19 	 -79.24 	 18.2 	
274.256 	 940.864 	 -276.696 	18.62 	 56.98 	 -14.77 	
-545.096 	 1190.23 	 -143.96 	8.47 	 73.85 	 -15.19 	
-313.784 	 917.928 	 -142.984 	-5.18 	 -16.94 	 4.13 	
591.456 	 801.296 	 -289.384 	0.91 	 -43.47 	 9.59 	
302.56 	 1052.13 	 -280.112 	10.99 	 36.4 	 -9.66 	
-441.64 	 1057.5 	 -126.392 	0.07 	 33.11 	 -13.37 	
75.152 	 968.68 	 -208.864 	-8.61 	 -8.82 	 -3.36 	
105.408 	 934.032 	 -195.2 	-6.37 	 -10.36 	 1.68 	
39.528 	 966.24 	 -201.544 	-3.5 	 -1.82 	 -3.57 	
19.52 	 991.616 	 -185.928 	-3.01 	 -3.57 	 -6.44 	
37.576 	 976.488 	 -182.512 	-3.71 	 -3.08 	 -5.46 	
32.208 	 966.24 	 -166.896 	-3.15 	 -0.14 	 -5.95 	
9.272 	 975.512 	 -156.648 	-1.33 	 2.24 	 -7.21 	
-2.44 	 971.608 	 -158.6 	0.28 	 2.59 	 -6.86 	
-4.392 	 986.248 	 -167.872 	1.68 	 1.47 	 -4.06 	
20.496 	 980.88 	 -178.608 	2.1 	 2.73 	 -1.68 	
29.28 	 948.672 	 -192.272 	4.06 	 6.72 	 2.87 	
28.792 	 990.152 	 -193.248 	7.63 	 10.92 	 16.17 	
39.04 	 978.928 	 -201.544 	10.43 	 15.26 	 26.53 	
39.528 	 989.176 	 -200.568 	11.55 	 18.2 	 33.04 	
73.2 	 960.384 	 -202.032 	10.64 	 18.69 	 36.33 	
106.384 	 957.456 	 -208.376 	9.94 	 18.62 	 37.87 	
125.904 	 973.56 	 -204.96 	10.01 	 16.66 	 39.13 	
163.968 	 949.648 	 -210.816 	8.89 	 12.74 	 34.23 	
196.664 	 942.816 	 -218.136 	7.49 	 9.94 	 27.65 	
209.352 	 936.472 	 -214.72 	5.95 	 6.51 	 20.93 	
287.92 	 921.832 	 -222.528 	4.55 	 5.25 	 13.23 	
243.512 	 916.464 	 -226.92 	5.39 	 11.27 	 4.06 	
-240.584 	 1127.28 	 -144.448 	-9.45 	 -16.24 	 8.96 	
91.256 	 866.688 	 -194.224 	-20.58 	 -89.88 	 15.19 	
1039.44 	 723.704 	 -360.632 	-3.78 	 -65.03 	 10.08 	
610 	 843.264 	 -364.048 	21.98 	 51.87 	 -21.77 	
-407.968 	 1235.62 	 -186.904 	10.92 	 72.94 	 -20.51 	
-315.248 	 987.712 	 -151.28 	-13.3 	 -26.25 	 -0.21 	
727.12 	 753.96 	 -308.904 	-10.08 	 -67.76 	 11.55 	
956.968 	 729.56 	 -421.632 	23.87 	 29.05 	 -11.97 	
41.968 	 1121.91 	 -342.576 	28 	 111.72 	 -38.15 	
-627.08 	 1173.64 	 -134.688 	-6.09 	 54.6 	 -25.48 	
-26.84 	 867.664 	 -183.488 	-27.72 	 -53.55 	 -1.61 	
709.064 	 763.232 	 -321.592 	-10.36 	 -51.52 	 7.28 	
171.288 	 993.08 	 -210.816 	4.27 	 0.84 	 -10.01 	
-1.464 	 1033.1 	 -196.664 	-1.4 	 -2.17 	 -16.45 	
-10.736 	 1035.54 	 -186.904 	-14.63 	 -28.21 	 -16.24 	
158.112 	 888.648 	 -209.84 	-19.81 	 -49.07 	 -17.78 	
223.992 	 938.912 	 -220.088 	-13.79 	 -40.53 	 -18.41 	
145.424 	 959.896 	 -206.424 	-7.63 	 -30.31 	 -19.6 	
140.056 	 978.928 	 -199.592 	-4.27 	 -19.25 	 -16.03 	
83.448 	 977.464 	 -192.272 	-3.92 	 -12.32 	 -9.66 	
84.912 	 949.16 	 -198.128 	-2.59 	 -7 	 -7.14 	
62.952 	 964.776 	 -194.712 	1.4 	 -1.96 	 -5.32 	
40.504 	 981.368 	 -197.64 	2.45 	 -1.75 	 -4.97 	
67.832 	 970.144 	 -203.008 	1.19 	 -1.12 	 -4.83 	
44.408 	 993.568 	 -194.712 	0.63 	 -0.28 	 -2.94 	
46.848 	 972.096 	 -197.64 	-0.84 	 -0.28 	 -1.89 	
95.16 	 987.224 	 -195.688 	-2.31 	 0.42 	 -2.45 	
285.968 	 928.664 	 -250.832 	-2.73 	 19.67 	 -6.44 	
321.104 	 924.76 	 -287.92 	1.96 	 63.63 	 -17.08 	
305.488 	 933.544 	 -316.224 	6.09 	 109.76 	 -29.75 	
167.384 	 944.768 	 -328.912 	8.05 	 150.43 	 -38.5 	
90.28 	 944.28 	 -334.768 	7.14 	 173.74 	 -43.33 	
-9.76 	 938.424 	 -328.424 	6.02 	 181.86 	 -42.84 	
-123.952 	 960.384 	 -269.376 	4.48 	 174.09 	 -40.04 	
-200.568 	 977.464 	 -222.528 	2.66 	 150.08 	 -34.44 	
-386.984 	 977.952 	 -137.128 	2.1 	 108.5 	 -26.46 	
-454.816 	 1032.12 	 -76.128 	0.28 	 42.35 	 -17.29 	
-395.768 	 1037 	 -85.888 	-4.97 	 -28.56 	 -5.74 	
-396.256 	 1019.43 	 -113.704 	-7.91 	 -94.15 	 8.26 	
-368.44 	 1008.7 	 -178.12 	-10.64 	 -157.22 	 20.65 	
-225.944 	 976.976 	 -259.128 	-14.21 	 -204.12 	 32.97 	
-182.024 	 950.624 	 -320.616 	-16.31 	 -235.62 	 44.38 	
-83.448 	 923.784 	 -363.072 	-16.87 	 -254.52 	 48.3 	
-12.688 	 921.344 	 -366 	-13.58 	 -256.62 	 45.64 	
-7.32 	 980.392 	 -356.728 	-14.84 	 -250.88 	 41.72 	
224.968 	 992.592 	 -360.632 	-19.04 	 -232.26 	 36.19 	
431.392 	 931.104 	 -314.76 	-21.42 	 -175.56 	 27.02 	
460.672 	 903.776 	 -244.976 	-13.65 	 -97.58 	 15.54 	
479.704 	 938.912 	 -229.848 	-3.29 	 -10.71 	 -5.39 	
473.848 	 901.824 	 -273.28 	6.72 	 79.59 	 -31.01 	
371.368 	 912.56 	 -343.552 	15.89 	 159.81 	 -48.93 	
293.288 	 863.272 	 -484.584 	24.36 	 235.41 	 -60.55 	
127.368 	 872.544 	 -588.528 	29.05 	 294.21 	 -66.08 	
-149.816 	 846.68 	 -629.52 	31.92 	 327.25 	 -70.14 	
-362.096 	 864.248 	 -566.568 	34.86 	 319.48 	 -70.56 	
-574.376 	 948.184 	 -403.088 	34.44 	 275.87 	 -60.9 	
-766.648 	 1104.34 	 -226.432 	24.78 	 191.38 	 -35.77 	
-935.984 	 1082.38 	 -92.72 	8.61 	 65.94 	 -10.08 	
-552.416 	 979.416 	 -181.536 	-2.17 	 -55.02 	 6.58 	
-435.296 	 956.48 	 -262.056 	-1.05 	 -132.37 	 18.76 	
-494.344 	 1008.7 	 -318.664 	-3.57 	 -195.51 	 30.31 	
-432.856 	 984.784 	 -441.152 	-12.32 	 -255.15 	 45.64 	
-250.344 	 898.896 	 -534.848 	-19.67 	 -294.98 	 64.4 	
-11.712 	 853.024 	 -530.456 	-16.73 	 -298.62 	 72.38 	
149.328 	 888.648 	 -463.6 	-14.14 	 -265.58 	 63.35 	
386.496 	 925.736 	 -384.056 	-11.69 	 -201.32 	 47.53 	
416.752 	 924.76 	 -299.632 	-10.08 	 -111.16 	 23.31 	
276.696 	 888.16 	 -251.808 	-3.08 	 -25.97 	 1.47 	
83.936 	 945.744 	 -229.848 	6.93 	 30.87 	 -11.97 	
-61.488 	 1004.3 	 -207.888 	10.01 	 58.59 	 -13.58 	
-163.48 	 988.2 	 -183 	9.24 	 60.48 	 -8.19 	
-143.472 	 976.488 	 -166.896 	7.77 	 50.61 	 -7 	
-116.144 	 1016.02 	 -151.768 	4.48 	 40.18 	 -7.7 	
-106.872 	 976 	 -155.672 	1.05 	 35.35 	 -6.02 	
-121.512 	 1001.38 	 -142.496 	0.07 	 28.14 	 -3.29 	
-85.888 	 987.224 	 -145.912 	-2.38 	 24.22 	 -2.31 	
-76.616 	 990.64 	 -145.424 	-3.64 	 23.38 	 -0.84 	
-65.88 	 987.224 	 -145.912 	-4.62 	 24.5 	 0.98 	
-88.816 	 946.72 	 -143.96 	-4.69 	 26.74 	 0.28 	
-72.224 	 970.144 	 -137.128 	-1.96 	 24.71 	 -0.91 	
-56.12 	 961.36 	 -149.816 	0.98 	 24.64 	 -2.66 	
-74.176 	 962.336 	 -153.72 	5.32 	 23.94 	 -2.73 	
-90.28 	 998.448 	 -156.16 	6.93 	 18.9 	 -0.7 	
-80.032 	 980.392 	 -170.8 	5.6 	 13.3 	 0.35 	
-76.128 	 990.64 	 -172.752 	5.39 	 8.61 	 2.1 	
-83.936 	 989.176 	 -176.656 	3.22 	 4.76 	 2.31 	
-61.488 	 986.736 	 -171.776 	0.7 	 1.19 	 1.82 	
-42.944 	 983.808 	 -171.776 	-0.98 	 -0.07 	 1.96 	
-36.6 	 975.512 	 -177.632 	-0.98 	 0.98 	 2.31 	
-46.36 	 982.832 	 -169.824 	-0.21 	 1.05 	 2.1 	
-41.48 	 974.536 	 -170.8 	0.56 	 0.84 	 1.54 	
-43.432 	 970.144 	 -169.824 	1.4 	 1.33 	 0.84 	
-66.368 	 976.976 	 -173.728 	1.68 	 0.07 	 0.98 	
-43.432 	 975.024 	 -180.072 	0.84 	 -0.63 	 0.56 	
-28.792 	 981.368 	 -183 	0.77 	 0.56 	 -0.28 	
-61.976 	 980.392 	 -177.632 	0.28 	 1.54 	 0.14 	
-39.04 	 984.784 	 -178.608 	-0.35 	 1.26 	 0.28 	
-38.552 	 975.024 	 -176.168 	-0.77 	 1.82 	 0.77 	
-42.456 	 979.904 	 -174.216 	-0.84 	 2.45 	 0.14 	
-58.072 	 965.752 	 -171.776 	-0.7 	 2.45 	 0.49 	
-58.072 	 976.976 	 -167.384 	0 	 0.91 	 1.4 	
-37.088 	 979.416 	 -169.336 	0.42 	 -0.21 	 2.1 	
-34.16 	 972.096 	 -166.896 	0.91 	 -0.14 	 2.1 	
-31.232 	 973.56 	 -167.384 	0.91 	 0 	 1.26 	
-9.76 	 969.656 	 -180.072 	1.47 	 2.45 	 -0.49 	
3.904 	 984.784 	 -181.048 	1.82 	 6.93 	 -1.96 	
264.496 	 960.384 	 -237.168 	1.54 	 26.81 	 -4.62 	
360.632 	 913.536 	 -296.216 	8.19 	 82.25 	 -14.63 	
345.504 	 877.424 	 -405.528 	16.8 	 155.82 	 -31.36 	
132.248 	 903.776 	 -464.088 	21.7 	 214.55 	 -43.82 	
-126.392 	 861.32 	 -493.856 	26.74 	 245.07 	 -48.02 	
-818.864 	 988.2 	 -266.448 	31.64 	 205.17 	 -42.91 	
-1277.1 	 1296.62 	 -20.496 	6.3 	 50.96 	 -14.63 	
-698.328 	 1044.81 	 -225.456 	-25.48 	 -125.09 	 17.99 	
-484.096 	 919.392 	 -355.264 	-34.3 	 -229.81 	 38.92 	
-284.504 	 937.936 	 -487.024 	-35.56 	 -291.62 	 58.17 	
-63.928 	 890.112 	 -534.848 	-36.19 	 -313.67 	 73.01 	
199.104 	 854.976 	 -487.512 	-32.62 	 -293.72 	 71.61 	
635.376 	 916.464 	 -395.28 	-24.43 	 -225.68 	 56.56 	
918.416 	 820.328 	 -315.736 	-11.97 	 -98.63 	 25.34 	
841.312 	 800.32 	 -354.288 	10.99 	 60.55 	 -21.07 	
470.432 	 849.608 	 -441.152 	32.27 	 187.88 	 -53.2 	
301.096 	 883.28 	 -624.64 	42.63 	 277.2 	 -70.28 	
-21.472 	 873.032 	 -715.408 	44.45 	 332.08 	 -79.8 	
-317.2 	 804.712 	 -664.168 	47.11 	 337.54 	 -81.69 	
-665.144 	 927.2 	 -473.36 	52.78 	 290.5 	 -66.36 	
-967.704 	 1148.26 	 -213.256 	39.76 	 177.87 	 -39.41 	
-1000.4 	 1183.4 	 -153.232 	11.62 	 19.46 	 -13.37 	
-672.464 	 1064.33 	 -305.976 	-16.73 	 -124.39 	 16.03 	
-589.504 	 1017.48 	 -427.976 	-35.42 	 -224.63 	 41.44 	
-431.392 	 971.12 	 -553.392 	-51.66 	 -295.89 	 60.62 	
-196.176 	 800.808 	 -606.096 	-56.35 	 -332.36 	 76.72 	
167.872 	 821.792 	 -558.76 	-46.9 	 -320.95 	 82.74 	
748.592 	 845.704 	 -418.216 	-28.35 	 -241.5 	 76.93 	
609.512 	 880.84 	 -209.84 	-17.15 	 -111.58 	 39.13 	
429.928 	 836.432 	 -188.368 	-1.96 	 -6.72 	 -2.66 	
133.712 	 920.856 	 -170.8 	13.65 	 54.39 	 -22.33 	
-124.44 	 1021.38 	 -142.496 	19.95 	 71.33 	 -17.36 	
-135.176 	 1010.65 	 -136.64 	17.15 	 57.4 	 -8.19 	
-112.728 	 999.912 	 -136.152 	12.67 	 43.82 	 -10.22 	
-79.056 	 992.592 	 -140.544 	10.15 	 32.34 	 -11.41 	
3.904 	 993.08 	 -154.696 	8.61 	 28.91 	 -10.43 	
-84.424 	 963.312 	 -155.184 	9.45 	 29.61 	 -9.1 	
-73.688 	 1017.97 	 -150.792 	8.68 	 24.43 	 -3.78 	
-52.704 	 992.104 	 -163.968 	5.67 	 20.65 	 -1.05 	
-61.976 	 985.272 	 -163.48 	4.13 	 17.43 	 -1.05 	
-68.32 	 991.128 	 -159.576 	1.96 	 12.11 	 -0.98 	
-41.968 	 976 	 -166.896 	-0.21 	 7.49 	 0.07 	
-44.896 	 978.44 	 -163.968 	0.56 	 4.2 	 1.68 	
-31.72 	 981.368 	 -168.848 	1.19 	 1.89 	 1.89 	
-11.224 	 975.024 	 -172.264 	1.47 	 1.61 	 0.42 	
-20.984 	 964.776 	 -177.632 	2.31 	 3.85 	 -0.42 	
-45.872 	 979.416 	 -176.656 	2.8 	 3.99 	 0.21 	
-22.448 	 979.904 	 -183.488 	1.96 	 3.78 	 0.49 	
-38.064 	 990.152 	 -178.608 	0.63 	 4.34 	 0.49 	
-22.936 	 987.224 	 -180.56 	-0.21 	 4.48 	 0.49 	
-41.48 	 974.048 	 -168.36 	-0.49 	 4.41 	 0.98 	
-25.376 	 987.224 	 -169.336 	-0.91 	 2.94 	 1.96 	
-20.496 	 970.144 	 -169.824 	-1.19 	 2.87 	 2.45 	
-6.832 	 982.344 	 -170.8 	-0.63 	 3.01 	 1.75 	
53.192 	 951.6 	 -173.728 	1.4 	 8.68 	 0.35 	
135.176 	 931.104 	 -199.592 	6.86 	 25.2 	 -0.7 	
194.224 	 942.816 	 -234.728 	17.78 	 53.9 	 3.08 	
112.24 	 939.4 	 -267.424 	29.96 	 87.15 	 11.06 	
-154.208 	 1056.52 	 -229.848 	31.92 	 96.46 	 16.31 	
-488.488 	 1164.37 	 -155.184 	11.48 	 53.69 	 24.78 	
-437.736 	 1004.79 	 -143.96 	-12.18 	 -35.42 	 33.25 	
-30.744 	 910.608 	 -225.944 	-19.67 	 -102.62 	 39.13 	
406.992 	 866.2 	 -281.576 	-12.74 	 -106.33 	 36.61 	
630.008 	 854.488 	 -310.368 	0.49 	 -44.03 	 15.82 	
472.872 	 856.928 	 -318.176 	16.17 	 35.91 	 -11.41 	
307.44 	 878.888 	 -354.288 	25.97 	 95.48 	 -31.64 	
94.184 	 977.952 	 -342.088 	28 	 123.2 	 -37.17 	
-17.08 	 959.408 	 -334.28 	21.14 	 123.13 	 -33.32 	
-354.776 	 1111.66 	 -213.256 	9.94 	 85.05 	 -18.97 	
-413.824 	 1073.6 	 -161.04 	-10.36 	 6.3 	 -0.07 	
-256.688 	 994.056 	 -192.76 	-26.11 	 -74.69 	 17.36 	
-119.56 	 945.256 	 -229.848 	-29.4 	 -129.78 	 30.52 	
150.304 	 908.656 	 -281.088 	-27.79 	 -153.23 	 36.61 	
595.36 	 854.488 	 -311.832 	-16.73 	 -119 	 29.05 	
588.04 	 864.736 	 -295.24 	-1.75 	 -35.42 	 6.51 	
426.024 	 879.376 	 -309.88 	12.32 	 42.7 	 -16.87 	
305.488 	 941.84 	 -323.056 	18.62 	 96.6 	 -30.8 	
149.328 	 901.824 	 -357.704 	21.56 	 133.21 	 -37.52 	
-143.472 	 1024.8 	 -264.984 	21.91 	 128.94 	 -32.13 	
-203.984 	 978.44 	 -229.848 	14.7 	 95.55 	 -25.06 	
-482.144 	 1100.44 	 -128.344 	2.52 	 29.12 	 -9.03 	
-416.752 	 1045.3 	 -157.136 	-14 	 -60.48 	 10.29 	
-131.76 	 945.744 	 -244 	-22.33 	 -129.43 	 24.78 	
59.048 	 946.232 	 -288.896 	-21.7 	 -156.8 	 32.13 	
462.624 	 889.624 	 -332.816 	-17.99 	 -138.32 	 25.9 	
579.256 	 881.328 	 -307.44 	-6.72 	 -60.69 	 8.75 	
413.824 	 909.144 	 -297.68 	3.64 	 17.5 	 -9.73 	
264.008 	 931.592 	 -306.952 	10.5 	 76.51 	 -23.17 	
216.184 	 913.536 	 -340.136 	13.65 	 113.75 	 -31.5 	
-69.296 	 924.272 	 -292.8 	19.25 	 128.94 	 -32.41 	
-155.184 	 998.936 	 -248.392 	17.92 	 110.81 	 -29.61 	
-443.104 	 1077.5 	 -158.6 	8.75 	 61.67 	 -16.38 	
-350.384 	 1041.88 	 -160.552 	-5.04 	 -15.19 	 1.05 	
-267.424 	 998.448 	 -194.712 	-15.89 	 -80.01 	 16.17 	
-115.656 	 972.096 	 -245.464 	-21.84 	 -124.32 	 26.88 	
63.928 	 943.304 	 -274.256 	-21.91 	 -140.07 	 31.85 	
160.552 	 956.968 	 -266.936 	-20.65 	 -130.55 	 31.22 	
402.6 	 915 	 -269.864 	-16.45 	 -95.34 	 25.34 	
533.872 	 871.08 	 -271.328 	-6.72 	 -25.76 	 10.15 	
496.784 	 848.632 	 -300.12 	7.42 	 55.09 	 -12.74 	
331.352 	 902.312 	 -340.136 	20.72 	 125.02 	 -32.76 	
203.008 	 888.16 	 -415.288 	26.81 	 177.94 	 -46.13 	
-100.528 	 922.808 	 -373.808 	28.7 	 192.92 	 -51.38 	
-383.08 	 1008.7 	 -290.848 	30.17 	 167.3 	 -40.46 	
-583.16 	 1140.46 	 -166.408 	11.55 	 84.35 	 -14.7 	
-466.528 	 1071.16 	 -162.992 	-11.13 	 -10.57 	 4.34 	
-203.008 	 974.536 	 -211.792 	-24.15 	 -85.89 	 14.28 	
-16.592 	 960.384 	 -226.432 	-25.62 	 -118.09 	 24.99 	
298.168 	 891.576 	 -254.736 	-21.56 	 -110.81 	 27.3 	
377.712 	 913.048 	 -221.552 	-10.92 	 -61.95 	 18.9 	
219.6 	 933.544 	 -201.544 	-1.96 	 -11.69 	 5.39 	
104.432 	 956.48 	 -194.712 	2.17 	 14.7 	 -3.08 	
-26.352 	 991.616 	 -168.848 	3.71 	 18.97 	 -3.71 	
-23.912 	 979.904 	 -171.776 	1.33 	 7.7 	 -1.54 	
-9.76 	 973.56 	 -173.24 	1.68 	 -5.32 	 1.61 	
50.264 	 966.728 	 -190.808 	2.73 	 -11.13 	 1.68 	
49.288 	 964.776 	 -199.592 	4.06 	 -12.18 	 0.56 	
82.472 	 970.632 	 -217.648 	4.34 	 -8.61 	 -0.98 	
59.536 	 969.656 	 -219.112 	4.06 	 -2.66 	 -1.96 	
17.08 	 988.2 	 -213.256 	2.8 	 -1.26 	 -1.54 	
35.136 	 987.712 	 -210.328 	0.63 	 -2.31 	 -0.07 	
42.456 	 974.536 	 -201.056 	-1.47 	 -2.1 	 0.98 	
32.208 	 973.56 	 -188.856 	-2.38 	 -1.96 	 1.75 	
41.48 	 963.8 	 -188.856 	-2.31 	 -2.87 	 1.54 	
57.584 	 957.456 	 -190.32 	-0.56 	 -2.24 	 0.63 	
46.848 	 969.168 	 -194.712 	1.19 	 -0.49 	 -0.56 	
32.208 	 982.832 	 -200.568 	1.54 	 -0.56 	 -1.12 	
52.216 	 976.976 	 -202.52 	0.91 	 -0.7 	 -1.05 	
44.408 	 963.312 	 -201.544 	0.56 	 1.05 	 -1.19 	
38.552 	 978.44 	 -203.008 	0.56 	 2.24 	 -1.05 	
49.776 	 976.976 	 -203.984 	0 	 3.29 	 -1.12 	
48.312 	 968.192 	 -201.544 	0 	 5.74 	 -0.91 	
44.896 	 980.392 	 -194.224 	0 	 6.93 	 -0.91 	
65.88 	 973.072 	 -200.568 	-0.28 	 8.96 	 -0.63 	
74.664 	 968.192 	 -206.912 	0 	 13.93 	 -1.68 	
138.592 	 958.432 	 -216.672 	0.56 	 22.89 	 -4.55 	
165.432 	 950.136 	 -227.408 	2.66 	 40.39 	 -8.47 	
305.488 	 966.728 	 -272.304 	4.9 	 70 	 -11.9 	
325.496 	 938.424 	 -333.792 	5.53 	 114.94 	 -14.35 	
398.696 	 909.144 	 -431.392 	9.31 	 169.82 	 -15.26 	
182.512 	 930.616 	 -459.696 	16.8 	 220.85 	 -16.94 	
30.256 	 948.184 	 -461.648 	17.5 	 246.05 	 -17.36 	
-264.496 	 981.856 	 -338.672 	13.3 	 228.06 	 -18.06 	
-429.928 	 1068.72 	 -174.216 	1.05 	 163.45 	 -18.83 	
-317.2 	 1085.8 	 -74.176 	-15.89 	 74.48 	 -13.93 	
-26.84 	 994.056 	 -75.64 	-23.1 	 10.15 	 -1.82 	
154.208 	 931.592 	 -77.592 	-17.99 	 -7.21 	 5.53 	
183.488 	 941.84 	 -75.152 	-8.61 	 1.12 	 3.57 	
131.272 	 955.992 	 -62.464 	-3.92 	 9.24 	 -0.56 	
168.36 	 992.104 	 -88.816 	-1.54 	 14.21 	 -0.98 	
29.768 	 969.656 	 -58.072 	0.28 	 13.37 	 -3.78 	
-139.568 	 1004.3 	 -35.136 	0.91 	 -9.17 	 -4.41 	
