A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
744	-716	-1007
657	-764	-1047
538	-825	-1007
429	-696	-983
281	-703	-1003
121	-682	-948
33	-628	-867
-88	-549	-859
-81	-450	-555
-351	-657	-425
-627	-428	-387
-526	-191	-223
-592	-34	-61
-624	95	62
-678	127	134
-666	212	205
-708	214	230
-785	175	226
-837	113	154
-848	32	71
-778	32	87
-794	-86	-197
-725	-186	-260
-644	-301	-438
-492	-532	-730
-359	-559	-505
-272	-529	-631
-350	-609	-770
-186	-585	-788
-25	-814	-800
31	-708	-963
141	-788	-844
276	-752	-844
363	-760	-752
442	-717	-942
568	-748	-881
601	-669	-769
657	-655	-790
751	-651	-814
739	-599	-726
745	-578	-673
827	-526	-622
826	-513	-698
778	-529	-527
813	-481	-640
806	-479	-552
782	-547	-650
782	-529	-680
766	-553	-683
783	-580	-779
786	-640	-886
774	-649	-894
726	-697	-963
678	-730	-1006
617	-779	-1061
524	-747	-1079
398	-674	-1048
279	-706	-1049
150	-632	-890
23	-586	-811
-86	-531	-694
-160	-438	-544
-158	-340	-408
-361	-202	-335
-430	-187	-276
-583	-79	-168
-696	-35	-100
-803	-54	26
-941	-5	110
-983	124	75
-991	88	155
-1000	101	85
-843	78	97
-790	40	5
-760	7	-104
-720	-20	-80
-741	-48	-230
-660	-179	-179
-614	-216	-364
-508	-419	-495
-340	-530	-492
-366	-523	-820
-281	-541	-815
-168	-700	-873
10	-706	-696
-1	-695	-759
193	-658	-845
344	-755	-825
456	-553	-881
491	-763	-805
557	-696	-823
634	-706	-839
667	-813	-689
677	-653	-727
752	-637	-655
770	-521	-687
866	-589	-576
867	-530	-614
787	-589	-528
760	-582	-592
762	-599	-599
776	-616	-634
743	-608	-727
731	-598	-784
744	-707	-787
796	-725	-927
746	-768	-940
695	-756	-958
623	-761	-958
517	-775	-922
392	-718	-962
221	-665	-935
143	-667	-882
-5	-637	-858
-196	-660	-768
-300	-505	-650
-335	-346	-472
-484	-315	-333
-501	-270	-297
-581	-146	-302
-722	-36	31
-706	34	50
-804	122	89
-824	163	177
-849	148	117
-842	126	32
-809	96	45
-817	71	-99
-777	-22	-154
-760	-101	-222
-632	-215	-296
-615	-377	-497
-460	-361	-575
-424	-533	-553
-344	-526	-631
-365	-636	-814
-373	-623	-791
-137	-603	-799
-27	-700	-784
8	-649	-892
106	-705	-931
238	-645	-931
287	-576	-851
379	-636	-913
479	-635	-913
480	-673	-836
519	-567	-905
598	-582	-698
676	-558	-662
746	-500	-657
751	-487	-583
744	-486	-622
764	-482	-583
810	-489	-593
784	-455	-597
774	-470	-561
757	-471	-614
722	-541	-696
771	-586	-803
724	-666	-774
709	-666	-857
703	-645	-929
716	-697	-970
727	-694	-977
640	-739	-1017
553	-785	-1006
436	-756	-984
319	-716	-904
141	-648	-932
67	-561	-802
-84	-558	-790
-183	-406	-592
-293	-379	-523
-427	-345	-411
-509	-245	-350
-664	-220	-254
-748	-204	-144
-765	-155	-54
-801	-31	30
-832	45	48
-825	-15	84
-870	98	156
-792	11	48
-816	18	40
-782	17	-22
-751	-65	-130
-744	-118	-223
-685	-321	-292
-623	-279	-357
-569	-506	-605
-428	-493	-556
-272	-601	-789
-188	-596	-657
-101	-719	-782
-47	-633	-860
71	-850	-670
134	-542	-947
280	-670	-960
338	-674	-1122
428	-700	-831
452	-537	-872
484	-633	-902
575	-625	-873
685	-549	-749
730	-507	-718
812	-477	-698
843	-490	-645
793	-519	-546
789	-501	-616
798	-489	-591
814	-481	-506
776	-451	-625
757	-551	-682
737	-574	-758
763	-575	-831
757	-627	-793
788	-666	-907
709	-727	-1016
668	-804	-1040
620	-822	-1077
521	-801	-1085
409	-771	-1020
278	-657	-984
143	-673	-947
11	-579	-864
-161	-496	-730
-106	-471	-615
-291	-323	-557
-306	-360	-367
-422	-145	-295
-559	-197	-277
-634	-16	-139
-792	39	100
-928	34	203
-877	184	228
-843	154	263
-805	111	166
-767	96	91
-709	26	64
-698	0	-11
-715	-131	-156
-730	-115	-264
-710	-226	-481
-541	-388	-412
-330	-515	-591
-295	-597	-638
-274	-493	-666
-202	-703	-677
-104	-714	-864
59	-860	-782
159	-662	-939
358	-774	-955
429	-735	-713
441	-712	-837
482	-718	-968
538	-649	-825
697	-665	-850
764	-584	-750
788	-564	-723
773	-559	-638
814	-525	-604
830	-521	-546
827	-552	-556
805	-492	-613
798	-536	-534
825	-531	-623
806	-579	-648
823	-555	-704
804	-623	-825
784	-652	-806
761	-661	-893
725	-751	-912
689	-677	-1004
619	-667	-992
484	-619	-1055
311	-622	-977
188	-594	-937
89	-541	-914
-69	-554	-793
-107	-445	-766
-292	-461	-678
-340	-410	-609
-508	-359	-533
-557	-269	-440
-579	-221	-217
-659	-177	-134
-655	-52	-70
-747	-38	31
-790	58	115
-819	28	106
-849	14	55
-828	19	60
-834	-9	-10
-834	-75	-61
-783	-85	-225
-726	-205	-276
-593	-264	-354
-546	-417	-518
-598	-386	-592
-421	-510	-740
-356	-527	-681
-240	-554	-885
-173	-583	-706
-109	-632	-901
-89	-507	-814
49	-627	-993
240	-564	-931
282	-649	-1099
387	-552	-936
421	-593	-934
414	-492	-874
478	-568	-864
541	-452	-902
596	-539	-740
650	-457	-789
811	-370	-762
750	-460	-700
740	-485	-654
803	-457	-602
799	-489	-641
791	-451	-586
799	-447	-545
774	-423	-598
762	-473	-585
785	-480	-589
788	-529	-627
778	-542	-712
759	-661	-736
767	-637	-861
704	-738	-878
682	-710	-988
645	-742	-1014
559	-798	-1070
543	-701	-1044
360	-779	-990
194	-743	-874
39	-628	-892
-74	-594	-781
-137	-608	-735
-238	-514	-528
-373	-371	-556
-353	-309	-518
-484	-242	-201
-572	-172	-101
-707	-151	-27
-780	-25	25
-877	61	118
-904	63	163
-940	41	185
-902	76	145
-865	21	110
-818	-6	93
-781	-40	-20
-756	-94	-107
-692	-218	-211
-640	-245	-306
-581	-387	-378
-484	-357	-515
-373	-589	-537
-269	-570	-640
-290	-757	-816
-169	-833	-878
-172	-717	-767
-63	-663	-906
20	-746	-961
167	-743	-763
267	-663	-809
355	-627	-874
464	-594	-872
513	-625	-759
504	-654	-815
586	-527	-821
676	-601	-723
639	-576	-752
745	-575	-658
775	-513	-665
807	-540	-620
811	-545	-635
750	-510	-640
684	-615	-666
712	-606	-725
750	-600	-766
715	-666	-897
683	-644	-841
703	-710	-911
670	-737	-955
632	-773	-1016
618	-773	-1031
529	-796	-1086
407	-760	-1061
244	-701	-1011
124	-686	-904
2	-621	-809
-93	-527	-681
-166	-480	-559
-276	-287	-388
-379	-266	-441
-492	-258	-279
-586	-141	-171
-735	-62	-132
-824	-1	41
-907	94	91
-917	95	156
-840	135	142
-798	130	175
-804	76	106
-810	-11	-37
-780	-56	-22
-855	-110	-138
-777	-142	-169
-765	-223	-278
-658	-298	-438
-606	-411	-496
-488	-402	-523
-461	-527	-810
-392	-471	-632
-288	-651	-827
-192	-612	-919
-52	-757	-753
-81	-626	-878
91	-752	-801
132	-676	-790
205	-684	-954
348	-576	-857
471	-696	-749
461	-599	-815
578	-620	-750
649	-634	-744
732	-573	-685
792	-565	-676
812	-548	-613
797	-543	-604
777	-549	-597
730	-527	-671
758	-563	-595
812	-543	-716
816	-570	-646
788	-570	-804
750	-661	-828
736	-683	-822
764	-678	-906
705	-749	-889
704	-774	-1023
635	-792	-969
528	-806	-1045
424	-794	-1063
246	-781	-1010
164	-755	-977
-70	-644	-863
-112	-534	-680
-207	-435	-609
-290	-363	-428
-403	-249	-348
-487	-251	-385
-583	-121	-195
-632	121	63
-750	97	46
-818	127	74
-852	236	115
-893	226	161
-875	196	88
-850	151	81
-795	101	28
-768	22	-42
-717	-12	-160
-715	-135	-283
-581	-227	-259
-483	-350	-447
-374	-388	-564
-359	-509	-673
-126	-549	-923
-131	-589	-794
46	-686	-1025
107	-772	-848
124	-827	-911
198	-828	-1044
315	-751	-951
395	-748	-863
424	-596	-854
584	-673	-790
690	-613	-782
821	-572	-753
810	-651	-691
729	-551	-727
722	-598	-794
713	-659	-663
730	-591	-738
701	-616	-780
751	-614	-826
734	-662	-846
659	-653	-972
738	-700	-864
707	-733	-997
687	-813	-1038
609	-804	-1020
526	-808	-1021
424	-786	-1025
298	-742	-984
163	-653	-910
4	-536	-751
-124	-516	-672
-227	-522	-636
-435	-365	-458
-371	-327	-382
-502	-309	-245
-606	-162	-250
-640	-82	-172
-763	-5	-78
-879	136	105
-892	217	218
-841	240	254
-835	200	208
-821	158	140
-800	110	56
-797	47	-38
-810	9	-100
-752	-90	-131
-682	-115	-242
-634	-339	-398
-488	-376	-392
-434	-586	-884
-251	-418	-599
-238	-564	-795
-181	-703	-829
-162	-697	-760
-80	-617	-878
72	-775	-912
203	-629	-880
269	-653	-991
386	-792	-940
437	-685	-807
475	-658	-885
579	-685	-844
669	-646	-791
725	-574	-759
818	-538	-678
802	-572	-676
807	-599	-684
732	-637	-660
694	-608	-642
689	-610	-827
716	-655	-792
715	-632	-858
762	-621	-854
714	-653	-955
642	-694	-993
653	-706	-1087
564	-771	-1083
509	-829	-1071
407	-773	-1041
274	-743	-995
146	-724	-980
26	-604	-884
-62	-524	-729
-192	-486	-625
-218	-419	-589
-372	-390	-399
-416	-273	-261
-545	-158	-135
-575	18	69
-699	143	123
-860	111	231
-869	305	308
-867	270	291
-815	206	206
-791	172	163
-773	107	78
-785	71	15
-817	31	-18
-789	-108	-94
-772	-128	-177
-658	-236	-138
-718	-327	-560
-487	-401	-563
-392	-475	-608
-348	-509	-675
-327	-595	-787
-265	-695	-767
-96	-690	-862
-23	-730	-747
62	-658	-917
205	-674	-874
377	-680	-867
473	-636	-1009
665	-681	-850
685	-681	-827
752	-654	-818
739	-640	-767
722	-633	-695
750	-575	-680
723	-615	-650
764	-618	-659
788	-578	-676
770	-632	-627
742	-583	-758
739	-672	-744
735	-706	-905
699	-708	-857
647	-701	-967
591	-781	-972
489	-766	-985
407	-821	-1028
331	-815	-1027
248	-757	-950
197	-709	-891
101	-617	-855
-34	-664	-773
-137	-522	-709
-234	-469	-583
-365	-391	-453
-441	-316	-395
-535	-267	-283
-616	-238	-218
-717	-37	-72
-788	54	-18
-879	131	215
-924	220	292
-873	292	311
-804	285	249
-787	224	196
-774	158	84
-784	131	17
-781	46	-3
-771	-3	-110
-740	-218	-156
-686	-276	-355
-553	-403	-335
-561	-503	-455
-336	-632	-683
-222	-638	-714
-64	-758	-790
34	-774	-820
59	-770	-932
154	-813	-944
260	-734	-814
354	-679	-900
421	-727	-828
499	-662	-916
506	-718	-836
574	-688	-861
621	-649	-760
695	-600	-799
787	-537	-725
743	-578	-720
720	-543	-697
711	-549	-697
759	-566	-668
761	-594	-732
750	-667	-723
745	-615	-778
722	-628	-808
709	-667	-837
719	-681	-876
622	-722	-925
582	-776	-905
583	-728	-969
459	-740	-972
345	-808	-947
223	-755	-922
57	-674	-896
-29	-600	-811
-132	-614	-726
-259	-517	-662
-355	-454	-557
-346	-298	-469
-437	-318	-305
-558	-260	-274
-703	-95	-131
-775	-76	-37
-872	-5	48
-898	24	81
-895	81	134
-890	81	108
-839	110	99
-830	17	108
-841	-13	37
-840	-14	-45
-823	-57	-64
-764	-139	-194
-712	-173	-241
-636	-272	-313
-530	-377	-440
-505	-328	-511
-360	-549	-506
-396	-404	-803
-208	-577	-770
-58	-603	-792
-16	-791	-931
116	-708	-736
189	-762	-948
213	-679	-717
337	-602	-951
465	-670	-897
539	-654	-887
653	-683	-927
616	-669	-829
662	-607	-779
683	-584	-729
735	-580	-684
772	-543	-672
815	-546	-608
783	-573	-654
682	-627	-718
710	-609	-664
733	-622	-843
740	-611	-774
734	-693	-786
695	-695	-834
643	-761	-861
585	-803	-866
582	-759	-950
461	-838	-947
408	-844	-967
313	-818	-926
163	-732	-875
7	-715	-824
77	-590	-827
-159	-627	-656
-266	-529	-626
-292	-459	-413
-405	-349	-376
-514	-422	-288
-657	-176	-168
-728	-179	-64
-753	-94	-18
-789	-14	26
-818	91	140
-870	183	291
-828	206	457
-714	151	229
-773	162	219
-816	75	166
-775	28	61
-816	-92	-85
-717	-190	-66
-693	-180	-299
-593	-350	-274
-460	-427	-514
-299	-465	-567
-223	-565	-735
-136	-638	-632
-179	-830	-1039
11	-793	-669
108	-741	-918
224	-718	-906
381	-795	-878
390	-678	-939
483	-793	-830
602	-706	-841
677	-670	-856
726	-696	-704
747	-632	-693
772	-614	-685
788	-617	-601
790	-546	-598
766	-584	-561
763	-555	-558
773	-573	-594
780	-615	-600
776	-615	-608
751	-685	-728
754	-763	-673
740	-689	-825
687	-740	-727
638	-784	-882
654	-772	-855
565	-817	-956
504	-800	-956
333	-749	-921
234	-781	-960
-41	-796	-883
-23	-670	-889
-115	-579	-758
-177	-643	-796
-258	-490	-572
-363	-425	-488
-414	-318	-427
-457	-351	-301
-554	-153	-207
-630	-151	-127
-729	-91	-48
-769	19	-4
-875	75	231
-953	297	425
