A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
1086	-2214	949
340	-359	626
203	-359	750
-65	-385	767
-73	-374	637
-95	-461	586
-256	-590	694
-1127	-1122	2595
56	-268	326
-128	-820	726
-93	-487	1147
-219	-299	832
-250	-310	891
-240	-244	879
-199	-360	865
-156	-440	836
-135	-436	860
-134	-358	891
-123	-379	852
-72	-419	852
-6	-507	834
-93	-482	884
-117	-421	834
-139	-414	864
-119	-366	874
-97	-523	816
-165	-683	844
-92	-562	764
29	-636	778
-85	-547	928
-10	-452	836
-184	-342	858
-290	-253	890
-314	-354	954
-234	-458	788
-216	-421	862
-251	-356	853
-239	-372	830
-227	-515	842
-267	-406	852
-297	-398	816
-281	-505	813
-333	-442	832
-373	-407	825
-381	-470	787
-373	-452	795
-382	-459	736
-413	-491	728
-425	-489	743
-457	-437	759
-454	-363	755
-450	-360	791
-508	-310	755
-560	-344	744
-559	-265	708
-531	-293	712
-588	-329	709
-748	-221	650
-723	-215	629
-542	-466	685
-857	-131	612
-922	-224	522
-810	-205	597
-377	-756	722
-331	-509	797
-826	109	565
-863	-344	532
-586	-564	653
-337	-483	741
-294	-499	766
-405	-480	734
-415	-475	715
-314	-433	828
-236	-336	842
-194	-354	877
-134	-309	869
-244	-276	905
-261	-324	871
-305	-390	878
-299	-361	838
-292	-351	868
-294	-448	886
-331	-457	829
-378	-430	831
-385	-542	1087
-296	-573	1178
-242	-212	1337
-114	-51	1244
12	-342	982
85	-280	809
210	-67	618
287	84	534
187	-137	612
-16	-239	803
-332	8	758
-715	94	1050
-928	-34	1043
-842	-405	998
-1099	-334	1883
-301	105	960
21	25	777
199	234	769
37	30	1078
376	-515	1228
207	-251	880
192	-310	873
189	-299	873
106	-79	984
88	-288	966
70	-228	929
76	-308	929
79	-299	940
70	-343	922
89	-365	917
95	-379	882
182	-230	904
163	-122	948
173	-357	933
94	-466	919
79	-199	916
95	-305	912
105	-316	907
134	-301	895
131	-279	935
114	-293	934
102	-337	977
118	-284	931
92	-155	955
116	-229	934
153	-69	929
171	-117	958
158	-54	956
140	164	947
121	53	976
124	-20	949
134	-61	957
126	42	967
126	10	969
104	-160	953
76	-260	948
51	-274	955
96	-230	953
174	-189	920
207	-194	892
