Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
7195	-177	1715	1075	-86.376	836.920	524.600	-13	38	41	-0.910	2.660	2.870	1589	31.207	
17517	-191	1723	1077	-93.208	840.824	525.576	-14	37	47	-0.980	2.590	3.290	1589	31.207	
27839	-190	1724	1069	-92.720	841.312	521.672	-13	37	57	-0.910	2.590	3.990	1603	31.262	
38161	-193	1718	1076	-94.184	838.384	525.088	-11	36	65	-0.770	2.520	4.550	1603	31.262	
48483	-197	1721	1080	-96.136	839.848	527.040	-10	35	79	-0.700	2.450	5.530	1585	31.191	
58805	-192	1724	1085	-93.696	841.312	529.480	-8	33	91	-0.560	2.310	6.370	1585	31.191	
69128	-183	1726	1087	-89.304	842.288	530.456	-7	29	100	-0.490	2.030	7.000	1600	31.250	
79450	-183	1719	1086	-89.304	838.872	529.968	-6	25	108	-0.420	1.750	7.560	1600	31.250	
89773	-176	1712	1076	-85.888	835.456	525.088	-7	20	115	-0.490	1.400	8.050	1586	31.195	
100095	-180	1696	1071	-87.840	827.648	522.648	-10	14	116	-0.700	0.980	8.120	1586	31.195	
110417	-165	1664	1072	-80.520	812.032	523.136	-16	8	108	-1.120	0.560	7.560	1594	31.227	
120739	-154	1648	1080	-75.152	804.224	527.040	-26	3	99	-1.820	0.210	6.930	1594	31.227	
131061	-144	1640	1071	-70.272	800.320	522.648	-36	-2	106	-2.520	-0.140	7.420	1600	31.250	
141383	-149	1641	1068	-72.712	800.808	521.184	-48	-7	122	-3.360	-0.490	8.540	1600	31.250	
151705	-149	1647	1059	-72.712	803.736	516.792	-55	-12	135	-3.850	-0.840	9.450	1592	31.219	
162027	-146	1650	1060	-71.248	805.200	517.280	-60	-18	141	-4.200	-1.260	9.870	1592	31.219	
172349	-146	1683	1066	-71.248	821.304	520.208	-61	-22	151	-4.270	-1.540	10.570	1589	31.207	
182671	-160	1731	1083	-78.080	844.728	528.504	-56	-23	173	-3.920	-1.610	12.110	1589	31.207	
192993	-165	1787	1094	-80.520	872.056	533.872	-47	-24	198	-3.290	-1.680	13.860	1601	31.254	
203315	-192	1818	1120	-93.696	887.184	546.560	-32	-23	219	-2.240	-1.610	15.330	1601	31.254	
213637	-220	1886	1146	-107.360	920.368	559.248	-15	-18	236	-1.050	-1.260	16.520	1586	31.195	
223960	-249	1947	1172	-121.512	950.136	571.936	6	-11	243	0.420	-0.770	17.010	1586	31.195	
234282	-296	1994	1168	-144.448	973.072	569.984	29	0	219	2.030	0.000	15.330	1596	31.234	
244605	-334	2058	1187	-162.992	1004.304	579.256	51	16	148	3.570	1.120	10.360	1596	31.234	
254927	-418	2069	1192	-203.984	1009.672	581.696	66	38	26	4.620	2.660	1.820	1594	31.227	
265250	-411	2072	1184	-200.568	1011.136	577.792	71	66	-157	4.970	4.620	-10.990	1594	31.227	
275572	-369	2103	1242	-180.072	1026.264	606.096	68	94	-371	4.760	6.580	-25.970	1608	31.281	
285894	-323	2101	1276	-157.624	1025.288	622.688	59	121	-547	4.130	8.470	-38.290	1608	31.281	
296216	-219	2068	1299	-106.872	1009.184	633.912	51	144	-645	3.570	10.080	-45.150	1600	31.250	
306538	-184	2050	1277	-89.792	1000.400	623.176	46	158	-643	3.220	11.060	-45.010	1600	31.250	
316860	-185	1982	1182	-90.280	967.216	576.816	45	168	-572	3.150	11.760	-40.040	1586	31.195	
327182	-177	1893	1105	-86.376	923.784	539.240	45	174	-487	3.150	12.180	-34.090	1586	31.195	
337504	-183	1829	1067	-89.304	892.552	520.696	35	174	-417	2.450	12.180	-29.190	1596	31.234	
347826	-348	1816	1121	-169.824	886.208	547.048	8	167	-382	0.560	11.690	-26.740	1596	31.234	
358148	-298	1739	1081	-145.424	848.632	527.528	-38	158	-394	-2.660	11.060	-27.580	1593	31.223	
368470	-272	1660	1217	-132.736	810.080	593.896	-111	155	-348	-7.770	10.850	-24.360	1593	31.223	
378792	-253	1539	1148	-123.464	751.032	560.224	-203	157	-214	-14.210	10.990	-14.980	1601	31.254	
389114	-256	1514	1134	-124.928	738.832	553.392	-307	157	-92	-21.490	10.990	-6.440	1601	31.254	
399437	-269	1502	1117	-131.272	732.976	545.096	-405	156	7	-28.350	10.920	0.490	1597	31.238	
409759	-275	1494	1130	-134.200	729.072	551.440	-490	155	82	-34.300	10.850	5.740	1597	31.238	
420082	-288	1514	1108	-140.544	738.832	540.704	-558	152	119	-39.060	10.640	8.330	1599	31.246	
430404	-305	1525	1081	-148.840	744.200	527.528	-608	147	115	-42.560	10.290	8.050	1599	31.246	
440727	-305	1540	1081	-148.840	751.520	527.528	-639	142	73	-44.730	9.940	5.110	1602	31.258	
451049	-295	1534	1085	-143.960	748.592	529.480	-650	134	13	-45.500	9.380	0.910	1602	31.258	
461372	-289	1558	1095	-141.032	760.304	534.360	-644	126	-43	-45.080	8.820	-3.010	1598	31.242	
471694	-286	1540	1096	-139.568	751.520	534.848	-623	120	-79	-43.610	8.400	-5.530	1598	31.242	
482016	-268	1520	1092	-130.784	741.760	532.896	-589	114	-99	-41.230	7.980	-6.930	1608	31.281	
492338	-261	1536	1088	-127.368	749.568	530.944	-545	109	-102	-38.150	7.630	-7.140	1608	31.281	
502660	-262	1551	1091	-127.856	756.888	532.408	-489	104	-89	-34.230	7.280	-6.230	1604	31.266	
512982	-258	1572	1100	-125.904	767.136	536.800	-426	100	-81	-29.820	7.000	-5.670	1604	31.266	
523304	-247	1594	1111	-120.536	777.872	542.168	-354	94	-95	-24.780	6.580	-6.650	1598	31.242	
533626	-235	1614	1114	-114.680	787.632	543.632	-279	87	-126	-19.530	6.090	-8.820	1598	31.242	
543948	-225	1628	1110	-109.800	794.464	541.680	-200	78	-152	-14.000	5.460	-10.640	1610	31.289	
554270	-197	1616	1112	-96.136	788.608	542.656	-121	69	-163	-8.470	4.830	-11.410	1610	31.289	
564592	-176	1603	1105	-85.888	782.264	539.240	-43	58	-160	-3.010	4.060	-11.200	1604	31.266	
574914	-172	1607	1092	-83.936	784.216	532.896	32	48	-138	2.240	3.360	-9.660	1604	31.266	
585236	-184	1608	1083	-89.792	784.704	528.504	104	40	-107	7.280	2.800	-7.490	1598	31.242	
595558	-184	1590	1071	-89.792	775.920	522.648	168	31	-95	11.760	2.170	-6.650	1598	31.242	
605880	-179	1594	1060	-87.352	777.872	517.280	225	23	-104	15.750	1.610	-7.280	1610	31.289	
616203	-165	1592	1056	-80.520	776.896	515.328	272	14	-117	19.040	0.980	-8.190	1610	31.289	
626525	-159	1582	1052	-77.592	772.016	513.376	310	6	-119	21.700	0.420	-8.330	1599	31.246	
636848	-158	1576	1050	-77.104	769.088	512.400	338	0	-107	23.660	0.000	-7.490	1599	31.246	
647170	-165	1555	1033	-80.520	758.840	504.104	357	-6	-83	24.990	-0.420	-5.810	1605	31.270	
657493	-169	1554	1037	-82.472	758.352	506.056	366	-10	-56	25.620	-0.700	-3.920	1605	31.270	
667815	-175	1564	1041	-85.400	763.232	508.008	366	-13	-28	25.620	-0.910	-1.960	1593	31.223	
678138	-182	1581	1053	-88.816	771.528	513.864	359	-14	-1	25.130	-0.980	-0.070	1593	31.223	
688460	-193	1612	1081	-94.184	786.656	527.528	348	-14	31	24.360	-0.980	2.170	1601	31.254	
698782	-206	1628	1107	-100.528	794.464	540.216	333	-13	65	23.310	-0.910	4.550	1601	31.254	
709104	-213	1649	1127	-103.944	804.712	549.976	314	-11	92	21.980	-0.770	6.440	1593	31.223	
719426	-234	1664	1152	-114.192	812.032	562.176	293	-9	107	20.510	-0.630	7.490	1593	31.223	
729748	-255	1678	1162	-124.440	818.864	567.056	269	-5	113	18.830	-0.350	7.910	1597	31.238	
740070	-273	1703	1181	-133.224	831.064	576.328	242	0	119	16.940	0.000	8.330	1597	31.238	
750392	-290	1730	1194	-141.520	844.240	582.672	215	8	126	15.050	0.560	8.820	1603	31.262	
760714	-302	1737	1191	-147.376	847.656	581.208	190	16	134	13.300	1.120	9.380	1603	31.262	
771036	-316	1752	1196	-154.208	854.976	583.648	165	25	139	11.550	1.750	9.730	1606	31.273	
781358	-326	1758	1206	-159.088	857.904	588.528	139	34	140	9.730	2.380	9.800	1606	31.273	
791680	-331	1750	1208	-161.528	854.000	589.504	115	43	133	8.050	3.010	9.310	1598	31.242	
802002	-336	1743	1208	-163.968	850.584	589.504	91	51	129	6.370	3.570	9.030	1598	31.242	
812324	-329	1734	1195	-160.552	846.192	583.160	69	59	133	4.830	4.130	9.310	1604	31.266	
822646	-332	1714	1190	-162.016	836.432	580.720	47	66	148	3.290	4.620	10.360	1604	31.266	
832968	-336	1699	1177	-163.968	829.112	574.376	26	73	170	1.820	5.110	11.900	1603	31.262	
843290	-346	1692	1161	-168.848	825.696	566.568	6	80	187	0.420	5.600	13.090	1603	31.262	
853613	-362	1696	1142	-176.656	827.648	557.296	-13	86	193	-0.910	6.020	13.510	1603	31.262	
863935	-374	1685	1145	-182.512	822.280	558.760	-28	90	184	-1.960	6.300	12.880	1603	31.262	
874258	-376	1678	1150	-183.488	818.864	561.200	-41	95	164	-2.870	6.650	11.480	1611	31.293	
884580	-376	1667	1152	-183.488	813.496	562.176	-51	97	144	-3.570	6.790	10.080	1611	31.293	
894903	-366	1654	1153	-178.608	807.152	562.664	-58	100	128	-4.060	7.000	8.960	1605	31.270	
905225	-354	1641	1152	-172.752	800.808	562.176	-63	101	122	-4.410	7.070	8.540	1605	31.270	
915548	-349	1634	1142	-170.312	797.392	557.296	-65	101	131	-4.550	7.070	9.170	1609	31.285	
925870	-340	1635	1136	-165.920	797.880	554.368	-64	100	151	-4.480	7.000	10.570	1609	31.285	
936192	-331	1628	1137	-161.528	794.464	554.856	-62	98	168	-4.340	6.860	11.760	1595	31.230	
946514	-326	1638	1142	-159.088	799.344	557.296	-56	94	181	-3.920	6.580	12.670	1595	31.230	
956836	-331	1652	1159	-161.528	806.176	565.592	-48	90	190	-3.360	6.300	13.300	1605	31.270	
967158	-337	1672	1172	-164.456	815.936	571.936	-38	84	190	-2.660	5.880	13.300	1605	31.270	
977480	-349	1698	1180	-170.312	828.624	575.840	-26	78	174	-1.820	5.460	12.180	1609	31.285	
987802	-349	1702	1193	-170.312	830.576	582.184	-14	71	142	-0.980	4.970	9.940	1609	31.285	
998124	-350	1715	1202	-170.800	836.920	586.576	-3	65	112	-0.210	4.550	7.840	1622	31.336	
1008446	-341	1720	1209	-166.408	839.360	589.992	8	59	108	0.560	4.130	7.560	1622	31.336	
1018768	-340	1720	1211	-165.920	839.360	590.968	19	55	131	1.330	3.850	9.170	1602	31.258	
1029090	-343	1745	1213	-167.384	851.560	591.944	29	51	168	2.030	3.570	11.760	1602	31.258	
1039412	-352	1769	1207	-171.776	863.272	589.016	38	47	194	2.660	3.290	13.580	1607	31.277	
1049734	-362	1773	1199	-176.656	865.224	585.112	46	43	192	3.220	3.010	13.440	1607	31.277	
1060056	-375	1769	1185	-183.000	863.272	578.280	50	40	168	3.500	2.800	11.760	1604	31.266	
1070378	-366	1751	1168	-178.608	854.488	569.984	49	36	136	3.430	2.520	9.520	1604	31.266	
1080700	-349	1715	1153	-170.312	836.920	562.664	42	33	105	2.940	2.310	7.350	1605	31.270	
1091023	-322	1684	1144	-157.136	821.792	558.272	31	30	84	2.170	2.100	5.880	1605	31.270	
1101345	-298	1644	1139	-145.424	802.272	555.832	14	26	78	0.980	1.820	5.460	1601	31.254	
1111668	-278	1624	1137	-135.664	792.512	554.856	-5	21	90	-0.350	1.470	6.300	1601	31.254	
1121990	-268	1610	1140	-130.784	785.680	556.320	-27	16	118	-1.890	1.120	8.260	1608	31.281	
1132313	-267	1606	1132	-130.296	783.728	552.416	-51	10	152	-3.570	0.700	10.640	1608	31.281	
1142635	-267	1605	1126	-130.296	783.240	549.488	-75	5	176	-5.250	0.350	12.320	1606	31.273	
1152958	-285	1626	1130	-139.080	793.488	551.440	-99	-1	184	-6.930	-0.070	12.880	1606	31.273	
1163280	-290	1643	1140	-141.520	801.784	556.320	-120	-5	179	-8.400	-0.350	12.530	1595	31.230	
1173603	-293	1667	1145	-142.984	813.496	558.760	-139	-8	165	-9.730	-0.560	11.550	1595	31.230	
1183925	-304	1681	1153	-148.352	820.328	562.664	-155	-11	147	-10.850	-0.770	10.290	1607	31.277	
1194247	-299	1687	1159	-145.912	823.256	565.592	-165	-12	137	-11.550	-0.840	9.590	1607	31.277	
1204569	-300	1704	1158	-146.400	831.552	565.104	-175	-13	134	-12.250	-0.910	9.380	1615	31.309	
1214891	-307	1721	1160	-149.816	839.848	566.080	-179	-12	138	-12.530	-0.840	9.660	1615	31.309	
1225213	-306	1736	1157	-149.328	847.168	564.616	-179	-10	135	-12.530	-0.700	9.450	1602	31.258	
1235535	-321	1755	1162	-156.648	856.440	567.056	-177	-8	119	-12.390	-0.560	8.330	1602	31.258	
1245857	-328	1759	1145	-160.064	858.392	558.760	-171	-6	90	-11.970	-0.420	6.300	1597	31.238	
1256179	-323	1756	1135	-157.624	856.928	553.880	-164	-3	46	-11.480	-0.210	3.220	1597	31.238	
1266501	-312	1768	1131	-152.256	862.784	551.928	-156	0	-4	-10.920	0.000	-0.280	1605	31.270	
1276823	-291	1755	1116	-142.008	856.440	544.608	-146	3	-55	-10.220	0.210	-3.850	1605	31.270	
1287145	-276	1751	1110	-134.688	854.488	541.680	-137	4	-100	-9.590	0.280	-7.000	1604	31.266	
1297467	-249	1741	1100	-121.512	849.608	536.800	-127	5	-131	-8.890	0.350	-9.170	1604	31.266	
1307789	-224	1731	1092	-109.312	844.728	532.896	-116	4	-143	-8.120	0.280	-10.010	1609	31.285	
1318111	-197	1724	1091	-96.136	841.312	532.408	-106	2	-135	-7.420	0.140	-9.450	1609	31.285	
1328433	-174	1728	1098	-84.912	843.264	535.824	-93	-3	-115	-6.510	-0.210	-8.050	1606	31.273	
1338755	-159	1734	1106	-77.592	846.192	539.728	-80	-11	-97	-5.600	-0.770	-6.790	1606	31.273	
1349077	-156	1728	1102	-76.128	843.264	537.776	-66	-23	-94	-4.620	-1.610	-6.580	1609	31.285	
1359399	-139	1711	1089	-67.832	834.968	531.432	-54	-36	-111	-3.780	-2.520	-7.770	1609	31.285	
1369721	-124	1691	1070	-60.512	825.208	522.160	-44	-53	-132	-3.080	-3.710	-9.240	1605	31.270	
1380043	-89	1690	1066	-43.432	824.720	520.208	-35	-74	-138	-2.450	-5.180	-9.660	1605	31.270	
1390366	-52	1671	1062	-25.376	815.448	518.256	-27	-100	-121	-1.890	-7.000	-8.470	1613	31.301	
1400688	-16	1681	1053	-7.808	820.328	513.864	-20	-131	-78	-1.400	-9.170	-5.460	1613	31.301	
1411011	-4	1689	1031	-1.952	824.232	503.128	-11	-168	-10	-0.770	-11.760	-0.700	1607	31.277	
1421333	-16	1705	1008	-7.808	832.040	491.904	-2	-208	64	-0.140	-14.560	4.480	1607	31.277	
1431656	-49	1700	973	-23.912	829.600	474.824	6	-250	124	0.420	-17.500	8.680	1609	31.285	
1441978	-72	1698	947	-35.136	828.624	462.136	11	-293	154	0.770	-20.510	10.780	1609	31.285	
1452301	-77	1712	929	-37.576	835.456	453.352	13	-337	145	0.910	-23.590	10.150	1612	31.297	
1462623	-91	1728	918	-44.408	843.264	447.984	16	-384	110	1.120	-26.880	7.700	1612	31.297	
1472946	-88	1720	906	-42.944	839.360	442.128	20	-431	67	1.400	-30.170	4.690	1603	31.262	
1483268	-81	1729	893	-39.528	843.752	435.784	25	-478	31	1.750	-33.460	2.170	1603	31.262	
1493590	-48	1733	893	-23.424	845.704	435.784	32	-524	15	2.240	-36.680	1.050	1611	31.293	
1503912	-17	1723	908	-8.296	840.824	443.104	44	-571	25	3.080	-39.970	1.750	1611	31.293	
1514234	21	1736	931	10.248	847.168	454.328	60	-618	62	4.200	-43.260	4.340	1593	31.223	
1524556	64	1753	949	31.232	855.464	463.112	81	-665	113	5.670	-46.550	7.910	1593	31.223	
1534878	73	1765	983	35.624	861.320	479.704	108	-714	178	7.560	-49.980	12.460	1610	31.289	
1545200	101	1822	1032	49.288	889.136	503.616	143	-760	253	10.010	-53.200	17.710	1610	31.289	
1555522	99	1850	1063	48.312	902.800	518.744	186	-804	316	13.020	-56.280	22.120	1615	31.309	
1565844	98	1887	1068	47.824	920.856	521.184	237	-845	350	16.590	-59.150	24.500	1615	31.309	
1576166	81	1908	1076	39.528	931.104	525.088	293	-880	355	20.510	-61.600	24.850	1611	31.293	
1586488	20	1973	1084	9.760	962.824	528.992	353	-907	334	24.710	-63.490	23.380	1611	31.293	
1596810	-32	1933	1037	-15.616	943.304	506.056	416	-922	273	29.120	-64.540	19.110	1613	31.301	
1607132	-3	1898	1010	-1.464	926.224	492.880	473	-928	154	33.110	-64.960	10.780	1613	31.301	
1617454	6	1847	1000	2.928	901.336	488.000	524	-929	3	36.680	-65.030	0.210	1610	31.289	
1627776	9	1804	974	4.392	880.352	475.312	567	-919	-127	39.690	-64.330	-8.890	1610	31.289	
1638098	66	1792	963	32.208	874.496	469.944	606	-901	-207	42.420	-63.070	-14.490	1601	31.254	
1648420	98	1773	948	47.824	865.224	462.624	640	-875	-222	44.800	-61.250	-15.540	1601	31.254	
1658742	122	1754	930	59.536	855.952	453.840	668	-844	-176	46.760	-59.080	-12.320	1612	31.297	
1669064	161	1779	932	78.568	868.152	454.816	689	-811	-93	48.230	-56.770	-6.510	1612	31.297	
1679386	176	1793	930	85.888	874.984	453.840	708	-778	-15	49.560	-54.460	-1.050	1613	31.301	
1689708	206	1817	944	100.528	886.696	460.672	721	-748	29	50.470	-52.360	2.030	1613	31.301	
1700030	216	1803	938	105.408	879.864	457.744	730	-720	24	51.100	-50.400	1.680	1609	31.285	
1710352	230	1801	928	112.240	878.888	452.864	733	-694	-20	51.310	-48.580	-1.400	1609	31.285	
1720674	252	1817	927	122.976	886.696	452.376	732	-669	-77	51.240	-46.830	-5.390	1616	31.313	
1730997	262	1824	913	127.856	890.112	445.544	732	-644	-126	51.240	-45.080	-8.820	1616	31.313	
1741319	279	1857	929	136.152	906.216	453.352	730	-616	-146	51.100	-43.120	-10.220	1620	31.328	
1751642	256	1875	952	124.928	915.000	464.576	730	-588	-143	51.100	-41.160	-10.010	1620	31.328	
1761964	243	1887	906	118.584	920.856	442.128	728	-556	-138	50.960	-38.920	-9.660	1624	31.344	
1772287	107	2090	913	52.216	1019.920	445.544	717	-527	-167	50.190	-36.890	-11.690	1624	31.344	
1782609	-270	1907	1042	-131.760	930.616	508.496	676	-509	-383	47.320	-35.630	-26.810	1605	31.270	
1792932	30	1851	1130	14.640	903.288	551.440	592	-503	-666	41.440	-35.210	-46.620	1605	31.270	
1803254	88	1957	1095	42.944	955.016	534.360	488	-519	-698	34.160	-36.330	-48.860	1622	31.336	
1813577	244	1790	991	119.072	873.520	483.608	367	-544	-491	25.690	-38.080	-34.370	1622	31.336	
1823899	195	1718	793	95.160	838.384	386.984	255	-577	-249	17.850	-40.390	-17.430	1607	31.277	
1834222	125	1855	613	61.000	905.240	299.144	195	-605	-142	13.650	-42.350	-9.940	1607	31.277	
1844544	89	1883	659	43.432	918.904	321.592	183	-619	-122	12.810	-43.330	-8.540	1610	31.289	
1854866	100	1910	668	48.800	932.080	325.984	200	-626	-156	14.000	-43.820	-10.920	1610	31.289	
1865188	120	1924	657	58.560	938.912	320.616	230	-627	-204	16.100	-43.890	-14.280	1616	31.313	
1875511	144	1904	649	70.272	929.152	316.712	257	-622	-240	17.990	-43.540	-16.800	1616	31.313	
1885833	178	1879	607	86.864	916.952	296.216	270	-612	-261	18.900	-42.840	-18.270	1614	31.305	
1896155	110	1800	624	53.680	878.400	304.512	263	-597	-241	18.410	-41.790	-16.870	1614	31.305	
1906477	290	1996	753	141.520	974.048	367.464	243	-577	-150	17.010	-40.390	-10.500	1615	31.309	
1916799	323	1799	602	157.624	877.912	293.776	230	-569	-40	16.100	-39.830	-2.800	1615	31.309	
1927121	286	1846	678	139.568	900.848	330.864	211	-565	70	14.770	-39.550	4.900	1612	31.297	
1937443	250	1909	742	122.000	931.592	362.096	196	-561	178	13.720	-39.270	12.460	1612	31.297	
1947765	238	1916	684	116.144	935.008	333.792	186	-561	254	13.020	-39.270	17.780	1615	31.309	
1958087	206	1933	664	100.528	943.304	324.032	177	-571	257	12.390	-39.970	17.990	1615	31.309	
1968409	179	1923	681	87.352	938.424	332.328	166	-587	192	11.620	-41.090	13.440	1616	31.313	
1978731	206	1932	694	100.528	942.816	338.672	154	-605	98	10.780	-42.350	6.860	1616	31.313	
1989053	241	1949	707	117.608	951.112	345.016	147	-619	11	10.290	-43.330	0.770	1618	31.320	
1999375	247	1956	712	120.536	954.528	347.456	143	-625	-34	10.010	-43.750	-2.380	1618	31.320	
2009697	276	1970	718	134.688	961.360	350.384	142	-619	-26	9.940	-43.330	-1.820	1613	31.301	
2020019	255	1969	740	124.440	960.872	361.120	142	-607	22	9.940	-42.490	1.540	1613	31.301	
2030341	242	1971	838	118.096	961.848	408.944	136	-586	88	9.520	-41.020	6.160	1618	31.320	
2040663	219	1964	881	106.872	958.432	429.928	126	-557	129	8.820	-38.990	9.030	1618	31.320	
2050985	163	1964	872	79.544	958.432	425.536	112	-522	122	7.840	-36.540	8.540	1627	31.355	
2061307	114	1943	829	55.632	948.184	404.552	91	-485	70	6.370	-33.950	4.900	1627	31.355	
2071629	76	1925	816	37.088	939.400	398.208	63	-449	-15	4.410	-31.430	-1.050	1610	31.289	
2081951	29	1917	814	14.152	935.496	397.232	32	-416	-110	2.240	-29.120	-7.700	1610	31.289	
2092273	13	1921	812	6.344	937.448	396.256	3	-384	-193	0.210	-26.880	-13.510	1613	31.301	
2102595	26	1915	796	12.688	934.520	388.448	-21	-352	-255	-1.470	-24.640	-17.850	1613	31.301	
2112917	29	1903	789	14.152	928.664	385.032	-41	-321	-289	-2.870	-22.470	-20.230	1619	31.324	
2123239	38	1903	804	18.544	928.664	392.352	-53	-287	-291	-3.710	-20.090	-20.370	1619	31.324	
2133561	58	1900	812	28.304	927.200	396.256	-58	-251	-254	-4.060	-17.570	-17.780	1607	31.277	
2143883	64	1907	830	31.232	930.616	405.040	-57	-213	-194	-3.990	-14.910	-13.580	1607	31.277	
2154205	56	1924	837	27.328	938.912	408.456	-50	-175	-128	-3.500	-12.250	-8.960	1605	31.270	
2164527	48	1941	844	23.424	947.208	411.872	-38	-140	-74	-2.660	-9.800	-5.180	1605	31.270	
2174849	53	1964	839	25.864	958.432	409.432	-24	-111	-47	-1.680	-7.770	-3.290	1628	31.359	
2185171	73	1974	841	35.624	963.312	410.408	-9	-87	-49	-0.630	-6.090	-3.430	1628	31.359	
2195493	92	1962	848	44.896	957.456	413.824	2	-68	-72	0.140	-4.760	-5.040	1613	31.301	
2205815	125	1951	876	61.000	952.088	427.488	6	-51	-96	0.420	-3.570	-6.720	1613	31.301	
2216137	159	1920	881	77.592	936.960	429.928	2	-35	-102	0.140	-2.450	-7.140	1610	31.289	
2226459	184	1896	868	89.792	925.248	423.584	-6	-19	-96	-0.420	-1.330	-6.720	1610	31.289	
2236781	190	1874	860	92.720	914.512	419.680	-16	-2	-90	-1.120	-0.140	-6.300	1629	31.363	
2247103	196	1871	854	95.648	913.048	416.752	-25	12	-93	-1.750	0.840	-6.510	1629	31.363	
2257425	192	1876	843	93.696	915.488	411.384	-31	22	-106	-2.170	1.540	-7.420	1626	31.352	
2267747	191	1868	828	93.208	911.584	404.064	-33	27	-117	-2.310	1.890	-8.190	1626	31.352	
2278069	182	1865	821	88.816	910.120	400.648	-32	28	-114	-2.240	1.960	-7.980	1620	31.328	
2288391	174	1875	812	84.912	915.000	396.256	-29	26	-89	-2.030	1.820	-6.230	1620	31.328	
2298713	180	1886	795	87.840	920.368	387.960	-22	24	-48	-1.540	1.680	-3.360	1611	31.293	
2309035	177	1887	793	86.376	920.856	386.984	-14	21	0	-0.980	1.470	0.000	1611	31.293	
2319357	169	1896	795	82.472	925.248	387.960	-6	18	54	-0.420	1.260	3.780	1619	31.324	
2329679	160	1918	795	78.080	935.984	387.960	1	15	105	0.070	1.050	7.350	1619	31.324	
2340001	155	1923	790	75.640	938.424	385.520	8	12	149	0.560	0.840	10.430	1622	31.336	
2350323	145	1931	794	70.760	942.328	387.472	11	8	181	0.770	0.560	12.670	1622	31.336	
2360645	140	1917	779	68.320	935.496	380.152	8	7	203	0.560	0.490	14.210	1601	31.254	
2370967	154	1902	749	75.152	928.176	365.512	-2	8	207	-0.140	0.560	14.490	1601	31.254	
2381290	161	1894	745	78.568	924.272	363.560	-20	10	189	-1.400	0.700	13.230	1614	31.305	
2391612	176	1897	744	85.888	925.736	363.072	-42	12	152	-2.940	0.840	10.640	1614	31.305	
2401935	197	1902	744	96.136	928.176	363.072	-69	13	108	-4.830	0.910	7.560	1629	31.363	
2412257	208	1913	734	101.504	933.544	358.192	-95	12	63	-6.650	0.840	4.410	1629	31.363	
2422580	216	1924	714	105.408	938.912	348.432	-120	10	26	-8.400	0.700	1.820	1622	31.336	
2432902	212	1938	684	103.456	945.744	333.792	-143	6	-1	-10.010	0.420	-0.070	1622	31.336	
2443225	198	1965	664	96.624	958.920	324.032	-163	2	-22	-11.410	0.140	-1.540	1613	31.301	
2453547	193	1966	644	94.184	959.408	314.272	-181	-5	-57	-12.670	-0.350	-3.990	1613	31.301	
2463870	217	1967	653	105.896	959.896	318.664	-199	-15	-114	-13.930	-1.050	-7.980	1620	31.328	
2474192	224	1983	654	109.312	967.704	319.152	-215	-34	-188	-15.050	-2.380	-13.160	1620	31.328	
2484515	253	1960	653	123.464	956.480	318.664	-230	-58	-273	-16.100	-4.060	-19.110	1611	31.293	
2494837	282	1938	635	137.616	945.744	309.880	-246	-90	-359	-17.220	-6.300	-25.130	1611	31.293	
2505160	291	1910	604	142.008	932.080	294.752	-262	-126	-433	-18.340	-8.820	-30.310	1625	31.348	
2515482	314	1907	569	153.232	930.616	277.672	-276	-165	-492	-19.320	-11.550	-34.440	1625	31.348	
2525805	332	1900	549	162.016	927.200	267.912	-289	-208	-534	-20.230	-14.560	-37.380	1619	31.324	
2536127	358	1901	565	174.704	927.688	275.720	-301	-255	-559	-21.070	-17.850	-39.130	1619	31.324	
2546450	362	1909	565	176.656	931.592	275.720	-310	-306	-571	-21.700	-21.420	-39.970	1619	31.324	
2556772	342	1920	568	166.896	936.960	277.184	-318	-359	-574	-22.260	-25.130	-40.180	1619	31.324	
2567095	352	1954	584	171.776	953.552	284.992	-323	-415	-579	-22.610	-29.050	-40.530	1621	31.332	
2577417	332	1992	612	162.016	972.096	298.656	-322	-473	-591	-22.540	-33.110	-41.370	1621	31.332	
2587740	299	2030	644	145.912	990.640	314.272	-314	-532	-602	-21.980	-37.240	-42.140	1612	31.297	
2598062	262	2084	674	127.856	1016.992	328.912	-298	-587	-613	-20.860	-41.090	-42.910	1612	31.297	
2608385	214	2103	705	104.432	1026.264	344.040	-276	-641	-631	-19.320	-44.870	-44.170	1627	31.355	
2618707	210	2089	729	102.480	1019.432	355.752	-249	-692	-664	-17.430	-48.440	-46.480	1627	31.355	
2629030	203	2058	762	99.064	1004.304	371.856	-224	-744	-705	-15.680	-52.080	-49.350	1621	31.332	
2639352	170	2027	768	82.960	989.176	374.784	-205	-796	-738	-14.350	-55.720	-51.660	1621	31.332	
2649675	107	1966	749	52.216	959.408	365.512	-191	-844	-753	-13.370	-59.080	-52.710	1619	31.324	
2659997	66	1901	686	32.208	927.688	334.768	-189	-885	-754	-13.230	-61.950	-52.780	1619	31.324	
2670320	-13	1902	667	-6.344	928.176	325.496	-194	-921	-743	-13.580	-64.470	-52.010	1620	31.328	
