Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
5107	2105	-386	-531	1027.240	-188.368	-259.128	-1426	-1604	226	-99.820	-112.280	15.820	1602	31.258	
15429	2086	-345	-607	1017.968	-168.360	-296.216	-1399	-1580	241	-97.930	-110.600	16.870	1602	31.258	
25752	2039	-326	-634	995.032	-159.088	-309.392	-1369	-1551	257	-95.830	-108.570	17.990	1597	31.238	
36074	2026	-298	-655	988.688	-145.424	-319.640	-1334	-1516	267	-93.380	-106.120	18.690	1597	31.238	
46397	2079	-274	-728	1014.552	-133.712	-355.264	-1291	-1473	272	-90.370	-103.110	19.040	1591	31.215	
56719	2074	-238	-771	1012.112	-116.144	-376.248	-1242	-1426	275	-86.940	-99.820	19.250	1591	31.215	
67041	2039	-215	-804	995.032	-104.920	-392.352	-1187	-1372	271	-83.090	-96.040	18.970	1594	31.227	
77363	1997	-207	-842	974.536	-101.016	-410.896	-1128	-1313	257	-78.960	-91.910	17.990	1594	31.227	
87685	1951	-195	-868	952.088	-95.160	-423.584	-1066	-1249	241	-74.620	-87.430	16.870	1600	31.250	
98007	1921	-175	-903	937.448	-85.400	-440.664	-1004	-1184	232	-70.280	-82.880	16.240	1600	31.250	
108329	1907	-166	-933	930.616	-81.008	-455.304	-943	-1119	239	-66.010	-78.330	16.730	1600	31.250	
118651	1874	-160	-956	914.512	-78.080	-466.528	-882	-1054	256	-61.740	-73.780	17.920	1600	31.250	
128973	1835	-151	-965	895.480	-73.688	-470.920	-822	-987	288	-57.540	-69.090	20.160	1606	31.273	
139295	1811	-138	-980	883.768	-67.344	-478.240	-764	-918	335	-53.480	-64.260	23.450	1606	31.273	
149617	1805	-118	-1009	880.840	-57.584	-492.392	-708	-850	394	-49.560	-59.500	27.580	1593	31.223	
159940	1800	-106	-1044	878.400	-51.728	-509.472	-655	-785	449	-45.850	-54.950	31.430	1593	31.223	
170262	1763	-127	-1030	860.344	-61.976	-502.640	-606	-725	483	-42.420	-50.750	33.810	1595	31.230	
180585	1744	-146	-996	851.072	-71.248	-486.048	-564	-671	486	-39.480	-46.970	34.020	1595	31.230	
190907	1745	-143	-1018	851.560	-69.784	-496.784	-527	-623	469	-36.890	-43.610	32.830	1598	31.242	
201229	1749	-141	-1034	853.512	-68.808	-504.592	-495	-582	438	-34.650	-40.740	30.660	1598	31.242	
211551	1770	-151	-1020	863.760	-73.688	-497.760	-467	-548	396	-32.690	-38.360	27.720	1605	31.270	
221873	1781	-177	-1012	869.128	-86.376	-493.856	-441	-521	343	-30.870	-36.470	24.010	1605	31.270	
232195	1802	-175	-983	879.376	-85.400	-479.704	-418	-499	291	-29.260	-34.930	20.370	1593	31.223	
242517	1850	-191	-958	902.800	-93.208	-467.504	-397	-482	251	-27.790	-33.740	17.570	1593	31.223	
252839	1868	-198	-928	911.584	-96.624	-452.864	-378	-471	223	-26.460	-32.970	15.610	1599	31.246	
263161	1863	-219	-924	909.144	-106.872	-450.912	-360	-462	204	-25.200	-32.340	14.280	1599	31.246	
273483	1848	-234	-951	901.824	-114.192	-464.088	-343	-451	195	-24.010	-31.570	13.650	1602	31.258	
283805	1820	-238	-967	888.160	-116.144	-471.896	-325	-436	203	-22.750	-30.520	14.210	1602	31.258	
294128	1790	-232	-965	873.520	-113.216	-470.920	-307	-416	230	-21.490	-29.120	16.100	1595	31.230	
304450	1797	-238	-987	876.936	-116.144	-481.656	-286	-391	272	-20.020	-27.370	19.040	1595	31.230	
314773	1790	-236	-986	873.520	-115.168	-481.168	-265	-366	319	-18.550	-25.620	22.330	1606	31.273	
325095	1767	-211	-959	862.296	-102.968	-467.992	-242	-340	363	-16.940	-23.800	25.410	1606	31.273	
335417	1760	-187	-975	858.880	-91.256	-475.800	-216	-311	394	-15.120	-21.770	27.580	1597	31.238	
345739	1756	-161	-1014	856.928	-78.568	-494.832	-189	-282	410	-13.230	-19.740	28.700	1597	31.238	
356061	1739	-133	-1003	848.632	-64.904	-489.464	-158	-251	411	-11.060	-17.570	28.770	1597	31.238	
366383	1742	-109	-993	850.096	-53.192	-484.584	-124	-221	403	-8.680	-15.470	28.210	1597	31.238	
376705	1743	-87	-993	850.584	-42.456	-484.584	-89	-193	386	-6.230	-13.510	27.020	1596	31.234	
387027	1733	-84	-990	845.704	-40.992	-483.120	-51	-165	362	-3.570	-11.550	25.340	1596	31.234	
397349	1725	-82	-993	841.800	-40.016	-484.584	-14	-139	330	-0.980	-9.730	23.100	1601	31.254	
407671	1726	-82	-1010	842.288	-40.016	-492.880	23	-112	296	1.610	-7.840	20.720	1601	31.254	
417993	1724	-74	-1012	841.312	-36.112	-493.856	61	-87	264	4.270	-6.090	18.480	1597	31.238	
428316	1720	-91	-1023	839.360	-44.408	-499.224	99	-63	234	6.930	-4.410	16.380	1597	31.238	
438638	1730	-112	-1034	844.240	-54.656	-504.592	136	-40	210	9.520	-2.800	14.700	1596	31.234	
448961	1762	-123	-1046	859.856	-60.024	-510.448	171	-20	197	11.970	-1.400	13.790	1596	31.234	
459283	1784	-121	-1036	870.592	-59.048	-505.568	207	-3	201	14.490	-0.210	14.070	1595	31.230	
469605	1788	-139	-1041	872.544	-67.832	-508.008	241	11	220	16.870	0.770	15.400	1595	31.230	
479927	1774	-160	-1051	865.712	-78.080	-512.888	274	25	244	19.180	1.750	17.080	1594	31.227	
490249	1750	-174	-1057	854.000	-84.912	-515.816	305	38	264	21.350	2.660	18.480	1594	31.227	
500571	1741	-182	-1061	849.608	-88.816	-517.768	334	53	278	23.380	3.710	19.460	1602	31.258	
510893	1731	-205	-1068	844.728	-100.040	-521.184	361	67	289	25.270	4.690	20.230	1602	31.258	
521215	1725	-239	-1096	841.800	-116.632	-534.848	389	81	305	27.230	5.670	21.350	1604	31.266	
531537	1721	-248	-1124	839.848	-121.024	-548.512	415	97	336	29.050	6.790	23.520	1604	31.266	
541859	1693	-267	-1126	826.184	-130.296	-549.488	442	114	381	30.940	7.980	26.670	1600	31.250	
552181	1659	-315	-1124	809.592	-153.720	-548.512	468	133	428	32.760	9.310	29.960	1600	31.250	
562503	1666	-359	-1158	813.008	-175.192	-565.104	491	151	471	34.370	10.570	32.970	1611	31.293	
572825	1472	-219	-1204	718.336	-106.872	-587.552	513	168	500	35.910	11.760	35.000	1611	31.293	
583148	1708	-420	-1322	833.504	-204.960	-645.136	538	183	453	37.660	12.810	31.710	1600	31.250	
593470	1814	-621	-1273	885.232	-303.048	-621.224	545	176	342	38.150	12.320	23.940	1600	31.250	
603793	1851	-521	-1142	903.288	-254.248	-557.296	537	158	243	37.590	11.060	17.010	1605	31.270	
614115	1799	-489	-1117	877.912	-238.632	-545.096	534	142	210	37.380	9.940	14.700	1605	31.270	
624437	1784	-598	-1199	870.592	-291.824	-585.112	533	130	235	37.310	9.100	16.450	1594	31.227	
634759	1760	-652	-1255	858.880	-318.176	-612.440	525	120	285	36.750	8.400	19.950	1594	31.227	
645081	1668	-645	-1283	813.984	-314.760	-626.104	519	113	348	36.330	7.910	24.360	1602	31.258	
655403	1609	-615	-1281	785.192	-300.120	-625.128	515	112	423	36.050	7.840	29.610	1602	31.258	
665725	1596	-638	-1310	778.848	-311.344	-639.280	516	115	501	36.120	8.050	35.070	1600	31.250	
676047	1593	-667	-1330	777.384	-325.496	-649.040	515	118	575	36.050	8.260	40.250	1600	31.250	
686369	1590	-671	-1348	775.920	-327.448	-657.824	513	120	638	35.910	8.400	44.660	1584	31.188	
696691	1542	-651	-1334	752.496	-317.688	-650.992	511	121	692	35.770	8.470	48.440	1584	31.188	
707013	1486	-648	-1319	725.168	-316.224	-643.672	509	122	729	35.630	8.540	51.030	1598	31.242	
717336	1407	-653	-1299	686.616	-318.664	-633.912	503	123	732	35.210	8.610	51.240	1598	31.242	
727658	1332	-662	-1269	650.016	-323.056	-619.272	497	124	684	34.790	8.680	47.880	1602	31.258	
737981	1273	-691	-1231	621.224	-337.208	-600.728	486	124	583	34.020	8.680	40.810	1602	31.258	
748303	1159	-517	-1141	565.592	-252.296	-556.808	469	124	444	32.830	8.680	31.080	1596	31.234	
758625	1161	-618	-981	566.568	-301.584	-478.728	458	123	273	32.060	8.610	19.110	1596	31.234	
768947	1312	-840	-980	640.256	-409.920	-478.240	429	113	72	30.030	7.910	5.040	1593	31.223	
779269	1338	-838	-1143	652.944	-408.944	-557.784	380	89	-141	26.600	6.230	-9.870	1593	31.223	
789591	1390	-839	-1207	678.320	-409.432	-589.016	328	62	-316	22.960	4.340	-22.120	1612	31.297	
799913	1451	-819	-1194	708.088	-399.672	-582.672	277	36	-415	19.390	2.520	-29.050	1612	31.297	
810235	1527	-815	-1222	745.176	-397.720	-596.336	230	9	-426	16.100	0.630	-29.820	1600	31.250	
820557	1589	-820	-1275	775.432	-400.160	-622.200	187	-19	-367	13.090	-1.330	-25.690	1600	31.250	
830879	1639	-832	-1316	799.832	-406.016	-642.208	145	-51	-271	10.150	-3.570	-18.970	1600	31.250	
841201	1674	-855	-1347	816.912	-417.240	-657.336	104	-87	-162	7.280	-6.090	-11.340	1600	31.250	
851524	1708	-864	-1369	833.504	-421.632	-668.072	62	-125	-54	4.340	-8.750	-3.780	1594	31.227	
861846	1721	-868	-1373	839.848	-423.584	-670.024	18	-164	52	1.260	-11.480	3.640	1594	31.227	
872169	1683	-877	-1360	821.304	-427.976	-663.680	-27	-204	147	-1.890	-14.280	10.290	1607	31.277	
882491	1648	-886	-1330	804.224	-432.368	-649.040	-75	-240	220	-5.250	-16.800	15.400	1607	31.277	
892813	1603	-901	-1308	782.264	-439.688	-638.304	-127	-271	259	-8.890	-18.970	18.130	1596	31.234	
903135	1561	-913	-1299	761.768	-445.544	-633.912	-180	-299	266	-12.600	-20.930	18.620	1596	31.234	
913457	1510	-903	-1268	736.880	-440.664	-618.784	-234	-320	247	-16.380	-22.400	17.290	1593	31.223	
923779	1462	-890	-1232	713.456	-434.320	-601.216	-286	-336	214	-20.020	-23.520	14.980	1593	31.223	
934101	1451	-888	-1244	708.088	-433.344	-607.072	-335	-344	174	-23.450	-24.080	12.180	1598	31.242	
944423	1430	-871	-1216	697.840	-425.048	-593.408	-381	-346	130	-26.670	-24.220	9.100	1598	31.242	
954745	1410	-874	-1180	688.080	-426.512	-575.840	-424	-341	84	-29.680	-23.870	5.880	1589	31.207	
965067	1421	-882	-1198	693.448	-430.416	-584.624	-462	-330	35	-32.340	-23.100	2.450	1589	31.207	
975389	1434	-861	-1205	699.792	-420.168	-588.040	-496	-316	-4	-34.720	-22.120	-0.280	1599	31.246	
985711	1443	-833	-1198	704.184	-406.504	-584.624	-525	-297	-25	-36.750	-20.790	-1.750	1599	31.246	
996033	1455	-802	-1202	710.040	-391.376	-586.576	-545	-274	-24	-38.150	-19.180	-1.680	1601	31.254	
1006356	1477	-761	-1216	720.776	-371.368	-593.408	-561	-248	-3	-39.270	-17.360	-0.210	1601	31.254	
1016678	1490	-726	-1231	727.120	-354.288	-600.728	-568	-219	39	-39.760	-15.330	2.730	1583	31.184	
1027001	1460	-714	-1245	712.480	-348.432	-607.560	-570	-187	86	-39.900	-13.090	6.020	1583	31.184	
1037323	1417	-717	-1229	691.496	-349.896	-599.752	-568	-149	125	-39.760	-10.430	8.750	1594	31.227	
1047645	1393	-740	-1222	679.784	-361.120	-596.336	-564	-108	143	-39.480	-7.560	10.010	1594	31.227	
1057967	1381	-746	-1212	673.928	-364.048	-591.456	-561	-65	136	-39.270	-4.550	9.520	1599	31.246	
1068289	1379	-737	-1190	672.952	-359.656	-580.720	-558	-22	112	-39.060	-1.540	7.840	1599	31.246	
1078611	1407	-726	-1178	686.616	-354.288	-574.864	-552	19	83	-38.640	1.330	5.810	1596	31.234	
1088933	1469	-704	-1185	716.872	-343.552	-578.280	-543	56	63	-38.010	3.920	4.410	1596	31.234	
1099255	1555	-689	-1182	758.840	-336.232	-576.816	-531	89	59	-37.170	6.230	4.130	1596	31.234	
1109577	1653	-723	-1144	806.664	-352.824	-558.272	-519	112	69	-36.330	7.840	4.830	1596	31.234	
1119899	1731	-764	-1113	844.728	-372.832	-543.144	-507	128	78	-35.490	8.960	5.460	1599	31.246	
1130221	1772	-766	-1092	864.736	-373.808	-532.896	-496	136	78	-34.720	9.520	5.460	1599	31.246	
1140544	1785	-748	-1079	871.080	-365.024	-526.552	-484	140	71	-33.880	9.800	4.970	1599	31.246	
1150866	1809	-726	-1064	882.792	-354.288	-519.232	-468	144	63	-32.760	10.080	4.410	1599	31.246	
1161189	1833	-709	-1065	894.504	-345.992	-519.720	-446	149	57	-31.220	10.430	3.990	1599	31.246	
1171511	1839	-704	-1038	897.432	-343.552	-506.544	-421	152	55	-29.470	10.640	3.850	1599	31.246	
1181833	1823	-708	-978	889.624	-345.504	-477.264	-392	155	55	-27.440	10.850	3.850	1584	31.188	
1192155	1801	-696	-941	878.888	-339.648	-459.208	-361	161	57	-25.270	11.270	3.990	1584	31.188	
1202477	1782	-674	-922	869.616	-328.912	-449.936	-324	170	65	-22.680	11.900	4.550	1596	31.234	
1212799	1792	-636	-930	874.496	-310.368	-453.840	-282	183	79	-19.740	12.810	5.530	1596	31.234	
1223121	1804	-624	-956	880.352	-304.512	-466.528	-234	196	95	-16.380	13.720	6.650	1606	31.273	
1233443	1777	-600	-949	867.176	-292.800	-463.112	-181	211	113	-12.670	14.770	7.910	1606	31.273	
1243765	1761	-573	-907	859.368	-279.624	-442.616	-122	229	134	-8.540	16.030	9.380	1594	31.227	
1254087	1745	-574	-875	851.560	-280.112	-427.000	-58	249	161	-4.060	17.430	11.270	1594	31.227	
1264409	1744	-593	-875	851.072	-289.384	-427.000	8	270	184	0.560	18.900	12.880	1599	31.246	
1274732	1744	-626	-909	851.072	-305.488	-443.592	75	290	194	5.250	20.300	13.580	1599	31.246	
1285054	1751	-625	-938	854.488	-305.000	-457.744	142	310	195	9.940	21.700	13.650	1589	31.207	
1295377	1758	-612	-928	857.904	-298.656	-452.864	213	329	203	14.910	23.030	14.210	1589	31.207	
1305699	1773	-595	-919	865.224	-290.360	-448.472	289	347	233	20.230	24.290	16.310	1598	31.242	
1316021	1801	-605	-948	878.888	-295.240	-462.624	366	363	283	25.620	25.410	19.810	1598	31.242	
1326343	1809	-621	-985	882.792	-303.048	-480.680	445	376	332	31.150	26.320	23.240	1595	31.230	
1336665	1791	-622	-997	874.008	-303.536	-486.536	523	384	367	36.610	26.880	25.690	1595	31.230	
1346987	1772	-589	-971	864.736	-287.432	-473.848	602	389	379	42.140	27.230	26.530	1597	31.238	
1357309	1731	-576	-950	844.728	-281.088	-463.600	683	392	359	47.810	27.440	25.130	1597	31.238	
1367631	1736	-578	-930	847.168	-282.064	-453.840	759	389	286	53.130	27.230	20.020	1592	31.219	
1377953	1746	-704	-877	852.048	-343.552	-427.976	827	378	151	57.890	26.460	10.570	1592	31.219	
1388275	1753	-752	-862	855.464	-366.976	-420.656	881	360	-34	61.670	25.200	-2.380	1604	31.266	
1398597	1750	-775	-859	854.000	-378.200	-419.192	925	339	-231	64.750	23.730	-16.170	1604	31.266	
1408919	1757	-818	-875	857.416	-399.184	-427.000	962	319	-416	67.340	22.330	-29.120	1589	31.207	
1419241	1756	-850	-909	856.928	-414.800	-443.592	995	302	-566	69.650	21.140	-39.620	1589	31.207	
1429564	1758	-862	-919	857.904	-420.656	-448.472	1025	291	-669	71.750	20.370	-46.830	1593	31.223	
1439886	1748	-900	-918	853.024	-439.200	-447.984	1057	284	-723	73.990	19.880	-50.610	1593	31.223	
1450209	1719	-920	-927	838.872	-448.960	-452.376	1086	285	-736	76.020	19.950	-51.520	1593	31.223	
1460531	1704	-943	-948	831.552	-460.184	-462.624	1117	293	-711	78.190	20.510	-49.770	1593	31.223	
1470853	1671	-947	-970	815.448	-462.136	-473.360	1149	308	-654	80.430	21.560	-45.780	1601	31.254	
1481175	1647	-951	-984	803.736	-464.088	-480.192	1182	328	-572	82.740	22.960	-40.040	1601	31.254	
1491497	1630	-986	-992	795.440	-481.168	-484.096	1216	352	-477	85.120	24.640	-33.390	1599	31.246	
1501819	1622	-1008	-967	791.536	-491.904	-471.896	1246	377	-381	87.220	26.390	-26.670	1599	31.246	
1512141	1622	-1009	-952	791.536	-492.392	-464.576	1272	399	-296	89.040	27.930	-20.720	1598	31.242	
1522463	1639	-1012	-957	799.832	-493.856	-467.016	1295	419	-225	90.650	29.330	-15.750	1598	31.242	
1532785	1632	-1031	-983	796.416	-503.128	-479.704	1316	435	-180	92.120	30.450	-12.600	1602	31.258	
1543107	1618	-1028	-968	789.584	-501.664	-472.384	1334	449	-158	93.380	31.430	-11.060	1602	31.258	
1553429	1602	-1060	-933	781.776	-517.280	-455.304	1347	460	-154	94.290	32.200	-10.780	1600	31.250	
1563752	1605	-1117	-910	783.240	-545.096	-444.080	1355	469	-166	94.850	32.830	-11.620	1600	31.250	
1574074	1627	-1163	-898	793.976	-567.544	-438.224	1357	474	-179	94.990	33.180	-12.530	1586	31.195	
1584397	1670	-1169	-884	814.960	-570.472	-431.392	1355	475	-169	94.850	33.250	-11.830	1586	31.195	
1594719	1675	-1165	-838	817.400	-568.520	-408.944	1353	473	-122	94.710	33.110	-8.540	1596	31.234	
1605041	1680	-1155	-833	819.840	-563.640	-406.504	1351	471	-50	94.570	32.970	-3.500	1596	31.234	
1615363	1689	-1076	-848	824.232	-525.088	-413.824	1354	468	37	94.780	32.760	2.590	1589	31.207	
1625685	1647	-1033	-818	803.736	-504.104	-399.184	1365	464	123	95.550	32.480	8.610	1589	31.207	
1636007	1580	-1044	-768	771.040	-509.472	-374.784	1378	460	174	96.460	32.200	12.180	1588	31.203	
1646329	1519	-1080	-781	741.272	-527.040	-381.128	1389	459	176	97.230	32.130	12.320	1588	31.203	
1656651	1486	-1077	-792	725.168	-525.576	-386.496	1399	461	139	97.930	32.270	9.730	1595	31.230	
1666973	1459	-1082	-754	711.992	-528.016	-367.952	1407	464	85	98.490	32.480	5.950	1595	31.230	
1677295	1456	-1111	-694	710.528	-542.168	-338.672	1414	468	29	98.980	32.760	2.030	1591	31.215	
1687617	1494	-1132	-620	729.072	-552.416	-302.560	1418	470	-15	99.260	32.900	-1.050	1591	31.215	
1697940	1553	-1094	-534	757.864	-533.872	-260.592	1422	469	-29	99.540	32.830	-2.030	1591	31.215	
1708262	1609	-1047	-512	785.192	-510.936	-249.856	1431	461	-7	100.170	32.270	-0.490	1591	31.215	
1718585	1647	-971	-491	803.736	-473.848	-239.608	1446	448	45	101.220	31.360	3.150	1590	31.211	
1728907	1556	-932	-385	759.328	-454.816	-187.880	1468	431	118	102.760	30.170	8.260	1590	31.211	
1739229	1394	-847	-250	680.272	-413.336	-122.000	1492	416	188	104.440	29.120	13.160	1592	31.219	
1749551	1346	-670	-225	656.848	-326.960	-109.800	1504	399	120	105.280	27.930	8.400	1592	31.219	
1759873	1352	-658	-181	659.776	-321.104	-88.328	1503	379	-44	105.210	26.530	-3.080	1590	31.211	
1770195	1395	-725	-77	680.760	-353.800	-37.576	1499	370	-176	104.930	25.900	-12.320	1590	31.211	
1780517	1419	-757	-111	692.472	-369.416	-54.168	1496	366	-303	104.720	25.620	-21.210	1602	31.258	
1790839	1478	-825	-53	721.264	-402.600	-25.864	1492	362	-409	104.440	25.340	-28.630	1602	31.258	
1801161	1559	-827	79	760.792	-403.576	38.552	1487	353	-471	104.090	24.710	-32.970	1598	31.242	
1811483	1712	-782	141	835.456	-381.616	68.808	1492	343	-433	104.440	24.010	-30.310	1598	31.242	
1821805	1747	-795	362	852.536	-387.960	176.656	1515	340	-265	106.050	23.800	-18.550	1603	31.262	
1832128	1693	-999	333	826.184	-487.512	162.504	1551	348	63	108.570	24.360	4.410	1603	31.262	
1842450	1342	-1178	338	654.896	-574.864	164.944	1585	360	389	110.950	25.200	27.230	1598	31.242	
1852773	1231	-1021	356	600.728	-498.248	173.728	1615	377	537	113.050	26.390	37.590	1598	31.242	
1863095	1205	-1005	475	588.040	-490.440	231.800	1656	409	524	115.920	28.630	36.680	1600	31.250	
1873417	1326	-1136	568	647.088	-554.368	277.184	1715	456	407	120.050	31.920	28.490	1600	31.250	
1883739	1529	-1337	779	746.152	-652.456	380.152	1799	510	257	125.930	35.700	17.990	1579	31.168	
1894061	1775	-1584	964	866.200	-772.992	470.432	1908	558	136	133.560	39.060	9.520	1579	31.168	
1904383	1965	-1807	1220	958.920	-881.816	595.360	2040	596	84	142.800	41.720	5.880	1585	31.191	
1914705	2094	-2029	1483	1021.872	-990.152	723.704	2196	626	113	153.720	43.820	7.910	1585	31.191	
1925027	2155	-2160	1645	1051.640	-1054.080	802.760	2367	653	187	165.690	45.710	13.090	1592	31.219	
1935349	2180	-2117	1741	1063.840	-1033.096	849.608	2542	683	257	177.940	47.810	17.990	1592	31.219	
1945672	2169	-2004	1764	1058.472	-977.952	860.832	2717	718	272	190.190	50.260	19.040	1588	31.203	
1955994	2158	-1961	1778	1053.104	-956.968	867.664	2887	760	187	202.090	53.200	13.090	1588	31.203	
1966317	2246	-1981	1765	1096.048	-966.728	861.320	3041	803	20	212.870	56.210	1.400	1585	31.191	
1976639	2410	-1976	1779	1176.080	-964.288	868.152	3174	839	-141	222.180	58.730	-9.870	1585	31.191	
1986961	2546	-1972	1750	1242.448	-962.336	854.000	3287	867	-230	230.090	60.690	-16.100	1588	31.203	
1997283	2613	-1889	1755	1275.144	-921.832	856.440	3377	887	-220	236.390	62.090	-15.400	1588	31.203	
2007605	2563	-1784	1807	1250.744	-870.592	881.816	3448	902	-130	241.360	63.140	-9.100	1594	31.227	
2017927	2521	-1678	1697	1230.248	-818.864	828.136	3503	909	-28	245.210	63.630	-1.960	1594	31.227	
2028249	2371	-1459	1592	1157.048	-711.992	776.896	3542	907	28	247.940	63.490	1.960	1583	31.184	
2038571	2117	-1195	1441	1033.096	-583.160	703.208	3573	907	29	250.110	63.490	2.030	1583	31.184	
2048893	1823	-907	1286	889.624	-442.616	627.568	3599	922	-16	251.930	64.540	-1.120	1577	31.160	
2059216	1555	-670	1210	758.840	-326.960	590.480	3621	953	-95	253.470	66.710	-6.650	1577	31.160	
2069538	1300	-580	1097	634.400	-283.040	535.336	3634	990	-220	254.380	69.300	-15.400	1572	31.141	
2079861	1081	-550	1041	527.528	-268.400	508.008	3628	1030	-403	253.960	72.100	-28.210	1572	31.141	
2090183	929	-570	876	453.352	-278.160	427.488	3598	1073	-597	251.860	75.110	-41.790	1584	31.188	
2100505	842	-573	815	410.896	-279.624	397.720	3546	1113	-719	248.220	77.910	-50.330	1584	31.188	
2110827	856	-543	758	417.728	-264.984	369.904	3476	1145	-718	243.320	80.150	-50.260	1578	31.164	
2121149	854	-501	700	416.752	-244.488	341.600	3399	1165	-611	237.930	81.550	-42.770	1578	31.164	
2131471	871	-556	739	425.048	-271.328	360.632	3316	1175	-426	232.120	82.250	-29.820	1581	31.176	
2141793	881	-620	750	429.928	-302.560	366.000	3233	1167	-170	226.310	81.690	-11.900	1581	31.176	
2152115	1005	-694	855	490.440	-338.672	417.240	3158	1128	173	221.060	78.960	12.110	1582	31.180	
2162437	1328	-683	929	648.064	-333.304	453.352	3093	1033	587	216.510	72.310	41.090	1582	31.180	
2172760	1538	-626	782	750.544	-305.488	381.616	3036	865	962	212.520	60.550	67.340	1579	31.168	
2183082	1694	-535	735	826.672	-261.080	358.680	2975	638	1166	208.250	44.660	81.620	1579	31.168	
2193404	1820	-315	637	888.160	-153.720	310.856	2910	380	1180	203.700	26.600	82.600	1579	31.168	
2203726	1866	-134	604	910.608	-65.392	294.752	2846	115	1050	199.220	8.050	73.500	1579	31.168	
2214048	1862	-73	622	908.656	-35.624	303.536	2785	-140	814	194.950	-9.800	56.980	1580	31.172	
2224370	1911	-33	614	932.568	-16.104	299.632	2722	-374	531	190.540	-26.180	37.170	1580	31.172	
2234692	1942	162	554	947.696	79.056	270.352	2665	-585	281	186.550	-40.950	19.670	1583	31.184	
2245014	1921	253	479	937.448	123.464	233.752	2620	-770	96	183.400	-53.900	6.720	1583	31.184	
2255336	1940	224	405	946.720	109.312	197.640	2582	-930	-54	180.740	-65.100	-3.780	1579	31.168	
2265659	2057	7	376	1003.816	3.416	183.488	2536	-1073	-181	177.520	-75.110	-12.670	1579	31.168	
2275981	2361	-179	430	1152.168	-87.352	209.840	2471	-1210	-268	172.970	-84.700	-18.760	1574	31.148	
2286303	2754	-272	438	1343.952	-132.736	213.744	2390	-1353	-268	167.300	-94.710	-18.760	1574	31.148	
2296625	2965	-147	413	1446.920	-71.736	201.544	2302	-1505	-161	161.140	-105.350	-11.270	1581	31.176	
2306947	2846	-1	268	1388.848	-0.488	130.784	2219	-1653	8	155.330	-115.710	0.560	1581	31.176	
2317269	2702	134	128	1318.576	65.392	62.464	2142	-1778	181	149.940	-124.460	12.670	1585	31.191	
2327591	2667	552	12	1301.496	269.376	5.856	2073	-1880	345	145.110	-131.600	24.150	1585	31.191	
2337913	2565	945	-177	1251.720	461.160	-86.376	2028	-1970	470	141.960	-137.900	32.900	1595	31.230	
2348235	2417	1166	-480	1179.496	569.008	-234.240	2000	-2049	482	140.000	-143.430	33.740	1595	31.230	
2358558	2397	1534	-847	1169.736	748.592	-413.336	1981	-2111	388	138.670	-147.770	27.160	1576	31.156	
2368880	2472	1803	-1089	1206.336	879.864	-531.432	1974	-2161	247	138.180	-151.270	17.290	1576	31.156	
2379203	2520	1785	-1290	1229.760	871.080	-629.520	1967	-2209	58	137.690	-154.630	4.060	1592	31.219	
2389525	2708	1652	-1291	1321.504	806.176	-630.008	1939	-2258	-152	135.730	-158.060	-10.640	1592	31.219	
2399847	2933	1519	-1319	1431.304	741.272	-643.672	1882	-2314	-313	131.740	-161.980	-21.910	1587	31.199	
2410169	3143	1279	-1350	1533.784	624.152	-658.800	1799	-2380	-414	125.930	-166.600	-28.980	1587	31.199	
2420491	3381	1053	-1415	1649.928	513.864	-690.520	1688	-2451	-450	118.160	-171.570	-31.500	1588	31.203	
2430813	3645	1006	-1564	1778.760	490.928	-763.232	1552	-2528	-372	108.640	-176.960	-26.040	1588	31.203	
2441135	3718	874	-1682	1814.384	426.512	-820.816	1400	-2611	-176	98.000	-182.770	-12.320	1581	31.176	
2451458	3711	857	-1741	1810.968	418.216	-849.608	1224	-2692	66	85.680	-188.440	4.620	1581	31.176	
2461780	3673	641	-1798	1792.424	312.808	-877.424	1024	-2769	250	71.680	-193.830	17.500	1579	31.168	
2472103	3625	547	-1858	1769.000	266.936	-906.704	799	-2839	320	55.930	-198.730	22.400	1579	31.168	
2482425	3649	772	-2004	1780.712	376.736	-977.952	570	-2893	348	39.900	-202.510	24.360	1586	31.195	
2492747	3738	1006	-2304	1824.144	490.928	-1124.352	366	-2930	388	25.620	-205.100	27.160	1586	31.195	
2503069	3735	1221	-2586	1822.680	595.848	-1261.968	194	-2953	384	13.580	-206.710	26.880	1589	31.207	
2513391	3706	1161	-2898	1808.528	566.568	-1414.224	43	-2964	270	3.010	-207.480	18.900	1589	31.207	
2523713	3582	985	-3032	1748.016	480.680	-1479.616	-103	-2962	43	-7.210	-207.340	3.010	1584	31.188	
2534035	3480	471	-3265	1698.240	229.848	-1593.320	-265	-2946	-261	-18.550	-206.220	-18.270	1584	31.188	
2544358	3389	-361	-3524	1653.832	-176.168	-1719.712	-470	-2914	-575	-32.900	-203.980	-40.250	1577	31.160	
2554680	3527	-1201	-3764	1721.176	-586.088	-1836.832	-748	-2874	-770	-52.360	-201.180	-53.900	1577	31.160	
2565003	3563	-1832	-3853	1738.744	-894.016	-1880.264	-1106	-2838	-711	-77.420	-198.660	-49.770	1581	31.176	
