A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-237.168 	 1043.83 	 -761.768 	26.25 	 316.54 	 -33.88 	
-1084.34 	 1098.49 	 -253.272 	7.35 	 223.3 	 -61.11 	
-1048.71 	 1127.77 	 -33.672 	-29.33 	 32.13 	 -45.85 	
-517.28 	 844.728 	 -132.248 	-59.29 	 -134.75 	 -4.41 	
250.344 	 704.184 	 -197.64 	-61.46 	 -206.92 	 26.74 	
1262.94 	 494.344 	 -296.704 	-36.96 	 -121.31 	 31.29 	
967.216 	 607.56 	 -349.408 	10.78 	 71.82 	 3.15 	
262.544 	 755.912 	 -421.144 	42.84 	 200.55 	 -17.71 	
-83.936 	 1145.34 	 -391.376 	49.63 	 223.09 	 -28.91 	
-815.936 	 1381.04 	 -98.088 	31.5 	 149.8 	 -25.55 	
-1140.94 	 1586.49 	 42.456 	-17.99 	 -28.49 	 3.78 	
-126.392 	 1261.48 	 -107.36 	-54.11 	 -176.19 	 23.45 	
427 	 871.568 	 34.648 	-44.94 	 -180.25 	 31.71 	
1098 	 827.648 	 0.976 	-10.85 	 -77.35 	 30.73 	
681.736 	 906.216 	 -38.064 	33.46 	 86.17 	 -4.06 	
248.392 	 867.664 	 -232.776 	56.7 	 189.49 	 -33.32 	
-375.76 	 916.952 	 -191.296 	58.31 	 207.97 	 -39.34 	
-985.272 	 1122.89 	 17.568 	39.69 	 123.41 	 -22.19 	
-883.28 	 1038.95 	 40.504 	-3.85 	 -53.97 	 10.99 	
-245.952 	 924.272 	 -143.472 	-32.27 	 -177.73 	 25.55 	
278.16 	 809.592 	 -162.992 	-40.53 	 -227.43 	 27.37 	
1347.37 	 609.512 	 -192.272 	-24.78 	 -129.78 	 25.13 	
904.264 	 701.256 	 -130.296 	18.13 	 62.93 	 4.83 	
358.192 	 967.216 	 -204.96 	47.81 	 192.85 	 -19.32 	
-354.288 	 1022.36 	 -153.72 	48.86 	 210.63 	 -29.61 	
-857.416 	 1321.02 	 8.296 	17.22 	 108.29 	 -18.27 	
-203.984 	 1201.46 	 -89.304 	-17.29 	 -19.95 	 -7.98 	
409.432 	 964.776 	 -215.696 	-16.38 	 -46.13 	 23.1 	
430.904 	 925.736 	 -330.376 	4.27 	 9.66 	 37.03 	
215.208 	 1156.07 	 -351.848 	12.32 	 54.88 	 1.68 	
75.64 	 1143.38 	 -277.672 	-2.03 	 72.52 	 -25.62 	
-129.32 	 925.248 	 -162.992 	-16.52 	 66.78 	 -30.38 	
-77.104 	 850.096 	 -79.056 	-24.22 	 48.86 	 -18.48 	
-27.816 	 819.84 	 -27.328 	-28.42 	 31.92 	 -2.24 	
42.944 	 754.936 	 -2.44 	-29.33 	 17.92 	 7.28 	
135.664 	 798.368 	 -9.76 	-24.36 	 9.38 	 11.48 	
92.72 	 784.704 	 -17.568 	-15.75 	 5.6 	 10.08 	
238.144 	 1203.41 	 -14.64 	-12.39 	 -0.07 	 8.26 	
267.912 	 1171.69 	 18.056 	-14.63 	 3.64 	 10.99 	
106.872 	 1151.68 	 30.744 	-9.38 	 -1.12 	 11.76 	
113.704 	 1064.82 	 33.184 	-12.25 	 -6.79 	 3.78 	
169.336 	 1104.83 	 105.408 	-18.27 	 -5.39 	 -4.48 	
155.184 	 1029.19 	 206.912 	-19.6 	 7.35 	 6.09 	
3.416 	 923.296 	 284.504 	-10.57 	 18.06 	 14.91 	
9.76 	 949.16 	 268.888 	7.49 	 12.18 	 -0.77 	
32.696 	 849.608 	 149.328 	27.86 	 9.94 	 -12.95 	
21.472 	 882.792 	 57.584 	40.95 	 8.68 	 -9.87 	
154.208 	 925.248 	 37.088 	36.68 	 9.73 	 -0.42 	
174.216 	 839.848 	 37.088 	27.3 	 18.9 	 9.17 	
164.456 	 898.896 	 45.384 	25.13 	 23.94 	 8.89 	
149.816 	 938.424 	 25.376 	22.68 	 26.95 	 0.07 	
88.816 	 848.632 	 46.36 	19.88 	 27.3 	 -6.09 	
167.872 	 1116.54 	 20.496 	17.36 	 28.7 	 -5.88 	
170.8 	 1110.69 	 8.296 	18.27 	 35.28 	 -8.61 	
-35.624 	 1135.58 	 -8.296 	18.76 	 32.2 	 -4.2 	
-448.96 	 1400.07 	 6.344 	8.82 	 -13.93 	 -0.98 	
-538.752 	 1227.32 	 -130.784 	-20.44 	 -119.07 	 -1.75 	
-235.704 	 850.096 	 -373.808 	-32.76 	 -220.08 	 5.11 	
833.504 	 980.392 	 -524.6 	-25.27 	 -228.97 	 16.73 	
1240.98 	 873.52 	 -523.624 	-13.44 	 -66.85 	 -8.61 	
765.672 	 892.064 	 -506.544 	10.5 	 129.64 	 -25.9 	
129.808 	 920.368 	 -453.84 	11.9 	 238.21 	 -44.73 	
-374.296 	 804.224 	 -382.104 	2.45 	 254.59 	 -46.9 	
-1233.66 	 1239.52 	 34.16 	-25.9 	 133.14 	 -8.54 	
-499.712 	 953.552 	 -11.712 	-63.63 	 -32.97 	 15.4 	
-120.536 	 856.44 	 -68.808 	-78.75 	 -129.78 	 31.43 	
720.288 	 569.008 	 -162.016 	-65.1 	 -123.27 	 34.16 	
1031.63 	 659.288 	 -200.568 	-10.5 	 1.47 	 19.39 	
856.44 	 1060.91 	 -280.112 	32.69 	 146.65 	 6.65 	
383.568 	 1048.22 	 -333.304 	53.34 	 242.41 	 -3.15 	
-326.472 	 1077.5 	 -186.416 	62.23 	 252 	 -25.13 	
-989.176 	 1316.62 	 143.96 	49.84 	 155.12 	 -38.5 	
-1368.35 	 1489.38 	 259.128 	-3.92 	 -47.81 	 -4.55 	
-185.44 	 1054.08 	 7.32 	-41.37 	 -200.27 	 33.74 	
551.44 	 829.112 	 29.28 	-32.76 	 -219.73 	 40.25 	
1429.84 	 595.36 	 -106.872 	3.99 	 -67.48 	 7.07 	
576.328 	 774.456 	 -184.952 	52.36 	 126.07 	 -27.44 	
69.784 	 909.632 	 -232.776 	59.85 	 208.53 	 -36.68 	
-684.664 	 1019.43 	 -5.368 	44.94 	 183.96 	 -25.06 	
-1010.65 	 1137.04 	 205.448 	8.75 	 29.68 	 7.63 	
-142.984 	 922.808 	 54.656 	-14.7 	 -106.89 	 24.85 	
531.432 	 749.568 	 -64.904 	-13.65 	 -130.2 	 35.56 	
650.992 	 819.84 	 -47.824 	6.44 	 -47.32 	 31.29 	
295.728 	 1010.65 	 -9.76 	24.5 	 21.77 	 11.62 	
163.968 	 1080.92 	 -14.152 	24.29 	 42.14 	 -2.24 	
163.48 	 1212.19 	 -37.576 	13.86 	 38.01 	 -6.51 	
157.136 	 1288.81 	 -96.624 	12.53 	 32.97 	 -8.96 	
188.856 	 1023.82 	 -177.632 	15.33 	 39.41 	 -2.17 	
244.976 	 1124.35 	 -273.768 	22.75 	 44.03 	 16.1 	
187.88 	 1048.22 	 -317.688 	20.09 	 53.83 	 16.17 	
258.152 	 1039.93 	 -324.52 	12.39 	 65.24 	 -14.14 	
282.552 	 978.44 	 -270.84 	4.06 	 84.77 	 -28.28 	
250.344 	 802.272 	 -246.928 	-1.4 	 116.97 	 -28.07 	
80.52 	 743.712 	 -207.888 	1.96 	 140.98 	 -21 	
33.672 	 776.896 	 -160.064 	6.93 	 141.89 	 -11.34 	
-18.056 	 842.288 	 -108.336 	7 	 127.4 	 -5.81 	
0.488 	 903.288 	 -82.96 	6.58 	 99.33 	 -5.04 	
-15.616 	 865.712 	 -69.784 	9.24 	 71.12 	 -5.18 	
170.312 	 1226.83 	 -91.744 	8.75 	 47.39 	 4.48 	
255.224 	 1179.01 	 -68.32 	1.05 	 32.55 	 10.01 	
202.52 	 1181.94 	 -74.664 	-3.36 	 26.74 	 7.49 	
153.232 	 1230.25 	 -50.264 	-7.91 	 19.25 	 -8.75 	
55.144 	 1053.59 	 41.48 	-16.87 	 17.78 	 -20.37 	
-40.992 	 919.392 	 123.464 	-20.09 	 20.93 	 -7 	
-164.456 	 935.496 	 172.752 	-12.67 	 5.53 	 -0.35 	
-320.128 	 861.808 	 184.952 	8.05 	 -25.62 	 -12.53 	
-447.008 	 929.64 	 84.424 	33.11 	 -84 	 -9.1 	
-408.456 	 930.128 	 -59.536 	34.3 	 -161.63 	 4.69 	
697.84 	 880.84 	 -258.152 	26.95 	 -178.22 	 24.22 	
1188.77 	 734.44 	 -341.6 	20.02 	 -42.98 	 20.02 	
809.104 	 759.328 	 -357.216 	31.29 	 139.58 	 -4.2 	
-213.256 	 826.672 	 -235.704 	35.42 	 228.13 	 -28.84 	
-1494.74 	 1240.98 	 254.248 	12.88 	 120.12 	 -29.54 	
-576.328 	 1178.03 	 101.016 	-18.41 	 -96.18 	 14.56 	
177.144 	 1013.58 	 -135.176 	-24.78 	 -185.43 	 29.47 	
1104.83 	 1132.16 	 -325.008 	-14.42 	 -142.17 	 38.36 	
1078.97 	 900.36 	 -438.224 	7.42 	 37.24 	 -1.82 	
489.952 	 1025.29 	 -589.504 	30.17 	 177.45 	 -24.22 	
-661.728 	 1400.56 	 -326.472 	12.32 	 188.65 	 -16.45 	
-1278.56 	 1071.16 	 -91.744 	-30.94 	 -3.43 	 -4.34 	
81.008 	 959.896 	 -225.456 	-43.75 	 -167.02 	 -5.81 	
1256.6 	 673.44 	 -431.88 	-34.02 	 -117.74 	 14.07 	
713.456 	 689.056 	 -334.768 	2.1 	 91.63 	 -10.78 	
-205.448 	 828.624 	 -173.24 	8.82 	 165.76 	 -29.68 	
-722.728 	 989.176 	 91.256 	-15.19 	 84.14 	 -22.19 	
-272.792 	 824.232 	 70.272 	-32.97 	 -49.35 	 -7.14 	
447.984 	 709.064 	 -84.912 	-20.44 	 -87.43 	 7.98 	
501.664 	 965.264 	 -222.528 	7.21 	 -28.77 	 6.65 	
149.328 	 1199.5 	 -171.776 	10.43 	 12.11 	 -2.1 	
-25.864 	 1138.99 	 -56.12 	-3.36 	 1.4 	 -1.26 	
-151.28 	 1066.77 	 0.488 	-11.62 	 -38.78 	 -5.25 	
-233.752 	 1054.08 	 119.072 	-10.08 	 -84.84 	 -11.55 	
-158.112 	 933.056 	 121.512 	-2.31 	 -129.01 	 -3.01 	
-91.256 	 986.736 	 66.856 	8.19 	 -161.91 	 21.56 	
-75.64 	 1030.66 	 28.304 	11.76 	 -185.01 	 25.83 	
85.888 	 997.472 	 -76.616 	10.64 	 -196.07 	 15.26 	
51.728 	 951.6 	 -113.216 	8.54 	 -185.5 	 9.66 	
123.464 	 846.192 	 -127.856 	5.67 	 -167.23 	 8.47 	
212.768 	 832.528 	 -132.736 	5.25 	 -142.03 	 12.95 	
243.024 	 827.16 	 -144.936 	5.95 	 -113.96 	 15.75 	
310.368 	 843.264 	 -164.944 	4.9 	 -85.96 	 14.91 	
256.2 	 843.752 	 -123.464 	3.5 	 -57.68 	 10.92 	
306.464 	 867.176 	 -100.528 	2.94 	 -34.79 	 6.72 	
345.016 	 1084.34 	 -118.096 	5.53 	 -11.97 	 3.92 	
305 	 1048.22 	 -126.392 	7.98 	 5.74 	 1.12 	
275.72 	 1205.36 	 -138.104 	7.77 	 21.49 	 -2.94 	
122.488 	 1223.42 	 -151.28 	5.25 	 33.18 	 -11.76 	
-79.544 	 1017.48 	 -168.36 	7.84 	 28.49 	 -22.4 	
-156.16 	 941.84 	 -264.496 	16.59 	 14.42 	 -11.13 	
23.424 	 1163.39 	 -296.704 	13.79 	 9.1 	 1.33 	
-57.584 	 1108.25 	 -255.224 	-6.58 	 17.71 	 -4.83 	
-31.232 	 1046.27 	 -182.512 	-21.63 	 21.35 	 -7.77 	
-48.8 	 912.56 	 -104.92 	-26.04 	 19.67 	 -6.23 	
22.448 	 822.28 	 -81.008 	-20.23 	 12.46 	 1.61 	
386.984 	 729.56 	 -158.6 	-10.78 	 31.85 	 7.91 	
480.192 	 690.52 	 -224.968 	6.44 	 86.31 	 -3.01 	
365.024 	 759.816 	 -327.936 	21.91 	 147.7 	 -19.81 	
-408.456 	 858.88 	 -209.84 	32.83 	 157.71 	 -21.21 	
-1129.23 	 1368.84 	 -9.272 	9.17 	 43.96 	 -0.91 	
-487.024 	 1190.23 	 -262.544 	-28.98 	 -140.28 	 30.87 	
-61.488 	 1010.16 	 -398.208 	-39.97 	 -226.59 	 47.04 	
161.528 	 1182.42 	 -394.304 	-44.24 	 -260.12 	 44.52 	
1090.68 	 1161.44 	 -251.32 	-52.99 	 -216.79 	 33.53 	
1465.46 	 346.48 	 -251.32 	-21.35 	 -26.6 	 -4.55 	
530.456 	 995.032 	 -93.208 	41.23 	 138.32 	 -17.43 	
-218.624 	 1118.5 	 -5.368 	41.37 	 178.15 	 -33.25 	
-1226.34 	 1106.78 	 249.368 	26.95 	 61.32 	 -33.6 	
-736.392 	 1015.04 	 -15.128 	5.95 	 -137.27 	 -2.1 	
134.2 	 929.152 	 -276.208 	-14.42 	 -232.82 	 12.18 	
1074.09 	 715.408 	 -325.008 	-17.5 	 -181.72 	 17.36 	
998.936 	 552.904 	 -342.088 	14.42 	 0.21 	 -7.77 	
574.864 	 922.32 	 -357.216 	43.4 	 137.83 	 -26.04 	
532.408 	 883.28 	 -425.048 	39.76 	 218.47 	 -35.77 	
-402.6 	 632.936 	 -309.392 	47.53 	 259.7 	 -45.99 	
-1315.16 	 1656.76 	 76.616 	35.28 	 138.46 	 -24.36 	
-670.512 	 1253.67 	 -78.08 	-8.89 	 -78.05 	 26.39 	
620.248 	 1179.01 	 -275.232 	-35.14 	 -164.01 	 33.46 	
959.896 	 942.328 	 -336.232 	-16.31 	 -67.13 	 5.04 	
319.64 	 833.992 	 -354.776 	22.54 	 50.96 	 -21.7 	
26.352 	 1129.72 	 -421.632 	38.22 	 100.31 	 -10.85 	
-197.152 	 1248.3 	 -380.152 	14.56 	 97.09 	 1.05 	
-236.192 	 1118.5 	 -259.616 	-17.64 	 62.23 	 -11.48 	
31.72 	 982.832 	 -189.344 	-36.82 	 36.05 	 -16.24 	
3.416 	 756.888 	 -126.392 	-34.16 	 34.3 	 -13.44 	
6.832 	 763.232 	 -117.608 	-17.15 	 32.97 	 -4.06 	
40.016 	 823.744 	 -119.56 	-6.02 	 26.67 	 11.9 	
121.512 	 792.512 	 -127.368 	-1.47 	 23.03 	 26.04 	
189.832 	 803.736 	 -147.864 	1.47 	 28.14 	 37.94 	
64.904 	 833.992 	 -168.848 	9.31 	 32.83 	 40.04 	
198.616 	 1036.51 	 -189.832 	14.84 	 28.35 	 43.26 	
355.752 	 1020.41 	 -216.672 	16.17 	 28.28 	 56.84 	
229.848 	 1009.18 	 -228.872 	23.66 	 29.68 	 60.97 	
266.448 	 1277.1 	 -188.368 	17.92 	 18.9 	 47.67 	
320.616 	 1281.98 	 -134.688 	-4.48 	 2.59 	 19.88 	
292.8 	 780.8 	 -33.672 	-18.48 	 -10.01 	 6.79 	
486.536 	 986.248 	 -11.712 	-16.24 	 -5.04 	 11.27 	
352.336 	 978.44 	 22.936 	-11.06 	 -1.4 	 -6.16 	
269.864 	 839.36 	 -40.016 	1.19 	 -2.24 	 -23.31 	
211.304 	 839.848 	 -59.048 	10.36 	 -10.22 	 -28.84 	
371.368 	 730.536 	 -139.568 	14.14 	 0.84 	 -26.18 	
101.992 	 798.368 	 -147.376 	20.23 	 13.51 	 -14.98 	
-236.68 	 1119.47 	 -123.952 	-4.2 	 -35.91 	 2.31 	
-320.128 	 992.592 	 -159.576 	-38.01 	 -135.52 	 16.03 	
44.896 	 837.896 	 -308.904 	-56.42 	 -219.73 	 19.53 	
594.872 	 644.16 	 -353.312 	-48.3 	 -243.74 	 22.82 	
1337.12 	 861.808 	 -402.6 	-22.75 	 -151.97 	 14 	
1023.34 	 753.96 	 -397.72 	15.47 	 17.08 	 -27.58 	
800.32 	 1188.77 	 -473.36 	39.55 	 140.91 	 -25.41 	
791.048 	 1049.2 	 -638.304 	48.02 	 238.91 	 -26.18 	
278.16 	 880.352 	 -669.536 	66.92 	 302.75 	 -46.41 	
-594.384 	 814.96 	 -526.064 	90.02 	 287.14 	 -61.53 	
-1384.46 	 1691.41 	 -142.984 	39.2 	 110.53 	 -9.17 	
-511.912 	 1040.9 	 -335.256 	-32.34 	 -112.77 	 4.9 	
107.848 	 996.496 	 -349.896 	-63.42 	 -209.37 	 4.83 	
1303.94 	 591.456 	 -432.368 	-67.06 	 -164.78 	 20.51 	
1112.64 	 411.872 	 -380.152 	-8.33 	 42.98 	 -9.52 	
542.168 	 682.712 	 -464.088 	35.35 	 188.23 	 -33.46 	
323.544 	 769.576 	 -524.6 	40.18 	 251.3 	 -43.96 	
-543.144 	 874.496 	 -344.528 	44.73 	 239.19 	 -45.85 	
-1181.94 	 1238.54 	 -34.648 	14 	 77.21 	 -29.68 	
-422.12 	 1234.15 	 -266.448 	-26.18 	 -115.36 	 4.69 	
440.664 	 1121.42 	 -385.52 	-51.59 	 -198.1 	 14.91 	
918.904 	 673.928 	 -318.664 	-39.55 	 -129.5 	 9.24 	
325.496 	 1027.73 	 -131.272 	-10.08 	 -34.72 	 -30.38 	
250.832 	 1164.37 	 -56.608 	-0.98 	 4.9 	 -60.2 	
66.856 	 952.576 	 45.872 	-3.85 	 11.9 	 -55.86 	
40.504 	 1102.39 	 92.72 	-3.57 	 -2.73 	 -47.25 	
-8.784 	 1056.52 	 106.872 	-5.53 	 -19.04 	 -67.2 	
1.952 	 807.152 	 37.088 	-2.94 	 -25.2 	 -97.02 	
-80.52 	 735.904 	 -19.52 	4.69 	 -21.77 	 -108.29 	
-82.96 	 796.904 	 -50.264 	6.86 	 -17.36 	 -112.98 	
-111.752 	 801.296 	 -47.824 	7.14 	 -9.1 	 -113.4 	
-272.792 	 844.728 	 -34.16 	4.62 	 0.91 	 -109.9 	
-367.952 	 875.472 	 -27.816 	5.74 	 6.09 	 -98.35 	
-531.432 	 875.472 	 -7.808 	6.23 	 10.64 	 -77.07 	
-519.72 	 1093.12 	 -33.184 	3.71 	 17.15 	 -32.55 	
-626.592 	 991.128 	 -75.152 	0.56 	 20.02 	 -9.94 	
-581.696 	 1115.57 	 -96.136 	-3.64 	 16.1 	 -0.21 	
-621.712 	 1179.01 	 -142.984 	-14.98 	 18.34 	 -2.17 	
-761.28 	 847.656 	 -184.952 	-14.07 	 22.26 	 -4.06 	
-636.352 	 874.008 	 -256.688 	-6.65 	 18.06 	 10.92 	
-564.128 	 923.784 	 -267.424 	-19.81 	 18.34 	 23.31 	
-605.12 	 831.552 	 -247.904 	-32.97 	 17.71 	 4.62 	
-409.92 	 870.592 	 -202.032 	-40.04 	 32.41 	 -8.96 	
-313.296 	 752.496 	 -187.88 	-43.12 	 66.08 	 -2.38 	
-407.48 	 683.2 	 -162.992 	-36.26 	 96.67 	 7.28 	
-542.656 	 689.056 	 -95.648 	-26.18 	 90.79 	 8.96 	
-983.808 	 799.344 	 -8.296 	-19.46 	 32.27 	 12.46 	
-995.52 	 772.504 	 -76.128 	-15.54 	 -88.48 	 19.88 	
-593.408 	 827.648 	 -193.736 	-15.75 	 -172.13 	 20.93 	
36.6 	 849.608 	 -238.144 	-13.58 	 -186.62 	 31.85 	
1220 	 765.184 	 -433.344 	4.27 	 -41.79 	 23.17 	
157.624 	 1077.5 	 -478.728 	20.3 	 195.44 	 0.56 	
-1193.65 	 1178.03 	 -257.664 	3.92 	 247.94 	 -26.53 	
-2081.32 	 1207.31 	 180.56 	-29.54 	 77.84 	 -15.47 	
-1114.1 	 961.848 	 81.984 	-41.58 	 -143.15 	 17.64 	
133.224 	 591.944 	 21.96 	-11.83 	 -206.71 	 36.96 	
731.512 	 760.304 	 10.736 	22.68 	 -103.04 	 28.35 	
533.384 	 864.736 	 -125.416 	37.03 	 77.56 	 -18.13 	
-423.584 	 835.456 	 -189.344 	34.58 	 192.92 	 -50.19 	
-1444.48 	 1044.81 	 23.912 	22.82 	 165.34 	 -45.22 	
-1804.14 	 875.96 	 164.456 	-6.09 	 -39.06 	 12.39 	
-341.6 	 723.216 	 -133.712 	-8.68 	 -187.6 	 29.75 	
506.544 	 768.6 	 -132.248 	4.9 	 -171.99 	 18.55 	
653.92 	 771.528 	 -190.808 	20.65 	 -17.5 	 -6.37 	
-338.184 	 944.28 	 -73.688 	25.06 	 94.29 	 -20.09 	
-881.816 	 1019.43 	 91.744 	4.48 	 70.07 	 -6.51 	
-490.928 	 963.8 	 74.664 	-8.26 	 7.35 	 2.1 	
-182.512 	 942.328 	 10.248 	-0.91 	 -0.07 	 2.03 	
-269.376 	 1151.19 	 -70.76 	8.89 	 27.44 	 -3.29 	
-434.32 	 1179.5 	 -138.592 	3.43 	 48.09 	 -14.63 	
-534.848 	 1023.82 	 -221.064 	-1.4 	 47.11 	 -18.41 	
-410.896 	 1008.21 	 -263.52 	-8.12 	 40.18 	 -1.19 	
-423.584 	 891.088 	 -262.056 	-20.23 	 42.56 	 8.96 	
-519.72 	 870.592 	 -243.512 	-25.62 	 39.27 	 -4.62 	
-493.856 	 913.048 	 -187.88 	-29.54 	 33.11 	 -10.36 	
-457.256 	 825.696 	 -132.736 	-31.78 	 27.44 	 -6.02 	
-376.248 	 763.72 	 -92.232 	-27.79 	 23.17 	 3.99 	
-310.368 	 756.4 	 -78.08 	-21.35 	 18.97 	 10.71 	
-301.584 	 805.2 	 -86.864 	-14.63 	 13.65 	 10.71 	
-280.112 	 823.744 	 -116.632 	-9.17 	 12.95 	 8.19 	
-330.376 	 825.208 	 -120.048 	-3.5 	 12.53 	 12.11 	
-380.152 	 915.488 	 -141.032 	0.91 	 9.24 	 23.8 	
-272.792 	 1051.64 	 -133.712 	2.24 	 1.19 	 24.15 	
-336.72 	 936.96 	 -125.416 	4.13 	 0.07 	 24.29 	
-439.2 	 1080.92 	 -89.792 	7.63 	 -8.12 	 18.83 	
-407.48 	 1265.38 	 -6.832 	1.75 	 -14.98 	 9.52 	
-340.624 	 991.128 	 66.368 	-1.75 	 -12.39 	 25.62 	
-313.296 	 969.656 	 101.992 	3.22 	 -15.33 	 47.39 	
-362.096 	 955.992 	 111.752 	11.48 	 -26.74 	 41.58 	
-251.808 	 823.744 	 34.16 	24.57 	 -30.03 	 38.29 	
-189.344 	 842.288 	 -50.752 	39.69 	 -24.5 	 51.73 	
-45.872 	 848.632 	 -109.312 	42.7 	 -13.58 	 55.72 	
-72.224 	 888.16 	 -119.56 	34.23 	 -6.79 	 50.54 	
-43.432 	 955.504 	 -148.84 	17.01 	 -13.37 	 38.92 	
-284.992 	 1076.53 	 -87.352 	-3.5 	 -42.21 	 34.79 	
-524.6 	 996.984 	 -0.976 	-27.72 	 -101.29 	 36.75 	
-145.912 	 896.456 	 -89.304 	-41.72 	 -169.89 	 53.97 	
393.816 	 844.24 	 -106.384 	-23.38 	 -179.97 	 60.13 	
1178.03 	 757.376 	 -250.344 	9.73 	 -81.06 	 39.62 	
659.776 	 1054.57 	 -311.344 	45.43 	 84.28 	 -0.98 	
40.992 	 1184.86 	 -393.816 	51.73 	 168.91 	 -26.46 	
-436.76 	 1021.87 	 -417.24 	41.93 	 167.51 	 -25.55 	
-1190.23 	 1482.06 	 -156.648 	0.63 	 47.81 	 23.24 	
-357.704 	 949.16 	 -301.096 	-38.29 	 -107.66 	 35.63 	
644.16 	 808.128 	 -296.704 	-37.17 	 -125.3 	 18.69 	
894.504 	 689.544 	 -343.064 	-12.74 	 2.03 	 -6.51 	
253.76 	 791.048 	 -303.536 	12.11 	 125.93 	 -23.24 	
-69.296 	 720.776 	 -329.888 	22.61 	 169.47 	 -26.6 	
-1129.72 	 1264.41 	 -15.616 	1.68 	 90.86 	 1.47 	
-764.696 	 909.632 	 -131.272 	-33.32 	 -100.03 	 26.88 	
713.456 	 771.528 	 -305 	-38.08 	 -181.44 	 32.83 	
1215.12 	 603.168 	 -485.56 	-3.64 	 -41.79 	 7.21 	
471.408 	 1194.62 	 -393.816 	22.05 	 110.81 	 -11.41 	
273.768 	 1040.9 	 -443.104 	14 	 177.8 	 -18.48 	
-1123.38 	 1392.26 	 -43.92 	-2.03 	 124.32 	 -4.13 	
-560.712 	 1284.9 	 -32.208 	-33.53 	 -59.22 	 13.51 	
578.28 	 1071.65 	 -50.264 	-41.58 	 -135.59 	 25.48 	
1154.61 	 607.072 	 -124.928 	-4.34 	 -29.61 	 20.65 	
447.984 	 1083.85 	 -40.992 	25.62 	 105.42 	 15.19 	
259.616 	 1072.14 	 -54.168 	17.71 	 157.85 	 -14 	
-91.256 	 868.64 	 -32.696 	15.26 	 162.12 	 -37.73 	
-357.216 	 917.928 	 26.84 	21.91 	 119.63 	 -38.43 	
-56.608 	 921.832 	 -26.84 	17.85 	 73.43 	 -23.38 	
106.872 	 842.288 	 -45.384 	13.58 	 59.92 	 -4.69 	
191.296 	 854.976 	 -52.704 	17.85 	 67.34 	 -0.63 	
95.16 	 928.664 	 -30.744 	21.07 	 68.67 	 -6.16 	
43.92 	 897.92 	 -9.76 	18.76 	 58.24 	 -9.87 	
76.616 	 976 	 5.368 	13.51 	 44.87 	 -5.88 	
106.384 	 1094.1 	 12.688 	11.9 	 35.63 	 -3.08 	
158.112 	 1018.94 	 -22.448 	11.62 	 33.81 	 0.56 	
175.192 	 1142.41 	 -65.392 	12.81 	 36.61 	 0.07 	
98.576 	 1227.32 	 -109.8 	20.3 	 34.3 	 -5.95 	
161.528 	 1165.34 	 -192.76 	21.21 	 35.35 	 -4.27 	
187.392 	 971.608 	 -259.616 	21.14 	 32.2 	 10.99 	
203.496 	 962.824 	 -321.592 	15.82 	 38.36 	 30.73 	
108.336 	 967.216 	 -346.48 	14.77 	 34.02 	 17.15 	
162.504 	 976.488 	 -350.384 	9.66 	 25.76 	 -1.19 	
152.744 	 912.072 	 -298.656 	-0.84 	 25.9 	 -7.91 	
55.144 	 794.464 	 -212.28 	-4.97 	 25.13 	 -3.99 	
165.92 	 803.736 	 -195.688 	-5.46 	 19.04 	 7.35 	
172.264 	 764.208 	 -206.424 	-2.73 	 17.5 	 16.52 	
236.68 	 839.848 	 -240.584 	1.33 	 17.78 	 23.66 	
263.52 	 859.856 	 -276.208 	2.94 	 17.71 	 21.63 	
241.072 	 919.88 	 -315.248 	3.22 	 15.26 	 13.23 	
467.016 	 1037 	 -345.504 	-0.56 	 17.01 	 7.77 	
762.744 	 1056.03 	 -345.992 	-0.28 	 49.84 	 -2.24 	
681.248 	 1155.58 	 -333.304 	9.38 	 116.76 	 -20.72 	
153.232 	 924.76 	 -210.816 	10.01 	 171.08 	 -49.63 	
-702.72 	 963.8 	 93.696 	13.23 	 134.4 	 -61.6 	
-1031.63 	 1265.87 	 244.976 	-3.43 	 -8.26 	 -18.55 	
-195.688 	 958.432 	 20.496 	-16.38 	 -144.55 	 7.98 	
698.328 	 878.888 	 -125.904 	-3.99 	 -146.65 	 5.88 	
1195.11 	 674.904 	 -288.408 	13.72 	 -14.07 	 -6.16 	
594.384 	 831.552 	 -353.8 	47.6 	 161.91 	 -22.4 	
-704.184 	 1037 	 -78.568 	49.21 	 197.75 	 -36.12 	
-1139.48 	 1154.61 	 151.768 	6.65 	 26.18 	 -13.3 	
-130.296 	 931.592 	 -91.744 	-23.17 	 -131.25 	 11.76 	
265.96 	 758.352 	 -87.352 	-26.53 	 -184.59 	 20.02 	
1236.59 	 705.648 	 -233.752 	-9.17 	 -106.75 	 21.7 	
876.448 	 863.272 	 -190.32 	25.41 	 58.73 	 -0.91 	
369.904 	 1060.42 	 -244.976 	50.82 	 168.07 	 -17.08 	
-578.28 	 1414.71 	 -77.104 	40.67 	 150.36 	 -13.16 	
-908.656 	 1354.2 	 5.856 	-4.06 	 -20.79 	 1.19 	
241.072 	 1121.42 	 -252.296 	-22.33 	 -142.38 	 4.13 	
955.016 	 630.008 	 -417.728 	-8.12 	 -106.12 	 21.07 	
