STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
-10	-241	528
-6	-346	566
184	-306	564
99	-391	767
114	-217	783
129	-245	867
151	-133	887
115	-178	852
144	-237	927
133	-131	888
146	-220	991
148	-192	980
154	-216	968
140	-185	1037
154	-231	947
149	-245	963
150	-249	900
165	-297	864
154	-281	844
157	-236	819
136	-237	763
142	-244	711
61	-211	630
65	-324	612
15	-274	530
-189	-254	510
-143	-282	473
-314	-354	673
-435	-169	563
-459	-322	683
-618	-238	653
-711	-261	633
-829	-479	922
-930	-239	639
-1029	-448	699
-1087	-424	986
-1105	-181	577
-1107	-481	862
-1179	-393	827
-1112	-252	596
-1137	-412	700
-1075	-316	617
-1028	-219	586
-1170	39	726
-1280	175	1076
-950	-536	310
-901	-389	53
-919	-316	-81
-916	-343	-13
-938	-322	12
-917	-316	56
-961	-313	165
-976	-174	267
-969	-263	227
-943	-284	177
-957	-275	237
-939	-210	236
-998	-272	256
-987	-225	343
-981	-213	372
-1004	-262	468
-1001	-187	478
-995	-254	551
-1042	-285	559
-1037	-256	601
-1060	-215	675
-1036	-277	597
-1038	-343	665
-1004	-225	660
-958	-248	647
-936	-360	653
-870	-273	760
-822	-259	719
-706	-300	740
-669	-205	824
-544	-354	779
-481	-347	981
-457	-141	836
-378	-128	821
-352	-217	738
-277	-237	657
-157	-125	704
-95	-108	719
-19	-166	715
11	-74	738
89	-168	652
86	-205	701
131	-159	655
111	-241	827
199	-183	778
75	-193	947
139	-53	951
119	-205	991
136	-122	958
124	-183	953
127	-212	854
129	-210	799
97	-220	701
78	-211	644
65	-236	574
-53	-352	650
-23	-343	762
-163	-28	730
-197	-99	717
-287	-203	676
-359	-168	836
-527	-72	623
-452	-269	886
-619	-111	798
-711	-74	697
-885	-195	745
-889	-182	694
-956	-243	605
-1049	-333	713
-1060	-256	678
-1099	-288	669
-1057	-353	750
-1084	-218	749
-1136	-197	692
-1017	-276	638
-982	-370	578
-1016	-327	507
-1073	-216	471
-1180	223	824
-995	-239	465
-925	-287	247
-926	-269	146
-945	-250	144
-921	-285	153
-917	-305	176
-925	-318	150
-942	-300	170
-955	-310	196
-948	-274	210
-962	-253	198
-953	-257	306
-941	-162	257
-978	-216	426
-989	-53	483
-1034	-15	597
-1030	-22	604
-1054	-46	665
-1108	-56	659
-1076	8	787
-1065	32	734
-1077	-139	684
-1100	-169	747
-1020	-158	670
-982	-212	739
-876	-235	722
-862	-204	716
-768	-233	714
-654	-233	696
-571	-261	744
-451	-234	649
-376	-292	693
-332	-273	703
-247	-285	697
-178	-296	797
-50	-212	739
-66	-313	754
-26	-208	680
9	-299	520
5	-417	710
81	-199	629
102	-356	752
78	-304	881
93	-242	887
67	-315	942
73	-290	944
49	-324	954
51	-270	918
39	-249	893
58	-300	850
29	-273	783
30	-260	690
-6	-293	530
-58	-347	620
-102	-240	459
-213	-360	495
-334	-314	621
-462	-98	522
-466	-345	662
-663	-131	807
-553	-104	699
-936	-123	887
-882	-28	757
-971	-160	783
-1049	-197	745
-972	-248	728
-1129	-233	695
-1105	-218	775
-1059	-90	656
-1179	-159	628
-1072	-229	582
-1008	-265	559
-989	-175	481
-1103	-7	564
-1245	382	1246
-946	-647	407
-949	-424	141
-949	-273	-1
-928	-300	-52
-928	-324	9
-916	-337	51
-933	-326	47
-959	-312	72
-984	-286	93
-939	-258	112
-928	-275	152
-976	-277	208
-975	-116	224
-961	-265	231
-1012	-274	467
-981	-120	432
-1044	-274	570
-1032	-67	574
-1111	-161	615
-1093	-347	597
-1069	-511	581
-1059	-432	576
-1059	-358	488
-1039	-438	492
-1000	-359	507
-911	-344	469
-875	-439	548
-783	-363	599
-718	-451	722
-622	-385	843
-625	-309	787
-549	-314	834
-473	-301	774
-417	-362	798
-331	-282	744
-228	-364	757
-214	-254	785
-78	-245	693
-43	-322	700
-33	-223	680
29	-324	654
7	-330	680
99	-231	625
116	-425	747
181	-341	830
105	-381	803
137	-287	898
147	-369	860
120	-286	887
133	-297	873
132	-299	865
132	-255	843
110	-281	882
104	-267	852
96	-290	825
101	-255	729
82	-331	684
40	-302	598
-58	-138	502
-115	-291	435
-220	-342	619
-326	-172	538
